|Utility Characteristics..Data Year|,|Utility Characteristics..Utility Number|,|Utility Characteristics..Utility Name|,|Utility Characteristics..State|,|Utility Characteristics..Ownership|,|IEEE Standard.All Events (With Major Event Days).SAIDI (minutes per year)|,|IEEE Standard.All Events (With Major Event Days).SAIFI (times per year)|,|IEEE Standard.All Events (With Major Event Days).CAIDI (minutes per interruption)|,|IEEE Standard.Without Major Event Days.SAIDI (minutes per year)|,|IEEE Standard.Without Major Event Days.SAIFI (times per year)|,|IEEE Standard.Without Major Event Days.CAIDI (minutes per interruption)|,|IEEE Standard.Loss of Supply Removed (With Major Event Days).SAIDI (minutes per year)|,|IEEE Standard.Loss of Supply Removed (With Major Event Days).SAIFI (times per year)|,|IEEE Standard.Loss of Supply Removed (With Major Event Days).CAIDI (minutes per interruption)|,|IEEE Standard...Number of Customers|,|IEEE Standard...Highest Dist. Voltage|,|IEEE Standard...Outages Recorded Automatically|,|Other Standard.All Events (With Major Event Days).SAIDI (minutes per year)|,|Other Standard.All Events (With Major Event Days).SAIFI (times per year)|,|Other Standard.All Events (With Major Event Days).CAIDI With MED|,|Other Standard.Without Major Event Days.SAIDI (minutes per year)|,|Other Standard.Without Major Event Days.SAIFI (times per year)|,|Other Standard.Without Major Event Days.CAIDI Without MED|,|Other Standard...Number of Customers|,|Other Standard...Inactive Accounts Included|,|Other Standard...Momentary Interruptions|,|Other Standard...Highest Dist. Voltage|,|..Outages Recorded Automatically|
2014,3841,Coast Electric Power Assn,MS,Cooperative,85,1.47,57.823129,35,0.68,51.470588,.,.,.,79352,25,N,.,.,.,.,.,.,.,,,.,
2014,3843,Coastal Electric Member Corp,GA,Cooperative,120.6,1.732,69.630485,107.71,1.55,69.490323,107.71,1.55,69.490323,17181,25,Y,.,.,.,.,.,.,.,,,.,
2014,3844,"Coastal Electric Coop, Inc",SC,Cooperative,7266.4,4.503,1613.6798,229.5,2.286,100.3937,7263.3,4.044,1796.0682,11610,12,Y,.,.,.,.,.,.,.,,,.,
2014,3881,City of Cody,WY,Municipal,.,.,.,.,.,.,.,.,.,.,.,,75,1,75,.,.,.,7388,N,L,12.5,N
2014,3915,Coldwater Board of Public Util,MI,Municipal,60.83,0.917,66.335878,.,.,.,.,.,.,6715,13.8,Y,.,.,.,.,.,.,.,,,.,
2014,3916,Cobb Electric Membership Corp,GA,Cooperative,35.85,0.58,61.810345,35.85,0.58,61.810345,35.013,0.52,67.332692,193392,20,N,.,.,.,.,.,.,.,,,.,
2014,3940,City of College Station - (TX),TX,Municipal,69.7,1.23,56.666667,45.28,0.73,62.027397,45.28,0.73,62.027397,44838,12,N,.,.,.,.,.,.,.,,,.,
2014,3989,City of Colorado Springs - (CO),CO,Municipal,43.53,0.727,59.876204,43.53,0.727,59.876204,43.53,0.727,59.876204,218901,34.5,Y,.,.,.,.,.,.,.,,,.,
2014,4008,Columbia Power Coop Assn Inc,OR,Cooperative,293,.,.,293,.,.,293,.,.,1823,24.9,N,.,.,.,.,.,.,.,,,.,
2014,4040,Calhoun County Elec Coop Assn,IA,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,29,0.43,67.44186,29,0.43,67.44186,1676,N,F,.,N
2014,4045,City of Columbia - (MO),MO,Municipal,65,0.53,122.64151,.,.,.,.,.,.,46701,13.8,N,.,.,.,.,.,.,.,,,.,
2014,4063,Co-Mo Electric Coop Inc,MO,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,162,1.087,149.03404,162,1.087,149.03404,31299,N,F,24.9,Y
2014,4065,City of Columbus - (OH),OH,Municipal,.,.,.,.,.,.,.,.,.,.,.,,118.68,0.99,119.87879,118.68,0.99,119.87879,14696,N,O,14,N
2014,4068,City of Columbus - (MS),MS,Municipal,.,.,.,.,.,.,.,.,.,.,.,,.,1.056,.,.,.,.,13000,N,L,13,N
2014,4110,Commonwealth Edison Co,IL,Investor Owned,205,1.05,195.2381,74,0.87,85.057471,205,1.05,195.2381,3831214,34,Y,.,.,.,.,.,.,.,,,.,
2014,4117,Community Electric Coop,VA,Cooperative,224.8,1.404,160.11396,205.5,1.294,158.80989,123.2,0.804,153.23383,11031,34.5,Y,.,.,.,.,.,.,.,,,.,
2014,4146,Concho Valley Elec Coop Inc,TX,Cooperative,845.4,3.57,236.80672,481.8,3.08,156.42857,612,2.47,247.77328,13730,24.9,Y,.,.,.,.,.,.,.,,,.,
2014,4150,City of Concord - (NC),NC,Municipal,88,1.219,72.19032,30,0.671,44.709389,30,0.671,44.709389,28935,13,N,.,.,.,.,.,.,.,,,.,
2014,4176,Connecticut Light & Power Co,CT,Investor Owned,93.67,0.76,123.25,93.67,0.76,123.25,93.57,0.76,123.11842,1248364,34.5,Y,.,.,.,.,.,.,.,,,.,
2014,4226,Consolidated Edison Co-NY Inc,NY,Investor Owned,.,.,.,.,.,.,.,.,.,.,.,,21,0.111,189.18919,19,0.107,177.57009,3362187,N,F,33,Y
2014,4237,Consolidated Electric Coop,MO,Cooperative,129.81,1.72,75.47093,72.85,1.51,48.245033,123.5,0.69,178.98551,7856,12.5,N,.,.,.,.,.,.,.,,,.,
2014,4254,Consumers Energy Co,MI,Investor Owned,376.6,1.102,341.74229,168.4,0.914,184.24508,375.3,1.088,344.94485,1787497,14.4,Y,.,.,.,.,.,.,.,,,.,
2014,4262,Cooke County Elec Coop Assn,TX,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,178,1.17,152.13675,.,.,.,18112,N,,7.2,Y
2014,4265,Continental Divide El Coop Inc,NM,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,221,.,.,80,.,.,18278,N,F,25,N
2014,4280,Conway Corporation,AR,Municipal,92.409,1.016,90.95374,92.409,1.016,90.95374,.,.,.,29752,13.8,N,.,.,.,.,.,.,.,,,.,
2014,4317,"Coos-Curry Electric Coop, Inc",OR,Cooperative,241.74,1.75,138.13714,123.53,1.2,102.94167,121.41,1.75,69.377143,17840,24.9,N,.,.,.,.,.,.,.,,,.,
2014,4362,Corn Belt Energy Corporation,IL,Cooperative,373.7,2.39,156.35983,335.9,2.3,146.04348,203.3,1.05,193.61905,35296,69,Y,.,.,.,.,.,.,.,,,.,
2014,4373,Cornhusker Public Power Dist,NE,Political Subdivision,.,.,.,.,.,.,.,.,.,.,.,,76,.,.,36,.,.,9773,N,O,12.5,N
2014,4401,"Cotton Electric Coop, Inc",OK,Cooperative,244,2.42,100.82645,186.07,2.05,90.765854,161.2,1.59,101.38365,21288,14.4,N,.,.,.,.,.,.,.,,,.,
2014,4430,"Covington Electric Coop, Inc",AL,Cooperative,78.186,1.42,55.060563,69.258,1.38,50.186957,73.51,0.925,79.47027,22739,25,Y,.,.,.,.,.,.,.,,,.,
2014,4432,Coweta-Fayette El Member Corp,GA,Cooperative,266.26,2.37,112.34599,107.41,1.49,72.087248,224.28,1.67,134.2994,76703,25,N,.,.,.,.,.,.,.,,,.,
2014,4442,PUD No 1 of Cowlitz County,WA,Political Subdivision,.,.,.,.,.,.,.,.,.,.,.,,82,0.7,117.14286,.,.,.,49330,,F,12.5,N
2014,4471,Craig-Botetourt Electric Coop,VA,Cooperative,520.59,2.81,185.26335,361.57,2.59,139.60232,.,.,.,6590,.,N,.,.,.,.,.,.,.,,,.,
2014,4471,Craig-Botetourt Electric Coop,WV,Cooperative,897.35,2.78,322.78777,314.23,1.76,178.53977,.,.,.,478,.,,.,.,.,.,.,.,.,,,.,
2014,4508,"Crawfordsville Elec, Lgt & Pwr",IN,Municipal,.,.,.,.,.,.,.,.,.,.,.,,.,.,.,13,0.23,56.521739,9844,N,F,13.8,N
2014,4509,Craighead Electric Coop Corp,AR,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,293,2.092,140.05736,285,1.82,156.59341,29342,N,F,34.5,N
2014,4524,"Crawford Electric Coop, Inc",MO,Cooperative,213.4,1.421,150.17593,213.4,1.421,150.17593,189,1.25,151.2,19548,25,Y,.,.,.,.,.,.,.,,,.,
2014,4577,Crow Wing Cooperative Power & Light Comp,MN,Cooperative,223.95,1.042,214.92322,54.64,0.643,84.976672,162.91,0.777,209.66538,41942,15,Y,.,.,.,.,.,.,.,,,.,
2014,4618,"Cullman Electric Coop, Inc",AL,Cooperative,1044.51,4.168,250.60221,377.51,2.904,129.99656,1044.51,4.168,250.60221,42266,46,Y,.,.,.,.,.,.,.,,,.,
2014,4622,"Cumberland Valley Electric, Inc.",KY,Cooperative,187.78,1.642,114.36054,137.089,1.552,88.330541,181.872,1.536,118.40625,23736,25,Y,.,.,.,.,.,.,.,,,.,
2014,4624,Cumberland Elec Member Corp,TN,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,229,2.3,99.565217,.,.,.,90360,N,F,25,Y
2014,4675,Cuivre River Electric Coop Inc,MO,Cooperative,107.43,0.91,118.05495,95.25,0.82,116.15854,100.28,0.85,117.97647,60234,24.9,Y,.,.,.,.,.,.,.,,,.,
2014,4683,City of Cuyahoga Falls - (OH),OH,Municipal,2.27,0.024,94.583333,2.27,0.024,94.583333,2.27,0.024,94.583333,24854,23,N,.,.,.,.,.,.,.,,,.,
2014,4704,"DS&O Electric Cooperative, Inc.",KS,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,10,0.1,100,8,0.1,80,8379,N,F,12.5,N
2014,4717,Dakota Valley Elec Coop Inc,ND,Cooperative,151,1.5,100.66667,119.8,1.44,83.194444,106.7,0.719,148.40056,6378,25,Y,.,.,.,.,.,.,.,,,.,
2014,4848,Daviess Martin County R E M C,IN,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,401,1.744,229.93119,234,1.736,134.79263,8011,N,F,12.8,N
2014,4911,Dawson Power District,NE,Political Subdivision,.,.,.,.,.,.,.,.,.,.,.,,257.6,.,.,149,.,.,22879,N,O,.,Y
2014,4922,Dayton Power & Light Co,OH,Investor Owned,127.55,0.964,132.31328,108.9,0.923,117.98483,118.31,0.859,137.72992,574993,12,N,.,.,.,.,.,.,.,,,.,
2014,4939,"Deaf Smith Electric Coop, Inc",TX,Cooperative,150.8,1.6,94.25,138.3,1.4,98.785714,107.9,0.9,119.88889,14235,14.4,Y,.,.,.,.,.,.,.,,,.,
2014,4958,Decatur Utilities,AL,Municipal,.,.,.,.,.,.,.,.,.,.,.,,56.427,2.594,21.752891,.,.,.,26883,N,O,12.5,Y
2014,4960,Decatur County Rural E M C,IN,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,333,2.353,141.52146,325,2.25,144.44444,7846,N,F,12.5,Y
2014,4975,Deep East Texas Elec Coop Inc,TX,Cooperative,974.784,.,.,534.684,.,.,786.72,.,.,41632,12.5,N,.,.,.,.,.,.,.,,,.,
2014,5027,Delmarva Power,DE,Investor Owned,166,1.18,140.67797,105,0.98,107.14286,161,1.15,140,303952,69,Y,.,.,.,.,.,.,.,,,.,
2014,5027,Delmarva Power,MD,Investor Owned,163,1.93,84.45595900000001,127,1.81,70.165746,144,1.68,85.714286,203771,69,Y,.,.,.,.,.,.,.,,,.,
2014,5063,City of Denton - (TX),TX,Municipal,37,0.41,90.243902,37,0.41,90.243902,.,.,.,50347,69,Y,.,.,.,.,.,.,.,,,.,
2014,5070,Delaware Electric Cooperative,DE,Cooperative,188,2.26,83.185841,147.95,1.88,78.696809,172.98,1.99,86.924623,87448,12,Y,.,.,.,.,.,.,.,,,.,
2014,5078,"Denton County Elec Coop, Inc",TX,Cooperative,32.92,1.024,32.148438,27.71,1.013,27.354393,.,.,.,184859,7.2,Y,.,.,.,.,.,.,.,,,.,
2014,5109,DTE Electric Company,MI,Investor Owned,793,1.22,650,189,0.76,248.68421,793,1.22,650,2166391,13.2,Y,.,.,.,.,.,.,.,,,.,
2014,5111,City of Detroit Lakes - (MN),MN,Municipal,.,.,.,.,.,.,.,.,.,.,.,,13,0.188,69.148936,5,0.067,74.626866,8481,N,L,12.4,N
2014,5148,City of Dickson,TN,Municipal,1034.9,2.016,513.34325,196.556,1.485,132.36094,.,.,.,33872,13,Y,.,.,.,.,.,.,.,,,.,
2014,5175,Dixie Electric Power Assn,MS,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,260,2.01,129.35323,151,1.596,94.611529,36421,N,F,24.9,Y
2014,5202,Dixie Electric Membership Corp,LA,Cooperative,204.2,2.87,71.149826,204.2,2.87,71.149826,195.5,2.73,71.611722,103171,24.9,Y,.,.,.,.,.,.,.,,,.,
2014,5204,Dixie Electric Coop,AL,Cooperative,1.519,.,.,1.159,.,.,1.519,.,.,22338,13.2,N,.,.,.,.,.,.,.,,,.,
2014,5394,Dubois Rural Electric Coop Inc,IN,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,81.039,0.739,109.66035,80.958,0.738,109.69919,13415,N,L,12.5,Y
2014,5399,Duck River Elec Member Corp,TN,Cooperative,114.97,1.41,81.539007,114.97,1.41,81.539007,105.26,1.29,81.596899,71219,25,N,.,.,.,.,.,.,.,,,.,
2014,5416,"Duke Energy Carolinas, LLC",NC,Investor Owned,606,1.3,466.15385,138,0.94,146.80851,585,1.1,531.81818,1894482,35,Y,.,.,.,.,.,.,.,,,.,
2014,5416,"Duke Energy Carolinas, LLC",SC,Investor Owned,160,1,160,126,0.87,144.82759,144,0.84,171.42857,557449,35,Y,.,.,.,.,.,.,.,,,.,
2014,5417,Dunn County Electric Coop,WI,Cooperative,366.96,1.41,260.25532,92.08,1.04,88.538462,366.96,1.41,260.25532,9619,7.2,N,.,.,.,.,.,.,.,,,.,
2014,5429,City of Duncan - (OK),OK,Municipal,.,.,.,.,.,.,.,.,.,.,.,,161,2.85,56.491228,.,.,.,9005,N,O,13.2,N
2014,5487,Duquesne Light Co,PA,Investor Owned,.,.,.,.,.,.,.,.,.,.,.,,63,0.62,101.6129,63,0.62,101.6129,590965,N,F,23,N
2014,5509,City of Dyersburg,TN,Municipal,.,.,.,.,.,.,.,.,.,.,.,,63.7,1.105,57.647059,63.7,1.105,57.647059,11924,N,L,13.2,N
2014,5574,East Central Energy,MN,Cooperative,91.7,1.096,83.667883,71.7,1.015,70.640394,82.5,0.789,104.56274,58307,14.4,N,.,.,.,.,.,.,.,,,.,
2014,5575,City of East Grand Forks - (MN),MN,Municipal,.,.,.,.,.,.,.,.,.,.,.,,41,0.58,70.689655,17,0.36,47.222222,4200,N,F,12.5,N
2014,5578,East Mississippi Elec Pwr Assn,MS,Cooperative,609.96,2.35,259.55745,116.5,1.89,61.640212,595.9,2.19,272.10046,11980,25,N,.,.,.,.,.,.,.,,,.,
2014,5585,Eastern Illinois Elec Coop,IL,Cooperative,277.9,2.56,108.55469,125.2,1.41,88.794326,252.7,2.13,118.6385,13494,7.2,Y,.,.,.,.,.,.,.,,,.,
2014,5588,East-Central Iowa Rural Elec Coop,IA,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,188,2.14,87.850467,158,1.82,86.813187,8668,N,F,12.5,Y
2014,5598,East Central Oklahoma Elec Coop Inc,OK,Cooperative,138.78,1.31,105.93893,138.78,1.31,105.93893,.,.,.,33339,25,Y,.,.,.,.,.,.,.,,,.,
2014,5605,Eastern Iowa Light & Power Coop,IA,Cooperative,127.2,1.53,83.137255,95.4,1.29,73.953488,101.4,1.23,82.439024,23459,7.2,N,.,.,.,.,.,.,.,,,.,
2014,5609,Eastern Maine Electric Coop,ME,Cooperative,2131.2,10.92,195.16484,608.4,5.93,102.59696,1935,9.56,202.40586,12597,24.9,Y,.,.,.,.,.,.,.,,,.,
2014,5625,Easton Utilities Comm,MD,Municipal,.,.,.,.,.,.,.,.,.,.,.,,14,0.71,19.71831,.,.,.,10560,Y,F,25,N
2014,5632,Eau Claire Electric Coop,WI,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,198,0.74,267.56757,50,0.58,86.206897,10701,N,L,12.5,Y
2014,5644,"Edisto Electric Coop, Inc",SC,Cooperative,4874.811,.,.,64.796,.,.,4874.811,.,.,19833,14.4,N,.,.,.,.,.,.,.,,,.,
2014,5656,Edgecombe-Martin County E M C,NC,Cooperative,62.5,0.85,73.529412,62.5,0.85,73.529412,52.6,0.72,73.055556,11441,25,N,.,.,.,.,.,.,.,,,.,
2014,5661,City of Edmond - (OK),OK,Municipal,40.566,1.252,32.400958,.,0.594,.,.,.,.,49483,12.5,N,.,.,.,.,.,.,.,,,.,
2014,5701,El Paso Electric Co,NM,Investor Owned,52.972,0.903,58.662237,.,.,.,50.984,0.881,57.870602,94512,23.9,Y,.,.,.,.,.,.,.,,,.,
2014,5701,El Paso Electric Co,TX,Investor Owned,63.975,0.79,80.981013,.,.,.,61.996,0.745,83.216107,304477,23.9,Y,.,.,.,.,.,.,.,,,.,
2014,5773,City of Elk River,MN,Municipal,28.54,0.14,203.85714,28.54,0.14,203.85714,28.54,0.14,203.85714,9449,12.5,N,.,.,.,.,.,.,.,,,.,
2014,5780,Elkhorn Rural Public Pwr Dist,NE,Political Subdivision,.,.,.,.,.,.,.,.,.,.,.,,73.7,0.83,88.795181,31,0.029,1068.9655,9428,N,F,12.5,N
2014,5860,Empire District Electric Co,AR,Investor Owned,179.48,1.048,171.25954,40,0.572,69.93007,.,.,.,4979,12.8,N,.,.,.,.,.,.,.,,,.,
2014,5860,Empire District Electric Co,KS,Investor Owned,407.66,3.469,117.51513,170.77,2.619,65.204276,.,.,.,10763,12.8,N,.,.,.,.,.,.,.,,,.,
2014,5860,Empire District Electric Co,MO,Investor Owned,150.76,1.413,106.69498,127.92,1.366,93.645681,.,.,.,162272,25,N,.,.,.,.,.,.,.,,,.,
2014,5860,Empire District Electric Co,OK,Investor Owned,662.98,3.214,206.27878,259.43,2.485,104.39839,.,.,.,6694,12.8,N,.,.,.,.,.,.,.,,,.,
2014,5862,"Empire Electric Assn, Inc",CO,Cooperative,43.44,0.534,81.348315,43.44,0.534,81.348315,43.44,0.534,81.348315,16110,44,Y,.,.,.,.,.,.,.,,,.,
2014,5929,"Fairfield Electric Coop, Inc",SC,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,73,1.08,67.592593,68,1.03,66.019417,26524,N,L,25,Y
2014,5930,Village of Fairport - (NY),NY,Municipal,.,.,.,.,.,.,.,.,.,.,.,,142,0.477,297.69392,79,0.431,183.29466,16802,Y,L,12.5,N
2014,5935,Borough of Ephrata - (PA),PA,Municipal,12.752,0.444,28.720721,.,.,.,12.752,0.444,28.720721,6600,12.5,N,.,.,.,.,.,.,.,,,.,
2014,6022,City of Eugene - (OR),OR,Municipal,336.9,0.67,502.83582,59.39,0.41,144.85366,.,.,.,88742,12.5,Y,.,.,.,.,.,.,.,,,.,
2014,6112,"Farmers Electric Coop, Inc - (IA)",IA,Cooperative,106.75,1.39,76.798561,85.13,1.28,66.507813,100.96,1.23,82.081301,4873,34.5,N,.,.,.,.,.,.,.,,,.,
2014,6145,City of Fairhope - (AL),AL,Municipal,.,.,.,.,.,.,.,.,.,.,.,,23,0.589,39.049236,23,0.589,39.049236,6610,N,L,46,N
2014,6168,Farmers Electric Coop - (IA),IA,Cooperative,20,0.806,24.813896,20,0.806,24.813896,20,0.806,24.813896,650,12,Y,.,.,.,.,.,.,.,,,.,
2014,6181,"Farmers Electric Coop, Inc - (MO)",MO,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,54.101,0.543,99.633517,.,.,.,12876,N,O,13.2,N
2014,6182,"Farmers Electric Coop, Inc - (TX)",TX,Cooperative,117.129,2.09,56.042584,94.161,1.37,68.730657,.,1.93,.,51921,24.9,Y,.,.,.,.,.,.,.,,,.,
2014,6194,Farmers Rural Electric Coop Corp - (KY),KY,Cooperative,126.1,1.24,101.69355,126.1,1.24,101.69355,110,1.11,99.099099,24318,69,N,.,.,.,.,.,.,.,,,.,
2014,6198,"Farmers Electric Coop, Inc - (NM)",NM,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,158,1.448,109.11602,91,1.423,63.949403,13073,N,F,24.9,N
2014,6204,City of Farmington - (NM),NM,Municipal,96,0.917,104.6892,.,.,.,.,.,.,44633,13.8,N,.,.,.,.,.,.,.,,,.,
2014,6234,City of Fayetteville,TN,Municipal,.,.,.,.,.,.,.,.,.,.,.,,407.611,2.085,195.49688,143.214,1.323,108.24943,19009,N,F,14.4,Y
2014,6258,Federated Rural Electric Assn,MN,Cooperative,246.7,2.4,102.79167,246.7,2.4,102.79167,95.2,0.8,119,5061,7.2,Y,.,.,.,.,.,.,.,,,.,
2014,6272,"FEM Electric Assn, Inc",SD,Cooperative,155,1.2,129.16667,155,1.2,129.16667,38,0.34,111.76471,2143,12.4,N,.,.,.,.,.,.,.,,,.,
2014,6335,"Firelands Electric Coop, Inc",OH,Cooperative,171,.,.,163,.,.,.,.,.,9033,7.2,N,.,.,.,.,.,.,.,,,.,
2014,6342,First Electric Coop Corp,AR,Cooperative,266.15,2.512,105.95143,204.576,2.206,92.736174,207,1.95,106.15385,90145,25,Y,.,.,.,.,.,.,.,,,.,
2014,6374,Fitchburg Gas & Elec Light Co,MA,Investor Owned,159.34,1.47,108.39456,91.92,1.24,74.129032,.,.,.,29323,13.8,Y,.,.,.,.,.,.,.,,,.,
2014,6395,Flathead Electric Coop Inc,MT,Cooperative,297.76,1.68,177.2381,147.77,1.26,117.27778,275,1.36,202.20588,61847,24.9,Y,.,.,.,.,.,.,.,,,.,
2014,6411,Flint Electric Membership Corp,GA,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,1.47,0.03,49,1.47,0.03,49,82744,N,L,25,Y
2014,6431,"Flint Hills Rural E C A, Inc",KS,Cooperative,352.9,3.147,112.13854,205.5,2.472,83.131068,190.6,1.625,117.29231,6605,7.2,Y,.,.,.,.,.,.,.,,,.,
2014,6442,Fleming-Mason Energy Coop Inc,KY,Cooperative,140.7,0.99,142.12121,106.7,0.82,130.12195,.,.,.,23480,25,Y,.,.,.,.,.,.,.,,,.,
2014,6443,"Florida Keys El Coop Assn, Inc",FL,Cooperative,55.305,1.171,47.228864,31.057,0.913,34.016429,.,.,.,31319,25,Y,.,.,.,.,.,.,.,,,.,
2014,6452,Florida Power & Light Co,FL,Investor Owned,69.4,0.82,84.634146,69.4,0.82,84.634146,.,.,.,4729392,23,Y,.,.,.,.,.,.,.,,,.,
2014,6455,"Duke Energy Florida, Inc",FL,Investor Owned,103.81,1.34,77.470149,101.22,1.31,77.267176,103.81,1.34,77.470149,1697361,25,Y,.,.,.,.,.,.,.,,,.,
2014,6457,Florida Public Utilities Co,FL,Investor Owned,.,.,.,.,.,.,.,.,.,.,.,,209.53,2.85,73.519298,175.18,1.89,92.687831,28249,N,L,12.5,N
2014,6491,Foley Board of Utilities,AL,Municipal,.,.,.,.,.,.,.,.,.,.,.,,171,1.8,95,169,1.69,100,42600,N,F,13,Y
2014,6582,City of Forest Grove,OR,Municipal,.,.,.,.,.,.,.,.,.,.,.,,14.53,0.01,1453,.,.,.,9507,N,L,12,N
2014,6604,City of Fort Collins - (CO),CO,Municipal,.,.,.,.,.,.,.,.,.,.,.,,26,0.37,70.27027,26,0.37,70.27027,70554,N,L,13.8,N
2014,6608,Fort Loudoun Electric Coop,TN,Cooperative,318.05,3.404,93.434195,300.37,3.067,97.936094,313.43,3.363,93.199524,31415,13,Y,.,.,.,.,.,.,.,,,.,
2014,6616,Fort Pierce Utilities Authority,FL,Municipal,.,.,.,.,.,.,.,.,.,.,.,,27,0.5,54,.,.,.,28166,N,L,15,N
2014,6640,Four County Elec Member Corp,NC,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,699,.,.,143,.,.,32437,Y,,7.2,Y
2014,6641,4-County Electric Power Assn,MS,Cooperative,293.5,2.32,126.50862,138.33,1.84,75.179348,291.68,2.3,126.81739,45260,13,Y,.,.,.,.,.,.,.,,,.,
2014,6709,Easley Combined Utility System,SC,Municipal,37.8,0.59,64.067797,37.8,0.59,64.067797,37.8,0.59,64.067797,13960,12.5,Y,.,.,.,.,.,.,.,,,.,
2014,6716,PUD No 1 of Franklin County,WA,Political Subdivision,.,.,.,.,.,.,.,.,.,.,.,,48,0.48,100,48,0.48,100,28857,N,F,12.5,N
2014,6722,Franklin Rural Electric Coop - (IA),IA,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,464.97,1.07,434.5514,464.97,1.07,434.5514,1915,N,F,7.2,N
2014,6775,Village of Freeport - (NY),NY,Municipal,.,.,.,.,.,.,.,.,.,.,.,,13.746,0.141,97.489362,13.746,0.141,97.489362,14671,N,F,13.8,N
2014,6779,City of Fremont - (NE),NE,Municipal,.,.,.,.,.,.,.,.,.,.,.,,32,0.29,110.34483,32,0.29,110.34483,14361,,F,15,N
2014,6782,Freeborn-Mower Coop Services,MN,Cooperative,371.2,1.432,259.21788,62.2,0.752,82.712766,363.1,1.278,284.11581,5975,12.5,Y,.,.,.,.,.,.,.,,,.,
2014,6804,Frontier Power Company,OH,Cooperative,243.162,1.303,186.61704,78.1,0.926,84.341253,221.5,0.968,228.82231,9049,12.5,Y,.,.,.,.,.,.,.,,,.,
2014,6909,Gainesville Regional Utilities,FL,Municipal,.,.,.,.,.,.,.,.,.,.,.,,70,1.27,55.11811,70,1.23,56.910569,92055,N,L,12,Y
2014,6923,City of Gallatin - (TN),TN,Municipal,.,.,.,.,.,.,.,.,.,.,.,,357.6,0.103,3471.8447,357.6,0.103,3471.8447,17132,N,L,69,N
2014,6957,"Garkane Energy Coop, Inc",UT,Cooperative,67.144,.,.,67.144,.,.,54.467,.,.,13084,.,N,.,.,.,.,.,.,.,,,.,
2014,6958,City of Garland - (TX),TX,Municipal,.,.,.,.,.,.,.,.,.,.,.,,53,0.38,139.47368,.,.,.,69262,N,L,12.5,N
2014,7027,City of Gastonia - (NC),NC,Municipal,.,.,.,.,.,.,.,.,.,.,.,,11,0.45,24.444444,.,.,.,26891,N,F,15,N
2014,7090,GreyStone Power Corporation,GA,Cooperative,262.56,1.56,168.30769,92.4,1.17,78.974359,78,1.26,61.904762,122768,25,Y,.,.,.,.,.,.,.,,,.,
2014,7096,City of Geneva- (IL),IL,Municipal,15.737,0.21,74.938095,15.737,0.21,74.938095,.,.,.,10153,34.5,N,.,.,.,.,.,.,.,,,.,
2014,7129,City of Georgetown - (TX),TX,Municipal,.,.,.,.,.,.,.,.,.,.,.,,39.39,3.18,12.386792,39.39,3.18,12.386792,22255,N,F,25,Y
2014,7140,Georgia Power Co,GA,Investor Owned,244.75,1.56,156.89103,102.76,1.2,85.633333,.,.,.,2333921,38,Y,.,.,.,.,.,.,.,,,.,
2014,7174,Gibson Electric Members Corp,TN,Cooperative,194.8,2.476,78.675283,194.8,2.476,78.675283,.,.,.,34260,25,Y,.,.,.,.,.,.,.,,,.,
2014,7264,"Glades Electric Coop, Inc",FL,Cooperative,259.86,1.565,166.04473,44.43,0.477,93.144654,258.16,1.564,165.06394,16080,24.4,Y,.,.,.,.,.,.,.,,,.,
2014,7270,City of Glasgow - (KY),KY,Municipal,.,.,.,.,.,.,.,.,.,.,.,,319.8,0.133,2404.5113,.,.,.,7306,N,F,12.5,N
2014,7294,City of Glendale - (CA),CA,Municipal,.,.,.,.,.,.,.,.,.,.,.,,37,0.96,38.541667,37,0.96,38.541667,83931,N,F,12.4,N
2014,7456,Graham County Electric Coop Inc,AZ,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,83.563,0.088,949.57955,42.12,.,.,9476,N,L,24.9,N
2014,7460,Goodhue County Coop Elec Assn,MN,Cooperative,133.607,0.892,149.78363,42.809,0.423,101.20331,122.733,0.549,223.55738,4997,12.5,N,.,.,.,.,.,.,.,,,.,
2014,7483,City of Grand Haven - (MI),MI,Municipal,.,.,.,.,.,.,.,.,.,.,.,,67,0.798,83.9599,.,.,.,13500,N,O,13.2,N
2014,7489,Grand Rapids Public Util Comm,MN,Municipal,.,.,.,.,.,.,.,.,.,.,.,,29,1.25,23.2,.,.,.,7115,N,F,23,N
