|Utility Characteristics..Data Year|,|Utility Characteristics..Utility Number|,|Utility Characteristics..Utility Name|,|Utility Characteristics..Part|,|Utility Characteristics..Service Type|,|Utility Characteristics.."Data Type O = Observed I = Imputed"|,|Utility Characteristics..State|,|Utility Characteristics..Ownership|,|Utility Characteristics.BA Code|,|RESIDENTIAL.Revenues.Thousand Dollars|,|RESIDENTIAL.Sales.Megawatthours|,|RESIDENTIAL.Customers.Count|,|COMMERCIAL.Revenues.Thousand Dollars|,|COMMERCIAL.Sales.Megawatthours|,|COMMERCIAL.Customers.Count|,|INDUSTRIAL.Revenues.Thousand Dollars|,|INDUSTRIAL.Sales.Megawatthours|,|INDUSTRIAL.Customers.Count|,|TRANSPORTATION.Revenues.Thousand Dollars|,|TRANSPORTATION.Sales.Megawatthours|,|TRANSPORTATION.Customers.Count|,|TOTAL.Revenues.Thousand Dollars|,|TOTAL.Sales.Megawatthours|,|TOTAL.Customers.Count|
2014,9130,Hutchinson Utilities Comm,A,Bundled,O,MN,Municipal,MISO,5162,52004,6116,8788,96052,944,11001,134419,3,0,0,0,24951,282475,7063
2014,9163,Hyrum City Corporation,A,Bundled,O,UT,Municipal,PACE,1848,18020,2388,1789,23962,172,1995,36172,1,.,.,.,5632,78154,2561
2014,9187,City of Idaho Falls - (ID),A,Bundled,O,ID,Municipal,PACE,20174,278839,22756,16832,270724,3772,4281,90213,7,.,.,.,41287,639776,26535
2014,9191,Idaho Power Co,A,Bundled,O,ID,Investor Owned,IPCO,481950.2,4784073,411689,287035.3,3792971,63729,321132.7,4885033,17978,0,0,0,1090118.2,13462077,493396
2014,9191,Idaho Power Co,A,Bundled,O,OR,Investor Owned,IPCO,18244.5,181003,13347,12426.4,150976,3385,20197,298311,1830,0,0,0,50867.9,630290,18562
2014,9209,Illinois Rural Electric Coop,A,Bundled,O,IL,Cooperative,MISO,20832,131444,10171,6275,44816,238,.,.,.,.,.,.,27107,176260,10409
2014,9216,Imperial Irrigation District,A,Bundled,O,CA,Political Subdivision,IID,212348,1741325,129973,185548,1564172,20600,12284,86938,837,0,0,0,410180,3392435,151410
2014,9217,City of Imperial,A,Bundled,O,NE,Municipal,SWPP,1102,12030,1028,436,4677,215,1073,13744,148,.,.,.,2611,30451,1391
2014,9230,City of Independence - (IA),A,Bundled,O,IA,Municipal,MISO,3261.8,20872,2711,3172.6,27977,473,2159.3,24705,3,0,0,0,8593.7,73554,3187
2014,9231,City of Independence - (MO),A,Bundled,O,MO,Municipal,SWPP,72007.8,506410,51499,58521.3,459772,5106,4808.5,50610,11,.,.,.,135337.6,1016792,56616
2014,9246,"Indian Electric Coop, Inc",A,Bundled,O,OK,Cooperative,SWPP,22183.9,232209,13908,19160.1,225929,5367,7160.4,136545,11,.,.,.,48504.4,594683,19286
2014,9273,Indianapolis Power & Light Co,A,Bundled,O,IN,Investor Owned,MISO,485781,5269008,424752,203150,1942701,48309,528591,6782361,4860,.,.,.,1217522,13994070,477921
2014,9275,Indianola Municipal Utilities,A,Bundled,O,IA,Municipal,MISO,5361.2,50895,5375,4459.8,45245,512,1854.8,25611,10,.,.,.,11675.8,121751,5897
2014,9292,Inter County Energy Coop Corp,A,Bundled,O,KY,Cooperative,PJM,42209,369316,24165,6002,56221,1506,3334,46310,7,.,.,.,51545,471847,25678
2014,9324,Indiana Michigan Power Co,A,Bundled,O,IN,Investor Owned,PJM,463029.6,4556299,400453,321368.4,4150709,53656,396479.9,6809212,4031,.,.,.,1180877.9,15516220,458140
2014,9324,Indiana Michigan Power Co,A,Bundled,O,MI,Investor Owned,PJM,122449.9,1219481,108929,74300.4,804608,17841,63876.7,830780,964,.,.,.,260627,2854869,127734
2014,9331,Intercounty Electric Coop Assn,A,Bundled,O,MO,Cooperative,AECI,47262.8,471660,29501,4392.2,52302,505,2200,33706,6,.,.,.,53855,557668,30012
2014,9336,Intermountain Rural Elec Assn,A,Bundled,O,CO,Cooperative,PSCO,186473,1403217,133613,75062,634719,12092,11993,134069,70,0,0,0,273528,2172005,145775
2014,9417,Interstate Power and Light Co,A,Bundled,O,IA,Investor Owned,MISO,522269,3837912,409205,405634,3989842,75949,433584,6791068,1591,.,.,.,1361487,14618822,486745
2014,9417,Interstate Power and Light Co,A,Bundled,O,MN,Investor Owned,MISO,34164,326083,35307,18245,190616,7099,24899,340700,267,.,.,.,77308,857399,42673
2014,9418,City of Iola - (KS),A,Bundled,O,KS,Municipal,SWPP,3301,32693,3084,3279,33671,766,2660,40700,2,.,.,.,9240,107064,3852
2014,9425,Iowa Lakes Electric Coop,A,Bundled,O,IA,Cooperative,WAUE,22522.9,181871,9089,13326.2,119592,3292,21258.2,296128,66,.,.,.,57107.3,597591,12447
2014,9431,Irwin Electric Membership Corp,A,Bundled,O,GA,Cooperative,SOCO,20036.7,145285,10672,1923.5,14577,204,5184.3,41972,1257,.,.,.,27144.5,201834,12133
2014,9442,Town of Ipswich - (MA),A,Bundled,O,MA,Municipal,ISNE,7069.9,48641,6025,1546.6,11433,835,7111.3,51014,194,.,.,.,15727.8,111088,7054
2014,9475,Itasca-Mantrap Co-op Electrical Assn,A,Bundled,O,MN,Cooperative,MISO,15163.1,129213,10249,2209.7,18531,883,5564.5,66572,348,.,.,.,22937.3,214316,11480
2014,9575,Jackson Energy Coop Corp - (KY),A,Bundled,O,KY,Cooperative,PJM,84922,708879,47723,15110,140224,3706,5084,67167,6,.,.,.,105116,916270,51435
2014,9576,Jackson County Rural E M C - (IN),A,Bundled,O,IN,Cooperative,MISO,44725,389813,23151,5695,52306,1092,4189,44150,23,.,.,.,54609,486269,24266
2014,9590,"Jackson Electric Coop, Inc - (TX)",A,Bundled,O,TX,Cooperative,ERCO,16749,148086,13502,5158,48268,1555,22563,364191,24,.,.,.,44470,560545,15081
2014,9598,City of Jackson - (OH),A,Bundled,O,OH,Municipal,PJM,4653,35804,3373,6242,53114,793,8154,90809,9,.,.,.,19049,179727,4175
2014,9599,City of Jackson - (MN),A,Bundled,O,MN,Municipal,MISO,1487.4,13946,1641,659.3,5857,272,2770.4,29768,48,.,.,.,4917.1,49571,1961
2014,9601,Jackson Electric Member Corp - (GA),A,Bundled,O,GA,Cooperative,SOCO,296424,3003210,192993,148576,1476773,20818,48310,721216,186,.,.,.,493310,5201199,213997
2014,9603,City of Jackson - (MO),A,Bundled,O,MO,Municipal,MISO,8386.1,72461,6062,2880.8,29500,907,5013.8,45036,9,0,0,0,16280.7,146997,6978
2014,9605,Jackson Purchase Energy Corporation,A,Bundled,O,KY,Cooperative,MISO,39086.4,405143,25694,16700.5,204166,3589,4365,54227,10,.,.,.,60151.9,663536,29293
2014,9612,City of Jackson - (TN),A,Bundled,O,TN,Municipal,TVA,40977,395479,29130,59303,595497,6229,43741,718083,29,0,0,0,144021,1709059,35388
2014,9613,City of Lebanon - (IN),A,Bundled,O,IN,Municipal,MISO,8412,77313,7568,4461,38038,1208,9360,110574,114,.,.,.,22233,225925,8890
2014,9616,Beaches Energy Services,A,Bundled,O,FL,Municipal,FPL,53490.4,434762,29174,34575.3,269605,5469,.,.,.,.,.,.,88065.7,704367,34643
2014,9617,JEA,A,Bundled,O,FL,Municipal,JEA,627988.6,5162233,383998,499690.5,3987033,52849,160856.9,2781835,214,325,3311,1,1288861,11934412,437062
2014,9645,Jamestown Board of Public Util,A,Bundled,O,NY,Municipal,NYIS,12161.7,172761,16458,13052.9,176559,2644,6547.9,103335,128,0,0,0,31762.5,452655,19230
2014,9645,Jamestown Board of Public Util,C,Delivery,O,NY,Municipal,NYIS,0,0,0,0,0,0,83.5,14509,2,0,0,0,83.5,14509,2
2014,9664,City of Jasper - (TX),A,Bundled,O,TX,Municipal,MISO,6289,48370,3514,6501,51005,973,.,.,.,.,.,.,12790,99375,4487
2014,9665,Jasper County Rural E M C,A,Bundled,O,IN,Cooperative,MISO,13147.2,105346,7553,8080.5,74693,1348,3152.5,43768,2,.,.,.,24380.2,223807,8903
2014,9666,Jay County Rural E M C,A,Bundled,O,IN,Cooperative,PJM,9858,77360,4829,2275,20589,502,6824,81959,40,.,.,.,18957,179908,5371
2014,9667,City of Jasper - (IN),A,Bundled,O,IN,Municipal,MISO,7478,72948,5905,11546.2,120122,1206,10788.5,107636,81,.,.,.,29812.7,300706,7192
2014,9668,"Jasper-Newton Elec Coop, Inc",A,Bundled,O,TX,Cooperative,MISO,34865,277802,19998,5385,40229,2192,12444,139781,174,.,.,.,52694,457812,22364
2014,9682,"Jefferson Davis Elec Coop, Inc",A,Bundled,O,LA,Cooperative,MISO,12058,127332,8028,3983,35924,1525,7865,99060,213,.,.,.,23906,262316,9766
2014,9689,Jefferson Electric Member Corp,A,Bundled,O,GA,Cooperative,SOCO,54526,440649,31130,7161,60124,1747,6066,70463,350,.,.,.,67753,571236,33227
2014,9690,Jefferson Utilities,A,Bundled,O,WI,Municipal,MISO,3177,30779,3455,3946,41356,536,6041.5,77832,4,0,0,0,13164.5,149967,3995
2014,9697,City of Jellico,A,Bundled,O,KY,Municipal,TVA,2793,27076,1925,631,5244,277,0,0,0,0,0,0,3424,32320,2202
2014,9697,City of Jellico,A,Bundled,O,TN,Municipal,TVA,2684,25965,1899,2106,19695,466,0,0,0,0,0,0,4790,45660,2365
2014,9699,"Jemez Mountains Elec Coop, Inc",A,Bundled,O,NM,Cooperative,WALC,22767,172764,27212,18712,148896,3826,5117,58683,4,0,0,0,46596,380343,31042
2014,9726,Jersey Central Power & Lt Co,A,Bundled,O,NJ,Investor Owned,PJM,968929.4,7264641,776222,327994.8,2445207,79185,30052.9,247669,1104,0,0,0,1326977.1,9957517,856511
2014,9726,Jersey Central Power & Lt Co,C,Delivery,O,NJ,Investor Owned,PJM,81176.2,2071121,196263,209792.9,6737301,46577,44197.9,1961466,1278,1602.8,85481,1,336769.8,10855369,244119
2014,9734,City of Jewett City - (CT),A,Bundled,O,CT,Municipal,ISNE,2411.6,13651,1885,1318.5,8613,271,33.3,258,1,.,.,.,3763.4,22522,2157
2014,9739,Joe Wheeler Elec Member Corp,A,Bundled,O,AL,Cooperative,TVA,67438,621444,34550,35348,300425,8166,43443,740948,17,0,0,0,146229,1662817,42733
2014,9750,Jo-Carroll Energy Coop Inc,A,Bundled,O,IL,Cooperative,MISO,23043.9,139135,18143,8849.3,65801,2470,29750.5,333275,498,.,.,.,61643.7,538211,21111
2014,9777,Johnson City - (TN),A,Bundled,O,TN,Municipal,TVA,104305,1030607,65903,77767,765701,10693,12531,153281,21,0,0,0,194603,1949589,76617
2014,9778,Johnson County Rural E M C,A,Bundled,O,IN,Cooperative,MISO,39564.6,316663,22844,8268.3,82989,2385,4784.4,58905,20,.,.,.,52617.3,458557,25249
2014,9837,Jones-Onslow Elec Member Corp,A,Bundled,O,NC,Cooperative,CPLE,103747,930356,67417,22328,239463,4159,2052,25453,3,.,.,.,128127,1195272,71579
2014,9879,City Water and Light Plant,A,Bundled,O,AR,Municipal,MISO,30832,469600,29641,21966,327763,5212,23715,453242,33,.,.,.,76513,1250605,34886
2014,9922,Jump River Electric Coop Inc,A,Bundled,O,WI,Cooperative,MISO,11885,81827,8728,1987,16576,578,.,.,.,.,.,.,13872,98403,9306
2014,9936,Juneau Utility Comm,A,Bundled,O,WI,Municipal,MISO,850.3,7520,938,1908.2,18427,186,1707.1,19423,2,0,0,0,4465.6,45370,1126
2014,9949,Just Energy,B,Energy,O,MA,Retail Power Marketer,ISNE,60934.6,478415,69553,6748.2,64423,2242,.,.,.,.,.,.,67682.8,542838,71795
2014,9949,Just Energy,B,Energy,O,PA,Retail Power Marketer,PJM,3384.8,30105,3535,305.3,3055,110,.,.,.,.,.,.,3690.1,33160,3645
2014,9949,Just Energy,D,Bundled,O,TX,Retail Power Marketer,ERCO,373088.1,2619839,200205,81199,555891,22001,.,.,.,.,.,.,454287.1,3175730,222206
2014,9964,Kenergy Corp,A,Bundled,O,KY,Cooperative,MISO,74096,757715,45311,31035,325857,10585,365503,8586508,36,0,0,0,470634,9670080,55932
2014,9991,Kandiyohi Power Coop,A,Bundled,O,MN,Cooperative,MISO,13479,110854,7202,5252,48614,1007,225,2287,2,.,.,.,18956,161755,8211
2014,9996,City of Kansas City - (KS),A,Bundled,O,KS,Municipal,SWPP,65719,564170,57104,101158,1049883,7058,42758,560346,90,0,0,0,209635,2174399,64252
2014,9999,Kankakee Valley Rural E M C,A,Bundled,O,IN,Cooperative,MISO,27977.5,216003,18142,6034.2,47667,2323,2037.5,21401,11,.,.,.,36049.2,285071,20476
2014,10000,Kansas City Power & Light Co,A,Bundled,O,KS,Investor Owned,SWPP,329335.9,2822640,218084,310261.1,3229962,28130,27690.8,312741,979,0,0,0,667287.8,6365343,247193
2014,10000,Kansas City Power & Light Co,A,Bundled,O,MO,Investor Owned,SWPP,300893.6,2571510,240967,417916.7,4454312,31537,105895.7,1528509,1008,0,0,0,824706,8554331,273512
2014,10005,Kansas Gas & Electric Co,A,Bundled,O,KS,Investor Owned,SWPP,378722,3146186,281983,309540.8,3153623,36020,247582.1,3514421,3498,0,0,0,935844.9,9814230,321501
2014,10009,Karnes Electric Coop Inc,A,Bundled,O,TX,Cooperative,ERCO,23977,233284,15386,34995,344804,3587,8251,127211,10,.,.,.,67223,705299,18983
2014,10012,Kay Electric Coop,A,Bundled,O,OK,Cooperative,SWPP,6893,54425,4271,20849.8,187300,1563,16217,251611,30,0,0,0,43959.8,493336,5864
2014,10019,Kaw Valley Electric Coop Inc,A,Bundled,O,KS,Cooperative,SWPP,16759,116331,8647,1866,12113,705,2538,21119,24,0,0,0,21163,149563,9376
2014,10056,City of Kaukauna,A,Bundled,O,WI,Municipal,MISO,13674.3,118492,13094,13502.1,138848,1725,32029.6,444176,9,0,0,0,59206,701516,14828
2014,10057,City of Lamar - (MO),A,Bundled,O,MO,Municipal,AECI,2356,21412,2053,4605,43097,443,.,.,.,.,.,.,6961,64509,2496
2014,10063,Kaysville City Corporation,A,Bundled,O,UT,Municipal,PACE,8391,89920,8258,3760,45644,725,103,1452,1,.,.,.,12254,137016,8984
2014,10065,KBR Rural Public Power District,A,Bundled,O,NE,Political Subdivision,SWPP,4791,37721,3329,2323,19770,653,5011,29709,754,.,.,.,12125,87200,4736
2014,10066,K C Electric Association,A,Bundled,O,CO,Cooperative,WACM,5175,38821,3263,9746.9,88942,2448,8614.1,86783,731,0,0,0,23536,214546,6442
2014,10071,Kauai Island Utility Cooperative,A,Bundled,O,HI,Cooperative,,68457.7,159152,28520,48623.6,113382,4269,61670.1,157390,127,.,.,.,178751.4,429924,32916
2014,10144,Kennebunk Light & Power Dist,A,Bundled,O,ME,Municipal,ISNE,5247,48273,5584,3730,34720,925,2446,24248,5,.,.,.,11423,107241,6514
2014,10152,City of Kennett - (MO),A,Bundled,O,MO,Municipal,SPA,5648.9,77738,4802,4647.9,62255,602,690.7,8296,318,.,.,.,10987.5,148289,5722
2014,10153,KEM Electric Coop Inc,A,Bundled,O,ND,Cooperative,WAUE,4757,44264,2644,2951.9,28559,704,1850.6,16380,391,.,.,.,9559.5,89203,3739
2014,10170,"Kiamichi Electric Coop, Inc",A,Bundled,O,OK,Cooperative,SWPP,29395,248131,18719,8823,73343,2889,2147,30620,5,.,.,.,40365,352094,21613
2014,10171,Kentucky Utilities Co,A,Bundled,O,KY,Investor Owned,LGEE,591235,6334638,421974,494875,5483135,88797,419589,7070638,2926,0,0,0,1505699,18888411,513697
2014,10171,Kentucky Utilities Co,A,Bundled,O,TN,Investor Owned,LGEE,8,104,4,0,0,0,0,0,0,0,0,0,8,104,4
2014,10171,Kentucky Utilities Co,A,Bundled,O,VA,Investor Owned,LGEE,39819,406071,23899,25761,265015,4542,13739,165047,85,0,0,0,79319,836133,28526
2014,10179,Kenyon Municipal Utilities,A,Bundled,O,MN,Municipal,MISO,869,6527,828,675,5628,129,398,3556,2,.,.,.,1942,15711,959
2014,10210,Ketchikan Public Utilities,A,Bundled,O,AK,Municipal,,7095,70161,6334,7183.7,74369,1258,1948.9,23409,13,0,0,0,16227.6,167939,7605
2014,10226,City of Key West - (FL),A,Bundled,O,FL,Municipal,FMPP,44545,348695,25280,45023,366313,5557,.,.,.,.,.,.,89568,715008,30837
2014,10260,City of Kimball - (NE),A,Bundled,O,NE,Municipal,SWPP,1274,10752,1490,979,8203,453,478,4235,2,.,.,.,2731,23190,1945
2014,10321,City of Kingman - (KS),A,Bundled,O,KS,Municipal,SWPP,1773,13687,1551,1006,8816,314,1584,15803,15,.,.,.,4363,38306,1880
2014,10324,City of Kings Mountain - (NC),A,Bundled,O,NC,Municipal,DUK,5056,48934,3720,3967,41535,703,3710,46043,23,.,.,.,12733,136512,4446
2014,10331,Kingsport Power Co,A,Bundled,O,TN,Investor Owned,PJM,60873.5,707260,41224,37793.9,432063,5870,59878.9,981393,159,0,0,0,158546.3,2120716,47253
2014,10345,City of Kinston - (NC),A,Bundled,O,NC,Municipal,CPLE,19987,137163,9709,17879,142634,1924,16399,181703,12,.,.,.,54265,461500,11645
2014,10370,City of Kirkwood - (MO),A,Bundled,O,MO,Municipal,MISO,10256,99754,8755,10377,103373,1253,914,7537,1,.,.,.,21547,210664,10009
2014,10375,"Kiwash Electric Coop, Inc",A,Bundled,O,OK,Cooperative,SWPP,7973,62716,5543,5039,46555,908,8790,140814,4,.,.,.,21802,250085,6455
2014,10376,Kissimmee Utility Authority,A,Bundled,O,FL,Municipal,FMPP,92764,741059,56781,55526,461483,9396,18568,175054,69,.,.,.,166858,1377596,66246
2014,10378,"Kit Carson Electric Coop, Inc",A,Bundled,O,NM,Cooperative,PNM,20159,136761,24638,13968,105946,3785,4306,39286,10,.,.,.,38433,281993,28433
2014,10393,PUD No 1 of Klickitat County,A,Bundled,O,WA,Political Subdivision,BPAT,13626.8,141971,10216,8168,99833,1915,4651.6,83581,246,.,.,.,26446.4,325385,12377
2014,10421,Knoxville Utilities Board,A,Bundled,O,TN,Municipal,TVA,247721,2506771,173700,228401,2279472,24021,48352,749944,38,0,0,0,524474,5536187,197759
2014,10433,Kodiak Electric Assn Inc,A,Bundled,O,AK,Cooperative,,5845,34366,4741,3701,22546,1050,13804,90135,103,.,.,.,23350,147047,5894
2014,10448,Kosciusko County Rural E M C,A,Bundled,O,IN,Cooperative,MISO,21822.5,196652,16297,.,.,.,22726.8,254398,1284,.,.,.,44549.3,451050,17581
2014,10451,Kotzebue Electric Assn Inc,A,Bundled,O,AK,Cooperative,,3115.7,7275,1147,5124.8,12657,130,.,.,.,.,.,.,8240.5,19932,1277
2014,10454,Kootenai Electric Cooperative,A,Bundled,O,ID,Cooperative,AVA,26605.6,287623,21056,9375.5,105417,1784,1724.9,31845,45,0,0,0,37706,424885,22885
2014,10454,Kootenai Electric Cooperative,A,Bundled,O,WA,Cooperative,AVA,184.5,2164,75,0,0,0,0.2,1,1,0,0,0,184.7,2165,76
2014,10508,Village of L'Anse - (MI),A,Bundled,O,MI,Municipal,MISO,696,5095,990,837,6608,212,0,0,0,0,0,0,1533,11703,1202
2014,10539,"La Plata Electric Assn, Inc",A,Bundled,O,CO,Cooperative,WACM,40813,281428,34743,31178,260315,6346,32947,400514,192,.,.,.,104938,942257,41281
2014,10550,McCook Public Power District,A,Bundled,O,NE,Political Subdivision,SWPP,4828.6,38070,3723,3022.5,30515,336,8945.9,112490,897,.,.,.,16797,181075,4956
2014,10558,"LaCreek Electric Assn, Inc",A,Bundled,O,NE,Cooperative,WAUE,254,2343,168,93,1083,23,256,2088,46,.,.,.,603,5514,237
2014,10558,"LaCreek Electric Assn, Inc",A,Bundled,O,SD,Cooperative,WAUE,7623,71391,5652,3740,39855,706,374,2721,66,.,.,.,11737,113967,6424
2014,10562,Lagrange County Rural E M C,A,Bundled,O,IN,Cooperative,MISO,9180,64969,6699,2212,21824,191,1202,11285,238,.,.,.,12594,98078,7128
2014,10579,City of LaFollette,A,Bundled,O,TN,Municipal,TVA,29348,260864,18940,14909,121238,2935,2313,24859,3,0,0,0,46570,406961,21878
2014,10585,City of La Grange - (GA),A,Bundled,O,GA,Municipal,SOCO,14950,136076,11322,16323,162766,1820,16396,230090,54,.,.,.,47669,528932,13196
2014,10595,City of Lake City - (MN),A,Bundled,O,MN,Municipal,MISO,2769,22623,2830,1624,14793,360,9059,111011,7,.,.,.,13452,148427,3197
2014,10596,City of Lake Crystal - (MN),A,Bundled,O,MN,Municipal,MISO,1378,7927,1024,1279,8357,182,.,.,.,.,.,.,2657,16284,1206
2014,10599,"Lake Region Electric Coop, Inc - (OK)",A,Bundled,O,OK,Cooperative,SWPP,30244.3,319135,22401,3613.7,39525,1660,3391.1,39329,123,0,0,0,37249.1,397989,24184
2014,10603,"Laclede Electric Coop, Inc",A,Bundled,O,MO,Cooperative,AECI,50532,538938,33257,10381,106451,3202,2417,26617,14,.,.,.,63330,672006,36473
2014,10605,Lake Mills Light & Water,A,Bundled,O,WI,Municipal,MISO,3269.5,26396,3426,4072.7,39119,483,0,0,0,0,0,0,7342.2,65515,3909
2014,10606,City of Lake Mills,A,Bundled,O,IA,Municipal,MISO,1143,8608,1070,681,6125,158,1391,11588,20,.,.,.,3215,26321,1248
2014,10610,"Lake Placid Village, Inc - (NY)",A,Bundled,O,NY,Municipal,NYIS,5247.7,79776,3941,5011.7,85925,928,.,.,.,.,.,.,10259.4,165701,4869
2014,10618,Lake Region Electric Cooperative - (MN),A,Bundled,O,MN,Cooperative,MISO,37767.9,337405,24457,8569.9,96710,1812,994.4,8971,601,.,.,.,47332.2,443086,26870
2014,10620,City of Lake Worth - (FL),A,Bundled,O,FL,Municipal,FMPP,23653,195937,22179,18284,177660,3648,.,.,.,.,.,.,41937,373597,25827
2014,10623,City of Lakeland - (FL),A,Bundled,O,FL,Municipal,FMPP,151892.1,1399962,103003,84664,827437,20681,49296.6,676662,84,.,.,.,285852.7,2904061,123768
2014,10624,Southern Rivers Energy,A,Bundled,O,GA,Cooperative,SOCO,35192,279742,17602,3889,29706,1091,1807,24784,8,.,.,.,40888,334232,18701
2014,10625,"Lamb County Electric Coop, Inc",A,Bundled,O,TX,Cooperative,SWPP,3969,34918,2731,6625,62691,1336,27497,275528,7041,.,.,.,38091,373137,11108
2014,10627,Lakeview Light & Power,A,Bundled,O,WA,Cooperative,BPAT,9093.5,106112,7514,13059,152818,2332,.,.,.,.,.,.,22152.5,258930,9846
2014,10629,City of Lakota - (ND),A,Bundled,O,ND,Municipal,WAUE,505,7680,405,545,7063,141,90,668,4,.,.,.,1140,15411,550
2014,10632,"Lake Region Electric Assn, Inc - (SD)",A,Bundled,O,SD,Cooperative,WAUE,6611,58365,3336,2047,24169,137,6202,89299,5,.,.,.,14860,171833,3478
2014,10649,Lamar County Elec Coop Assn,A,Bundled,O,TX,Cooperative,ERCO,19652,146608,11341,6699,66466,737,.,.,.,.,.,.,26351,213074,12078
2014,10650,City of Lamoni - (IA),A,Bundled,O,IA,Municipal,MISO,947,8331,934,1446,14365,231,61,558,1,.,.,.,2454,23254,1166
2014,10656,City of Lampasas - (TX),A,Bundled,O,TX,Municipal,ERCO,4917,43729,3228,5104,57822,725,.,.,.,.,.,.,10021,101551,3953
2014,10668,Licking Rural Electric Inc,A,Bundled,O,OH,Cooperative,PJM,43607,317863,23363,4524,31148,1537,2983,26121,21,.,.,.,51114,375132,24921
2014,10681,Lane Electric Coop Inc,A,Bundled,O,OR,Cooperative,BPAT,18245.9,184451,12012,3121.2,32939,820,343.7,4764,2,.,.,.,21710.8,222154,12834
2014,10697,Lake Country Power,A,Bundled,O,MN,Cooperative,MISO,69922,521097,45145,13465.4,119677,3363,2391.5,25745,3,.,.,.,85778.9,666519,48511
2014,10702,Borough of Lansdale,A,Bundled,O,PA,Municipal,PJM,8329.8,49739,7029,5793.7,39802,1100,4590.3,41832,27,.,.,.,18713.8,131373,8156
2014,10704,City of Lansing - (MI),A,Bundled,O,MI,Municipal,MISO,75589,556185,83512,138252,1176771,12722,37216,379598,255,0,0,0,251057,2112554,96489
2014,10713,City of Larned - (KS),A,Bundled,O,KS,Municipal,SWPP,2444,19181,2121,2122,18567,406,171,1531,11,.,.,.,4737,39279,2538
2014,10724,Lassen Municipal Utility District,A,Bundled,O,CA,Municipal,CISO,9542,70079,9062,6644,48367,2865,1844,12092,136,.,.,.,18030,130538,12063
2014,10728,"Lane-Scott Electric Coop, Inc",A,Bundled,O,KS,Cooperative,SWPP,3190,25880,2434,12561,109229,2322,1333,10239,1084,.,.,.,17084,145348,5840
2014,10768,"Laurens Electric Coop, Inc",A,Bundled,O,SC,Cooperative,DUK,88799,693520,49501,23734,195895,5299,11345,134958,27,.,.,.,123878,1024373,54827
2014,10769,City of Laurens - (IA),A,Bundled,O,IA,Municipal,WAUE,944,11973,677,220,2404,117,983,13743,25,.,.,.,2147,28120,819
2014,10770,City of Laurinburg - (NC),A,Bundled,O,NC,Municipal,CPLE,7302,54602,4665,9100,77275,920,338,3091,3,.,.,.,16740,134968,5588
2014,10798,Lawrenceburg Municipal Utils,A,Bundled,O,IN,Municipal,MISO,2845,31463,2702,1883,17354,678,7130,108186,90,.,.,.,11858,157003,3470
2014,10799,City of Lawrenceburg,A,Bundled,O,TN,Municipal,TVA,26653,262523,16866,16326,139449,3003,7242,81796,10,0,0,0,50221,483768,19879
2014,10800,City of Lawrenceville - (GA),A,Bundled,O,GA,Municipal,SOCO,10597,97980,9271,18848,199628,1709,57,585,3,.,.,.,29502,298193,10983
2014,10801,"Leavenworth-Jefferson E C, Inc",A,Bundled,O,KS,Cooperative,SWPP,15086,98795,7559,2589,24413,591,66.4,447,30,.,.,.,17741.4,123655,8180
2014,10814,City of Le Sueur - (MN),A,Bundled,O,MN,Municipal,MISO,1908,14605,1856,723,6238,309,5676,72687,56,.,.,.,8307,93530,2221
2014,10817,"Lea County Electric Coop, Inc",A,Bundled,O,NM,Cooperative,SWPP,8012,84102,6937,34849,411959,4508,21812,325698,11,.,.,.,64673,821759,11456
2014,10817,"Lea County Electric Coop, Inc",A,Bundled,O,TX,Cooperative,SWPP,2175,23183,1627,25654,309637,2997,2049,27702,12,.,.,.,29878,360522,4636
2014,10830,City of Lebanon - (OH),A,Bundled,O,OH,Municipal,PJM,10030,86245,8099,1947,16445,630,20602,220451,458,.,.,.,32579,323141,9187
2014,10832,City of Lebanon - (MO),A,Bundled,O,MO,Municipal,AECI,7683,86459,5761,4486,50681,1257,10780,132471,99,.,.,.,22949,269611,7117
2014,10857,"Lee County Electric Coop, Inc",A,Bundled,O,FL,Cooperative,FPL,281492,2435778,186759,114960,1134496,17264,.,.,.,.,.,.,396452,3570274,204023
2014,10868,City of Leesburg - (FL),A,Bundled,O,FL,Municipal,FPC,28115,207701,19451,26743,215309,4031,2242,19363,1,0,0,0,57100,442373,23483
2014,10879,Lehi City Corporation,A,Bundled,O,UT,Municipal,PACE,13386.6,152550,15927,11589.9,122859,1629,.,.,.,.,.,.,24976.5,275409,17556
2014,10906,City of Lenoir - (TN),A,Bundled,O,TN,Municipal,TVA,82087,839474,50012,71116,711656,11335,4360,54094,8,0,0,0,157563,1605224,61355
2014,10908,City of Lenox - (IA),A,Bundled,O,IA,Municipal,MISO,812,7516,610,930,9454,140,0,0,0,0,0,0,1742,16970,750
2014,10944,PUD No 1 of Lewis County,A,Bundled,O,WA,Political Subdivision,BPAT,29614.2,436786,26330,13600.7,218322,5322,13809.6,257048,174,.,.,.,57024.5,912156,31826
2014,10960,City of Lewisburg - (TN),A,Bundled,O,TN,Municipal,TVA,6398,67364,4510,10418,103432,1515,9695,161797,5,0,0,0,26511,332593,6030
2014,10962,Lewis County Rural E C A,A,Bundled,O,MO,Cooperative,AECI,10450,84614,6399,3084,33874,684,.,.,.,.,.,.,13534,118488,7083
