Utility Characteristics,Unnamed: 1,Unnamed: 2,Unnamed: 3,Photovoltaic,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Wind,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Other,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Total,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,Unnamed: 58,Unnamed: 59,Unnamed: 60,Unnamed: 61,Unnamed: 62,Unnamed: 63
2014,5585,Eastern Illinois Elec Coop,IL,0.053,.,.,.,0.053,9,.,.,.,9,19.32,.,.,.,19.32,0.01,.,.,.,0.01,1,.,.,.,1,0.88,.,.,.,0.88,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.063,0,0,0,0.063,10,0,0,0,10,20.2,0,0,0,20.2
2014,5588,East-Central Iowa Rural Elec Coop,IA,0.151,.,.,.,0.151,10,.,.,.,10,3,.,.,.,3,0.095,.,.,.,0.095,7,.,.,.,7,15,.,.,.,15,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.246,0,0,0,0.246,17,0,0,0,17,18,0,0,0,18
2014,5598,East Central Oklahoma Elec Coop Inc,OK,0.058,0.005,.,.,0.063,12,1,.,.,13,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.058,0.005,0,0,0.063,12,1,0,0,13,0,0,0,0,0
2014,5605,Eastern Iowa Light & Power Coop,IA,0.293,0.038,.,.,0.331,29,3,.,.,32,0.002,.,.,.,0.002,0.065,0.011,.,.,0.076,6,2,.,.,8,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.358,0.049,0,0,0.407,35,5,0,0,40,0.002,0,0,0,0.002
2014,5625,Easton Utilities Comm,MD,0.062,0.117,.,.,0.179,12,6,.,.,18,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.062,0.117,0,0,0.179,12,6,0,0,18,0,0,0,0,0
2014,5632,Eau Claire Electric Coop,WI,0.054,0.007,.,.,0.061,10,2,.,.,12,19.749,0,.,.,19.749,0.03,.,.,.,0.03,2,.,.,.,2,12.555,.,.,.,12.555,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.084,0.007,0,0,0.091,12,2,0,0,14,32.304,0,0,0,32.304
2014,5701,El Paso Electric Co,NM,8.15,1.89,0,0,10.04,1697,93,0,0,1790,2049.527,128.73,0,0,2178.257,0.009,0.006,0,0,0.015,4,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.159,1.896,0,0,10.055,1701,95,0,0,1796,2049.527,128.73,0,0,2178.257
2014,5701,El Paso Electric Co,TX,2.096,1.59,0,0,3.686,450,58,0,0,508,307.498,189.946,0,0,497.444,0.018,0.028,0,0,0.046,4,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.114,1.618,0,0,3.732,454,61,0,0,515,307.498,189.946,0,0,497.444
2014,5773,City of Elk River,MN,0.01,.,.,.,0.01,2,.,.,.,2,.,.,.,.,0,0.057,.,.,.,0.057,3,.,.,.,3,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.067,0,0,0,0.067,5,0,0,0,5,0,0,0,0,0
2014,5832,Elmhurst Mutual Power & Light Co,WA,0.015,.,.,.,0.015,5,.,.,.,5,0.015,.,.,.,0.015,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.015,0,0,0,0.015,5,0,0,0,5,0.015,0,0,0,0.015
2014,5860,Empire District Electric Co,AR,0.012,.,.,.,0.012,1,.,.,.,1,1.237,.,.,.,1.237,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.012,0,0,0,0.012,1,0,0,0,1,1.237,0,0,0,1.237
2014,5860,Empire District Electric Co,MO,0.134,0.075,0.02,.,0.229,31,4,1,.,36,3.357,0.911,0,.,4.268,0.035,0.067,0.01,.,0.112,7,2,1,.,10,0.346,0,0,.,0.346,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.169,0.142,0.03,0,0.341,38,6,2,0,46,3.703,0.911,0,0,4.614
2014,5860,Empire District Electric Co,OK,.,0.005,.,.,0.005,.,1,.,.,1,.,0,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0,0.005,0,0,0.005,0,1,0,0,1,0,0,0,0,0
2014,5862,"Empire Electric Assn, Inc",CO,0.375,0.237,0.336,.,0.948,63,9,6,.,78,93.461,0.498,63.68,.,157.639,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.375,0.237,0.336,0,0.948,63,9,6,0,78,93.461,0.498,63.68,0,157.639
2014,5905,Excelsior Electric Member Corp,GA,0.04,.,.,.,0.04,3,.,.,.,3,21.157,.,.,.,21.157,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.04,0,0,0,0.04,3,0,0,0,3,21.157,0,0,0,21.157
2014,5964,"Escambia River Elec Coop, Inc",FL,0.052,.,.,.,0.052,10,.,.,.,10,28,.,.,.,28,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.052,0,0,0,0.052,10,0,0,0,10,28,0,0,0,28
2014,5997,Town of Estes Park,CO,0.096,0.015,.,.,0.111,26,1,.,.,27,.,.,.,.,0,0.004,.,.,.,0.004,2,.,.,.,2,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.1,0.015,0,0,0.115,28,1,0,0,29,0,0,0,0,0
2014,6022,City of Eugene - (OR),OR,1.17,0.613,.,.,1.783,218,21,.,.,239,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,1.17,0.613,0,0,1.783,218,21,0,0,239,0,0,0,0,0
2014,6043,City of Evansville,WI,0.023,0.003,0,0,0.026,3,1,0,0,4,.,.,0,0,0,.,.,0,0,0,.,.,0,0,0,.,0,0,0,0,.,0,0,0,0,.,0,0,0,0,.,0,0,0,0,0.023,0.003,0,0,0.026,3,1,0,0,4,0,0,0,0,0
2014,6149,City of Ellensburg - (WA),WA,0.046,0,0,.,0.046,7,0,0,.,7,0,0,0,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.046,0,0,0,0.046,7,0,0,0,7,0,0,0,0,0
2014,6173,Fannin County Electric Coop,TX,0.008,.,.,.,0.008,9,.,.,.,9,0,.,.,.,0,0.005,.,.,.,0.005,3,.,.,.,3,0,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.013,0,0,0,0.013,12,0,0,0,12,0,0,0,0,0
2014,6181,"Farmers Electric Coop, Inc - (MO)",MO,0.029,.,.,.,0.029,4,.,.,.,4,26.035,.,.,.,26.035,0.012,.,.,.,0.012,2,.,.,.,2,2.588,.,.,.,2.588,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.041,0,0,0,0.041,6,0,0,0,6,28.623,0,0,0,28.623
2014,6182,"Farmers Electric Coop, Inc - (TX)",TX,0.119,.,.,.,0.119,23,0,.,.,23,.,.,.,.,0,0.122,.,.,.,0.122,46,0,.,.,46,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.241,0,0,0,0.241,69,0,0,0,69,0,0,0,0,0
2014,6183,"Fayette Electric Coop, Inc",TX,0.1,.,.,.,0.1,8,.,.,.,8,66,.,.,.,66,0.002,.,.,.,0.002,1,.,.,.,1,0,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.102,0,0,0,0.102,9,0,0,0,9,66,0,0,0,66
2014,6198,"Farmers Electric Coop, Inc - (NM)",NM,0.039,0.049,.,.,0.088,6,6,.,.,12,16.428,18.986,.,.,35.414,0.009,0.076,.,.,0.085,5,3,.,.,8,3.741,55.399,.,.,59.14,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.048,0.125,0,0,0.173,11,9,0,0,20,20.169,74.385,0,0,94.554
2014,6204,City of Farmington - (NM),NM,0.265,0.03,.,.,0.295,64,6,.,.,70,306.699,38.959,.,.,345.658,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.265,0.03,0,0,0.295,64,6,0,0,70,306.699,38.959,0,0,345.658
2014,6205,City of Farmington - (MO),MO,.,0.012,.,.,0.012,.,1,.,.,1,.,0.015,.,.,0.015,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0,0.012,0,0,0.012,0,1,0,0,1,0,0.015,0,0,0.015
2014,6258,Federated Rural Electric Assn,MN,.,0.013,.,.,0.013,.,1,.,.,1,.,12.458,.,.,12.458,.,0.06,.,.,0.06,.,2,.,.,2,.,13.937,.,.,13.937,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0,0.073,0,0,0.073,0,3,0,0,3,0,26.395,0,0,26.395
2014,6335,"Firelands Electric Coop, Inc",OH,0.03,.,.,.,0.03,6,.,.,.,6,.,.,.,.,0,0.002,.,.,.,0.002,1,.,.,.,1,.,.,.,.,0,0.007,.,.,.,0.007,1,.,.,.,1,.,.,.,.,0,0.039,0,0,0,0.039,8,0,0,0,8,0,0,0,0,0
2014,6342,First Electric Coop Corp,AR,0.165,.,.,.,0.165,33,.,.,.,33,0,.,.,.,0,0.01,.,.,.,0.01,1,.,.,.,1,0,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.175,0,0,0,0.175,34,0,0,0,34,0,0,0,0,0
2014,6374,Fitchburg Gas & Elec Light Co,MA,1.988,4.934,0.602,.,7.524,329,17,3,.,349,169.326,3322.441,.,.,3491.767,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.002,.,.,.,0.002,2,.,.,.,2,.,.,.,.,0,1.99,4.934,0.602,0,7.526,331,17,3,0,351,169.326,3322.441,0,0,3491.767
2014,6395,Flathead Electric Coop Inc,MT,0.115,0.026,.,.,0.141,26,6,.,.,32,.,.,.,.,0,0.005,.,.,.,0.005,4,.,.,.,4,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.12,0.026,0,0,0.146,30,6,0,0,36,0,0,0,0,0
2014,6411,Flint Electric Membership Corp,GA,0.072,0.14,.,.,0.212,12,1,.,.,13,0.022,.,.,.,0.022,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.072,0.14,0,0,0.212,12,1,0,0,13,0.022,0,0,0,0.022
2014,6427,City of Floresville,TX,0.08,.,.,.,0.08,8,.,.,.,8,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.08,0,0,0,0.08,8,0,0,0,8,0,0,0,0,0
2014,6431,"Flint Hills Rural E C A, Inc",KS,0.034,0.004,.,.,0.038,7,1,.,.,8,13,3,.,.,16,0.032,.,.,.,0.032,6,.,.,.,6,12,.,.,.,12,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.066,0.004,0,0,0.07,13,1,0,0,14,25,3,0,0,28
2014,6442,Fleming-Mason Energy Coop Inc,KY,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.001,.,.,.,0.001,1,.,.,.,1,.,.,.,.,0,0.002,.,.,.,0.002,12,.,.,.,12,.,.,.,.,0,0.003,0,0,0,0.003,13,0,0,0,13,0,0,0,0,0
2014,6443,"Florida Keys El Coop Assn, Inc",FL,0.19,0.016,.,.,0.206,33,3,.,.,36,22.7,17.2,.,.,39.9,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.19,0.016,0,0,0.206,33,3,0,0,36,22.7,17.2,0,0,39.9
2014,6452,Florida Power & Light Co,FL,13.543,16.039,.,.,29.582,2530,704,.,.,3234,413.468,969.682,.,.,1383.15,0.013,0.049,.,.,0.062,5,7,.,.,12,0.118,0,.,.,0.118,0,3.95,.,.,3.95,0,3,.,.,3,0,0,.,.,0,13.556,20.038,0,0,33.594,2535,714,0,0,3249,413.586,969.682,0,0,1383.268
2014,6455,"Duke Energy Florida, Inc",FL,9.215,7.891,1.151,0,18.257,1767,292,6,0,2065,5569,2327,194,.,8090,0.002,0.001,0,0,0.003,2,1,0,0,3,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,9.217,7.892,1.151,0,18.26,1769,293,6,0,2068,5569,2327,194,0,8090
2014,6457,Florida Public Utilities Co,FL,0.271,.,.,.,0.271,59,.,.,.,59,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.271,0,0,0,0.271,59,0,0,0,59,0,0,0,0,0
2014,6579,City of Forest City- (IA),IA,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,0.75,.,.,0.75,.,1,.,.,1,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0,0.75,0,0,0.75,0,1,0,0,1,0,0,0,0,0
2014,6582,City of Forest Grove,OR,0.03,0.043,.,.,0.073,8,2,.,.,10,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.03,0.043,0,0,0.073,8,2,0,0,10,0,0,0,0,0
2014,6604,City of Fort Collins - (CO),CO,1.456,0.989,0.18,0,2.625,295,47,1,0,343,0,0,0,0,0,0.002,0,0,0,0.002,1,0,0,0,1,0,0,0,0,0,0,0,1.2,0,1.2,0,0,2,0,2,0,0,0,0,0,1.458,0.989,1.38,0,3.827,296,47,3,0,346,0,0,0,0,0
2014,6616,Fort Pierce Utilities Authority,FL,0.015,0.007,.,.,0.022,4,3,.,.,7,7.609,2.267,.,.,9.876,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.015,0.007,0,0,0.022,4,3,0,0,7,7.609,2.267,0,0,9.876
2014,6638,City of Fountain,CO,0.01,.,.,.,0.01,10,.,.,.,10,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.01,0,0,0,0.01,10,0,0,0,10,0,0,0,0,0
2014,6640,Four County Elec Member Corp,NC,0.055,0,0,0,0.055,7,0,0,0,7,23.639,0,0,0,23.639,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.055,0,0,0,0.055,7,0,0,0,7,23.639,0,0,0,23.639
2014,6708,City of Frankfort - (KY),KY,0.013,.,.,.,0.013,6,.,.,.,6,10.462,.,.,.,10.462,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.013,0,0,0,0.013,6,0,0,0,6,10.462,0,0,0,10.462
2014,6709,Easley Combined Utility System,SC,0.005,.,.,.,0.005,2,.,.,.,2,2.7,.,.,.,2.7,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.005,0,0,0,0.005,2,0,0,0,2,2.7,0,0,0,2.7
2014,6722,Franklin Rural Electric Coop - (IA),IA,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.045,.,.,.,0.045,3,.,.,.,3,28.38,.,.,.,28.38,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.045,0,0,0,0.045,3,0,0,0,3,28.38,0,0,0,28.38
2014,6758,City of Fredericksburg - (TX),TX,0.003,.,.,.,0.003,1,.,.,.,1,2.682,.,.,.,2.682,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.003,0,0,0,0.003,1,0,0,0,1,2.682,0,0,0,2.682
2014,6779,City of Fremont - (NE),NE,0.006,0,0,0,0.006,1,0,0,0,1,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.006,0,0,0,0.006,1,0,0,0,1,0,0,0,0,0
2014,6782,Freeborn-Mower Coop Services,MN,0.069,.,.,.,0.069,6,.,.,.,6,43.016,.,.,.,43.016,0.149,.,.,.,0.149,5,.,.,.,5,119.692,.,.,.,119.692,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.218,0,0,0,0.218,11,0,0,0,11,162.708,0,0,0,162.708
2014,6784,French Broad Elec Member Corp,NC,0.137,.,.,.,0.137,42,.,.,.,42,128.8,.,.,.,128.8,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.001,.,.,.,0.001,1,.,.,.,1,1.02,.,.,.,1.02,0.138,0,0,0,0.138,43,0,0,0,43,129.82,0,0,0,129.82
2014,6804,Frontier Power Company,OH,0.012,.,.,.,0.012,2,.,.,.,2,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,0.095,.,.,0.095,.,2,.,.,2,.,.,.,.,0,0.012,0.095,0,0,0.107,2,2,0,0,4,0,0,0,0,0
2014,6909,Gainesville Regional Utilities,FL,0.766,1.424,.,.,2.19,140,56,.,.,196,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.766,1.424,0,0,2.19,140,56,0,0,196,0,0,0,0,0
2014,6930,City of Gallup - (NM),NM,0.032,0.118,.,.,0.15,11,4,.,.,15,22.435,1.862,.,.,24.297,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.032,0.118,0,0,0.15,11,4,0,0,15,22.435,1.862,0,0,24.297
2014,6949,City of Gardner - (KS),KS,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,0.2,.,.,0.2,.,2,.,.,2,.,3.5,.,.,3.5,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0,0.2,0,0,0.2,0,2,0,0,2,0,3.5,0,0,3.5
2014,6950,Garland Light & Power Company,WY,0.01,.,.,.,0.01,2,.,.,.,2,.,.,.,.,0,0.01,.,.,.,0.01,1,.,.,.,1,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.02,0,0,0,0.02,3,0,0,0,3,0,0,0,0,0
2014,6957,"Garkane Energy Coop, Inc",UT,0.168,0.688,.,.,0.856,31,19,.,.,50,78.385,1129.781,.,.,1208.166,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.168,0.688,0,0,0.856,31,19,0,0,50,78.385,1129.781,0,0,1208.166
2014,7090,GreyStone Power Corporation,GA,0.142,0.052,.,.,0.194,21,4,.,.,25,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.142,0.052,0,0,0.194,21,4,0,0,25,0,0,0,0,0
2014,7096,City of Geneva- (IL),IL,0.024,.,.,.,0.024,2,.,.,.,2,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.024,0,0,0,0.024,2,0,0,0,2,0,0,0,0,0
2014,7140,Georgia Power Co,GA,0.9,1.08,0.25,.,2.23,196,64,6,0,266,477.93,612.52,199.91,.,1290.36,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.9,1.08,0.25,0,2.23,196,64,6,0,266,477.93,612.52,199.91,0,1290.36
2014,7222,City of Gillette - (WY),WY,0.016,.,.,.,0.016,2,.,.,.,2,0,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.016,0,0,0,0.016,2,0,0,0,2,0,0,0,0,0
2014,7257,City of Girard - (KS),KS,0.001,.,.,.,0.001,1,.,.,.,1,0.24,.,.,.,0.24,0.006,.,.,.,0.006,2,.,.,.,2,0.813,.,.,.,0.813,.,.,.,.,0,0,.,.,.,0,.,.,.,.,0,0.007,0,0,0,0.007,3,0,0,0,3,1.053,0,0,0,1.053
2014,7262,"Glacier Electric Coop, Inc",MT,0.008,0.04,.,.,0.048,1,3,.,.,4,0,0,.,.,0,0.01,0.02,.,.,0.03,1,2,.,.,3,0,0,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.018,0.06,0,0,0.078,2,5,0,0,7,0,0,0,0,0
2014,7264,"Glades Electric Coop, Inc",FL,0.122,.,.,.,0.122,20,.,.,.,20,9.1,.,.,.,9.1,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.122,0,0,0,0.122,20,0,0,0,20,9.1,0,0,0,9.1
2014,7265,City of Gladstone,MI,0.002,.,0,0,0.002,1,.,0,0,1,.,.,0,0,0,.,.,0,0,0,.,.,0,0,0,.,0,0,0,0,.,0,0,0,0,.,0,0,0,0,.,0,0,0,0,0.002,0,0,0,0.002,1,0,0,0,1,0,0,0,0,0
2014,7292,Glencoe Light & Power Comm,MN,0.019,.,.,.,0.019,4,.,.,.,4,9.606,.,.,.,9.606,0.002,.,.,.,0.002,1,.,.,.,1,0.019,.,.,.,0.019,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.021,0,0,0,0.021,5,0,0,0,5,9.625,0,0,0,9.625
2014,7294,City of Glendale - (CA),CA,2.408,1.481,.,.,3.889,482,40,.,.,522,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,2.408,1.481,0,0,3.889,482,40,0,0,522,0,0,0,0,0
2014,7300,City of Glenwood Springs - (CO),CO,0.128,0.142,.,.,0.27,37,13,.,.,50,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.01,.,.,.,0.01,1,.,.,.,1,.,.,.,.,0,0.138,0.142,0,0,0.28,38,13,0,0,51,0,0,0,0,0
2014,7303,Raccoon Valley Electric Cooperative,IA,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.02,.,.,.,0.02,2,.,.,.,2,10,.,.,.,10,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.02,0,0,0,0.02,2,0,0,0,2,10,0,0,0,10
2014,7353,Golden Valley Elec Assn Inc,AK,0.173,0.102,0.019,0,0.294,41,12,3,0,56,20.557,0,0,0,20.557,0.013,0.009,0,0,0.022,4,2,0,0,6,0.96,0,0,0,0.96,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.186,0.111,0.019,0,0.316,45,14,3,0,62,21.517,0,0,0,21.517
2014,7450,Grady Electric Membership Corp,GA,0.03,0.02,.,.,0.05,4,1,.,.,5,14.7,3.6,.,.,18.3,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.03,0.02,0,0,0.05,4,1,0,0,5,14.7,3.6,0,0,18.3
2014,7456,Graham County Electric Coop Inc,AZ,0.629,0.238,.,.,0.867,94,9,.,.,103,169.32,81.3,.,.,250.62,0.034,.,.,.,0.034,6,.,.,.,6,0,.,.,.,0,0.001,.,.,.,0.001,1,.,.,.,1,0,.,.,.,0,0.664,0.238,0,0,0.902,101,9,0,0,110,169.32,81.3,0,0,250.62
2014,7460,Goodhue County Coop Elec Assn,MN,0.047,.,.,.,0.047,5,.,.,.,5,.,.,.,.,0,0.092,.,.,.,0.092,3,.,.,.,3,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.139,0,0,0,0.139,8,0,0,0,8,0,0,0,0,0
2014,7483,City of Grand Haven - (MI),MI,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,0.003,.,.,0.003,.,2,.,.,2,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0,0.003,0,0,0.003,0,2,0,0,2,0,0,0,0,0
2014,7489,Grand Rapids Public Util Comm,MN,0.025,0.096,.,.,0.121,5,2,.,.,7,1,0,.,.,1,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.025,0.096,0,0,0.121,5,2,0,0,7,1,0,0,0,1
2014,7548,PUD No 1 of Grays Harbor County,WA,0.02,.,.,.,0.02,10,.,.,.,10,.,.,.,.,0,0.006,.,.,.,0.006,4,.,.,.,4,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.026,0,0,0,0.026,14,0,0,0,14,0,0,0,0,0
2014,7558,Grayson Rural Electric Coop Corp,KY,0.005,.,.,.,0.005,2,.,.,.,2,6.654,.,.,.,6.654,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.005,0,0,0,0.005,2,0,0,0,2,6.654,0,0,0,6.654
2014,7563,Grand Valley Power,CO,0.767,0.051,.,.,0.818,135,8,.,.,143,95.236,.,.,.,95.236,0.003,.,.,.,0.003,1,.,.,.,1,.,.,.,.,0,0.005,.,.,.,0.005,2,.,.,.,2,.,.,.,.,0,0.775,0.051,0,0,0.826,138,8,0,0,146,95.236,0,0,0,95.236
2014,7593,City of Green Cove Springs,FL,0.018,0.098,.,.,0.116,4,1,.,.,5,4.5,3.8,.,.,8.3,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.018,0.098,0,0,0.116,4,1,0,0,5,4.5,3.8,0,0,8.3
2014,7601,Green Mountain Power Corp,VT,18.825,6.287,0.197,0,25.309,2779,183,4,0,2966,3277.99,8983.1,1736.45,0,13997.54,0.192,0,0,0,0.192,14,0,0,0,14,.,.,.,.,0,0.916,0.22,0,0,1.136,55,2,0,0,57,.,.,.,.,0,19.933,6.507,0.197,0,26.637,2848,185,4,0,3037,3277.99,8983.1,1736.45,0,13997.54
2014,7634,City of Greenville - (TX),TX,.,0.044,.,.,0.044,.,2,.,.,2,.,0,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0,0.044,0,0,0.044,0,2,0,0,2,0,0,0,0,0
