Data Year,Utility Number,Utility Name,Short Form,State,BA Code,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total
2017,4254,Consumers Energy Co,,MI,MISO,0,0,0,0,0,1605327,218050,251,0,1823628,0,0,0,0,0,11728,4552,1368,0,17648,1617055,222602,1619,0,1841276,11058033,6618881,108412,0,17785326,1474962,196356,173,0,1671491,30219,0,0,0,30219
2017,4262,Cooke County Elec Coop Assn,,TX,ERCO,13941,2247,.,.,16188,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,13941,2247,0,0,16188,.,.,.,.,.,0,0,.,.,0,0,0,.,.,0
2017,4265,Continental Divide El Coop Inc,,NM,PNM,20167,.,.,.,20167,.,.,.,.,.,.,.,.,.,.,739,3131,5,.,3875,20906,3131,5,0,24042,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2017,4280,Conway Corporation,,AR,MISO,.,.,.,.,.,15000,400,40,.,15440,.,.,.,.,.,12319,2631,84,.,15034,27319,3031,124,0,30474,177750,2048,6341,.,186139,.,.,.,.,.,.,.,.,.,.
2017,4294,City of Cookeville - (TN),,TN,TVA,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,14386,3512,6,0,17904,14386,3513,7,0,17906,0,34086.58,24085.17,0,58171.75,0,0,0,0,0,0,0,0,0,0
2017,4295,Comanche County Elec Coop Assn,,TX,ERCO,.,.,.,.,.,6481,10398,5,.,16884,.,.,.,.,.,.,.,.,.,.,6481,10398,5,0,16884,90275,94706,57300,.,242281,.,.,.,.,.,.,.,.,.,.
2017,4296,"Cookson Hills Elec Coop, Inc",,OK,AECI,.,.,.,.,0,16450,1352,35,.,17837,.,.,.,.,.,0,.,.,.,0,16450,1352,35,0,17837,215873,28376,26392,.,270641,16450,1352,35,.,17837,0,0,0,.,0
2017,4317,"Coos-Curry Electric Coop, Inc",,OR,BPAT,.,.,.,.,.,15212,2150,450,.,17812,.,.,.,.,.,.,.,.,.,.,15212,2150,450,0,17812,187383,93397,53976,.,334756,5306,602,79,.,5987,.,.,.,.,.
2017,4327,Coosa Valley Electric Coop Inc,,AL,AEC,0,0,0,.,0,14125,2466,99,.,16690,.,.,.,.,.,.,.,.,.,.,14125,2466,99,0,16690,197748,26528,65008,.,289284,.,.,.,.,.,.,.,.,.,.
2017,4329,"Copper Valley Elec Assn, Inc",,AK,NA,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2985,812,.,.,3797,2985,812,0,0,3797,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2017,4346,Cooperative L&P Assn Lake County,,MN,MISO,57,.,.,.,57,6929,604,1,.,7534,.,.,.,.,.,.,.,.,.,.,6986,604,1,0,7591,56288,19710,23020,.,99018,1488,.,.,.,1488,1753,1,1,.,1755
2017,4356,Colorado River Comm of Nevada,,NV,NEVP,.,.,.,.,0,.,17,5,.,22,.,.,.,.,.,.,.,.,.,.,0,17,5,0,22,.,131290,464373,.,595663,.,.,.,.,.,.,.,.,.,.
2017,4362,Corn Belt Energy Corporation,,IL,MISO,33778,2105,4,.,35887,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,33778,2105,4,0,35887,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2017,4365,Town of Cornelius - (NC),Y,NC,DUK,3405,473,.,.,3878,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,3405,473,0,0,3878,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2017,4369,City of Cornell,Y,WI,MISO,235,22,.,.,257,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,235,22,0,0,257,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2017,4373,Cornhusker Public Power Dist,,NE,SWPP,7098,471,2295,0,9864,.,.,.,.,.,.,.,.,.,.,43,15,25,0,83,7141,486,2320,0,9947,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2017,4375,City of Corning - (IA),Y,IA,MISO,676,129,0,.,805,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,676,129,0,0,805,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2017,4390,City of Corona - (CA),,CA,CISO,991,491,9,0,1491,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,991,491,9,0,1491,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2017,4401,"Cotton Electric Coop, Inc",,OK,SWPP,0,0,0,0,0,18315,2671,0,0,20986,.,.,.,.,.,.,1122,12,.,1134,18315,3793,12,0,22120,264328,89336,0,0,353664,18315,3793,12,0,22120,0,1,0,0,1
2017,4430,"Covington Electric Coop, Inc",,AL,AEC,.,.,.,.,0,21834,1276,13,.,23123,.,.,.,.,.,.,.,.,.,.,21834,1276,13,0,23123,281988,61768,22831,.,366587,21834,1276,13,.,23123,2315,0,0,.,2315
2017,4432,Coweta-Fayette El Member Corp,,GA,SOCO,0,0,4,0,4,73281,6049,47,0,79377,0,0,0,0,0,0,0,0,0,0,73281,6049,51,0,79381,1050168,285592,120461,0,1456221,73281,6049,51,0,79381,.,.,.,.,.
2017,4433,City of Covington - (GA),,GA,SOCO,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,9914,1849,10,.,11773,9914,1849,10,0,11773,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2017,4437,City of Covington - (TN),,TN,TVA,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3666,926,4,0,4596,3666,926,5,0,4597,0,0,69779.14,0,69779.14,0,0,0,0,0,0,0,0,0,0
2017,4442,PUD No 1 of Cowlitz County,,WA,BPAT,0,.,.,.,0,44461,5948,322,0,50731,.,.,.,.,.,3,.,.,.,3,44464,5948,322,0,50734,762993,391644,3671151,0,4825788,8307,139,9,.,8455,.,.,.,.,.
2017,4459,Cozad Board of Public Works,,NE,SWPP,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1716,349,1,.,2066,1716,349,1,0,2066,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2017,4471,Craig-Botetourt Electric Coop,,VA,PJM,1899,512,.,.,2411,3975,281,.,.,4256,.,.,.,.,.,26,.,.,.,26,5900,793,0,0,6693,44182,4325,.,.,48507,.,.,.,.,.,.,.,.,.,.
2017,4471,Craig-Botetourt Electric Coop,,WV,PJM,258,41,.,.,299,169,11,.,.,180,.,.,.,.,.,2,.,.,.,2,429,52,0,0,481,920,60,.,.,980,.,.,.,.,.,.,.,.,.,.
2017,4508,"Crawfordsville Elec, Lgt & Pwr",,IN,MISO,5795,1194,65,.,7054,2497,290,3,.,2790,.,.,.,.,.,.,.,65,.,65,8292,1484,133,0,9909,24061,10339,229,.,34629,.,.,.,.,.,.,.,.,.,.
2017,4509,Craighead Electric Coop Corp,,AR,MISO,23395,5558,1429,.,30382,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,23395,5558,1429,0,30382,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2017,4524,"Crawford Electric Coop, Inc",,MO,AECI,3292,167,1,.,3460,15064,1368,2,.,16434,.,.,.,.,.,.,5,.,.,5,18356,1540,3,0,19899,117519,26176,4854,.,148549,.,.,.,.,.,.,.,.,.,.
2017,4527,City of Crete,,NE,SWPP,.,.,3,.,3,.,.,.,.,.,.,.,.,.,.,2480,717,0,.,3197,2480,717,3,0,3200,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2017,4538,Crisp County Power Comm,,GA,SOCO,632,220,3,.,855,.,.,.,.,.,.,.,.,.,.,8515,2529,49,.,11093,9147,2749,52,0,11948,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2017,4577,Crow Wing Cooperative Power & Light Comp,,MN,MISO,39801,1839,4,.,41644,15421,895,200,.,16516,.,.,.,.,.,.,.,.,.,.,55222,2734,204,0,58160,115392,45863,14656,.,175911,36387,1315,79,.,37781,11441,225,76,.,11742
2017,4604,City of Crystal Falls,,MI,MISO,0,0,0,0,0,1350,270,0,0,1620,0,0,0,0,0,0,0,0,0,0,1350,270,0,0,1620,7471,8546,0,0,16017,0,0,0,0,0,0,0,0,0,0
2017,4607,City of Cuba City,,WI,MISO,934,159,0,0,1093,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,940,159,0,0,1099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,4610,City of Cuero - (TX),,TX,ERCO,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2993,603,1,.,3597,2993,603,1,0,3597,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2017,4617,Cullman Power Board,,AL,TVA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6699,1835,3,0,8537,6699,1835,3,0,8537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,4618,"Cullman Electric Coop, Inc",,AL,TVA,35676,7531,9,0,43216,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,35676,7531,15,0,43222,0,0,202622.85,0,202622.85,35676,7531,9,0,43216,0,0,0,0,0
2017,4619,Town of Culpeper- (VA),,VA,PJM,4516,860,14,.,5390,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,4516,860,14,0,5390,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2017,4622,"Cumberland Valley Electric, Inc.",,KY,PJM,.,.,.,.,0,21975,1503,84,.,23562,.,.,.,.,.,.,.,2,.,2,21975,1503,86,0,23564,284900,27591,81130,.,393621,21975,1503,84,.,23562,1215,.,.,.,1215
2017,4622,"Cumberland Valley Electric, Inc.",,TN,PJM,.,.,.,.,.,72,.,.,.,72,.,.,.,.,.,.,.,.,.,.,72,0,0,0,72,748,.,.,.,748,72,.,.,.,72,.,.,.,.,.
2017,4624,Cumberland Elec Member Corp,,TN,TVA,27370,3037,0,0,30407,59193,7208,22,0,66423,0,0,0,0,0,0,0,0,0,0,86563,10245,22,0,96830,953300.48,486047.6,502542.59,0,1941890.68,86563,10245,22,0,96830,0,0,0,0,0
2017,4632,Cuming County Public Pwr Dist,,NE,SWPP,.,.,.,.,.,2786,339,735,.,3860,.,.,.,.,.,.,.,.,.,.,2786,339,735,0,3860,49313,9573,39014,.,97900,1854,339,379,.,2572,.,.,.,.,.
2017,4667,City of Cushing - (OK),,OK,SWPP,0,.,.,.,0,0,.,.,.,0,0,.,.,.,0,3586,706,158,.,4450,3586,706,158,0,4450,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2017,4671,Custer Public Power District,,NE,SWPP,4625,1155,4942,.,10722,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,4625,1155,4942,0,10722,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2017,4675,Cuivre River Electric Coop Inc,,MO,AECI,12521,1110,221,.,13852,50476,29,0,.,50505,.,.,.,.,.,.,.,13,.,13,62997,1139,234,0,64370,589892,369,.,.,590261,62997,.,.,.,62997,0,0,.,.,0
2017,4683,City of Cuyahoga Falls - (OH),,OH,PJM,23286,2284,179,.,25749,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,23286,2284,179,0,25749,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2017,4704,"DS&O Electric Cooperative, Inc.",,KS,SWPP,.,.,.,.,0,7147,1079,4,.,8230,.,.,.,.,.,.,15,.,.,15,7147,1094,4,0,8245,85466,30866,5554,.,121886,7147,579,.,.,7726,22,45,.,.,67
2017,4715,Dahlberg Light & Power Co,,WI,MISO,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,10438,1192,38,0,11668,10438,1192,38,0,11668,.,.,.,.,.,0,.,.,.,0,.,.,.,.,.
2017,4717,Dakota Valley Elec Coop Inc,,ND,MISO,5488,704,405,0,6597,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,5488,704,405,0,6597,.,.,.,.,.,.,.,.,.,.,2732,165,21,0,2918
2017,4720,Dakota Energy Coop Inc,,SD,WACM,3257,292,5,.,3554,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,3257,292,5,0,3554,.,.,.,.,.,3257,292,5,.,3554,.,.,.,.,.
2017,4743,"Consumers Power, Inc",,OR,BPAT,798,.,.,.,798,19338,1718,539,.,21595,.,.,.,.,.,.,.,.,.,.,20136,1718,539,0,22393,274976,88858,37644,.,401478,19338,1718,539,.,21595,.,.,.,.,.
2017,4744,Dalton Utilities,,GA,SOCO,12432,4158,212,.,16802,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,12432,4158,212,0,16802,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2017,4791,City of Danville - (IA),Y,IA,MISO,391,43,.,.,434,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,391,43,0,0,434,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2017,4794,City of Danville - (VA),,VA,PJM,.,.,.,.,.,37062,4980,30,0,42072,.,.,.,.,.,.,.,.,.,.,37062,4980,30,0,42072,438937,298041,192394,0,929372,.,.,.,.,.,.,.,.,.,.
2017,4796,"Darke Rural Electric Coop, Inc",,OH,PJM,3117,47,1,.,3165,1804,.,.,.,1804,.,.,.,.,.,.,126,.,.,126,4921,173,1,0,5095,41133,.,.,.,41133,.,.,.,.,.,.,.,.,.,.
2017,4799,Darlington Light & Power Co,Y,IN,MISO,633,69,.,.,702,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,633,69,0,0,702,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2017,4836,City of David City,,NE,SWPP,.,.,.,.,.,1205,236,30,.,1471,.,.,.,.,.,.,.,.,.,.,1205,236,30,0,1471,14449,6040,18488,.,38977,.,.,.,.,.,.,.,.,.,.
2017,4848,Daviess Martin County R E M C,,IN,MISO,.,.,.,.,.,7594,498,60,.,8152,.,.,.,.,.,.,.,.,.,.,7594,498,60,0,8152,113429,14243,270900,.,398572,.,.,.,.,.,.,.,.,.,.
2017,4911,Dawson Power District,,NE,SWPP,0,0,0,0,0,15699,1559,5802,0,23060,0,0,0,0,0,3,0,2,0,5,15702,1559,5804,0,23065,236473,76737,243633,0,556843,.,.,.,.,.,.,.,.,.,.
2017,4920,City of Dayton - (TN),,TN,TVA,0,0,0,0,0,8592,1954,6,0,10552,0,0,0,0,0,0,0,0,0,0,8592,1954,6,0,10552,107079.5,86573.02,75953,0,269605.52,0,0,0,0,0,0,0,0,0,0
2017,4922,Dayton Power & Light Co,,OH,PJM,309878,.,.,.,309878,.,.,.,.,.,.,.,.,.,.,150692,57738,1714,1,210145,460570,57738,1714,1,520023,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2017,4939,"Deaf Smith Electric Coop, Inc",,TX,SWPP,.,.,.,.,0,5033,1447,7968,.,14448,.,.,.,.,.,.,.,.,.,.,5033,1447,7968,0,14448,47882,130944,384424,.,563250,.,.,.,.,.,.,.,.,.,.
2017,4958,Decatur Utilities,,AL,TVA,9082,1055,0,0,10137,1853,59,6,0,1918,0,0,0,0,0,11546,2742,0,0,14288,22481,3856,6,0,26343,5632.38,1174.57,483356.44,0,490163.39,0,0,0,0,0,0,0,0,0,0
2017,4960,Decatur County Rural E M C,,IN,MISO,.,.,.,.,.,7526,393,6,.,7925,.,.,.,.,.,.,.,.,.,.,7526,393,6,0,7925,104093,34650,223000,.,361743,7526,393,6,.,7925,205,.,.,.,205
2017,4975,Deep East Texas Elec Coop Inc,,TX,MISO,.,.,0,.,0,38374,3975,15,.,42364,.,.,0,.,0,.,.,5,.,5,38374,3975,20,0,42369,498816,125330,31145,.,655291,.,.,.,.,.,.,.,.,.,.
2017,5015,Delano Municipal Utilities,,MN,MISO,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2352,339,79,.,2770,2352,339,79,0,2770,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2017,5021,Delaware County Elec Coop Inc,Y,NY,NYIS,.,.,.,.,0,5289,56,2,.,5347,.,.,.,.,.,.,.,.,.,.,5289,56,2,0,5347,41873,5696,25323,.,72892,.,.,.,.,.,.,.,.,.,.
2017,5027,Delmarva Power,,DE,PJM,57,.,.,.,57,262535,31003,125,.,293663,.,.,.,.,.,15243,3841,85,.,19169,277835,34844,210,0,312889,2572719,1157125,11866,.,3741710,.,.,.,.,.,52833,.,.,.,52833
2017,5027,Delmarva Power,,MD,PJM,79,.,.,.,79,.,.,.,.,.,.,.,.,.,.,176789,26748,204,.,203741,176868,26748,204,0,203820,.,.,.,.,.,.,.,.,.,.,32456,985,.,.,33441
2017,5036,City of Delta - (CO),Y,CO,WACM,2602,386,.,.,2988,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2602,386,0,0,2988,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2017,5056,City of Denison - (IA),,IA,SWPP,2766,757,86,.,3609,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2766,757,86,0,3609,.,.,.,.,.,.,.,.,.,.,1175,106,9,.,1290
2017,5063,City of Denton - (TX),,TX,ERCO,4,1,.,.,5,46680,5621,469,.,52770,.,.,.,.,.,31,6,.,.,37,46715,5628,469,0,52812,552892,694944,193297,.,1441133,46715,5628,469,.,52812,.,.,.,.,.
2017,5070,Delaware Electric Cooperative,,DE,PJM,82387,7367,.,.,89754,.,.,.,.,.,.,.,.,.,.,633,1982,.,.,2615,83020,9349,0,0,92369,.,.,.,.,.,0,0,0,0,0,14022,1144,0,0,15166
2017,5076,City of Denver - (IA),Y,IA,MISO,797,118,.,.,915,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,797,118,0,0,915,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2017,5078,"Denton County Elec Coop, Inc",,TX,ERCO,.,.,.,.,.,203709,14966,2201,.,220876,13,.,.,.,13,58,2,55,.,115,203767,14968,2256,0,220991,3189264,483449,930801,.,4603514,.,.,.,.,.,.,.,.,.,.
2017,5086,Delta Montrose Electric Assn,,CO,WACM,.,.,.,.,0,29320,3490,229,.,33039,.,.,.,.,.,.,.,.,.,.,29320,3490,229,0,33039,258885,77743,173636,.,510264,.,.,.,.,.,.,.,.,.,.
2017,5096,Village of Deshler - (OH),Y,OH,PJM,850,136,3,.,989,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,850,136,3,0,989,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2017,5109,DTE Electric Company,,MI,MISO,0,0,0,0,0,2324285,203093,0,2,2527380,0,0,0,0,0,2121,5700,1671,0,9492,2326406,208793,1671,2,2536872,14673957,7952377,0,5823,22632157,.,.,.,.,.,.,.,.,.,.
2017,5111,City of Detroit Lakes - (MN),,MN,MISO,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,6609,1332,108,.,8049,6609,1332,108,0,8049,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2017,5148,City of Dickson,,TN,TVA,0,0,0,0,0,27818,6943,18,0,34779,0,0,0,0,0,0,0,0,0,0,27818,6943,18,0,34779,405749.96,242550.64,173235,0,821535.59,27818,6943,18,0,34779,0,0,0,0,0
2017,5175,Dixie Electric Power Assn,,MS,MISO,.,.,.,.,.,35383,3477,22,.,38882,.,.,.,.,.,.,.,.,.,.,35383,3477,22,0,38882,499263,193258,107599,.,800120,.,.,.,.,.,.,.,.,.,.
2017,5202,Dixie Electric Membership Corp,,LA,MISO,102193,7266,566,0,110025,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,102193,7266,566,0,110025,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2017,5204,Dixie Electric Coop,,AL,AEC,.,.,.,.,.,19946,3789,13,.,23748,.,.,.,.,.,6,15,0,.,21,19952,3804,13,0,23769,285465,168216,48640,.,502321,.,.,.,.,.,.,.,.,.,.
2017,5309,City of Dothan - (AL),,AL,SOCO,22424,4311,.,.,26735,.,.,.,.,.,.,.,.,.,.,2492,588,18,.,3098,24916,4899,18,0,29833,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2017,5325,City of Douglas,,GA,SOCO,3850,1833,.,.,5683,.,.,.,.,.,.,.,.,.,.,114,71,.,.,185,3964,1904,0,0,5868,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2017,5326,PUD No 1 of Douglas County,,WA,DOPD,14435,1118,315,.,15868,.,.,.,.,.,.,.,.,.,.,6,.,1,.,7,14441,1118,316,0,15875,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2017,5327,Douglas Electric Coop - (OR),,OR,BPAT,4,.,.,.,4,9170,724,10,.,9904,.,.,.,.,.,.,.,.,.,.,9174,724,10,0,9908,130051,19052,7660,.,156763,.,.,.,.,.,.,.,.,.,.
2017,5328,"Douglas Electric Coop, Inc",,SD,SWPP,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,721,94,.,.,815,721,94,0,0,815,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2017,5335,City of Dover - (DE),,DE,PJM,20382,3579,41,.,24002,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,20382,3579,41,0,24002,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2017,5336,City of Dover - (OH),,OH,PJM,509,56,.,.,565,.,.,.,.,.,.,.,.,.,.,5308,835,110,.,6253,5817,891,110,0,6818,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2017,5343,City of Dowagiac,Y,MI,PJM,2199,790,32,.,3021,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2199,790,32,0,3021,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2017,5394,Dubois Rural Electric Coop Inc,,IN,MISO,.,.,.,.,0,12690,878,83,.,13651,.,.,.,.,.,2,.,.,.,2,12692,878,83,0,13653,157167,18759,101816,.,277742,12692,878,83,.,13653,.,.,.,.,.
2017,5399,Duck River Elec Member Corp,,TN,TVA,0,0,0,0,0,11153,2841,4,0,13998,0,0,0,0,0,52245,8447,7,0,60699,63398,11288,11,0,74697,153190,406555.2,247362.59,0,807107.79,11153,2841,0,0,13994,0,0,1,0,1
2017,5402,City of Due West - (SC),Y,SC,DUK,408,77,.,.,485,.,.,.,.,0,.,.,.,.,.,.,.,.,.,.,408,77,0,0,485,.,.,.,.,0,.,.,.,.,.,.,.,.,.,.
2017,5416,"Duke Energy Carolinas, LLC",,NC,DUK,718561,77364,799,.,796724,857135,163622,7848,6,1028611,0,0,0,0,0,50391,9784,345,.,60520,1626087,250770,8992,6,1885855,6981503,20903231,12537091,3060,40424885,.,.,.,.,0,0,0,0,0,0
2017,5416,"Duke Energy Carolinas, LLC",,SC,DUK,23291,4856,73,.,28220,441062,76511,2688,.,520261,0,0,0,.,0,9910,3080,159,.,13149,474263,84447,2920,0,561630,4378350,4911073,9095930,.,18385353,.,.,.,.,0,0,0,0,.,0
2017,5417,Dunn County Electric Coop,,WI,MISO,9226,674,3,.,9903,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,9226,674,3,0,9903,.,.,.,.,.,.,.,.,.,.,3514,360,.,.,3874
2017,5429,City of Duncan - (OK),,OK,SWPP,7326,1445,52,.,8823,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,7326,1445,52,0,8823,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2017,5438,"Duncan Valley Elec Coop, Inc",Y,AZ,WALC,1652,209,.,.,1861,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1652,209,0,0,1861,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2017,5438,"Duncan Valley Elec Coop, Inc",Y,NM,WALC,222,52,.,.,274,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,222,52,0,0,274,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2017,5442,Borough of Duncannon - (PA),Y,PA,PJM,225,.,.,.,225,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,225,0,0,0,225,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2017,5480,Town of Danvers,,MA,ISNE,11323,1491,405,.,13219,.,.,.,.,.,.,.,.,.,.,19,5,0,.,24,11342,1496,405,0,13243,.,.,.,.,.,.,.,.,.,.,11323,1491,405,.,13219
2017,5487,Duquesne Light Co,,PA,PJM,71894,21069,227,.,93190,461026,39706,862,.,501594,.,.,.,.,.,.,.,.,.,.,532920,60775,1089,0,594784,329139,332454,164667,.,826260,.,.,.,.,.,.,.,.,.,.
2017,5509,City of Dyersburg,,TN,TVA,0,0,0,0,0,4000,0,2,0,4002,0,0,0,0,0,5429,2295,9,0,7733,9429,2295,11,0,11735,19253.89,0,61787.9,0,81041.79,0,0,0,0,0,0,0,0,0,0
2017,5529,City of Durant - (IA),Y,IA,MISO,796,140,26,.,962,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,796,140,26,0,962,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2017,5531,Enerstar Power Corp,Y,IL,MISO,.,.,.,.,.,4985,274,.,.,5259,.,.,.,.,.,.,.,.,.,.,4985,274,0,0,5259,57721,20649,.,.,78370,.,.,.,.,.,.,.,.,.,.
2017,5535,Egyptian Electric Coop Assn,,IL,MISO,13626,1275,.,.,14901,.,.,.,.,.,.,.,.,.,.,.,50,.,.,50,13626,1325,0,0,14951,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2017,5551,City of Eagle River - (WI),,WI,MISO,0,0,0,0,0,0,10,0,0,10,0,0,0,0,0,975,488,0,0,1463,975,498,0,0,1473,0,10756,0,0,10756,0,10,0,0,10,0,0,0,0,0
2017,5574,East Central Energy,,MN,MISO,49211,5573,156,0,54940,.,.,.,.,.,.,.,.,.,.,0,8,0,0,8,49211,5581,156,0,54948,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2017,5574,East Central Energy,,WI,MISO,4881,300,0,0,5181,.,.,.,.,.,.,.,.,.,.,0,0,0,0,0,4881,300,0,0,5181,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2017,5575,City of East Grand Forks - (MN),,MN,MISO,3810,567,10,.,4387,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,3810,567,10,0,4387,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2017,5578,East Mississippi Elec Pwr Assn,,MS,TVA,0,0,0,0,0,9717,2979,0,0,12696,0,0,0,0,0,0,0,0,0,0,9717,2979,0,0,12696,121263.35,91452.01,0,0,212715.36,9717,2979,0,0,12696,0,0,0,0,0
2017,5582,City of East Point - (GA),,GA,SOCO,.,.,.,.,.,12597,1203,.,.,13800,.,.,.,.,.,1718,149,.,.,1867,14315,1352,0,0,15667,128976,189681,.,.,318657,.,.,.,.,.,.,.,.,.,.
2017,5585,Eastern Illinois Elec Coop,,IL,MISO,11260,2250,3,.,13513,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,11260,2250,3,0,13513,.,.,.,.,.,11260,2250,3,.,13513,.,.,.,.,.
2017,5588,East-Central Iowa Rural Elec Coop,,IA,MISO,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,7832,935,5,.,8772,7832,935,5,0,8772,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2017,5598,East Central Oklahoma Elec Coop Inc,,OK,AECI,29692,4109,.,.,33801,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,29692,4109,0,0,33801,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2017,5605,Eastern Iowa Light & Power Coop,,IA,MISO,.,.,.,.,.,21715,1931,16,.,23662,.,.,.,.,.,.,.,.,.,.,21715,1931,16,0,23662,291716,53352,257634,.,602702,.,.,.,.,.,.,.,.,.,.
