Data Year,Utility Number,Utility Name,Short Form,State,BA Code,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total
2015,5429,City of Duncan - (OK),,OK,SWPP,7529,1442,50, ,9021, , , , , , , , , , , ,1, , ,1,7529,1443,50,0,9022, , , , , , , , , , , , , , , 
2015,5438,"Duncan Valley Elec Coop, Inc",Y,AZ,WALC,1352,147, , ,1499, , , , , , , , , , , , , , , ,1352,147,0,0,1499, , , , , , , , , , , , , , , 
2015,5438,"Duncan Valley Elec Coop, Inc",Y,NM,WALC,251,57, , ,308, , , , , , , , , , , , , , , ,251,57,0,0,308, , , , , , , , , , , , , , , 
2015,5442,Borough of Duncannon - (PA),Y,PA,PJM,250,0,0,0,250, , , , , , , , , , , , , , , ,250,0,0,0,250, , , , , , , , , , , , , , , 
2015,5480,Town of Danvers,,MA,ISNE,11242,1675,403, ,13320,0,0,0, ,0,0,0,0, ,0,24,8,0, ,32,11266,1683,403,0,13352,0,0,0, ,0,11242,1675,403, ,13320,0,0,0, ,0
2015,5487,Duquesne Light Co,,PA,PJM,367424,59417,1113,1,427955,157136,1058,0,0,158194, , , , , , , , , , ,524560,60475,1113,1,586149,193053,19822,0,0,212875, , , , , , , , , , 
2015,5509,City of Dyersburg,,TN,TVA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9370,2268,17,0,11655,9370,2268,17,0,11655,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0
2015,5529,City of Durant - (IA),Y,IA,MISO,774,143,25, ,942, , , , , , , , , , , , , , , ,774,143,25,0,942, , , , , , , , , , , , , , , 
2015,5531,Enerstar Power Corp,Y,IL,MISO,0,0, , ,0,4979,275, , ,5254, , , , , , , , , , ,4979,275,0,0,5254,60139,21302, , ,81441, , , , , , , , , , 
2015,5535,Egyptian Electric Coop Assn,,IL,MISO,13673,1272, , ,14945, , , , , , , , , , , , , , , ,13673,1272,0,0,14945, , , , , , , , , , , , , , , 
2015,5551,City of Eagle River - (WI),,WI,MISO,0,0,0,0,0,0,8,0,0,8,0,0,0,0,0,924,552,0,0,1476,924,560,0,0,1484,0,9298,0,0,9298,0,8,0,0,8,0,0,0, ,0
2015,5574,East Central Energy,,MN,MISO,48271,5215,152,0,53638, , , , , , , , , , ,3,80,3,0,86,48274,5295,155,0,53724, , , , , , , , , , , , , , , 
2015,5574,East Central Energy,,WI,MISO,4818,288,0,0,5106, , , , , , , , , , ,0,0,0,0,0,4818,288,0,0,5106, , , , , , , , , , , , , , , 
2015,5575,City of East Grand Forks - (MN),,MN,MISO,3769,559,10,0,4338, , , , ,0, , , , , , , , , , ,3769,559,10,0,4338, , , , , , , , , , , , , , , 
2015,5578,East Mississippi Elec Pwr Assn,,MS,TVA,0,0,0,0,0,9735,2918,0,0,12653,0,0,0,0,0,3,19,0,0,22,9738,2937,0,0,12675,44571,25238,0,0,69809,0,0,0,0,0,0,0,0, ,0
2015,5582,City of East Point - (GA),,GA,SOCO,5500,5500, , ,11000, , , , , , , , , , ,2140,2140, , ,4280,7640,7640,0,0,15280, , , , , , , , , , , , , , , 
2015,5585,Eastern Illinois Elec Coop,,IL,MISO,11325,2187,3, ,13515, , , , , , , , , , , , , , , ,11325,2187,3,0,13515, , , , , , , , , , , , , , , 
2015,5588,East-Central Iowa Rural Elec Coop,,IA,MISO, , , , ,0, , , , ,0, , , , ,0,7804,877,5, ,8686,7804,877,5,0,8686, , , , ,0, , , , ,0, , , , ,0
2015,5598,East Central Oklahoma Elec Coop Inc,,OK,AECI,28940,4357, , ,33297, , , , , , , , , , , , , , , ,28940,4357,0,0,33297, , , , , , , , , , , , , , , 
2015,5605,Eastern Iowa Light & Power Coop,,IA,MISO, , , , , ,21688,1855,17, ,23560, , , , , , , , , , ,21688,1855,17,0,23560,294350,49300,252815, ,596465, , , , , , , , , , 
2015,5609,Eastern Maine Electric Coop,,ME,NBSO,9401,1641,2,0,11044,0,0,0,0,0, , , , , ,1129,376,25,0,1530,10530,2017,27,0,12574, , , , , , , , , , , , , , , 
2015,5625,Easton Utilities Comm,,MD,PJM,7343,1523, , ,8866, , , , , , , , , , ,876,824, , ,1700,8219,2347,0,0,10566, , , , , , , , , , , , , , , 
2015,5630,City of Eaton Rapids - (MI),Y,MI,MISO,2464,295,13, ,2772, , , , , , , , , , , , , , , ,2464,295,13,0,2772, , , , , , , , , , , , , , , 
2015,5632,Eau Claire Electric Coop,,WI,MISO, , , , , ,10128,639,8,0,10775, , , , , , , , , , ,10128,639,8,0,10775,136085,35356,30324, ,201765,9622,564,0, ,10186, , , , , 
2015,5644,"Edisto Electric Coop, Inc",,SC,SC,14827,5090,19, ,19936, , , , , , , , , , , , , , , ,14827,5090,19,0,19936, , , , , ,14827,5090,19, ,19936, , , , , 
2015,5656,Edgecombe-Martin County E M C,,NC,PJM, , , , ,0,10265,1074,7, ,11346, , , , , , , , , , ,10265,1074,7,0,11346,161954,40943,26060, ,228957, , , , ,0, , , , , 
2015,5661,City of Edmond - (OK),,OK,SWPP, , , , ,0, , , , ,0, , , , ,0,34822,4278,0,0,39100,34822,4278,0,0,39100, , , , ,0, , , , ,0, , , , ,0
2015,5701,El Paso Electric Co,,NM,EPE,95140,7215, , ,102355, , , , , , , , , , ,384,4111,33, ,4528,95524,11326,33,0,106883, , , , , , , , , , , , , , , 
2015,5701,El Paso Electric Co,,TX,EPE,273893,19825, , ,293718, , , , , , , , , ,0,10116,13924,101, ,24141,284009,33749,101,0,317859, , , , , , , , , , , , , , , 
2015,5729,Electrical Dist No8 Maricopa,,AZ,AZPS, , ,0, ,0, , ,0, ,0, , ,0, ,0, , ,557, ,557,0,0,557,0,557, , ,0, ,0, , ,0, ,0, , ,0, ,0
2015,5730,City of Elberton,,GA,SOCO,3367,1014,3, ,4384, , , , , , , , , , , , , , , ,3367,1014,3,0,4384, , , , , , , , , , , , , , , 
2015,5732,City of Elbow Lake - (MN),Y,MN,MISO,575,64,0,0,639, , , , , , , , , , , , , , , ,575,64,0,0,639, , , , , , , , , , , , , , , 
2015,5742,Eldridge City Utilities,,IA,MISO,2195,215,16, ,2426, , , , ,0, , , , , , , , , , ,2195,215,16,0,2426, , , , , , , , , , , , , , , 
2015,5748,Electric Energy Inc,,KY,EEI, ,0, , ,0, ,0, , ,0, ,0, , ,0, ,1, , ,1,0,1,0,0,1, ,0, , ,0, ,0, , ,0, ,0, , ,0
2015,5760,City of Elizabeth City - (NC),,NC,CPLE,10205,1928, , ,12133,70,30, , ,100, , , , , , , , , , ,10275,1958,0,0,12233,346,1796, , ,2142, , , , , , , , , , 
2015,5763,City of Elizabethton - (TN),,TN,TVA,22856,3027,0,0,25883,0,0,0,0,0,0,0,0,0,0,19,131,0,0,150,22875,3158,0,0,26033,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0
2015,5771,City of Elk Point,Y,SD,SWPP,764,173,13, ,950, , , , , , , , , , , , , , , ,764,173,13,0,950, , , , , , , , , , , , , , , 
2015,5773,City of Elk River,,MN,MISO,9205,1105,189, ,10499, , , , , , , , , , , , , , , ,9205,1105,189,0,10499, , , , , , , , , , , , , , , 
2015,5777,City of Elkhorn - (WI),,WI,MISO, , , , ,0, , , , ,0, , , , ,0,4000,650,67, ,4717,4000,650,67,0,4717, , , , ,0, , , , ,0, , , , ,0
2015,5780,Elkhorn Rural Public Pwr Dist,,NE,SWPP,0,0,0,0,0,5916,746,2803,0,9465,0,0,0,0,0,1,5,4,0,10,5917,751,2807,0,9475,103202,28912,66554,0,198668,0,0,0,0,0,0,0,1160,0,1160
2015,5828,Borough of Ellwood City - (PA),Y,PA,PJM,3577,484,8, ,4069, , , , , , , , , , , , , , , ,3577,484,8,0,4069, , , , , , , , , , , , , , , 
2015,5832,Elmhurst Mutual Power & Light Co,,WA,BPAT,13887,661, , ,14548, , , , , , , , , , , , , , , ,13887,661,0,0,14548, , , , , , , , , , , , , , , 
2015,5834,City of Elroy - (WI),Y,WI,MISO,676,125,2,0,803, , , , , , , , , , , , , , , ,676,125,2,0,803, , , , , , , , , , , , , , , 
2015,5841,City of Ely - (MN),,MN,MISO, , , , ,0, , , , ,0, , , , ,0,1690,320,20, ,2030,1690,320,20,0,2030, , , , ,0, , , , ,0, , , , ,0
2015,5850,City of Emerson - (NE),Y,NE,SWPP, , , , ,0,364,71, , ,435, , , , , , , , , , ,364,71,0,0,435,3773,2999, , ,6772, , , , , , , , , , 
2015,5860,Empire District Electric Co,,AR,SWPP, , , , , , , , , , , , , , , ,3644,787,9,0,4440,3644,787,9,0,4440, , , , , , , , , , , , , , , 
2015,5860,Empire District Electric Co,,KS,SWPP, , , , ,0, , , , ,0, , , , ,0,8219,1402,49,0,9670,8219,1402,49,0,9670, , , , ,0, , , , ,0, , , , ,0
2015,5860,Empire District Electric Co,,MO,SWPP, , , , ,0, , , , ,0, , , , ,0,126909,23358,282,0,150549,126909,23358,282,0,150549, , , , ,0, , , , ,0, , , , ,0
2015,5860,Empire District Electric Co,,OK,SWPP, , , , ,0, , , , ,0, , , , ,0,3782,888,12,0,4682,3782,888,12,0,4682, , , , ,0, , , , ,0, , , , ,0
2015,5862,"Empire Electric Assn, Inc",,CO,WACM,8171,1669,0,0,9840,5342,304,0,0,5646,0,0,0,0,0,119,0,87,0,206,13632,1973,87,0,15692,29386,45467, , ,74853, , , , , , , , , , 
2015,5862,"Empire Electric Assn, Inc",,UT,WACM,982,316,0,0,1298,0,0,0,0,0,0,0,0,0,0,5,0,15,0,20,987,316,15,0,1318, , , , , , , , , , , , , , , 
2015,5905,Excelsior Electric Member Corp,,GA,SOCO,10267,1432,312, ,12011,10277,0,0,0,10277,0,0,0,0,0,0,0,0,0,0,20544,1432,312,0,22288,156641,0,0,0,156641,0,0,0,0,0,148,219,0,0,367
2015,5929,"Fairfield Electric Coop, Inc",,SC,SC,25930,1599,15, ,27544, , , , , , , , , , , , , , , ,25930,1599,15,0,27544, , , , , ,25930,1599,15, ,27544,25575,1599,15, ,27189
2015,5930,Village of Fairport - (NY),,NY,NYIS,15361,1342,16,0,16719, , , , , , , , , , , , , , , ,15361,1342,16,0,16719, , , , , , , , , , , , , , , 
2015,5932,City of Ephraim - (UT),Y,UT,PACE,244, , , ,244,1709,55,7, ,1771, , , , , , , , , , ,1953,55,7,0,2015,27121,873,111, ,28105, , , , , , , , , , 
2015,5935,Borough of Ephrata - (PA),,PA,PJM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5784,815,16,0,6615,5784,815,16,0,6615,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0
2015,5961,Town of Erwin - (TN),,TN,TVA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7578,1245,8,0,8831,7578,1245,8,0,8831,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0
2015,5964,"Escambia River Elec Coop, Inc",,FL,AEC, , , , ,0,9091,1256, , ,10347, , , , , , ,26, , ,26,9091,1282,0,0,10373,133289,40885, , ,174174,0,0, , ,0,0,0, , ,0
2015,5997,Town of Estes Park,,CO,PSCO,8210,2180, , ,10390,24, , , ,24, , , , , , , , , , ,8234,2180,0,0,10414,8838, , , ,8838, , , , , , , , , , 
2015,5998,City of Estherville - (IA),,IA,SWPP,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,2687,525,1, ,3213,2687,525,1,0,3213,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0
2015,6008,City of Etowah,,TN,TVA,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,4346,703, ,0,5049,4346,703,2,0,5051,0,0,183148,0,183148,0,0,2,0,2,0,0,0, ,0
2015,6019,City of Eudora - (KS),,KS,SWPP,0,0,0, ,0, , , , ,0, , , , , ,2338,151,1, ,2490,2338,151,1,0,2490, , , , , , , , , , , , , , , 
2015,6022,City of Eugene - (OR),,OR,BPAT,0,0,0, ,0,0,0,0, ,0, , , , , ,83869,12498,1765, ,98132,83869,12498,1765,0,98132,0,0,0, ,0, , , , , , , , , , 
2015,6043,City of Evansville,,WI,MISO,0,0,0,0,0,695,216,1,0,912,0,0,0,0,0,2553,437,0,0,2990,3248,653,1,0,3902,5817,4004,7963,0,17784,0,2,1,0,3,0,0,0, ,0
2015,6112,"Farmers Electric Coop, Inc - (IA)",,IA,MISO,5458,102, , ,5560, , , , , , , , , , , ,8,3, ,11,5458,110,3,0,5571, , , , , , , , , , , , , , , 
2015,6130,City of Fairburn - (GA),Y,GA,SOCO,2758,395, , ,3153, , , , , , , , , , , , , , , ,2758,395,0,0,3153, , , , , , , , , , , , , , , 
2015,6132,City of Fairbury,,NE,SWPP, , , , ,0, , , , ,0, , , , ,0,2672,559,18, ,3249,2672,559,18,0,3249, , , , ,0, , , , ,0, , , , ,0
2015,6138,City of Fairfax - (MN),,MN,MISO,583,147,8, ,738, , , , , , , , , , , , , , , ,583,147,8,0,738, , , , , , , , , , , , , , , 
2015,6145,City of Fairhope - (AL),,AL,SOCO,5829,635,42, ,6506, , , , , , , , , , , , , , , ,5829,635,42,0,6506, , , , , , , , , , , , , , , 
2015,6149,City of Ellensburg - (WA),,WA,BPAT,7748,1673, , ,9421, , , , , , , , , , ,394,424,1, ,819,8142,2097,1,0,10240, , , , , , , , , , , , , , , 
2015,6151,Fairmont Public Utilities Comm,,MN,MISO,5000,156,1, ,5157, , , , , , , , , , , ,666,11, ,677,5000,822,12,0,5834, , , , , , , , , , , , , , , 
2015,6168,Farmers Electric Coop - (IA),,IA,MISO,733,28, , ,761, , , , , , , , , , , , , , , ,733,28,0,0,761, , , , , , , , , , , , , , , 
2015,6169,Fall River Rural Elec Coop Inc,,ID,BPAT, , , , , ,11449,2302, , ,13751, , , , , , , , , , ,11449,2302,0,0,13751,133502,93156, , ,226658,11449,2302, , ,13751, , , , , 
2015,6169,Fall River Rural Elec Coop Inc,,MT,BPAT, , , , , ,1416,505, , ,1921, , , , , , , , , , ,1416,505,0,0,1921,16562,31543, , ,48105,1416,505, , ,1921, , , , , 
2015,6169,Fall River Rural Elec Coop Inc,,WY,BPAT, , , , , ,268,59, , ,327, , , , , , , , , , ,268,59,0,0,327,4694,3512, , ,8206,268,59, , ,327, , , , , 
2015,6172,City of Fallon - (NV),Y,NV,NEVP,1754,346,3, ,2103, , , , , , , , , , , , , , , ,1754,346,3,0,2103, , , , , , , , , , , , , , , 
2015,6173,Fannin County Electric Coop,,TX,ERCO, , , , , ,9210,284,10, ,9504, , , , , , , , , , ,9210,284,10,0,9504,127162,17931,81, ,145174, , , , , , , , , , 
2015,6175,City of Falls City - (NE),,NE,SWPP, , , , ,0, , , , ,0, , , , ,0,2135,556,7, ,2698,2135,556,7,0,2698, , , , ,0, , , , ,0, , , , ,0
2015,6181,"Farmers Electric Coop, Inc - (MO)",,MO,AECI,11830,1117,6, ,12953, , , , , , , , , , , ,5,1, ,6,11830,1122,7,0,12959, , , , , ,11830, , , ,11830,5602, , , ,5602
2015,6182,"Farmers Electric Coop, Inc - (TX)",,TX,ERCO,27310,4547,8, ,31865,19621,7, , ,19628, , , , , ,68,336,2, ,406,46999,4890,10,0,51899,131171,90, , ,131261, , , , , , , , , , 
2015,6183,"Fayette Electric Coop, Inc",,TX,ERCO,12415,1763,10, ,14188, , , , , , , , , , , ,14,13, ,27,12415,1777,23,0,14215, , , , , ,12415,1763,10, ,14188, , , , , 
2015,6192,City of Farmer City - (IL),Y,IL,MISO,500,23,4, ,527, , , , , , , , , , , , , , , ,500,23,4,0,527, , , , , , , , , , , , , , , 
2015,6194,Farmers Rural Electric Coop Corp - (KY),,KY,PJM, ,8, , ,8,23153,1827, , ,24980, , , , , ,2,57,6, ,65,23155,1892,6,0,25053,304890,76870, , ,381760,23153,1827, , ,24980,1244, , , ,1244
2015,6198,"Farmers Electric Coop, Inc - (NM)",,NM,SWPP,9100,1419,761, ,11280, , , , , , , , , , ,590,356,745, ,1691,9690,1775,1506,0,12971, , , , , , , , , , , , , , , 
2015,6204,City of Farmington - (NM),,NM,WACM,34376,8123,7,0,42506,0,0,0,0,0,0,0,0,0,0,463,1817,0,0,2280,34839,9940,7,0,44786, , , , , , , , , , , , , , , 
2015,6205,City of Farmington - (MO),,MO,MISO,5350,1020, , ,6370, , , , , , , , , , ,805,2, , ,807,6155,1022,0,0,7177, , , , , , , , , , , , , , , 
2015,6206,Farmers Electric Coop Corp - (AR),Y,AR,MISO, , , , , ,4458, , , ,4458, , , , , , , , , , ,4458,0,0,0,4458,71729, , , ,71729, , , , , , , , , , 
2015,6209,Town of Farmville - (NC),Y,NC,CPLE,2680,229,0,0,2909,0,0,0,0,0, , , , , , , , , , ,2680,229,0,0,2909, , , , , , , , , , , , , , , 
2015,6234,City of Fayetteville,,TN,TVA,15610,1752,0,0,17362,0,0,0,0,0,0,0,0,0,0,138,617,3,0,758,15748,2369,3,0,18120,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0
2015,6235,Public Works Comm-City of Fayetteville,,NC,CPLE,21167,4263,9,0,25439,51518,4057,0,0,55575,0,0,0,0,0,350,326,21,0,697,73035,8646,30,0,81711,266948,49158,0,0,316106,0,0,0,0,0,0,0,0,0,0
2015,6258,Federated Rural Electric Assn,,IA,MISO, , , , , ,57, ,4, ,61, , , , , , , , , , ,57,0,4,0,61,1023, ,86, ,1109, , , , , , , , , , 
2015,6258,Federated Rural Electric Assn,,MN,MISO, , , , , ,5626,1055,4, ,6685, , , , , , , , , , ,5626,1055,4,0,6685,76592,64763,240601, ,381956, , , , , , , , , , 
2015,6272,"FEM Electric Assn, Inc",,SD,SWPP, , , , ,0,1891,242,4, ,2137,0,0,0, ,0,0,0,0, ,0,1891,242,4,0,2137,32890,39428,78662, ,150980,1891,242,4, ,2137,390,8,0, ,398
2015,6274,City of Fennimore - (WI),Y,WI,MISO, , , , ,0,1119,115, , ,1234, , , , , , , , , , ,1119,115,0,0,1234,9086,2776, , ,11862, , , , , , , , , , 
2015,6297,PUD No 1 of Ferry County,,WA,BPAT,0,0,0,0,0,0,0,0,0,0, , , , ,0,2937,478,24,0,3439,2937,478,24,0,3439, , , , ,0,0,0,0,0,0,0,0,0,0,0
2015,6316,Fillmore City Corporation,Y,UT,PACE, , , , ,0,901,260,3, ,1164, , , , , , , , , , ,901,260,3,0,1164,6967,11456,14609, ,33032, , , , , , , , , , 
2015,6335,"Firelands Electric Coop, Inc",,OH,PJM,8496,469, , ,8965, , , , , , , , , , ,11,50, , ,61,8507,519,0,0,9026, , , , , , , , , , , , , , , 
2015,6342,First Electric Coop Corp,,AR,MISO, , , , , ,83964,5638,1471, ,91073, , , , , ,0,0,12, ,12,83964,5638,1483,0,91085,1250171,204069,124042, ,1578282,83964,5638,1471, ,91073,6272,0,635, ,6907
2015,6369,Fishers Island Utility Co Inc,,NY,ISNE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,654,105,0, ,759,654,105,0,0,759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,6374,Fitchburg Gas & Elec Light Co,,MA,ISNE, ,15, , ,15,24982,3722,30,0,28734, , , , , , ,1, , ,1,24982,3738,30,0,28750,171006,113460,167909, ,452375, , ,1, ,1, , , , , 
2015,6380,Fitzgerald Wtr Lgt & Bond Comm,,GA,SOCO,0,0,0,0,0,0,0,0,0,0, , , , ,0,5094,678,52,0,5824,5094,678,52,0,5824,0,0,0,0,0, , , , ,0, , , , ,0
2015,6390,City of Flandreau,,SD,MISO, , , , ,0, , , , ,0, , , , ,0,1072,287,4, ,1363,1072,287,4,0,1363, , , , ,0, , , , ,0, , , , ,0
2015,6395,Flathead Electric Coop Inc,,MT,BPAT,261,77,1, ,339,52982,10280,85, ,63347, , , , , , , , , , ,53243,10357,86,0,63686,687429,439090,265557, ,1392076,52982,10280,85, ,63347, , , , , 
2015,6411,Flint Electric Membership Corp,,GA,SOCO, , , , ,0,72167,10389,595, ,83151, , , , , , , , , , ,72167,10389,595,0,83151,1137647,499188,111965, ,1748800,72167,10389,595, ,83151,72167,10389,595, ,83151
2015,6417,City of Flora - (IL),,IL,MISO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2370,423,10,0,2803,2370,423,10,0,2803, , , , , , , , , , , , , , , 
2015,6422,City of Florence - (AL),,AL,TVA,22000,1000,0,0,23000,0,0,0,0,0,0,0,0,0,0,18108,7092,0,0,25200,40108,8092,0,0,48200,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0
2015,6424,Florence Utility Comm,,WI,MISO,1393,177,0,0,1570,0,1,0,0,1,0,0,0,0,0,0,26,0,0,26,1393,204,0,0,1597,0,2144,0,0,2144,0,1,0,0,1,0,0,0, ,0
2015,6427,City of Floresville,,TX,ERCO, , , , ,0, , , , ,0, , , , ,0,12522,2695, , ,15217,12522,2695,0,0,15217, , , , ,0, , , , ,0, , , , ,0
2015,6431,"Flint Hills Rural E C A, Inc",,KS,SWPP, , , , , ,5841,712,29, ,6582, , , , , , , , , , ,5841,712,29,0,6582,54450,25058,232, ,79740,5841,712,29, ,6582, , , , , 
2015,6442,Fleming-Mason Energy Coop Inc,,KY,PJM, , , , , ,22300,1700, , ,24000, , , , , , , ,5, ,5,22300,1700,5,0,24005,282163,124558, , ,406721, , , , , , , , , , 
2015,6443,"Florida Keys El Coop Assn, Inc",,FL,FPL, , , , , , , , , , , , , , , ,26701,5195,444, ,32340,26701,5195,444,0,32340, , , , , , , , , , , , , , , 
2015,6452,Florida Power & Light Co,,FL,FPL,663,31,1, ,695,4308766,557598,11394, ,4877758, , , , , ,27170,19313,432,35,46950,4336599,576942,11827,35,4925403,58669485,37183489,750655, ,96603629, , , , , , , , , , 
2015,6455,"Duke Energy Florida, Inc",,FL,FPC,1534032,102261,373,0,1636666,1023,73055,1585,0,75663,0,0,0,0,0,4022,82536,1806,0,88364,1539077,257852,3764,0,1800693,22773,10207736,571397,0,10801906,0,182,41,0,223,411569,665,90,0,412324
2015,6457,Florida Public Utilities Co,,FL,JEA,8224,1073,0,0,9297,0,0, , ,0, , , , , ,15774,3324,2,0,19100,23998,4397,2,0,28397, , , , , , , , , , , , , , , 
2015,6491,Foley Board of Utilities,,AL,SOCO,35843,8956,4, ,44803, , , , , , , , , , , ,51, , ,51,35843,9007,4,0,44854, , , , , , , , , , , , , , , 
2015,6579,City of Forest City- (IA),,IA,MISO, , , , ,0, , , , ,0, , , , ,0,1725,454,1, ,2180,1725,454,1,0,2180, , , , ,0, , , , ,0, , , , ,0
2015,6580,Town of Forest City,,NC,DUK,3153,889,20, ,4062, , , , , , , , , , , , , , , ,3153,889,20,0,4062, , , , , , , , , , , , , , , 
2015,6582,City of Forest Grove,,OR,BPAT,9130,0, , ,9130, , , , , , , , , , ,10,200, , ,210,9140,200,0,0,9340, , , , , , , , , , , , , , , 
2015,6598,City of Forsyth - (GA),Y,GA,SOCO,600, , , ,600, , , , , , , , , , , , , , , ,600,0,0,0,600, , , , , , , , , , , , , , , 
2015,6604,City of Fort Collins - (CO),,CO,PSCO,0,15,0,0,15,61325,8004,13,0,69342,18,0,0,0,18,413,401,0,0,814,61738,8420,13,0,70171,481970,504308,463409,0,1449687,8912,176,13,0,9101,5032,0,0,0,5032
2015,6608,Fort Loudoun Electric Coop,,TN,TVA,135,45,0,0,180,27287,4035,5,0,31327,0,0,0,0,0,8,0,0,0,8,27430,4080,5,0,31515,450483,119890,31853,0,602226,0,0,0,0,0,0,0,0, ,0
2015,6609,City of Fort Meade - (FL),Y,FL,FPC,2349,319,3, ,2671, , , , , , , , , , , , , , , ,2349,319,3,0,2671, , , , , , , , , , , , , , , 
2015,6610,City of Fort Morgan,,CO,PSCO,5275,775,1, ,6051, , , , , , , , , , , , , , , ,5275,775,1,0,6051, , , , , , , , , , , , , , , 
2015,6611,Fort Belknap Electric Coop Inc,,TX,ERCO,4320,1923, , ,6243, , , , ,0, , , , ,0, , , , ,0,4320,1923,0,0,6243, , , , ,0, , , , ,0, , , , ,0
2015,6612,Fort Payne Improvement Authority,,AL,TVA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6440,1968,5,0,8413,6440,1968,5,0,8413,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0
2015,6615,City of Fort Pierre - (SD),,SD,SWPP,130,0, , ,130,0,0, , ,0, , , , ,0,892,282, , ,1174,1022,282,0,0,1304,0,0, , ,0,0,0, , ,0,0,0, , ,0
2015,6616,Fort Pierce Utilities Authority,,FL,FMPP,7615,929, , ,8544, , , , , , , , , , ,15382,4165, , ,19547,22997,5094,0,0,28091, , , , , , , , , , , , , , , 
2015,6617,Fort Valley Utility Comm,,GA,SEPA,3364,600,0, ,3964, , , , ,0, , , , ,0,594,72,2, ,668,3958,672,2,0,4632, , , , ,0, , , , ,0, , , , ,0
2015,6627,City of Fosston - (MN),Y,MN,MISO,84,75, , ,159, , , , , , , , , , , , , , , ,84,75,0,0,159, , , , , , , , , , , , , , , 
2015,6638,City of Fountain,,CO,PSCO,1094,0, , ,1094,14956,975, , ,15931, , , , , , , , , , ,16050,975,0,0,17025,128860,74873, , ,203733, , , , , , , , , , 
2015,6640,Four County Elec Member Corp,,NC,CPLE, , , , ,0,29115,3325,7,0,32447,0, , , ,0, , , , , ,29115,3325,7,0,32447,449643,205386,247592,0,902621,29115,3225,7,0,32347, , , , , 
2015,6641,4-County Electric Power Assn,,MS,TVA,0,0,0,0,0,38398,8576,6,0,46980,0,0,0,0,0,0,0,0,0,0,38398,8576,6,0,46980,580215,297012,120946,0,998173,38398,8576,6,0,46980,0,0,0, ,0
2015,6707,City of Frankfort - (IN),,IN,MISO,0,0,0, ,0, , , , ,0, , , , ,0,7579,1500,60, ,9139,7579,1500,60,0,9139, , , , ,0, , , , ,0, , , , ,0
2015,6708,City of Frankfort - (KY),,KY,LGEE, , , , ,0, , , , ,0, , , , ,0,16779,4301,292, ,21372,16779,4301,292,0,21372, , , , ,0, , , , ,0, , , , ,0
2015,6709,Easley Combined Utility System,,SC,DUK,12248,1885, , ,14133, , , , , , , , , , , , , , , ,12248,1885,0,0,14133, , , , , , , , , , , , , , , 
2015,6710,Town of Edenton - (NC),,NC,CPLE, ,5,4, ,9, , , , , , , , , , ,3384,751,24, ,4159,3384,756,28,0,4168, , , , , , , , , , , , , , , 
2015,6711,Village of Frankfort - (NY),Y,NY,NYIS,1627,44,3,0,1674,0,0,0,0,0, , , , , , , , , , ,1627,44,3,0,1674, , , , , , , , , , , , , , , 
2015,6715,City of Franklin - (VA),,VA,PJM,4700,708, , ,5408, , , , , , , , , , , ,129, , ,129,4700,837,0,0,5537, , , , , , , , , , , , , , , 
2015,6716,PUD No 1 of Franklin County,,WA,BPAT,1496,357,224, ,2077, ,3, , ,3, , , , , ,21691,1471,197, ,23359,23187,1831,421,0,25439, ,112438, , ,112438, , , , , , , , , , 
2015,6717,Franklin Electric Coop - (AL),,AL,TVA,6552,0,0,0,6552,0,1,2,0,3,0,0,0,0,0,0,1122,0,0,1122,6552,1123,2,0,7677,0,54209,38479,0,92688,0,0,0,0,0,0,0,0, ,0
2015,6718,City of Franklin - (KY),,KY,TVA,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,3769,1039,0,0,4808,3769,1039,3,0,4811,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0
2015,6722,Franklin Rural Electric Coop - (IA),,IA,MISO, , , , ,0,1960,473,3, ,2436, , , , , , , , , , ,1960,473,3,0,2436,28871,21391,12053, ,62315, , , , , , , , , , 
