|Utility Characteristics..Data Year|,|Utility Characteristics..Utility Number|,|Utility Characteristics..Utility Name|,|Utility Characteristics..State|,|Utility Characteristics..Ownership Type|,|Utility Characteristics..NERC Region|,|Demand.(Megawatts).Summer Peak Demand|,|Demand.(Megawatts).Winter Peak Demand|,|Energy Sources (Megawatthours).(Megawatts).Net Generation|,|Energy Sources (Megawatthours).(Megawatts).Wholesale Power Purchases|,|Energy Sources (Megawatthours).Power Exchanged.Exchange Energy Received|,|Energy Sources (Megawatthours).Power Exchanged.Exchange Energy Delivered|,|Energy Sources (Megawatthours).Power Exchanged.Net Power Exchanged|,|Energy Sources (Megawatthours).Wheeled Power.Wheeled Power Received|,|Energy Sources (Megawatthours).Wheeled Power.Wheeled Power Delivered|,|Energy Sources (Megawatthours).Wheeled Power.Net Wheeled Power|,|Energy Sources (Megawatthours).Wheeled Power.Transmission by Other Losses|,|Energy Sources (Megawatthours).Wheeled Power.Total Sources|,|Disposition.(Megawatthours).Sales to Ultimate Customers|,|Disposition.(Megawatthours).Sales for Resale|,|Disposition.(Megawatthours).Furnished without Charge|,|Disposition.(Megawatthours).Consumed by Respondent without Charge|,|Disposition.(Megawatthours).Total Energy Losses|,|Disposition.(Megawatthours).Total Disposition|,|Electric Revenues.(Thousands Dollars).From Retail Sales|,|Electric Revenues.(Thousands Dollars).From Delivery Customers|,|Electric Revenues.(Thousands Dollars).From Sales for Resale|,|Electric Revenues.(Thousands Dollars).From Credits or Adjustments|,|Electric Revenues.(Thousands Dollars).From Transmission|,|Electric Revenues.(Thousands Dollars).From Other|,|Electric Revenues.(Thousands Dollars).Total|,|.."Data Type O = Observed I = Imputed"|
2018,8210,Hart Electric Member Corp,GA,Cooperative,SERC,137.5,167.7,.,"627,692",.,.,0,.,.,0,.,"627,692","597,870",.,.,.,"29,822","627,692","75,872.0",.,.,.,.,939.0,"76,811.0",O
2018,8212,Hartford Electric,WI,Municipal,MISO,57.0,46.2,0,"335,081",0,0,.,0,0,.,0,"335,081","328,125",0,0,334,"6,622","335,081","26,680.6",.,0.0,0.0,0.0,144.1,.,O
2018,8226,City of Hartselle,AL,Municipal,SERC,32.6,39.0,0,"154,932",0,.,0,0,0,0,0,"154,932","148,032",0,0,0,"6,900","154,932","15,077.0",.,0.0,0.0,0.0,396.8,"15,473.8",O
2018,8245,City of Hastings - (NE),NE,Municipal,MRO,90.9,68.7,"466,598","103,730",.,.,0,"1,889","1,889",0,.,"570,328","431,157","138,854",.,.,317,"570,328","36,461.4",.,"4,105.9",.,.,"2,867.1","43,434.4",O
2018,8276,Havana Power & Light Company,FL,Municipal,FRCC,5.7,6.9,.,"25,382",.,.,0,.,.,0,.,"25,382","23,919",.,.,.,"1,463","25,382","2,566.0",.,.,.,.,.,"2,566.0",O
2018,8283,Harrison County Rrl Elec Coop,IA,Cooperative,MRO,19.2,24.5,235,"111,862","1,279",.,"1,279",.,.,0,.,"113,376","102,777","5,687",.,"1,514","3,398","113,376","11,325.0",.,463.0,.,.,.,"11,788.0",O
2018,8287,Hawaii Electric Light Co Inc,HI,Investor Owned,HI,189.0,188.3,"570,390","567,798",.,.,0,.,.,0,.,"1,138,188","1,064,082",.,.,"3,362","70,744","1,138,188","371,713.4",.,.,"2,955.4",.,.,"374,668.8",O
2018,8288,City of Hawarden - (IA),IA,Municipal,MRO,6.5,4.8,.,"27,538",.,.,0,.,.,0,.,"27,538","25,989",.,.,.,"1,549","27,538","2,310.3",.,.,.,.,18.4,"2,328.7",O
2018,8307,Hawley Public Utilities Comm,MN,Municipal,MRO,4.4,4.1,.,"21,433",.,.,0,.,.,0,.,"21,433","20,262",.,140,.,"1,031","21,433","2,516.0",.,.,.,.,91.0,"2,607.0",O
2018,8319,Heartland Power Coop,IA,Cooperative,MRO,51.6,49.6,.,"331,987",.,.,0,.,.,0,.,"331,987","326,048",.,488,.,"5,451","331,987","28,328.4",.,.,.,.,68.8,"28,397.2",O
2018,8333,Haywood Electric Member Corp,NC,Cooperative,SERC,60.7,110.4,.,"334,688",.,.,0,.,.,0,.,"334,688","302,864",.,.,"1,108","30,716","334,688","42,472.0",.,.,.,.,"1,139.0","43,611.0",O
2018,8348,City of Healdsburg - (CA),CA,Municipal,WECC,19.3,11.2,"59,669","17,035",.,.,0,.,.,0,.,"76,704","73,551",.,.,.,"3,153","76,704","11,654.0",0.0,0.0,0.0,0.0,409.0,"12,063.0",O
2018,8366,Heber Light & Power Company,UT,Municipal,WECC,42.5,34.6,"21,410","169,252",.,.,0,.,.,0,.,"190,662","174,748",.,959,"1,498","13,457","190,662","16,715.0",.,.,.,.,.,"16,715.0",O
2018,8375,City of Hebron - (NE),NE,Municipal,MRO,5.5,6.0,.,"24,702",.,.,0,.,.,0,.,"24,702","22,735",.,.,.,"1,967","24,702","2,162.0",.,.,.,.,.,"2,162.0",O
2018,8447,Hendricks County Rural E M C,IN,Cooperative,RFC,166.3,165.8,.,"832,229",.,.,0,.,.,0,.,"832,229","800,422",.,.,.,"31,807","832,229","88,695.0",.,.,.,.,747.0,"89,442.0",O
2018,8449,Henderson City Utility Comm,KY,Municipal,SERC,106.0,94.0,"277,164","343,924",.,.,0,.,.,0,.,"621,088","598,856",.,"6,905",491,"14,836","621,088","43,340.0",.,.,.,.,588.0,"43,928.0",O
2018,8466,Henry County Rural E M C,IN,Cooperative,RFC,42.0,51.0,.,"206,910",.,.,0,.,.,0,.,"206,910","199,347",.,.,.,"7,563","206,910","24,117.0",.,.,.,.,.,"24,117.0",O
2018,8515,City of Hermiston,OR,Municipal,WECC,25.2,19.5,.,"108,142",.,.,0,.,.,0,.,"108,142","107,121",.,.,.,"1,021","108,142","8,365.8",.,.,.,.,221.8,"8,587.6",O
2018,8543,Hibbing Public Utilities Comm,MN,Municipal,MRO,24.6,24.0,"71,614","139,300",.,.,0,.,.,0,.,"210,914","116,171","71,614","1,017","14,273","7,839","210,914","15,198.0",.,59.0,.,.,24.0,"15,281.0",O
2018,8548,City of Hickman,KY,Municipal,SERC,4.7,3.5,0,"19,651",0,.,0,0,0,0,0,"19,651","18,614",0,0,46,991,"19,651","2,473.0",.,0.0,0.0,0.0,91.7,"2,564.7",O
2018,8566,High Plains Power Inc,WY,Cooperative,WECC,118.9,124.8,.,"906,189",.,.,0,.,.,0,.,"906,189","864,312",.,.,288,"41,589","906,189","79,782.4",.,.,.,.,826.0,"80,608.4",O
2018,8570,Highline Electric Assn,CO,Cooperative,WECC,188.6,55.9,.,"519,445",.,.,0,.,.,0,.,"519,445","487,615",.,.,491,"31,339","519,445","54,751.6",.,.,.,.,616.8,"55,368.4",O
2018,8571,Town of High Point,NC,Municipal,SERC,248.4,214.7,.,"1,201,233",.,.,0,.,.,0,.,"1,201,233","1,160,826",.,.,.,"40,407","1,201,233","129,807.0",.,.,.,.,.,"129,807.0",O
2018,8573,City of Highland,IL,Municipal,SERC,33.3,22.1,263,"139,974",.,.,0,.,.,0,.,"140,237","131,529",.,"1,695",561,"6,452","140,237","14,578.5",.,.,.,.,512.6,"15,091.1",O
2018,8574,"Jackson Electric Coop, Inc - (WI)",WI,Cooperative,MRO,47.6,41.0,.,"215,062",.,.,0,.,.,0,.,"215,062","207,980",.,.,315,"6,767","215,062","21,563.2",.,.,.,.,172.6,"21,735.8",O
2018,8610,City of Hinton,IA,Municipal,MRO,2.0,3.0,.,"10,321",.,.,0,.,.,0,.,"10,321","9,882",.,.,.,439,"10,321","1,100.6",.,.,.,.,2.0,"1,102.6",O
2018,8620,"HILCO Electric Cooperative, Inc.",TX,Cooperative,TRE,152.0,196.0,.,"624,772",.,.,0,.,.,0,.,"624,772","587,500",.,.,.,"37,272","624,772","59,340.0",.,.,.,.,"1,218.0","60,558.0",O
2018,8631,Hillsdale Board of Public Wks,MI,Municipal,RFC,28.0,19.1,645,"132,313",.,.,0,.,.,0,.,"132,958","123,593",.,.,.,"9,365","132,958","12,968.3",.,.,.,.,121.0,"13,089.3",O
2018,8632,"Hill County Electric Coop, Inc",MT,Cooperative,WECC,29.3,30.3,.,"180,552",.,.,0,.,.,0,.,"180,552","172,441",.,.,.,"8,111","180,552","16,580.3",.,.,.,.,429.8,"17,010.1",O
2018,8637,Hino Electric Holding Company,TX,Retail Power Marketer,TRE,.,.,.,"13,909",.,.,0,.,.,0,.,"13,909","13,909",.,.,.,.,"13,909","1,445.1",.,.,.,.,.,"1,445.1",O
2018,8699,Inland Power & Light Company,WA,Cooperative,WECC,163.5,215.5,.,"971,677",331,.,331,.,.,0,.,"972,008","915,503",.,"1,750",.,"54,755","972,008","73,709.9",.,.,.,.,"1,009.5","74,719.4",O
2018,8717,City of Holdrege,NE,Municipal,MRO,23.5,20.8,.,"126,016",.,.,0,.,.,0,.,"126,016","121,519",.,86,.,"4,411","126,016","9,002.9",.,.,.,.,71.5,"9,074.4",O
2018,8723,City of Holland,MI,Municipal,RFC,232.0,163.0,"915,002","223,884",.,.,0,.,.,0,.,"1,138,886","1,122,927",.,.,.,"15,959","1,138,886","105,360.0",.,.,.,.,.,"105,360.0",O
2018,8748,City of Holly Springs,MS,Municipal,SERC,51.9,57.0,0,"257,929",0,.,0,0,0,0,0,"257,929","235,347",0,0,264,"22,318","257,929","27,090.0",.,0.0,0.0,0.0,899.0,"27,989.0",O
2018,8761,Holmes-Wayne Electric Coop Inc,OH,Cooperative,RFC,63.9,59.9,.,"370,901",.,.,0,.,.,0,.,"370,901","353,439",.,.,253,"17,209","370,901","42,686.8",.,.,.,.,574.5,"43,261.3",O
2018,8764,"Holston Electric Coop, Inc",TN,Cooperative,SERC,151.1,220.6,0,"859,423",0,.,0,0,0,0,0,"859,423","824,126",0,0,798,"34,499","859,423","77,363.0",.,0.0,0.0,0.0,"2,264.4","79,627.4",O
2018,8770,City of Holton - (KS),KS,Municipal,SPP,12.3,7.8,"3,492","51,082",.,.,0,.,.,0,.,"54,574","50,413",.,.,"1,660","2,501","54,574","3,598.0",.,.,.,.,.,"3,598.0",O
2018,8773,"Holy Cross Electric Assn, Inc",CO,Cooperative,WECC,156.3,256.3,"461,448","774,298",.,.,0,.,.,0,.,"1,235,746","1,232,766",.,.,"1,868","1,112","1,235,746","133,163.3",.,.,.,.,"2,064.3","135,227.6",O
2018,8774,City of Holyoke - (MA),MA,Municipal,NPCC,69.0,60.0,"237,281","208,384","385,850","468,232","-82,382",.,.,0,.,"363,283","346,857",.,"1,162","2,386","12,878","363,283","45,855.0",.,0.0,.,.,"5,349.0","51,204.0",O
2018,8780,"Fox Islands Electric Coop, Inc",ME,Cooperative,NPCC,2.2,2.0,3,"11,814",.,.,0,.,.,0,.,"11,817","10,262",.,.,85,"1,470","11,817","2,983.2",.,.,.,.,89.2,"3,072.4",O
2018,8786,Horry Electric Coop Inc,SC,Cooperative,SERC,289.0,445.0,.,"1,285,276",.,.,0,.,.,0,.,"1,285,276","1,240,588",.,.,"1,650","43,038","1,285,276","159,229.0",.,.,.,.,"2,694.0","161,923.0",O
2018,8795,City of Homestead - (FL),FL,Municipal,FRCC,108.0,87.0,-161,"577,638",.,.,0,.,.,0,-161,"577,316","544,989",.,.,.,"32,327","577,316","62,597.3",.,.,.,.,.,"62,597.3",O
2018,8796,City of Hingham - (MA),MA,Municipal,NPCC,57.1,37.3,.,"178,783","178,548","151,317","27,231",.,.,0,.,"206,014","201,632",.,.,.,"4,382","206,014","28,425.0",.,.,.,.,390.0,"28,815.0",O
2018,8824,M J M Electric Cooperative Inc,IL,Cooperative,RFC,33.2,27.3,.,"147,358",.,.,0,.,.,0,.,"147,358","137,284",.,.,17,"10,057","147,358","20,571.3",.,.,.,.,180.8,"20,752.1",O
2018,8830,Hood River Electric Coop,OR,Cooperative,WECC,24.8,29.1,.,"123,751",.,.,0,"22,485","22,485",0,.,"123,751","118,389",.,.,99,"5,263","123,751","8,701.8",.,.,.,.,506.5,"9,208.3",O
2018,8840,City of Hope,AR,Municipal,SPP,60.0,52.9,.,"304,526",.,.,0,.,.,0,.,"304,526","285,799",.,"4,838","3,687","10,202","304,526","27,180.0",.,.,.,.,.,"27,180.0",O
2018,8846,City of Hopkinsville,KY,Municipal,SERC,79.2,67.6,0,"376,210",0,.,0,0,0,0,0,"376,210","356,405",0,0,"1,286","18,518","376,210","34,003.0",.,0.0,0.0,0.0,948.9,"34,951.9",O
2018,8883,Houlton Water Company,ME,Municipal,NPCC,16.0,20.1,.,"80,774",.,.,0,.,.,0,.,"80,774","77,308",.,.,.,"3,466","80,774","7,702.7",748.9,.,.,.,.,"8,451.6",O
2018,8884,Terrebonne Parish Consol Gov't,LA,Municipal,SPP,82.2,84.2,"37,271","390,633",.,.,0,.,.,0,"-69,914","357,990","357,990",.,.,.,.,"357,990","34,448.2",.,.,.,.,.,"34,448.2",O
2018,8898,Houston County Elec Coop Inc,TX,Cooperative,TRE,96.6,113.1,.,"469,042",.,.,0,.,.,0,.,"469,042","430,905",.,.,.,"38,137","469,042","43,073.5",.,.,.,255.9,-43.0,"43,286.4",O
2018,8901,CenterPoint Energy,TX,Investor Owned,TRE,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"2,221,746.5",.,.,"281,062.8","137,422.7","2,640,232.0",O
2018,8911,Howard Electric Coop,MO,Cooperative,SERC,15.0,11.8,.,"58,277",.,.,0,.,.,0,.,"58,277","55,358",.,.,107,"2,812","58,277","7,656.5",.,.,.,.,-354.3,"7,302.2",O
2018,8924,Howard Greeley Rural P P D,NE,Political Subdivision,MRO,36.0,24.0,.,"118,769",.,.,0,.,.,0,.,"118,769","118,769",.,.,.,.,"118,769","12,479.0",.,.,.,.,.,"12,479.0",O
2018,8934,"Howell-Oregon Elec Coop, Inc",MO,Cooperative,SERC,114.4,95.8,.,"455,457",.,.,0,.,.,0,.,"455,457","429,651",.,538,.,"25,268","455,457","44,181.3",.,.,.,.,764.9,"44,946.2",O
2018,8972,City of Hudson - (OH),OH,Municipal,RFC,44.9,29.4,.,"192,329",.,.,0,.,.,0,.,"192,329","171,871",.,"3,459",.,"16,999","192,329","21,501.8",.,.,.,.,.,"21,501.8",O
2018,8973,Town of Hudson - (MA),MA,Municipal,NPCC,44.7,35.6,"8,295","201,398","23,599",.,"23,599",.,.,0,.,"233,292","224,080",.,.,185,"9,027","233,292","22,695.6",.,.,"1,962.9",.,.,"24,658.5",O
2018,9011,City of Hugoton - (KS),KS,Municipal,SPP,10.9,6.6,56,"40,734",.,.,0,.,.,0,.,"40,790","36,845",.,853,238,"2,854","40,790","4,396.0",.,.,.,.,257.0,"4,653.0",O
2018,9023,City of Humboldt,TN,Municipal,SERC,34.0,27.3,0,"162,239",0,.,0,0,0,0,0,"162,239","155,099",0,0,252,"6,888","162,239","14,629.0",.,0.0,0.0,0.0,331.7,"14,960.7",O
2018,9087,Town of Huntersville - (NC),NC,Municipal,SERC,48.1,34.6,.,"247,279",.,.,0,.,.,0,.,"247,279","243,145",.,50,.,"4,084","247,279","19,339.1",.,.,.,.,"1,128.0","20,467.1",O
2018,9094,City of Huntsville - (AL),AL,Municipal,SERC,"1,061.2","1,417.1",0,"5,572,525",0,.,0,0,0,0,0,"5,572,525","5,351,996",0,0,0,"220,529","5,572,525","517,169.0",.,0.0,0.0,0.0,"17,361.9","534,530.9",O
2018,9096,City of Lafayette - (LA),LA,Municipal,SPP,456.0,431.0,"40,906","3,201,954",.,.,0,.,.,0,.,"3,242,860","2,031,847","1,153,292",.,.,"57,721","3,242,860","175,759.0",.,"36,796.0",.,.,"3,408.0","215,963.0",O
2018,9124,Hustisford Utilities,WI,Municipal,MISO,4.4,3.4,0,"19,682",0,0,.,0,0,.,0,"19,682","18,878",0,0,87,717,"19,682","2,363.1",.,0.0,0.0,0.0,22.2,.,O
2018,9128,Hurricane City Power,UT,Municipal,WECC,38.4,18.7,"5,137","131,578",.,.,0,.,.,0,"-8,415","128,300","127,561",.,.,739,.,"128,300","9,785.0",.,.,.,.,.,"9,785.0",O
2018,9130,Hutchinson Utilities Comm,MN,Municipal,MRO,59.6,41.0,"34,479","290,425",.,.,0,.,.,0,.,"324,904","281,192","32,228","1,524","4,816","5,144","324,904","28,508.0",.,"1,351.9",.,.,158.0,"30,017.9",O
2018,9163,Hyrum City Corporation,UT,Municipal,WECC,20.2,15.4,"1,407","98,141",.,.,0,.,.,0,.,"99,548","93,566",.,"3,395",.,"2,587","99,548","6,460.0",.,.,.,.,357.0,"6,817.0",O
2018,9187,City of Idaho Falls - (ID),ID,Municipal,WECC,115.2,127.3,"240,524","737,779",0,0,0,0,0,0,"-7,477","970,826","684,813","266,028",0,0,"19,985","970,826","47,634.0",0.0,"5,551.2",0.0,0.0,"2,227.9","55,413.1",O
2018,9191,Idaho Power Co,ID,Investor Owned,WECC,"3,392.0","2,226.0","13,363,817","5,389,494","106,210","145,139","-38,929","7,243,160","7,239,947","3,213",0,"18,717,595","14,586,522","2,863,637",0,0,"1,267,436","18,717,595","1,194,471.5",0.0,"79,156.5","-19,972.5","51,329.0","56,972.9","1,361,957.4",O
2018,9209,Illinois Rural Electric Coop,IL,Cooperative,RFC,45.2,36.4,"3,148","198,225",.,.,0,.,.,0,.,"201,373","185,285",.,.,.,"16,088","201,373","30,982.0",.,.,.,.,208.0,"31,190.0",O
2018,9216,Imperial Irrigation District,CA,Political Subdivision,WECC,"1,067.0",697.0,"1,223,929","2,629,895",.,.,0,"3,640,910","3,635,865","5,045",.,"3,858,869","3,452,493","91,388",.,"19,588","295,400","3,858,869","419,163.0",.,"8,962.0",.,"22,513.0","21,227.0","471,865.0",O
2018,9217,City of Imperial,NE,Municipal,MRO,7.2,7.2,.,"33,998",.,.,0,.,.,0,.,"33,998","31,405",.,.,.,"2,593","33,998","3,615.0",.,.,.,.,.,"3,615.0",O
2018,9230,City of Independence - (IA),IA,Municipal,MISO,17.1,11.9,0,"84,039",0,0,.,0,0,.,0,"84,039","80,431",0,0,174,"3,434","84,039","8,734.6",.,0.0,0.0,0.0,0.0,.,O
2018,9231,City of Independence - (MO),MO,Municipal,SPP,289.0,179.0,"280,785","951,595","1,239",.,"1,239",.,.,0,.,"1,233,619","1,072,933","123,988","1,402",.,"35,296","1,233,619","141,893.6",.,"4,650.0",.,"5,434.4","1,242.7","153,220.7",O
2018,9234,Indiana Municipal Power Agency,IN,Political Subdivision,RFC,"1,187.0","1,023.0","3,619,793","3,179,825",.,.,0,.,.,0,.,"6,799,618",.,"6,776,136",.,.,"23,482","6,799,618",.,.,"453,899.0",.,"2,301.0","4,916.0","461,116.0",O
2018,9246,"Indian Electric Coop, Inc",OK,Cooperative,SPP,109.4,116.3,.,"555,497",.,.,0,.,.,0,.,"555,497","530,062",.,.,774,"24,661","555,497","50,948.7",.,.,.,.,426.4,"51,375.1",O
2018,9267,"Hoosier Energy R E C, Inc",IN,Cooperative,RFC,"1,476.0","1,668.0","6,622,283","2,872,027",.,.,0,.,.,0,.,"9,494,310",.,"9,296,042",.,.,"198,268","9,494,310",.,.,"628,974.0",.,.,"2,214.0","631,188.0",O
2018,9269,Indiana-Kentucky Electric Corp,OH,Investor Owned,RFC,"1,179.0","1,233.0","6,345,798",.,.,.,0,.,.,0,.,"6,345,798",.,"6,311,468",.,.,"34,330","6,345,798",.,.,"258,739.0",.,.,.,"258,739.0",O
2018,9273,Indianapolis Power & Light Co,IN,Investor Owned,RFC,"2,610.0","2,818.0","13,130,579","2,456,759",.,.,0,.,.,0,.,"15,587,338","13,850,566","1,241,382",.,"23,852","471,538","15,587,338","1,386,038.0",.,"39,445.0",.,"8,628.0","16,394.0","1,450,505.0",O
2018,9275,Indianola Municipal Utilities,IA,Municipal,MRO,30.2,14.9,-421,"137,609",.,.,0,.,.,0,.,"137,188","131,562",.,.,.,"5,626","137,188","15,298.0",0.0,0.0,0.0,470.0,"1,780.0","17,548.0",O
2018,9286,Illinois Municipal Elec Agency,IL,Municipal Mktg Authority,SERC,923.4,618.1,"2,723,010","1,293,662",.,.,0,.,.,0,.,"4,016,672",.,"4,016,672",.,.,.,"4,016,672",.,.,"314,191.0",.,.,"1,071.0","315,262.0",O
2018,9292,Inter County Energy Coop Corp,KY,Cooperative,RFC,98.0,162.0,.,"510,842",.,.,0,.,.,0,.,"510,842","485,300",.,.,.,"25,542","510,842","49,288.0",.,.,.,.,"1,513.0","50,801.0",O
2018,9324,Indiana Michigan Power Co,IN,Investor Owned,RFC,"4,369.0","3,723.0","23,693,769","8,257,977",.,.,0,.,.,0,.,"31,951,746","18,488,640","11,614,786",69,.,"1,848,251","31,951,746","1,763,874.9",.,"486,811.7","-21,612.1","33,681.5","21,386.6","2,284,142.6",O
2018,9331,Intercounty Electric Coop Assn,MO,Cooperative,SERC,115.1,163.2,.,"600,110",.,.,0,.,.,0,.,"600,110","567,665",.,.,"1,365","31,080","600,110","57,022.7",.,.,.,.,998.7,"58,021.4",O
2018,9336,Intermountain Rural Elec Assn,CO,Cooperative,WECC,585.0,441.0,"1,486,069","1,049,203",.,.,0,"23,809","23,809",0,"-27,027","2,508,245","2,394,167",.,.,"2,328","111,750","2,508,245","294,823.0",.,.,.,.,"2,711.0","297,534.0",O
2018,9417,Interstate Power and Light Co,IA,Investor Owned,MRO,"2,929.0","2,553.0","12,549,777","6,142,899",.,.,0,.,.,0,925,"18,693,601","14,707,168","3,563,796",.,"45,052","377,585","18,693,601","1,604,673.0",.,"127,464.0",.,.,"6,996.0","1,739,133.0",O
2018,9418,City of Iola - (KS),KS,Municipal,SPP,24.2,19.0,"1,085","116,214",.,.,0,.,.,0,.,"117,299","101,237",.,.,.,"16,062","117,299","10,255.0",.,.,.,.,.,"10,255.0",O
2018,9425,Iowa Lakes Electric Coop,IA,Cooperative,MRO,107.6,103.4,"70,470","663,452",.,.,0,.,.,0,.,"733,922","608,027","111,946",.,.,"13,949","733,922","61,411.3",.,"3,388.5",.,.,-103.6,"64,696.2",O
2018,9431,Irwin Electric Membership Corp,GA,Cooperative,SERC,55.6,53.3,.,"204,409",.,.,0,.,.,0,.,"204,409","190,041",.,.,.,"14,368","204,409","26,283.0",.,.,.,.,.,"26,283.0",O
2018,9442,Town of Ipswich - (MA),MA,Municipal,NPCC,27.2,20.8,"3,728","116,646","116,649","111,308","5,341",0,0,0,0,"125,715","111,308",0,0,"1,385","13,022","125,715","17,411.0",0.0,0.0,0.0,0.0,"17,712.0","35,123.0",O
2018,9475,Itasca-Mantrap Co-op Electrical Assn,MN,Cooperative,MRO,43.5,63.7,.,"232,520",.,.,0,.,.,0,.,"232,520","221,014",.,.,536,"10,970","232,520","24,959.3",.,.,.,.,216.5,"25,175.8",O
2018,9575,Jackson Energy Coop Corp - (KY),KY,Cooperative,SERC,181.0,299.7,.,"964,216",.,.,0,.,.,0,.,"964,216","915,474",.,.,"1,047","47,695","964,216","102,082.0",.,.,.,.,"3,110.9","105,192.9",O
2018,9576,Jackson County Rural E M C - (IN),IN,Cooperative,RFC,95.0,142.5,.,"510,215",.,.,0,.,.,0,.,"510,215","485,950",.,.,.,"24,265","510,215","56,760.0",.,.,.,.,864.0,"57,624.0",O
2018,9590,"Jackson Electric Coop, Inc - (TX)",TX,Cooperative,TRE,78.0,85.0,.,"772,614",.,.,0,.,.,0,.,"772,614","750,583",.,.,926,"21,105","772,614","53,904.0",.,.,.,.,274.0,"54,178.0",O
2018,9598,City of Jackson - (OH),OH,Municipal,RFC,34.0,28.0,.,"186,929",.,.,0,.,.,0,.,"186,929","180,283",.,"1,823",764,"4,059","186,929","22,885.0",.,.,.,.,.,"22,885.0",O
2018,9599,City of Jackson - (MN),MN,Municipal,MRO,9.7,8.4,.,"46,190",.,.,0,.,.,0,.,"46,190","46,190",.,.,.,.,"46,190","5,837.7",.,.,.,.,.,"5,837.7",O
2018,9601,Jackson Electric Member Corp - (GA),GA,Cooperative,SERC,"1,187.0","1,269.0",.,"5,715,996",.,.,0,.,.,0,.,"5,715,996","5,582,996",.,.,"6,542","126,458","5,715,996","558,322.0",.,.,.,.,"7,328.8","565,650.8",O
2018,9603,City of Jackson - (MO),MO,Municipal,RFC,37.9,29.6,147,"161,425",.,.,0,.,.,0,"-5,199","156,373","147,049",.,.,"5,268","4,056","156,373","17,210.6",0.0,0.0,0.0,0.0,0.0,"17,210.6",O
2018,9605,Jackson Purchase Energy Corporation,KY,Cooperative,SERC,147.5,147.8,.,"665,271",.,.,0,.,.,0,.,"665,271","638,557",.,.,185,"26,529","665,271","73,086.0",.,.,.,.,.,"73,086.0",O
2018,9612,City of Jackson - (TN),TN,Municipal,SERC,344.9,255.1,0,"1,764,896",0,.,0,0,0,0,0,"1,764,896","1,723,562",0,0,0,"41,334","1,764,896","145,729.0",.,0.0,0.0,0.0,"5,311.5","151,040.5",O
2018,9613,City of Lebanon - (IN),IN,Municipal,RFC,47.9,39.1,.,"239,806",.,.,0,.,.,0,.,"239,806","233,261",.,.,.,"6,545","239,806","22,826.8",.,.,.,.,419.0,"23,245.8",O
2018,9616,Beaches Energy Services,FL,Municipal,FRCC,163.6,213.8,.,"745,811",.,.,0,.,.,0,.,"745,811","713,866",.,.,.,"31,945","745,811","83,040.5",.,.,.,.,"814,437.5","897,478.0",O
2018,9617,JEA,FL,Municipal,FRCC,"2,557.0","3,080.0","10,181,380","2,744,282",.,.,0,"340,062","340,062",0,.,"12,925,662","12,084,653","82,372",.,.,"758,637","12,925,662","1,211,573.0",.,"67,059.0",.,"5,080.0","17,436.2","1,301,148.2",O
2018,9645,Jamestown Board of Public Util,NY,Municipal,NPCC,80.8,89.3,"131,348","477,122",.,.,0,.,.,0,"-4,648","603,822","447,924","138,507",.,"1,126","16,265","603,822","34,763.3",138.0,"5,313.2",.,.,"1,149.5","41,364.0",O
2018,9664,City of Jasper - (TX),TX,Municipal,SERC,22.1,26.5,.,"105,709",.,.,0,.,.,0,.,"105,709","97,482",.,988,.,"7,239","105,709","12,556.0",.,.,.,.,.,"12,556.0",O
2018,9665,Jasper County Rural E M C,IN,Cooperative,RFC,55.2,36.9,.,"250,595",.,.,0,.,.,0,.,"250,595","243,182",.,.,.,"7,413","250,595","25,704.9",.,.,.,.,228.9,"25,933.8",O
2018,9666,Jay County Rural E M C,IN,Cooperative,RFC,31.7,34.2,.,"195,370",.,.,0,.,.,0,.,"195,370","174,914",.,.,.,"20,456","195,370","20,741.0",.,.,.,.,.,"20,741.0",O
2018,9667,City of Jasper - (IN),IN,Municipal,RFC,70.0,61.4,.,"319,847",.,.,0,.,.,0,.,"319,847","309,787",.,.,370,"9,690","319,847","28,178.1",.,.,.,.,165.8,"28,343.9",O
2018,9668,"Jasper-Newton Elec Coop, Inc",TX,Cooperative,MRO,93.0,135.9,.,"482,115",.,.,0,.,.,0,.,"482,115","456,760",.,971,.,"24,384","482,115","50,654.0",.,.,.,"1,185.0","1,552.0","53,391.0",O
2018,9682,"Jefferson Davis Elec Coop, Inc",LA,Cooperative,SERC,53.0,52.0,.,"281,708",.,.,0,.,.,0,.,"281,708","259,672",.,.,80,"21,956","281,708","26,452.0",.,.,.,.,.,"26,452.0",O
2018,9689,Jefferson Electric Member Corp,GA,Cooperative,SERC,142.9,146.2,.,"621,504",.,.,0,.,.,0,.,"621,504","588,914",.,.,"1,343","31,247","621,504","68,980.0",.,.,.,.,"2,822.0","71,802.0",O
2018,9690,Jefferson Utilities,WI,Municipal,MISO,19.9,15.6,0,"102,836",0,0,.,0,0,.,0,"102,836","97,818",0,0,0,"5,018","102,836","8,536.4",.,0.0,0.0,0.0,113.6,.,O
2018,9697,City of Jellico,TN,Municipal,SERC,15.3,23.0,0,"80,104",0,.,0,0,0,0,0,"80,104","73,860",0,0,0,"6,244","80,104","7,981.0",.,0.0,0.0,0.0,371.5,"4,887.4",O
