Month,Date Event Began,Time Event Began,Date of Restoration,Time of Restoration,Area Affected,NERC Region,Alert Criteria,Event Type,Demand Loss (MW),Number of Customers Affected
July,07/11/2019,11:08:00,07/11/2019,11:13:00,Texas: Lynn County;,TRE,"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing).",Transmission Interruption,26,2043
July,07/13/2019,23:55:00,07/14/2019,13:00:00,"Louisiana: Acadia Parish, Avoyelles Parish, Catahoula Parish, Evangeline Parish, Grant Parish, Iberia Parish, LaSalle Parish, Natchitoches Parish, Rapides Parish, Sabine Parish, St. Landry Parish, St. Martin Parish, St. Mary Parish, St. Tammany Parish, Allen Parish, Beauregard Parish, Calcasieu Parish, Vermilion Parish, De Soto Parish, Jefferson Davis Parish, Red River Parish, Tangipahoa Parish, Vernon Parish, Washington Parish;",SERC,"Loss of electric service to more than 50,000 customers for 1 hour or more.",Severe Weather,Unknown,63000
July,07/13/2019,07:15:00,07/14/2019,17:00:00,Louisiana:,SERC,"Loss of electric service to more than 50,000 customers for 1 hour or more.",Severe Weather,Unknown,55730
July,07/13/2019,18:47:00,07/13/2019,23:37:00,New York: New York County;,NPCC,Uncontrolled loss of 300 Megawatts or more of firm system loads for 15 minutes or more from a single incident,Transmission Interruption,452,72669
July,07/17/2019,14:12:00,07/17/2019,14:30:00,Oklahoma: Oklahoma County;,SPP RE,"Physical threat to its Facility excluding weather or natural disaster related threats, which has the potential to degrade the normal operation of the Facility. Or suspicious device or activity at its Facility.",Suspicious Activity,0,0
July,07/19/2019,19:00:00,07/21/2019,20:00:00,Michigan:,RF,"Loss of electric service to more than 50,000 customers for 1 hour or more.",Severe Weather,Unknown,400000
July,07/19/2019,09:55:00,07/19/2019,13:00:00,Wisconsin: Dane County;,MRO,Unplanned evacuation from its Bulk Electric System control center facility for 30 continuous minutes or more.,System Operations,Unknown,Unknown
July,07/20/2019,07:37:00,07/20/2019,09:20:00,Missouri: Boone County;,SERC,"Physical threat to its Bulk Electric System control center, excluding weather or natural disaster related threats, which has the potential to degrade the normal operation of the control center. Or suspicious device or activity at its Bulk Electric System control center.",Suspicious Activity,0,0
July,07/20/2019,11:55:00,07/23/2019,00:00:00,Wisconsin: Michigan:,RF,"Loss of electric service to more than 50,000 customers for 1 hour or more.",Severe Weather,200,50000
July,07/20/2019,03:00:00,07/22/2019,07:00:00,"Michigan: Kent County, Newaygo County, Mecosta County, Montcalm County, Isabella County, Ionia County, Allegan County, Barry County;",RF,"Loss of electric service to more than 50,000 customers for 1 hour or more.",Severe Weather,Unknown,160000
July,07/21/2019,23:00:00,07/22/2019,20:54:00,"New York: Kings County, New York County, Queens County, Bronx County, Westchester County, Richmond County;",NPCC,"Loss of electric service to more than 50,000 customers for 1 hour or more.",Severe Weather,60,45000
July,07/22/2019,16:00:00,07/24/2019,23:00:00,"Pennsylvania: Bucks County, Delaware County;",RF,"Loss of electric service to more than 50,000 customers for 1 hour or more.",Severe Weather,Unknown,165000
July,07/22/2019,17:50:00,07/25/2019,13:15:00,New Jersey: Gloucester County;,RF,"Loss of electric service to more than 50,000 customers for 1 hour or more.",Severe Weather,49,95600
July,07/23/2019,23:55:00,07/23/2019,23:56:00,Nebraska:,MRO,"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing).",Transmission Interruption,0,0
July,07/23/2019,03:22:00,07/23/2019,05:40:00,California: Santa Cruz County;,WECC,Damage or destruction of its Facility that results from actual or suspected intentional human action.,Vandalism,Unknown,25
July,07/23/2019,23:55:00,07/24/2019,05:22:00,Nebraska: Scotts Bluff County;,MRO,"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing).",Transmission Interruption,0,0
July,07/23/2019,15:39:00,07/23/2019,19:00:00,Massachusetts:,NPCC,"Loss of electric service to more than 50,000 customers for 1 hour or more.",Severe Weather,54,54535
July,07/24/2019,13:30:00,07/24/2019,13:31:00,Utah: Iron County;,WECC,Damage or destruction of its Facility that results from actual or suspected intentional human action.,Vandalism,Unknown,1
July,07/24/2019,08:01:00,07/24/2019,12:49:00,Maine:,NPCC,Complete loss of monitoring or control capability at its staffed Bulk Electric System control center for 30 continuous minutes or more.,System Operations,0,0
July,07/28/2019,18:48:00,07/28/2019,19:18:00,Michigan:,RF,Complete loss of monitoring or control capability at its staffed Bulk Electric System control center for 30 continuous minutes or more.,System Operations,0,0
July,07/30/2019,08:45:00,07/30/2019,09:45:00,Louisiana:,SERC,"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing).",Severe Weather/Transmission Interruption,Unknown,13720
August,08/02/2019,18:24:00,08/02/2019,19:28:00,Washington: Clark County;,WECC,Unplanned evacuation from its Bulk Electric System control center facility for 30 continuous minutes or more.,System Operations,0,0
August,08/02/2019,01:49:00,08/02/2019,01:55:00,Minnesota: Chisago County;,MRO,"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing).",Transmission Interruption,0,0
August,08/05/2019,17:23:00,08/06/2019,00:02:00,Oregon: Umatilla County;,WECC,"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing).",Transmission Interruption,66,Unknown
August,08/07/2019,15:00:00,08/07/2019,15:30:00,California: Kern County;,WECC,Damage or destruction of its Facility that results from actual or suspected intentional human action.,Vandalism,0,0
August,08/07/2019,08:40:00,Unknown,Unknown,Washington: Pierce County;,WECC,"Physical threat to its Facility excluding weather or natural disaster related threats, which has the potential to degrade the normal operation of the Facility. Or suspicious device or activity at its Facility.",Vandalism,0,0
August,08/07/2019,09:30:00,08/07/2019,11:15:00,Maine:,NPCC,Complete loss of monitoring or control capability at its staffed Bulk Electric System control center for 30 continuous minutes or more.,System Operations,0,0
August,08/08/2019,16:16:00,08/08/2019,22:41:00,Ohio:,RF,"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing).",Severe Weather/Transmission Interruption,Unknown,5600
August,08/09/2019,09:53:00,08/09/2019,10:46:00,Texas: Travis County;,TRE,"Physical threat to its Facility excluding weather or natural disaster related threats, which has the potential to degrade the normal operation of the Facility. Or suspicious device or activity at its Facility.",Suspicious Activity,0,0
August,08/10/2019,16:11:00,08/10/2019,16:46:00,Michigan:,RF,Complete loss of monitoring or control capability at its staffed Bulk Electric System control center for 30 continuous minutes or more.,System Operations,0,0
August,08/10/2019,19:59:00,08/10/2019,21:04:00,Michigan:,RF,Complete loss of monitoring or control capability at its staffed Bulk Electric System control center for 30 continuous minutes or more.,System Operations,0,0
August,08/13/2019,10:00:00,08/13/2019,11:00:00,California: Placer County;,WECC,Uncontrolled loss of 300 Megawatts or more of firm system loads for 15 minutes or more from a single incident.,Vandalism,0,0
August,08/13/2019,00:00:00,Unknown,Unknown,North Dakota: Mercer County;,MRO,Damage or destruction of its Facility that results from actual or suspected intentional human action.,Vandalism,Unknown,Unknown
August,08/13/2019,15:10:00,08/13/2019,17:30:00,Texas: Williamson County;,TRE,Public appeal to reduce the use of electricity for purposes of maintaining the continuity of the Bulk Electric System.,Severe Weather,Unknown,Unknown
August,08/15/2019,08:30:00,Unknown,Unknown,New York: Tompkins County;,NPCC,Fuel supply emergencies that could impact electric power system adequacy or reliability.,Fuel Supply Deficiency,150,Unknown
August,08/15/2019,23:03:00,08/16/2019,00:37:00,California: Marin County;,WECC,"Loss of electric service to more than 50,000 customers for 1 hour or more.",Distribution Interruption,80,61318
August,08/15/2019,11:00:00,08/15/2019,15:30:00,Kentucky: Ohio County;,SERC,Damage or destruction of its Facility that results from actual or suspected intentional human action.,Vandalism,0,0
August,08/15/2019,15:11:00,08/15/2019,18:00:00,Texas:,TRE,Public appeal to reduce the use of electricity for purposes of maintaining the continuity of the Bulk Electric System.,Severe Weather,Unknown,Unknown
August,08/15/2019,03:07:00,08/15/2019,03:56:00,District of Columbia: Maryland:,RF,Complete loss of monitoring or control capability at its staffed Bulk Electric System control center for 30 continuous minutes or more.,System Operations,0,0
August,08/18/2019,16:47:00,08/18/2018,23:00:00,Texas:,TRE,Uncontrolled loss of 300 Megawatts or more of firm system loads for 15 minutes or more from a single incident,Distribution Interruption,752,86373
August,08/18/2019,16:30:00,08/18/2019,22:00:00,Texas:,TRE,"Loss of electric service to more than 50,000 customers for 1 hour or more.",Transmission Interruption/Distribution Interruption,259,61000
August,08/18/2019,15:59:00,08/18/2019,23:00:00,Louisiana: Texas:,SPP RE,Firm load shedding of 100 Megawatts or more implemented under emergency operational policy.,Transmission Interruption,271,86373
August,08/21/2019,07:56:00,Unknown,Unknown,Ohio:,RF,Damage or destruction of its Facility that results from actual or suspected intentional human action.,Vandalism,Unknown,1397
August,08/21/2019,15:30:00,Unknown,Unknown,Massachusetts: Middlesex County[13];,NPCC,Physical attack that could potentially impact electric power system adequacy or reliability; or vandalism which targets components of any security systems.,Vandalism,0,0
August,08/24/2019,16:10:00,08/24/2019,19:28:00,Washington:,WECC,Cyber event that could potentially impact electric power system adequacy or reliability.,Suspicious Activity,0,0
August,08/25/2019,01:44:00,08/25/2019,02:20:00,Washington: King County;,WECC,"Physical threat to its Facility excluding weather or natural disaster related threats, which has the potential to degrade the normal operation of the Facility. Or suspicious device or activity at its Facility.",Suspicious Activity,0,0
August,08/26/2019,09:09:00,08/26/2019,13:34:00,North Dakota:,MRO,"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing).",Transmission Interruption,0,0
August,08/26/2019,19:00:00,08/27/2019,03:00:00,Oklahoma:,SPP RE,"Loss of electric service to more than 50,000 customers for 1 hour or more.",Severe Weather/Transmission Interruption,Unknown,95000
August,08/26/2019,19:00:00,08/29/2019,13:00:00,Oklahoma:,SPP RE,"Loss of electric service to more than 50,000 customers for 1 hour or more.",Severe Weather,Unknown,103779
August,08/29/2019,23:30:00,08/30/2019,17:30:00,Michigan:,RF,Complete loss of monitoring or control capability at its staffed Bulk Electric System control center for 30 continuous minutes or more.,System Operations,0,0
August,08/31/2019,15:05:00,08/31/2019,15:46:00,Pennsylvania: New Jersey:,RF,Complete loss of monitoring or control capability at its staffed Bulk Electric System control center for 30 continuous minutes or more.,System Operations,0,0
August,08/31/2019,16:00:00,09/02/2019,06:00:00,California: Calaveras County;,WECC,Damage or destruction of its Facility that results from actual or suspected intentional human action.,Vandalism,0,0
September,09/04/2019,14:30:00,09/06/2019,18:00:00,Texas:,TRE,Public appeal to reduce the use of electricity for purposes of maintaining the continuity of the Bulk Electric System.,Severe Weather,Unknown,Unknown
September,09/04/2019,11:13:00,09/04/2019,11:57:00,Maryland: District of Columbia:,RF,Complete loss of monitoring or control capability at its staffed Bulk Electric System control center for 30 continuous minutes or more.,System Operations,0,0
September,09/05/2019,22:00:00,09/06/2019,12:00:00,North Carolina:,SERC,"Loss of electric service to more than 50,000 customers for 1 hour or more.",Severe Weather,3,2000
September,09/05/2019,22:36:00,09/06/2019,16:00:00,North Carolina: South Carolina:,SERC,"Loss of electric service to more than 50,000 customers for 1 hour or more.",Severe Weather,Unknown,116000
September,09/05/2019,04:15:00,09/05/2019,15:17:00,South Carolina:,SERC,"Loss of electric service to more than 50,000 customers for 1 hour or more.",Severe Weather,Unknown,172278
September,09/05/2019,10:08:00,09/05/2019,12:08:00,Maine:,NPCC,Complete loss of monitoring or control capability at its staffed Bulk Electric System control center for 30 continuous minutes or more.,System Operations,0,0
September,09/06/2019,08:20:00,Unknown,Unknown,North Carolina:,SERC,"Loss of electric service to more than 50,000 customers for 1 hour or more.",Severe Weather,Unknown,77000
September,09/10/2019,21:22:00,09/10/2019,21:23:00,Wyoming: Sweetwater County;,WECC,"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing).",Transmission Interruption,885,0
September,09/11/2019,22:35:00,09/11/2019,23:59:00,"Michigan: Ionia County, Kent County, Barry County, Montcalm County, Allegan County, Ottawa County, Newaygo County;",RF,"Loss of electric service to more than 50,000 customers for 1 hour or more.",Severe Weather,Unknown,54000
September,09/13/2019,02:31:00,09/16/2019,17:00:00,Tennessee:,SERC,Unplanned evacuation from its Bulk Electric System control center facility for 30 continuous minutes or more.,System Operations,0,0
September,09/19/2019,18:40:00,09/19/2019,18:46:00,Minnesota: Washington County;,MRO,"Physical threat to its Facility excluding weather or natural disaster related threats, which has the potential to degrade the normal operation of the Facility. Or suspicious device or activity at its Facility.",Vandalism,0,0
September,09/19/2019,05:55:00,09/19/2019,14:30:00,Arizona: Pima County;,WECC,Fuel supply emergencies that could impact electric power system adequacy or reliability.,Fuel Supply Deficiency,0,0
September,09/20/2019,00:21:00,09/20/2019,12:04:00,Oklahoma: Oklahoma County;,SPP RE,Unplanned evacuation from its Bulk Electric System control center facility for 30 continuous minutes or more.,System Operations,0,0
September,09/24/2019,15:56:00,09/26/2019,19:25:00,Washington: King County;,WECC,Damage or destruction of its Facility that results from actual or suspected intentional human action.,Vandalism,0,0
September,09/25/2019,17:25:00,09/25/2019,18:16:00,Wisconsin: Marathon County;,MRO,"Physical threat to its Facility excluding weather or natural disaster related threats, which has the potential to degrade the normal operation of the Facility. Or suspicious device or activity at its Facility.",Suspicious Activity,0,0
September,09/25/2019,03:47:00,09/25/2019,15:40:00,"California: Napa County, Nevada County, Placer County, Plumas County, Sonoma County, Butte County, Yuba County;",WECC,"Loss of electric service to more than 50,000 customers for 1 hour or more.",Severe Weather,25,69524
September,09/25/2019,09:59:00,09/25/2019,10:00:00,Texas:,TRE,Damage or destruction of its Facility that results from actual or suspected intentional human action.,Vandalism,Unknown,Unknown
September,09/26/2019,14:31:00,09/26/2019,15:14:00,Maryland: Baltimore County;,RF,Complete loss of monitoring or control capability at its staffed Bulk Electric System control center for 30 continuous minutes or more.,System Operations,0,0
September,09/29/2019,07:38:00,Unknown,Unknown,California: Alameda County;,WECC,"Loss of electric service to more than 50,000 customers for 1 hour or more.",Distribution Interruption,Unknown,50072
September,09/30/2019,05:35:00,09/30/2019,08:10:00,Washington: King County;,WECC,Unplanned evacuation from its Bulk Electric System control center facility for 30 continuous minutes or more.,System Operations,0,0
September,09/30/2019,12:17:00,09/30/2019,12:58:00,Nevada: Clark County;,WECC,Physical attack that could potentially impact electric power system adequacy or reliability; or vandalism which targets components of any security systems.,Actual Physical Attack,3736,0
September,09/30/2019,10:53:00,09/30/2019,10:54:00,Idaho: Bonneville County;,WECC,Damage or destruction of its Facility that results from actual or suspected intentional human action.,Vandalism,0,0
October,10/03/2019,00:13:00,10/03/2019,04:00:00,Missouri: Reynolds County;,SERC,Damage or destruction of its Facility that results from actual or suspected intentional human action.,Vandalism,0,0
October,10/04/2019,05:15:00,Unknown,Unknown,California:,WECC,Fuel supply emergencies that could impact electric power system adequacy or reliability.,Fuel Supply Deficiency,0,0
October,10/06/2019,05:15:00,Unknown,Unknown,California:,WECC,Fuel supply emergencies that could impact electric power system adequacy or reliability.,Fuel Supply Deficiency,0,0
October,10/06/2019,14:50:00,10/06/2019,15:00:00,"Texas: Hidalgo County, Cameron County;",TRE,"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing).",Transmission Interruption,Unknown,Unknown
October,10/09/2019,00:27:00,Unknown,Unknown,California:,WECC,"Loss of electric service to more than 50,000 customers for 1 hour or more.",Severe Weather/Transmission Interruption,2400,737808
October,10/10/2019,02:06:00,10/10/2019,05:05:00,Maine:,NPCC,Complete loss of monitoring or control capability at its staffed Bulk Electric System control center for 30 continuous minutes or more.,System Operations,0,0
October,10/10/2019,00:22:00,10/10/2019,02:12:00,Colorado: Jefferson County;,WECC,Unplanned evacuation from its Bulk Electric System control center facility for 30 continuous minutes or more.,System Operations,0,0
October,10/11/2019,10:56:00,10/11/2019,11:46:00,Michigan: Wayne County;,RF,Complete loss of monitoring or control capability at its staffed Bulk Electric System control center for 30 continuous minutes or more.,System Operations,0,0
October,10/12/2019,15:00:00,10/12/2019,16:21:00,Texas:,TRE,"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing).",Transmission Interruption,0,0
October,10/15/2019,03:19:00,10/15/2019,06:38:00,Ohio:,RF,"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing).",Transmission Interruption,0,0
October,10/15/2019,19:57:00,10/15/2019,20:44:00,Kansas: Shawnee County;,SPP RE,Unplanned evacuation from its Bulk Electric System control center facility for 30 continuous minutes or more.,System Operations,0,0
October,10/16/2019,07:00:00,Unknown,Unknown,Texas: Louisiana: Arkansas: Mississippi:,SPP RE,Damage or destruction of its Facility that results from actual or suspected intentional human action.,Vandalism,0,0
October,10/17/2019,00:45:00,10/19/2019,09:30:00,Connecticut: Rhode Island: Massachusetts: Vermont: New Hampshire: Maine:,NPCC,"Loss of electric service to more than 50,000 customers for 1 hour or more.",Severe Weather,Unknown,101683
October,10/19/2019,05:57:00,10/19/2019,13:58:00,South Dakota: Codington County; Nebraska: Scotts Bluff County;,MRO,"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing).",Transmission Interruption,0,0
October,10/19/2019,14:00:00,10/19/2019,21:07:00,California: Imperial County;,WECC,Unplanned evacuation from its Bulk Electric System control center facility for 30 continuous minutes or more.,System Operations,0,0
October,10/20/2019,22:15:00,10/25/2019,02:00:00,"Texas: Cass County, Cameron County, Collin County, Dallas County, Ellis County, Erath County, Hunt County, Kaufman County, Lamar County, Panola County, Rains County, Rockwall County, Rusk County, Tarrant County, Van Zandt County, Wood County;",TRE,"Loss of electric service to more than 50,000 customers for 1 hour or more.",Severe Weather,Unknown,400000
October,10/23/2019,00:49:00,10/23/2019,04:05:00,New York: Monroe County;,NPCC,Complete loss of monitoring or control capability at its staffed Bulk Electric System control center for 30 continuous minutes or more.,System Operations,0,0
October,10/23/2019,00:49:00,10/23/2019,04:05:00,New York: Broome County;,NPCC,Complete loss of monitoring or control capability at its staffed Bulk Electric System control center for 30 continuous minutes or more.,System Operations,0,0
October,10/23/2019,14:36:00,Unknown,Unknown,California:,WECC,"Loss of electric service to more than 50,000 customers for 1 hour or more.",Severe Weather/Transmission Interruption,Unknown,50000
October,10/24/2019,17:02:00,10/24/2019,17:09:00,Ohio: Lorain County;,RF,"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing).",Transmission Interruption,0,0
October,10/24/2019,05:15:00,Unknown,Unknown,California:,WECC,Fuel supply emergencies that could impact electric power system adequacy or reliability.,Fuel Supply Deficiency,0,0
October,10/25/2019,02:53:00,10/25/2019,04:37:00,South Carolina: Cherokee County;,SERC,"Physical threat to its Facility excluding weather or natural disaster related threats, which has the potential to degrade the normal operation of the Facility. Or suspicious device or activity at its Facility.",Suspicious Activity,0,0
October,10/26/2019,18:20:00,10/31/2019,01:27:00,California:,WECC,"Loss of electric service to more than 50,000 customers for 1 hour or more.",Severe Weather/Transmission Interruption,3190,972000
October,10/26/2019,08:07:00,10/26/2019,08:45:00,Maine:,NPCC,Complete loss of monitoring or control capability at its staffed Bulk Electric System control center for 30 continuous minutes or more.,System Operations,0,0
October,10/26/2019,05:15:00,10/26/2019,17:31:00,Louisiana:,SERC,"Loss of electric service to more than 50,000 customers for 1 hour or more.",Severe Weather,Unknown,82124
October,10/26/2019,18:00:00,Unknown,Unknown,Tennessee:,SERC,"Loss of electric service to more than 50,000 customers for 1 hour or more.",Severe Weather,Unknown,70000
October,10/29/2019,13:46:00,10/29/2019,14:49:00,"Wisconsin: Brown County, Manitowoc County, Calumet County, Winnebago County, Kewaunee County, Door County, Oconto County, Marinette County, Forest County, Langlade County, Oneida County, Vilas County, Lincoln County, Oneida County, Portage County;",MRO,Complete loss of monitoring or control capability at its staffed Bulk Electric System control center for 30 continuous minutes or more.,System Operations,0,0
October,10/30/2019,06:32:00,11/01/2019,13:29:00,"California: Los Angeles County, Orange County, Riverside County, San Bernardino County, Ventura County, Kern County;",WECC,"Loss of electric service to more than 50,000 customers for 1 hour or more.",Severe Weather/Distribution Interruption,285,114402
October,10/31/2019,22:00:00,Unknown,Unknown,Pennsylvania:,RF,"Loss of electric service to more than 50,000 customers for 1 hour or more.",Severe Weather/Distribution Interruption,Unknown,53943
November,11/01/2019,23:45:00,11/02/2019,00:48:00,New York: Broome County;,NPCC,Complete loss of monitoring or control capability at its staffed Bulk Electric System control center for 30 continuous minutes or more.,System Operations,0,0
November,11/01/2019,23:45:00,11/02/2019,00:48:00,New York: Monroe County;,NPCC,Complete loss of monitoring or control capability at its staffed Bulk Electric System control center for 30 continuous minutes or more.,System Operations,0,0
November,11/01/2019,01:00:00,11/03/2019,13:00:00,New York:,NPCC,"Loss of electric service to more than 50,000 customers for 1 hour or more.",Severe Weather,Unknown,8000
November,11/01/2019,01:15:00,11/02/2019,21:30:00,Connecticut: Maine: Massachusetts: Rhode Island: New Hampshire: Vermont:,NPCC,"Loss of electric service to more than 50,000 customers for 1 hour or more.",Severe Weather,Unknown,80066
November,11/01/2019,02:41:00,Unknown,Unknown,New York: Broome County;,NPCC,"Loss of electric service to more than 50,000 customers for 1 hour or more.",Severe Weather,Unknown,66325
November,11/03/2019,22:17:00,11/04/2019,11:10:00,Minnesota: Sherburne County;,MRO,"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing).",Transmission Interruption,0,0
November,11/05/2019,08:56:00,11/05/2019,11:51:00,Florida: Duval County;,FRCC,"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing).",Transmission Interruption,1500,Unknown
November,11/05/2019,08:30:00,11/05/2019,16:16:00,Indiana:,RF,Damage or destruction of its Facility that results from actual or suspected intentional human action.,Vandalism,0,0
November,11/05/2019,15:40:00,11/05/2019,17:11:00,Idaho: Elmore County;,WECC,Damage or destruction of its Facility that results from actual or suspected intentional human action.,Vandalism,Unknown,131
November,11/08/2019,05:50:00,11/08/2019,06:10:00,Utah: California: Oregon: Wyoming:,WECC,Electrical System Separation (Islanding) where part or parts of power grid remain(s) operational in an otherwise blocked out area or within the partial failure of an integrated electrical system.,System Operations,72,Unknown
November,11/16/2019,16:11:00,11/16/2019,17:01:00,Oregon: Lane County;,WECC,Damage or destruction of its Facility that results from actual or suspected intentional human action.,Vandalism,0,0
November,11/16/2019,06:00:00,11/16/2019,17:45:00,Texas: New York: Dutchess County;,TRE,"Physical threat to its Facility excluding weather or natural disaster related threats, which has the potential to degrade the normal operation of the Facility. Or suspicious device or activity at its Facility.",Suspicious Activity,0,0
November,11/20/2019,09:49:00,11/20/2019,15:20:00,"California: Colusa County, Lake County, Mendocino County, Napa County, Solano County, Sonoma County, Yolo County, Shasta County, Tehama County;",WECC,"Loss of electric service to more than 50,000 customers for 1 hour or more.",Severe Weather/Transmission Interruption,178,54000
November,11/20/2019,16:55:00,11/20/2019,17:37:00,California: Imperial County;,WECC,Unplanned evacuation from its Bulk Electric System control center facility for 30 continuous minutes or more.,System Operations,0,0
November,11/22/2019,00:00:00,11/22/2019,01:10:00,New York: Broome County;,NPCC,Complete loss of monitoring or control capability at its staffed Bulk Electric System control center for 30 continuous minutes or more.,System Operations,0,0
November,11/22/2019,00:00:00,11/22/2019,01:10:00,New York: Monroe County;,NPCC,Complete loss of monitoring or control capability at its staffed Bulk Electric System control center for 30 continuous minutes or more.,System Operations,0,0
November,11/26/2019,18:07:00,11/27/2019,12:27:00,California:,WECC,"Loss of electric service to more than 50,000 customers for 1 hour or more.",Severe Weather,300,93000
November,11/27/2019,02:44:00,11/27/2019,16:00:00,California: Santa Clara County;,WECC,Damage or destruction of its Facility that results from actual or suspected intentional human action.,Vandalism,35,2
November,11/27/2019,12:00:00,11/30/2019,02:00:00,"Michigan: Tuscola County, Sanilac County, Huron County, St. Clair County, Macomb County, Oakland County, Wayne County, Livingston County, Washtenaw County, Monroe County;",RF,"Loss of electric service to more than 50,000 customers for 1 hour or more.",Severe Weather,30,107000
November,11/29/2019,00:00:00,12/01/2019,00:00:00,Texas: Dawson County;,TRE,"Damage or destruction of a Facility within its Reliability Coordinator Area, Balancing Authority Area or Transmission Operator Area that results in action(s) to avoid a Bulk Electric System Emergency.",Actual Physical Attack,0,0
December,12/03/2019,19:16:00,12/03/2019,19:49:00,Alabama: Covington County;,SERC,Complete loss of monitoring or control capability at its staffed Bulk Electric System control center for 30 continuous minutes or more.,System Operations,0,0
December,12/03/2019,06:55:00,Unknown,Unknown,California: Fresno County;,WECC,Damage or destruction of its Facility that results from actual or suspected intentional human action.,Vandalism,Unknown,Unknown
December,12/05/2019,16:48:00,12/09/2019,05:16:00,Ohio: Kentucky:,RF,Unplanned evacuation from its Bulk Electric System control center facility for 30 continuous minutes or more.,System Operations,0,0
December,12/05/2019,00:00:00,Unknown,Unknown,Washington: Chelan County;,WECC,"Physical threat to its Facility excluding weather or natural disaster related threats, which has the potential to degrade the normal operation of the Facility. Or suspicious device or activity at its Facility.",Suspicious Activity,Unknown,Unknown
December,12/07/2019,06:10:00,12/08/2019,02:20:00,Oklahoma: Stephens County;,SPP RE,Physical attack that causes major interruptions or impacts to critical infrastructure or to operations.,Actual Physical Attack,2,400
December,12/08/2019,13:40:00,12/08/2019,13:41:00,Texas: Dallas County;,TRE,Damage or destruction of its Facility that results from actual or suspected intentional human action.,Vandalism,0,0
December,12/11/2019,20:53:00,12/11/2019,21:33:00,Oklahoma: Stephens County;,SPP RE,Physical attack that causes major interruptions or impacts to critical infrastructure or to operations.,Actual Physical Attack,1,392
December,12/11/2019,13:27:00,12/11/2019,13:51:00,North Dakota: Burleigh County;,MRO,"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing).",Transmission Interruption,18,1
December,12/11/2019,13:22:00,12/11/2019,16:28:00,Maine:,NPCC,Complete loss of monitoring or control capability at its staffed Bulk Electric System control center for 30 continuous minutes or more.,System Operations,0,0
December,12/16/2019,23:55:00,12/17/2019,01:47:00,Texas:,TRE,"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing).",Transmission Interruption,0,0
December,12/18/2019,14:30:00,12/18/2019,15:25:00,Texas: Nueces County;,TRE,Unplanned evacuation from its Bulk Electric System control center facility for 30 continuous minutes or more.,System Operations,0,0
December,12/19/2019,02:58:00,12/19/2019,03:46:00,Nebraska:,MRO,Complete loss of monitoring or control capability at its staffed Bulk Electric System control center for 30 continuous minutes or more.,System Operations,0,0
December,12/24/2019,15:30:00,12/24/2019,19:34:00,Illinois:,SERC,"Physical threat to its Facility excluding weather or natural disaster related threats, which has the potential to degrade the normal operation of the Facility. Or suspicious device or activity at its Facility.",Suspicious Activity,0,0
December,12/31/2019,12:00:00,12/31/2019,13:00:00,Washington:,WECC,Physical attack that could potentially impact electric power system adequacy or reliability; or vandalism which targets components of any security systems.,Vandalism,0,0
December,12/31/2019,11:03:00,01/01/2020,10:59:00,Texas: Nueces County;,TRE,Electrical System Separation (Islanding) where part or parts of power grid remain(s) operational in an otherwise blocked out area or within the partial failure of an integrated electrical system.,Transmission Interruption,25,0
