Utility Characteristics,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Reporting Year Incremental Annual Savings,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Incremental Life Cycle Savings,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Reporting Year Incremental Cost,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Incremental Life Cycle Costs,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Weighted Average Life,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49
2016,4110,Commonwealth Edison Co,IL,PJM,801191,946418,.,.,1747609,69,138,.,.,207,4636360,7879043,.,.,12515403,69,138,.,.,207,43387,76804,.,.,120191,27676,33891,.,.,61567,43387,76804,.,.,120191,27676,33891,.,.,61567,5.8,8.3,.,.,http://www.ilsag.info/evaluation-documents.html
2016,4147,Town of Concord - (MA),MA,ISNE,92,369,.,.,461,0,0,.,.,0,1311,4803,.,.,6114,0,0.1,.,.,0.1,38,96,.,.,134,6,44,.,.,50,38,96,.,.,134,6,44,.,.,50,14,13,.,.,
2016,4176,Connecticut Light & Power Co,CT,ISNE,145851,152642,45752,.,344245,20.8,21.2,6.3,.,48.3,1528497,1824792,546952,.,3900241,20.8,21.2,6.3,.,48.3,43666,40382,12062,.,96110,17408,15489,4626,.,37523,43666,40382,12062,.,96110,17408,15489,4626,.,37523,10.48,11.95,11.95,.,http://www.ctenergydashboard.com
2016,4226,Consolidated Edison Co-NY Inc,NY,NYIS,54731,266598,.,.,321329,9.8,84.6,.,.,94.4,656773,2932580,.,.,3589353,9.8,84.6,.,.,94.4,12901,110228,.,.,123129,8414,35853,.,.,44267,12901,110228,.,.,123129,8414,35853,.,.,44267,12,11,.,.,
2016,4254,Consumers Energy Co,MI,MISO,151867,149976,50179,.,352022,19,18,6,.,43,2272462,2617949,875911,.,5766322,19,18,6,.,43,17230,15323,5127,.,37680,18708,15606,5221,.,39535,17230,15323,5127,.,37680,18708,15606,5221,.,39535,15,17,17,.,www.consumersenergy.com
2016,4363,Corn Belt Power Coop,IA,SWPP,5168,0,7951,0,13119,1,0,2,0,3,71794,0,82690,0,154484,1,0,2,0,3,590,0,375,0,965,47,0,139,0,186,590,0,375,0,965,47,0,139,0,186,14,0,10,0,
2016,4401,"Cotton Electric Coop, Inc",OK,SWPP,58,0,0,0,58,1.95,0,0,0,1.95,1504,0,0,0,1504,1.95,0,0,0,1.95,19,0,0,0,19,7,0,0,0,7,19,0,0,0,19,7,0,0,0,7,10,.,.,.,
2016,4432,Coweta-Fayette El Member Corp,GA,SOCO,.,830,.,.,830,.,1.2,.,.,1.2,.,8300,.,.,8300,.,12.3,.,.,12.3,.,12,.,.,12,.,113,.,.,113,.,56,.,.,56,.,113,.,.,113,.,10,.,.,www.utility.org
2016,4442,PUD No 1 of Cowlitz County,WA,BPAT,3030,3867,104125,.,111022,0.4,0.6,11.8,.,12.8,52722,47177,718462,.,818361,0.4,0.6,11.8,.,12.8,894,539,5483,.,6916,276,207,221,.,704,894,539,5483,.,6916,276,207,221,.,704,17.4,12.2,6.9,0,
2016,4683,City of Cuyahoga Falls - (OH),OH,PJM,.,91,387,.,478,.,0,0.1,.,0.1,.,765,5555,.,6320,.,0,0.1,.,0.1,.,6,29,.,35,.,0,0,.,0,.,6,29,.,35,.,0,0,.,0,.,8.37,14.35,.,
2016,4794,City of Danville - (VA),VA,PJM,200,878,950,0,2028,0,0,0,0,0,2000,8780,9500,0,20280,0,0,0,0,0,45,33,24,0,102,223,1,1,0,225,45,33,24,0,102,223,1,1,0,225,10,10,5,.,
2016,4911,Dawson Power District,NE,SWPP,945,572,12,0,1529,0.3,0.1,0.1,0,0.5,18337,5970,121,0,24428,0.3,0.1,0.1,0,0.5,138,30,2,0,170,16,16,11,0,43,138,30,2,0,170,16,16,11,0,43,19.41,10.44,10,0,
2016,4922,Dayton Power & Light Co,OH,PJM,63497,71504,53897,.,188898,8,11,6,.,25,360878,701405,528699,.,1590982,8,11,6,.,25,3144,5395,4067,.,12606,5696,1680,1267,.,8643,5204,5482,3981,.,14667,3521,1706,6467,.,11694,6,6,4,.,
2016,5027,Delmarva Power,MD,PJM,12894,8231,.,.,21125,2.6,1.1,.,.,3.7,75489,112985,.,.,188474,2.6,1.1,.,.,3.7,1750,3368,.,.,5118,3064,2730,.,.,5794,1750,3368,.,.,5118,3064,2730,.,.,5794,5.9,13.7,.,.,
2016,5056,City of Denison - (IA),IA,SWPP,104,39,137,.,280,0,0,0,.,0,1442,449,1591,.,3482,0,0,0,.,0,11,2,10,.,23,8,2,7,.,17,11,2,10,.,23,8,2,7,.,16,13.9,11.6,11.6,.,
2016,5063,City of Denton - (TX),TX,ERCO,577,.,.,.,577,0.3,.,.,.,0.3,8657,.,.,.,8657,0.165,.,.,.,0.165,186,.,.,.,186,40,.,.,.,40,186,.,.,.,186,40,.,.,.,40,15,0,0,0,
2016,5070,Delaware Electric Cooperative,DE,PJM,1003,1003,.,.,2006,0.1,0.1,.,.,0.2,19738,13105,.,.,32843,1.9,0.4,.,.,2.3,181,430,.,.,611,18,42,.,.,60,181,430,.,.,611,18,42,.,.,60,19.7,13.1,.,.,
2016,5078,"Denton County Elec Coop, Inc",TX,ERCO,2550,1953,.,.,4503,0.9,0.5,.,.,1.4,27377,9767,.,.,37144,0.9,0.5,.,.,1.4,549,122,.,.,671,.,.,.,.,.,549,122,.,.,671,.,.,.,.,.,7,5,.,.,
2016,5109,DTE Electric Company,MI,MISO,287235,343714,.,.,630949,27.1,48.5,.,.,75.6,14115710,17363945,.,.,31479655,34.4,50,.,.,84.4,.,.,.,.,.,51233,37510,.,.,88743,.,.,.,.,.,282887,239856,.,.,522743,8.94,13.21,.,.,
2016,5111,City of Detroit Lakes - (MN),MN,MISO,299,386,750,.,1435,0.1,0.1,0.1,.,0.3,4254,4546,8825,.,17625,0.1,0.1,0.1,.,0.3,30,22,44,.,96,30,30,58,.,118,30,22,44,.,96,30,30,58,.,119,14.3,11.8,11.8,.,
2016,5175,Dixie Electric Power Assn,MS,MISO,262,.,.,.,262,14.1,.,.,.,14.1,3356,.,.,.,3356,14.1,.,.,.,14.1,4,.,.,.,4,224,.,.,.,224,4,.,.,.,4,224,.,.,.,224,12.8,.,.,.,
2016,5204,Dixie Electric Coop,AL,AEC,22,.,.,.,22,.,.,.,.,.,220,.,.,.,220,.,.,.,.,.,16,.,.,.,16,.,.,.,.,.,16,.,.,.,16,.,.,.,.,.,10,.,.,.,
2016,5327,Douglas Electric Coop - (OR),OR,BPAT,506,83,.,.,589,0.1,.,.,.,0.1,8358,767,.,.,9125,0.9,.,.,.,0.9,145,15,.,.,160,34,5,.,.,39,145,15,.,.,160,34,5,.,.,39,15,8,.,.,
2016,5336,City of Dover - (OH),OH,PJM,160,754,2421,.,3335,0.1,0.9,2.9,.,3.9,1124,9657,32232,.,43013,0.1,0.9,2.9,.,3.9,15,27,58,.,100,76,27,247,.,350,15,27,58,.,100,76,27,247,.,350,7,13,13,.,tcoyle@efficiencysmart.org
2016,5416,"Duke Energy Carolinas, LLC",NC,DUK,344197,327419,.,.,671616,70.6,54,.,.,124.6,3379467,2528749,.,.,5908216,70.6,54,.,.,124.6,20637,42200,.,.,62837,19328,8320,.,.,27648,20637,42200,.,.,62837,19328,8320,.,.,27648,11.5,11.9,.,.,
2016,5416,"Duke Energy Carolinas, LLC",SC,DUK,471503,448520,.,.,920023,96.7,74,.,.,170.7,1704345,1273805,.,.,2978150,96.7,74,.,.,170.7,6502,13296,.,.,19798,6090,2621,.,.,8711,6502,13296,.,.,19798,6090,2621,.,.,8711,11.5,11.8,.,.,
2016,5417,Dunn County Electric Coop,WI,MISO,728,47,.,.,775,0.1,0,.,.,0.1,10427,668,.,.,11095,1.4,0,.,.,1.4,43,2,.,.,45,103,5,.,.,108,43,2,.,.,45,103,5,.,.,108,14.322,14.222,.,.,
2016,5487,Duquesne Light Co,PA,PJM,31044,10930,27970,.,69944,3.2,0.7,3.4,.,7.3,399692,266114,162769,.,828575,3.2,0.7,3.4,.,7.3,2319,156,852,.,3327,3306,3025,1511,.,7842,2319,156,852,.,3327,3306,3025,1511,.,7842,6.99,7,15,.,
2016,5552,"East River Elec Pwr Coop, Inc",SD,SWPP,0,0,0,0,0,37,8,24,0,69,0,0,0,0,0,37,8,24,0,69,432,0,0,0,432,1032,206,52,0,1290,432,0,0,0,432,1032,206,52,0,1290,.,.,.,.,
2016,5575,City of East Grand Forks - (MN),MN,MISO,158,477,2015,.,2650,0,0,0,.,0,2400,5852,32101,.,40353,0,0,0,.,0,50,83,77,.,210,12,23,21,.,56,50,83,77,.,210,12,23,21,.,56,15,12,16,.,www.waterandlight.info
2016,5580,"East Kentucky Power Coop, Inc",KY,PJM,19570,14665,68,0,34303,2.6,2.9,0,0,5.5,312261,146653,477,0,459391,2.6,2.9,0,0,5.5,4245,993,1,0,5239,3765,719,2,0,4486,4245,993,1,0,5239,3765,719,2,0,4486,16,10,7,0,
2016,5585,Eastern Illinois Elec Coop,IL,MISO,996,.,.,.,996,.,.,.,.,.,14940,.,.,.,14940,.,.,.,.,.,.,.,.,.,.,3,.,.,.,3,.,.,.,.,.,50,.,.,.,50,15,.,.,.,
2016,5632,Eau Claire Electric Coop,WI,MISO,1021,2412,122,0,3555,0.1,0.3,0,0,0.4,14866,34115,1220,0,50201,0.1,0.3,0,0,0.4,134,71,6,0,211,22,1,0,0,23,134,71,6,0,211,22,1,0,0,23,14.56,14.144,10,0,
2016,5701,El Paso Electric Co,NM,EPE,11215,12078,0,0,23293,4.4,3.8,0,0,8.2,143100,175499,0,0,318599,4.4,3.8,0,0,8.2,2250,1577,0,0,3827,531,1139,0,0,1670,2250,1577,0,0,3827,531,1139,0,0,1671,12.76,14.53,0,0,
2016,5701,El Paso Electric Co,TX,EPE,3005,20027,0,0,23032,1.6,3.6,0,0,5.2,45251,246728,0,0,291979,1.6,3.6,0,0,5.2,1255,2030,0,0,3285,15,98,0,0,113,1255,2030,0,0,3285,15,98,0,0,112,15.06,12.32,0,0,
2016,5729,Electrical Dist No8 Maricopa,AZ,AZPS,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,34,.,.,.,34,.,.,.,.,.,34,.,.,.,34,.,.,.,.,
2016,5780,Elkhorn Rural Public Pwr Dist,NE,SWPP,121,583,137,0,841,0,0.1,0,0,0.1,2386,5845,1898,0,10129,0,0.1,0,0,0.1,14,22,5,0,41,8,8,6,0,22,14,22,5,0,41,8,8,6,0,22,19.71,10.96,13.84,0,www.erppd.com
2016,5832,Elmhurst Mutual Power & Light Co,WA,BPAT,973,229,.,.,1202,0.1,0,.,.,0.1,13879,2772,.,.,16651,1.6,0.3,.,.,1.9,214,21,.,.,235,.,.,.,.,.,214,21,.,.,235,.,.,.,.,.,14.27,12.09,.,.,
2016,5860,Empire District Electric Co,AR,SWPP,98,26,0,0,124,0,0,0,0,0,1064,338,0,0,1402,0,0,0,0,0,129,28,0,0,157,13,3,0,0,16,129,28,0,0,157,13,3,0,0,16,13,13,.,.,http://www.apscservices.info/
2016,5860,Empire District Electric Co,MO,SWPP,1015,4600,1971,0,7586,0.7,0.8,0.4,0,1.9,13268,60122,25767,0,99157,0.7,0.8,0.4,0,1.9,582,880,377,0,1839,7,96,41,0,144,582,880,377,0,1839,7,96,41,0,144,13,13,13,.,Reports Not Available Online
2016,5905,Excelsior Electric Member Corp,GA,SOCO,57,.,.,.,57,0.1,.,.,.,0.1,570,.,.,.,570,0.1,.,.,.,0.1,2,.,.,.,2,0,.,.,.,0,22,.,.,.,22,0,.,.,.,0,10,.,.,.,
2016,5930,Village of Fairport - (NY),NY,NYIS,795,198,.,.,993,2,.,.,.,2,11735,102998,.,.,114733,23,2,.,.,25,365,5,.,.,370,27,1,.,.,28,365,5,.,.,370,27,1,.,.,28,13,5,.,.,
2016,5997,Town of Estes Park,CO,PSCO,10,1157,.,.,1167,0,0.3,.,.,0.3,82,12728,.,.,12810,0,0.3,.,.,0.3,6,254,.,.,260,4,17,.,.,21,6,254,.,.,260,4,17,.,.,20,8,11,.,.,
2016,6022,City of Eugene - (OR),OR,BPAT,10111,3448,1817,.,15376,4,0.7,0.3,.,5,155709,54127,14084,.,223920,4,0.7,0.3,.,5,1822,492,120,.,2434,726,235,59,.,1020,1822,492,120,.,2434,726,235,59,.,1020,15.4,15.7,7.75,.,
2016,6151,Fairmont Public Utilities Comm,MN,MISO,561,465,465,0,1491,0.1,0,0,0,0.1,4097,7446,7446,0,18989,0.1,0,0,0,0.1,106,44,44,0,194,37,29,29,0,95,106,44,44,0,194,37,29,29,0,95,7.3,16,16,0,www.mncipdata.com/
2016,6168,Farmers Electric Coop - (IA),IA,MISO,17,.,.,.,17,0,.,.,.,0,171,.,.,.,171,0,.,.,.,0,7,.,.,.,7,.,.,.,.,.,7,.,.,.,7,.,.,.,.,.,10,.,.,.,
2016,6198,"Farmers Electric Coop, Inc - (NM)",NM,SWPP,66,.,.,.,66,0.2,.,.,.,0.2,66,.,.,.,66,0.2,.,.,.,0.2,2,.,.,.,2,0,.,.,.,0,2,.,.,.,2,0,.,.,.,0,1,.,.,.,
2016,6335,"Firelands Electric Coop, Inc",OH,PJM,530,.,.,.,530,.,.,.,.,.,8777,.,.,.,8777,.,.,.,.,.,59,.,.,.,59,.,.,.,.,.,59,.,.,.,59,.,.,.,.,.,17,.,.,.,
2016,6374,Fitchburg Gas & Elec Light Co,MA,ISNE,3813,3610,1700,0,9123,0.5,0.7,0.2,0,1.4,27122,45035,21193,0,93350,0.5,0.7,0.2,0,1.4,1516,1253,589,0,3358,951,464,219,0,1634,1516,1253,589,0,3358,951,464,219,0,1634,7.11,12.48,12.47,0,
2016,6390,City of Flandreau,SD,MISO,11,207,6,.,224,0,0,0,.,0,142,2481,77,.,2700,0,0,0,.,0,1,15,1,.,17,1,8,1,.,10,1,15,1,.,17,1,8,1,.,10,13.1,12,12,.,
2016,6395,Flathead Electric Coop Inc,MT,BPAT,3402,6618,1667,.,11687,.,.,.,.,.,71058,76333,21423,.,168814,.,.,.,.,.,710,1120,394,.,2224,.,.,.,.,.,710,1120,394,.,2224,.,.,.,.,.,20,12,12,.,flatheadelectric.com
2016,6452,Florida Power & Light Co,FL,FPL,21309,37985,.,.,59294,10,14,.,.,24,0,0,.,.,0,0,0,.,.,0,4763,6157,.,.,10920,15354,12408,.,.,27762,0,0,.,.,0,0,0,.,.,0,.,.,.,.,
2016,6455,"Duke Energy Florida, LLC",FL,FPC,44295,26207,.,.,70502,31,15,.,.,46,369945,279383,.,.,649328,31,15,.,.,46,7886,1567,.,.,9453,7404,1644,.,.,9048,7886,1567,.,.,9453,7404,1644,.,.,9048,8.4,10.7,.,.,http://www.psc.state.fl.us/ElectricNaturalGas/ARDemandSidePlans
2016,6457,Florida Public Utilities Co,FL,JEA,867,138,0,0,1005,0.7,0.1,0,0,0.8,5718,370,0,0,6088,0.7,0.1,0,0,0.8,29,4,0,0,33,159,99,0,0,258,188,14,0,0,202,103,310,0,0,413,1,1,.,.,
2016,6579,City of Forest City- (IA),IA,MISO,6,0,378,.,384,0,0,0.1,.,0.1,111,0,3779,.,3890,0,0,0.1,.,0.1,2,0,0,.,2,0,0,6,.,6,2,0,0,.,2,0,0,6,.,6,18,0,10,.,
2016,6604,City of Fort Collins - (CO),CO,PSCO,11230,8021,7487,0,26738,1.4,2.1,2,0,5.5,41551,112300,104814,0,258665,1.4,2.1,2,0,5.5,1338,1645,1645,0,4628,346,198,198,0,742,1338,1645,1645,0,4628,346,198,198,0,742,3.7,14,14,0,www.fcgov.com/utilities
2016,6615,City of Fort Pierre - (SD),SD,SWPP,14,36,0,.,50,0,0,0,.,0,129,320,0,.,449,0,0,0,.,0,5,3,.,.,8,3,2,.,.,5,5,3,.,.,8,3,2,.,.,5,9,9,.,.,
2016,6616,Fort Pierce Utilities Authority,FL,FMPP,115,.,.,.,115,.,.,.,.,.,1586,.,.,.,1586,.,.,.,.,.,56,.,.,.,56,8,.,.,.,8,56,.,.,.,56,8,.,.,.,8,13.83,.,.,.,www.fpua.com
2016,6640,Four County Elec Member Corp,NC,CPLE,16846,.,.,.,16846,1,.,.,.,1,168460,.,.,.,168460,1,.,.,.,1,33,.,.,.,33,390,.,.,.,390,33,.,.,.,33,390,.,.,.,390,10,.,.,.,
2016,6782,Freeborn-Mower Coop Services,MN,MISO,1924,2949,391,0,5264,0.3,0.5,0.1,0,0.9,27400,40315,4026,0,71741,0.3,0.5,0.1,0,0.9,271,122,27,0,420,426,75,0,0,501,271,122,27,0,420,426,75,0,0,501,14.241,13.671,10.298,0,
2016,6784,French Broad Elec Member Corp,NC,CPLE,5516,38,.,.,5554,.,.,.,.,.,22187,202,.,.,22389,.,.,.,.,.,.,.,.,.,.,24,3,.,.,27,.,.,.,.,.,24,3,.,.,28,4.03,12,.,.,
2016,6909,Gainesville Regional Utilities,FL,GVL,456,.,.,.,456,0.1,.,.,.,0.1,6840,.,.,.,6840,0.1,.,.,.,0.1,556,.,.,.,556,0,.,.,.,0,556,.,.,.,556,0,.,.,.,0,15,.,.,.,
2016,6958,City of Garland - (TX),TX,ERCO,920,1173,.,.,2093,0.4,0.4,.,.,0.8,9200,11730,.,.,20930,4,4,.,.,8,250,50,.,.,300,.,.,.,.,.,250,50,.,.,300,.,.,.,.,.,10,10,.,.,www.gpltexas.org
2016,7004,"Buckeye Power, Inc",OH,PJM,2131,7079,.,.,9210,1,1,.,.,2,32786,49551,.,.,82337,1,1,.,.,2,705,374,.,.,1079,0,0,.,.,0,705,374,.,.,1079,0,0,.,.,0,18,7,.,.,
2016,7140,Georgia Power Co,GA,SOCO,88834,354459,.,.,443293,27.9,74.4,.,.,102.3,520991,2796499,.,.,3317490,11,64.3,.,.,75.3,17327,16574,.,.,33901,8166,5009,.,.,13175,100311,154753,.,.,255064,111174,75658,.,.,186832,10,10,.,.,http://www.psc.state.ga.us/factsv2/Docket.aspx?docketNumber-36499
2016,7264,"Glades Electric Coop, Inc",FL,SEC,6,51,.,.,57,0,0,.,.,0,120,627,.,.,747,0,0,.,.,0,2,0,.,.,2,0,3,.,.,3,2,0,.,.,2,2,3,.,.,5,15,15,.,.,
2016,7292,Glencoe Light & Power Comm,MN,MISO,41,873,119,.,1033,0,0.2,0,.,0.2,409,8728,1186,.,10323,0,0.2,0,.,0.2,10,67,2,.,79,4,69,9,.,82,10,67,2,.,79,4,69,9,.,82,10,10,10,.,
2016,7294,City of Glendale - (CA),CA,LDWP,9463,8462,.,.,17925,8.6,1.9,.,.,10.5,16088,55658,.,.,71746,2.1,1.9,.,.,4,830,662,.,.,1492,23,86,.,.,109,830,662,.,.,1492,23,86,.,.,109,1.7,6.577,.,.,http://www.scppa.org/page/Energy-Efficiency
2016,7300,City of Glenwood Springs - (CO),CO,PSCO,88,492,.,.,580,0,0.2,.,.,0.2,946,8695,.,.,9641,0,0.2,.,.,0.2,25,47,.,.,72,23,32,.,.,55,25,47,.,.,72,23,32,.,.,55,10.77,17.66,.,.,
2016,7353,Golden Valley Elec Assn Inc,AK,,300,.,.,.,300,0,.,.,.,0,3332,.,.,.,3332,1,.,.,.,1,0,.,.,.,0,24,.,.,.,24,51,.,.,.,51,120,.,.,.,120,5,.,.,.,
2016,7411,City of Gothenburg - (NE),NE,SWPP,11,99,166,.,276,0,0,0,.,0,230,863,2750,.,3843,0,0,0,.,0,2,5,6,.,13,2,2,1,.,5,2,5,6,.,13,2,2,1,.,5,20.46,8.7,16.59,.,
2016,7443,City of Graettinger - (IA),IA,MISO,1,12,.,.,13,.,.,.,.,.,5,203,.,.,208,.,.,.,.,.,.,1,.,.,1,1,7,.,.,8,.,1,.,.,1,1,7,.,.,8,9,17,.,.,
2016,7456,Graham County Electric Coop Inc,AZ,WALC,589,.,.,.,589,.,.,.,.,.,1385,.,.,.,1385,.,.,.,.,.,22,.,.,.,22,15,.,.,.,15,83,.,.,.,83,85,.,.,.,85,13.52,.,.,.,"www.gce.coop, www.edocket.azcc.gov"
2016,7483,City of Grand Haven - (MI),MI,MISO,1123,1512,1512,.,4147,.,.,.,.,.,13518,20993,20993,.,55504,.,1.5,1.5,.,3,97,84,84,.,265,45,52,52,.,149,97,84,84,.,265,45,52,52,.,149,12.04,6.94,6.94,.,
2016,7489,Grand Rapids Public Util Comm,MN,MISO,420,2813,248,.,3481,0.4,0.5,0.1,.,1,4204,28133,2482,.,34819,4.3,4.5,0.5,.,9.3,7,86,11,.,104,2,64,0,.,66,7,86,11,.,104,2,64,0,.,66,10,10,10,.,http://www.energyplatforms.com/MN.aspx
2016,7548,PUD No 1 of Grays Harbor County,WA,BPAT,1833,2033,2981,.,6847,.,.,.,.,.,27261,23548,29638,.,80447,.,.,.,.,.,610,449,107,0,1166,221,15,4,.,240,2645,1689,1154,.,5488,1137,247,266,.,1650,30,12,10,.,
2016,7563,Grand Valley Power,CO,PSCO,14,.,.,.,14,0,.,.,.,0,140,.,.,.,140,0,.,.,.,0,0,.,.,.,0,3,.,.,.,3,0,.,.,.,0,3,.,.,.,3,10,.,.,.,
2016,7570,Great River Energy,MN,MISO,35982,75718,.,.,111700,108,24.7,.,.,132.7,459231,938911,.,.,1398142,108,24.7,.,.,132.7,4320,4747,.,.,9067,4885,1919,.,.,6804,4320,4747,.,.,9067,4885,1919,.,.,6804,12.763,12.4,.,.,www.energyplatforms.com
2016,7593,City of Green Cove Springs,FL,FMPP,45,.,.,.,45,9,.,.,.,9,642,.,.,.,642,9,.,.,.,9,12,.,.,.,12,0,.,.,.,0,26,.,.,.,26,.,.,.,.,.,14,.,.,.,
2016,7626,City of Greenfield - (IA),IA,MISO,131,144,0,0,275,0,0,0,0,0,210,1410,0,0,1620,0,0,0,0,0,2,5,0,0,7,4,4,2,0,10,2,5,0,0,7,4,4,2,0,10,2,10,10,.,
2016,7634,City of Greenville - (TX),TX,ERCO,1505,740,.,.,2245,0.3,0.1,.,.,0.4,2203,10849,.,.,13052,0.3,0.1,.,.,0.4,1,1,.,.,2,.,.,.,.,.,5,3,.,.,8,.,.,.,.,.,13.6,13.6,.,.,
2016,7716,Groton Dept of Utilities - (CT),CT,ISNE,360,1034,0,0,1394,0,0.1,0,0,0.1,2770,15990,0,0,18760,0,0.1,0,0,0.1,91,195,0,0,286,120,257,0,0,377,91,195,0,0,286,120,257,0,0,377,7.7,15.5,.,.,
2016,7785,"Gulf Coast Electric Coop, Inc",FL,AEC,.,.,.,.,.,1,.,.,.,1,.,.,.,.,.,1.1,.,.,.,1.1,36,.,.,.,36,.,.,.,.,.,164,.,.,.,164,.,.,.,.,.,10,.,.,.,
2016,7787,Gunnison County Elec Assn.,CO,WACM,209,89,.,.,298,.,.,.,.,.,1045,445,.,.,1490,.,.,.,.,.,25,5,.,.,30,.,.,.,.,.,25,5,.,.,30,.,.,.,.,.,5,5,.,.,
2016,7801,Gulf Power Co,FL,SOCO,2965,552,0,0,3517,1.2,0.2,0,0,1.4,519973,376659,0,0,896632,1.2,0.2,0,0,1.4,453,10,0,0,463,7881,1204,0,0,9085,453,10,0,0,463,7881,1204,0,0,9085,20,29,0,0,
2016,7977,City of Hamilton - (OH),OH,PJM,350,5437,330,.,6117,0,0.5,0.1,.,0.6,2454,74818,4600,.,81872,0,0.5,0.1,.,0.6,31,104,10,.,145,169,192,34,.,395,31,104,10,.,145,169,192,34,.,395,7,14,14,.,N/A Line 2 and line 4 Peak Demand Savings is 0.036 MW
2016,7978,Halifax Electric Member Corp,NC,CPLE,434,.,.,.,434,.,.,.,.,.,7524,.,.,.,7524,.,.,.,.,.,19,.,.,.,19,.,.,.,.,.,19,.,.,.,19,.,.,.,.,.,3.02,.,.,.,
2016,8122,Harlan Municipal Utilities - (IA),IA,MISO,40,162,.,.,202,0,0,.,.,0,608,1616,.,.,2224,0,0,.,.,0,14,32,.,.,46,2,8,.,.,10,14,32,.,.,46,2,8,.,.,10,15,10,.,.,
2016,8288,City of Hawarden - (IA),IA,MISO,17,224,105,.,346,.,.,.,.,.,203,2688,1265,.,4156,.,.,.,.,.,8,18,8,.,34,4,10,5,.,19,8,18,8,.,34,4,10,5,.,19,12.2,12,12,.,
2016,8298,Hawkeye Tri-County El Coop Inc,IA,MISO,2681,899,4,.,3584,0.3,0.1,0,.,0.4,38080,12750,57,.,50887,4.3,1.4,0,.,5.7,107,23,1,.,131,10,2,0,.,12,107,23,1,.,131,10,2,0,.,12,14.204,14.183,14.222,.,
2016,8319,Heartland Power Coop,IA,MISO,3839,174,5037,0,9050,0.5,0,0,0,0.5,54518,2476,64370,0,121364,0.5,0,0,0,0.5,94,7,41,0,142,1,0,0,0,1,94,7,41,0,142,1,0,0,0,1,14.201,14.232,12.779,0,
2016,8333,Haywood Electric Member Corp,NC,DUK,38,.,.,.,38,0,.,.,.,0,2280,0,.,.,2280,2.3,.,.,.,2.3,2,.,.,.,2,.,.,.,.,0,240,1,.,.,241,.,.,.,.,0,15,15,.,.,
2016,8348,City of Healdsburg - (CA),CA,CISO,56,383,382,.,821,0.1,0.1,.,.,0.2,1065,6753,6739,.,14557,0.1,0.1,0.1,.,0.3,25,171,90,.,286,35,13,11,.,59,25,171,90,.,286,35,13,11,.,59,15,15,15,.,
2016,8366,Heber Light & Power Company,UT,PACE,198,87,.,.,285,0.2,0.1,.,.,0.3,2702,1305,.,.,4007,0.3,0.1,.,.,0.4,78,36,.,.,114,.,.,.,.,.,78,36,.,.,114,.,.,.,.,.,12.6,0.03,.,.,
2016,8566,High Plains Power Inc,WY,WACM,100,0,0,0,100,5,0,0,0,5,321,0,0,0,321,15,0,0,0,15,1,0,0,0,1,23,0,0,0,23,1,0,0,0,1,23,0,0,0,23,10,0,0,0,
2016,8570,Highline Electric Assn,CO,WACM,182,.,13,.,195,.,.,.,.,.,2095,.,260,.,2355,.,.,.,.,.,25,.,9,.,34,.,.,.,.,.,25,.,9,.,34,.,.,.,.,.,11.52,.,20,.,
2016,8570,Highline Electric Assn,NE,WACM,45,.,3,.,48,.,.,.,.,.,515,.,64,.,579,.,.,.,.,.,6,.,2,.,8,.,.,.,.,.,6,.,2,.,8,.,.,.,.,.,11.52,.,20,.,
2016,8574,"Jackson Electric Coop, Inc - (WI)",WI,MISO,1495,1226,344,0,3065,0.1,0.2,0.1,0,0.4,21638,16713,4897,0,43248,1.4,2.7,1.4,0,5.5,108,55,15,0,178,56,1,0,0,57,108,55,15,0,178,56,1,0,0,57,14.474,13.632,14.237,0,
2016,8620,"HILCO Electric Cooperative, Inc.",TX,ERCO,189,0,0,0,189,0,0,0,0,0,189,0,0,0,189,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,1,0,0,0,
2016,8699,Inland Power & Light Company,WA,BPAT,2605,3275,793,.,6673,.,.,.,.,.,42633,32957,3967,.,79557,.,.,.,.,.,595,170,134,.,899,152,81,96,.,329,595,170,134,.,899,152,81,96,.,329,16.37,10.06,5,.,
2016,8717,City of Holdrege,NE,SWPP,33,300,186,.,519,0,0,0,.,0,602,3239,2113,.,5954,0,0,0,.,0,3,31,8,.,42,2,2,2,.,6,3,31,8,.,42,2,2,2,.,6,18,10,11,.,
