Utility Characteristics,,,,,Number and Capacity (MW),,,,Photovoltaic,,,,,,,Storage,,,,,,Wind,,,,,,Hydroelectric,,,,,,Fuel Cells,,,,,,Internal Combustion,,,,,,Combustion Turbine,,,,,,Steam,,,,,,Other,,,,,,Total,,,,,
Year,State,Utility Number,Utility Name,BA_CODE,Number of Generators,Total Capacity,Capacity Back-up Only,Capacity Utility Owned,Type,Residential,Commercial,Industrial,Transportation,Direct Connected,Total,Residential,Commercial,Industrial,Transportation,Direct Connected,Total,Residential,Commercial,Industrial,Transportation,Direct Connected,Total,Residential,Commercial,Industrial,Transportation,Direct Connected,Total,Residential,Commercial,Industrial,Transportation,Direct Connected,Total,Residential,Commercial,Industrial,Transportation,Direct Connected,Total,Residential,Commercial,Industrial,Transportation,Direct Connected,Total,Residential,Commercial,Industrial,Transportation,Direct Connected,Total,Residential,Commercial,Industrial,Transportation,Direct Connected,Total,Residential,Commercial,Industrial,Transportation,Direct Connected,Total
2018,NC,3046,Duke Energy Progress - (NC),CPLE,307,24.006,0.000,0.000,AC,0.695,16.013,.,.,.,16.708,.,.,.,.,.,0.000,.,0.006,.,.,.,0.006,.,6.572,.,.,.,6.572,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,0.350,.,.,.,0.350,.,.,.,.,.,0.000,.,0.370,.,.,.,0.370,0.695,23.311,0.000,0.000,0.000,24.006
2018,SC,3046,Duke Energy Progress - (NC),CPLE,7,1.081,0.000,0.000,AC,0.017,1.064,.,.,.,1.081,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,0.017,1.064,0.000,0.000,0.000,1.081
2018,TN,3075,Carroll County - (TN),TVA,13,0.218,0.000,0.000,AC,0.062,0.156,0.000,0.000,0.000,0.218,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.062,0.156,0.000,0.000,0.000,0.218
2018,GA,3108,City of Cartersville - (GA),SOCO,2,1.400,.,.,AC,.,.,1.400,.,.,1.400,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,0.000,0.000,1.400,0.000,0.000,1.400
2018,AL,3222,Central Alabama Electric Coop,AEC,13,0.913,.,.,DC,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,0.913,.,.,.,.,0.913,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,0.913,0.000,0.000,0.000,0.000,0.913
2018,OK,3226,"Central Rural Electric Cooperative, Inc",AECI,3,1.904,0.900,1.904,AC,.,.,.,.,0.504,0.504,.,.,.,.,0.475,0.475,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,0.925,0.925,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,0.000,0.000,0.000,0.000,1.904,1.904
2018,NE,3235,City of Central City,SWPP,1,0.420,.,0.420,AC,.,0.420,.,.,.,0.420,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,0.000,0.420,0.000,0.000,0.000,0.420
2018,TX,3278,AEP Texas Central Company,ERCO,"1,078",23.825,0.000,0.022,,8.098,6.620,.,.,.,14.718,.,.,.,.,.,0.000,0.175,0.582,.,.,.,0.757,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,8.350,.,.,.,8.350,.,.,.,.,.,0.000,.,.,.,.,.,0.000,8.273,15.552,0.000,0.000,0.000,23.825
2018,IA,3314,"Chariton Valley Elec Coop, Inc",AECI,6,0.054,0.000,0.000,,0.046,0.008,.,.,.,0.054,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,0.046,0.008,0.000,0.000,0.000,0.054
2018,PA,3329,Borough of Chambersburg,PJM,23,1.730,0.380,0.450,AC,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,0.000,1.000,0.350,0.000,0.000,1.350,.,.,.,.,.,0.000,.,.,.,.,.,0.000,0.000,0.380,.,.,.,0.380,0.000,1.380,0.350,0.000,0.000,1.730
2018,MN,3400,City of Chaska - (MN),MISO,1,0.158,.,.,AC,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,0.158,0.158,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,0.000,0.000,0.000,0.000,0.158,0.158
2018,GA,3408,City of Chattanooga - (TN),TVA,3,0.020,0.000,0.000,AC,0.020,0.000,0.000,0.000,0.000,0.020,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.020,0.000,0.000,0.000,0.000,0.020
2018,TN,3408,City of Chattanooga - (TN),TVA,255,5.554,0.000,0.000,AC,1.568,3.986,0.000,0.000,0.000,5.554,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.568,3.986,0.000,0.000,0.000,5.554
2018,WA,3413,PUD No 1 of Chelan County,CHPD,35,0.186,.,.,DC,.,.,.,.,0.146,0.146,.,.,.,.,.,0.000,.,.,.,.,0.040,0.040,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,0.000,0.000,0.000,0.000,0.186,0.186
2018,MI,3436,Cherryland Electric Coop Inc,MISO,10,0.328,.,.,AC,0.228,0.100,.,.,.,0.328,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,0.228,0.100,0.000,0.000,0.000,0.328
2018,FL,3502,"Choctawhatche Elec Coop, Inc",AEC,3,0.440,.,.,AC,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,0.440,.,.,.,.,0.440,0.440,0.000,0.000,0.000,0.000,0.440
2018,MD,3503,"Choptank Electric Coop, Inc",PJM,2,1.354,.,.,AC,0.000,0.000,1.354,.,.,1.354,0.000,0.000,0.000,.,.,0.000,0.000,0.000,0.000,.,.,0.000,0.000,0.000,0.000,.,.,0.000,0.000,0.000,0.000,.,.,0.000,0.000,0.000,0.000,.,.,0.000,0.000,0.000,0.000,.,.,0.000,0.000,0.000,0.000,.,.,0.000,0.000,0.000,0.000,.,.,0.000,0.000,0.000,1.354,0.000,0.000,1.354
2018,AK,3522,Chugach Electric Assn Inc,CEA,7,0.768,0.070,.,AC,.,0.078,.,.,.,0.078,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,0.690,.,.,.,0.690,.,.,.,.,.,0.000,.,.,.,.,.,0.000,0.000,0.768,0.000,0.000,0.000,0.768
2018,OH,3542,Duke Energy Ohio Inc,PJM,2,0.004,.,0.004,AC,.,0.004,.,.,.,0.004,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,0.000,0.004,0.000,0.000,0.000,0.004
2018,WA,3660,PUD No 1 of Clark County - (WA),BPAT,65,28.238,28.238,1.095,AC,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,12.225,16.013,.,.,28.238,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,0.000,12.225,16.013,0.000,0.000,28.238
2018,TN,3704,City of Clarksville - (TN),TVA,19,0.261,0.000,0.000,AC,0.080,0.180,0.000,0.000,0.000,0.259,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.002,0.000,0.000,0.000,0.002,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.080,0.181,0.000,0.000,0.000,0.261
2018,TN,3758,City of Cleveland - (TN),TVA,17,0.565,0.000,0.000,AC,0.064,0.501,0.000,0.000,0.000,0.565,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.064,0.501,0.000,0.000,0.000,0.565
2018,SC,3804,Clinton Combined Utility Sys,DUK,2,1.900,.,1.900,,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,1.900,1.900,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,0.000,0.000,0.000,0.000,1.900,1.900
2018,TN,3812,City of Clinton - (TN),TVA,14,0.103,0.000,0.000,AC,0.086,0.018,0.000,0.000,0.000,0.103,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.086,0.018,0.000,0.000,0.000,0.103
2018,MS,3841,Coast Electric Power Assn,SOCO,3,0.190,.,.,AC,0.090,0.100,.,.,.,0.190,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,0.090,0.100,0.000,0.000,0.000,0.190
2018,TN,3855,Columbia Power System,TVA,10,0.180,0.000,0.000,AC,0.107,0.073,0.000,0.000,0.000,0.180,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.107,0.073,0.000,0.000,0.000,0.180
2018,CO,3989,City of Colorado Springs - (CO),WACM,57,6.130,6.130,0.000,AC,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,6.130,.,.,.,6.130,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,0.000,6.130,0.000,0.000,0.000,6.130
2018,CA,4003,City of Colton - (CA),CISO,6,4.492,.,.,AC,.,.,.,.,4.492,4.492,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,0.000,0.000,0.000,0.000,4.492,4.492
2018,OR,4005,"Columbia Basin Elec Cooperative, Inc",BPAT,5,0.200,0.000,0.000,AC,0.100,0.100,.,.,.,0.200,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,0.100,0.100,0.000,0.000,0.000,0.200
2018,MO,4045,City of Columbia - (MO),MISO,1,0.268,.,.,AC,.,.,.,.,0.268,0.268,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,0.000,0.000,0.000,0.000,0.268,0.268
2018,MO,4063,Co-Mo Electric Coop Inc,AECI,3,0.800,0.800,0.800,AC,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,0.800,.,.,.,0.800,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,0.000,0.800,0.000,0.000,0.000,0.800
2018,WI,4073,City of Columbus - (WI),MISO,1,0.001,.,0.001,DC,0.001,.,.,.,.,0.001,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,0.001,0.000,0.000,0.000,0.000,0.001
2018,IL,4110,Commonwealth Edison Co,PJM,783,18.797,.,.,AC,3.068,13.377,.,.,.,16.445,.,0.950,.,.,.,0.950,0.018,0.259,.,.,.,0.277,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,1.125,.,.,.,1.125,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,3.086,15.711,0.000,0.000,0.000,18.797
2018,CT,4176,Connecticut Light & Power Co,ISNE,163,20.752,5.300,0.000,AC,.,1.297,0.140,.,.,1.437,0.510,.,.,.,.,0.510,.,.,.,.,.,0.000,.,.,.,.,4.384,4.384,.,.,.,.,.,0.000,0.150,10.351,1.350,.,.,11.851,.,1.490,0.065,.,.,1.555,.,0.015,.,.,0.150,0.165,.,.,.,.,0.850,0.850,0.660,13.153,1.555,0.000,5.384,20.752
2018,NY,4226,Consolidated Edison Co-NY Inc,NYIS,305,45.439,0.000,0.000,AC,.,0.000,.,.,.,0.000,.,2.002,.,.,.,2.002,.,0.000,.,.,.,0.000,.,0.000,.,.,.,0.000,.,0.000,.,.,.,0.000,.,30.507,.,.,.,30.507,.,11.680,.,.,.,11.680,.,1.250,.,.,.,1.250,.,0.000,.,.,.,0.000,0.000,45.439,0.000,0.000,0.000,45.439
2018,WI,4247,Consolidated Water Power Co,MISO,39,35.687,0.000,35.687,,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,35.687,35.687,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,0.000,0.000,0.000,0.000,35.687,35.687
2018,MI,4254,Consumers Energy Co,MISO,481,21.431,2.600,2.000,DC,2.943,5.969,0.990,.,.,9.902,.,.,.,.,.,0.000,0.076,0.085,.,.,.,0.161,.,0.050,.,.,3.928,3.978,.,0.250,.,.,.,0.250,.,0.950,2.530,.,3.615,7.095,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,0.045,.,.,.,0.045,3.019,7.349,3.520,0.000,7.543,21.431
2018,AR,4280,Conway Corporation,MISO,6,2.665,2.665,2.665,DC,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,2.665,.,.,.,2.665,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,0.000,2.665,0.000,0.000,0.000,2.665
2018,TN,4294,City of Cookeville - (TN),TVA,11,0.307,0.000,0.000,AC,0.027,0.280,0.000,0.000,0.000,0.307,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.027,0.280,0.000,0.000,0.000,0.307
2018,NE,4373,Cornhusker Public Power Dist,SWPP,1,0.288,0.000,0.000,AC,.,0.288,.,.,.,0.288,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,0.000,0.288,0.000,0.000,0.000,0.288
2018,AL,4617,Cullman Power Board,TVA,2,0.039,0.000,0.000,AC,0.007,0.033,0.000,0.000,0.000,0.039,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.007,0.033,0.000,0.000,0.000,0.039
2018,AL,4618,"Cullman Electric Coop, Inc",TVA,39,1.317,0.000,0.000,AC,0.211,1.106,0.000,0.000,0.000,1.317,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.211,1.106,0.000,0.000,0.000,1.317
2018,TN,4624,Cumberland Elec Member Corp,TVA,84,2.317,0.000,0.000,AC,0.578,0.740,0.000,0.000,0.000,1.318,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.999,0.000,0.000,0.000,0.999,0.578,1.739,0.000,0.000,0.000,2.317
2018,NE,4632,Cuming County Public Pwr Dist,SWPP,1,0.080,.,.,AC,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,0.080,.,.,.,.,0.080,0.080,0.000,0.000,0.000,0.000,0.080
2018,NE,4671,Custer Public Power District,SWPP,8,3.250,.,.,AC,.,.,.,.,3.250,3.250,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,0.000,0.000,0.000,0.000,3.250,3.250
2018,OH,4683,City of Cuyahoga Falls - (OH),PJM,2,0.026,0.000,0.000,AC,.,0.015,.,.,.,0.015,.,.,.,.,.,0.000,.,0.011,.,.,.,0.011,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,0.000,0.026,0.000,0.000,0.000,0.026
2018,KS,4704,"DS&O Electric Cooperative, Inc.",SWPP,28,2.188,.,2.000,AC,0.135,.,.,.,.,0.135,.,.,.,.,.,0.000,0.003,0.050,.,.,.,0.053,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,2.000,2.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,0.138,0.050,0.000,0.000,2.000,2.188
2018,SD,4720,Dakota Energy Coop Inc,WACM,3,0.150,.,.,,0.050,.,.,.,.,0.050,.,.,.,.,.,0.000,0.100,.,.,.,.,0.100,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,0.150,0.000,0.000,0.000,0.000,0.150
2018,GA,4744,Dalton Utilities,SOCO,38,9.330,8.430,1.950,,.,0.100,0.100,.,0.700,0.900,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,6.980,1.450,.,.,8.430,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,0.000,7.080,1.550,0.000,0.700,9.330
2018,NE,4911,Dawson Power District,SWPP,1,0.308,.,.,AC,.,0.308,.,.,.,0.308,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,0.000,0.308,0.000,0.000,0.000,0.308
2018,TN,4920,City of Dayton - (TN),TVA,4,0.077,0.000,0.000,AC,0.028,0.050,0.000,0.000,0.000,0.077,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.028,0.050,0.000,0.000,0.000,0.077
2018,AL,4958,Decatur Utilities,TVA,3,0.244,0.000,0.000,AC,0.046,0.198,0.000,0.000,0.000,0.244,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.046,0.198,0.000,0.000,0.000,0.244
2018,TX,5063,City of Denton - (TX),ERCO,7,0.315,.,.,AC,.,.,0.010,.,.,0.010,.,.,.,.,.,0.000,.,.,0.305,.,.,0.305,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,0.000,0.000,0.315,0.000,0.000,0.315
2018,DE,5070,Delaware Electric Cooperative,PJM,1,0.500,0.000,0.500,DC,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,0.500,.,.,.,0.500,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,0.000,0.500,0.000,0.000,0.000,0.500
2018,TX,5078,"Denton County Elec Coop, Inc",ERCO,13,11.250,11.250,.,DC,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,11.250,.,.,.,11.250,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,0.000,11.250,0.000,0.000,0.000,11.250
2018,CO,5086,Delta Montrose Electric Assn,WACM,3,0.190,.,.,DC,0.190,.,.,.,.,0.190,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,0.190,0.000,0.000,0.000,0.000,0.190
2018,MI,5109,DTE Electric Company,MISO,32,16.571,.,11.967,AC,.,0.983,.,.,11.967,12.950,.,.,.,.,.,0.000,.,0.195,.,.,.,0.195,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,0.950,0.376,.,.,1.326,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,0.900,1.200,.,.,2.100,0.000,3.028,1.576,0.000,11.967,16.571
2018,MN,5111,City of Detroit Lakes - (MN),MISO,1,0.027,.,.,AC,0.020,0.007,.,.,.,0.027,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,0.020,0.007,0.000,0.000,0.000,0.027
2018,TN,5148,City of Dickson,TVA,30,0.769,0.000,0.000,AC,0.172,0.598,0.000,0.000,0.000,0.769,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.172,0.598,0.000,0.000,0.000,0.769
2018,MS,5175,Dixie Electric Power Assn,MISO,518,25.400,25.400,0.500,AC,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,25.400,.,.,.,25.400,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,0.000,25.400,0.000,0.000,0.000,25.400
2018,TN,5399,Duck River Elec Member Corp,TVA,52,0.859,0.000,0.000,AC,0.362,0.496,0.000,0.000,0.000,0.859,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.362,0.496,0.000,0.000,0.000,0.859
