Utility Characteristics,,,,,IEEE Standard,,,,,,,,,,,,Other Standard,,,,,,,,,,
Data Year,Utility Number,Utility Name,State,Ownership,SAIDI With MED,SAIFI With MED,CAIDI With MED,SAIDI Without MED,SAIFI Without MED,CAIDI Without MED,SAIDI With MED Minus LOS,SAIFI With MED Minus LOS,CAIDI Minus MED,Number of Customers,Highest Dist. Voltage,Outages Recorded Automatically,SAIDI With MED,SAIFI With MED,CAIDI With MED,SAIDI Without MED,SAIFI Without MED,CAIDI Without MED,Number of Customers,Inactive Accounts Included,Momentary Interruptions,Highest Dist. Voltage,Outages Recorded Automatically
2018,3597,Citizens Electric Co - (PA),PA,Investor Owned,.,.,.,.,.,.,.,.,.,.,.,,101.532,1.262,80.453,15.516,0.205,75.688,"7,056",N,F,12.5,N
2018,3600,Citizens Electric Corporation - (MO),MO,Cooperative,137.000,.,.,103.000,.,.,137.000,.,.,"27,007",13.2,Y,.,.,.,.,.,.,.,,,.,
2018,3634,City of Nixa - (MO),MO,Municipal,116.447,1.223,95.214,47.003,0.639,73.557,97.298,1.063,91.532,"9,254",12.5,N,.,.,.,.,.,.,.,,,.,
2018,3644,PUD No 1 of Clallam County,WA,Political Subdivision,.,.,.,.,.,.,.,.,.,.,.,,"1,565.000",2.320,674.569,144.000,0.890,161.798,"31,573",N,L,34.0,Y
2018,3647,City of Claremore,OK,Municipal,59.062,1.066,55.405,59.062,.,.,.,.,.,"12,091",13.2,N,.,.,.,.,.,.,.,,,.,
2018,3660,PUD No 1 of Clark County - (WA),WA,Political Subdivision,35.520,0.427,83.185,35.520,0.427,83.185,35.280,0.417,84.604,"204,000",12.5,Y,.,.,.,.,.,.,.,,,.,
2018,3687,Clark Energy Coop Inc - (KY),KY,Cooperative,653.173,2.246,290.816,133.142,1.157,115.075,635.602,2.042,311.264,"26,527",25.0,Y,.,.,.,.,.,.,.,,,.,
2018,3712,Clay County Electric Coop Corp,AR,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,233.100,2.684,86.848,230.700,2.672,86.340,"12,546",N,L,14.4,Y
2018,3722,Clarke Electric Coop Inc - (IA),IA,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,162.810,0.980,166.133,80.600,0.590,136.610,"5,396",N,F,12.5,Y
2018,3739,Clearwater Power Company,ID,Cooperative,994.410,3.162,314.488,719.190,2.910,247.144,835.044,2.581,323.535,"11,015",25.0,Y,.,.,.,.,.,.,.,,,.,
2018,3755,Cleveland Electric Illum Co,OH,Investor Owned,296.138,1.252,236.532,126.390,0.969,130.433,288.100,1.100,261.909,"731,388",36.0,Y,.,.,.,.,.,.,.,,,.,
2018,3757,"Clay Electric Cooperative, Inc",FL,Cooperative,239.690,2.220,107.968,128.090,1.950,65.687,232.100,1.940,119.639,"174,669",25.0,N,.,.,.,.,.,.,.,,,.,
2018,3758,City of Cleveland - (TN),TN,Municipal,57.983,0.913,63.508,42.843,0.748,57.277,57.983,0.913,63.508,"32,011",13.2,N,.,.,.,.,.,.,.,,,.,
2018,3762,City of Cleveland - (OH),OH,Municipal,221.973,1.325,167.527,221.973,1.325,167.527,128.685,1.078,119.374,"72,181",.,Y,.,.,.,.,.,.,.,,,.,
2018,3764,Clearwater-Polk Elec Coop Inc,MN,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,518.000,2.013,257.327,62.000,1.134,54.674,"4,441",N,L,14.4,N
2018,3774,City of Clewiston,FL,Municipal,.,.,.,.,.,.,.,.,.,.,.,,147.900,1.200,123.250,.,.,.,"4,045",N,L,7.2,N
2018,3804,Clinton Combined Utility Sys,SC,Municipal,.,.,.,.,.,.,.,.,.,.,.,,8.269,0.076,108.803,.,.,.,"4,126",N,L,25.0,N
2018,3812,City of Clinton - (TN),TN,Municipal,77.398,1.509,51.291,77.398,1.509,51.291,73.155,1.227,59.621,"29,104",13.0,Y,.,.,.,.,.,.,.,,,.,
2018,3828,Cloverland Electric Co-op,MI,Cooperative,760.000,2.850,266.667,208.100,1.820,114.341,750.500,2.640,284.280,"42,948",24.9,Y,.,.,.,.,.,.,.,,,.,
2018,3841,Coast Electric Power Assn,MS,Cooperative,100.510,1.370,73.365,46.160,.,.,98.260,.,.,"82,544",14.4,Y,.,.,.,.,.,.,.,,,.,
2018,3843,Coastal Electric Member Corp,GA,Cooperative,282.500,2.940,96.088,143.600,1.940,74.021,282.500,2.940,96.088,"19,438",25.0,Y,.,.,.,.,.,.,.,,,.,
2018,3844,"Coastal Electric Coop, Inc",SC,Cooperative,314.700,2.726,115.444,194.400,2.205,88.163,314.700,2.726,115.444,"11,798",12.5,Y,.,.,.,.,.,.,.,,,.,
2018,3855,Columbia Power System,TN,Municipal,114.808,1.814,63.290,61.250,1.173,52.217,.,.,.,"28,929",12.5,Y,.,.,.,.,.,.,.,,,.,
2018,3881,City of Cody,WY,Municipal,.,.,.,.,.,.,.,.,.,.,.,,4.819,0.347,13.888,.,.,.,"7,388",N,L,12.5,N
2018,3892,City of Coffeyville - (KS),KS,Municipal,9.767,0.063,155.032,5.542,0.043,128.884,.,.,.,"6,028",69.0,N,.,.,.,.,.,.,.,,,.,
2018,3915,Coldwater Board of Public Util,MI,Municipal,76.894,2.502,30.733,.,.,.,.,.,.,"7,028",13.8,Y,.,.,.,.,.,.,.,,,.,
2018,3916,Cobb Electric Membership Corp,GA,Cooperative,30.660,0.500,61.320,30.660,0.500,61.320,29.640,0.450,65.867,"205,877",20.0,Y,.,.,.,.,.,.,.,,,.,
2018,3940,City of College Station - (TX),TX,Municipal,30.301,0.514,58.951,21.828,0.383,56.992,30.301,0.514,58.951,"42,351",12.5,Y,.,.,.,.,.,.,.,,,.,
2018,3989,City of Colorado Springs - (CO),CO,Municipal,43.000,0.712,60.393,43.000,0.712,60.393,43.000,0.712,60.393,"260,052",34.5,Y,.,.,.,.,.,.,.,,,.,
2018,4008,Columbia Power Coop Assn Inc,OR,Cooperative,96.000,.,.,96.000,.,.,96.000,.,.,"1,894",24.9,N,.,.,.,.,.,.,.,,,.,
2018,4040,Calhoun County Elec Coop Assn,IA,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,710.230,4.120,172.386,116.780,2.160,54.065,"1,698",N,F,.,N
2018,4041,"Columbia Rural Elec Assn, Inc",WA,Cooperative,157.350,0.950,165.632,157.350,0.950,165.632,149.660,0.830,180.313,"5,516",24.9,Y,.,.,.,.,.,.,.,,,.,
2018,4045,City of Columbia - (MO),MO,Municipal,42.431,0.556,76.315,31.069,0.522,59.519,42.431,0.556,76.315,"46,222",69.0,N,.,.,.,.,.,.,.,,,.,
2018,4063,Co-Mo Electric Coop Inc,MO,Cooperative,115.400,0.883,130.691,97.100,0.844,115.047,88.700,0.645,137.519,"31,694",25.0,Y,.,.,.,.,.,.,.,,,.,
2018,4065,City of Columbus - (OH),OH,Municipal,388.870,3.500,111.106,388.870,3.500,111.106,388.870,3.500,111.106,"14,226",14.4,N,.,.,.,.,.,.,.,,,.,
2018,4068,City of Columbus - (MS),MS,Municipal,132.708,1.716,77.336,20.940,0.325,64.431,.,.,.,"12,945",13.0,N,.,.,.,.,.,.,.,,,.,
2018,4110,Commonwealth Edison Co,IL,Investor Owned,120.295,0.820,146.701,57.829,0.700,82.613,118.906,0.803,148.077,"4,103,470",34.0,Y,.,.,.,.,.,.,.,,,.,
2018,4117,Community Electric Coop,VA,Cooperative,385.007,2.493,154.435,177.400,1.687,105.157,119.800,0.621,192.915,"11,193",34.5,Y,.,.,.,.,.,.,.,,,.,
2018,4146,Concho Valley Elec Coop Inc,TX,Cooperative,497.000,4.630,107.343,443.000,4.550,97.363,316.000,2.770,114.079,"14,746",24.9,Y,.,.,.,.,.,.,.,,,.,
2018,4150,City of Concord - (NC),NC,Municipal,49.380,0.740,66.730,49.380,0.740,66.730,49.380,0.740,66.730,"30,722",13.2,N,.,.,.,.,.,.,.,,,.,
2018,4176,Connecticut Light & Power Co,CT,Investor Owned,780.000,1.290,604.651,81.000,0.730,110.959,777.380,1.260,616.968,"1,271,056",34.5,Y,.,.,.,.,.,.,.,,,.,
2018,4226,Consolidated Edison Co-NY Inc,NY,Investor Owned,.,.,.,.,.,.,.,.,.,.,.,,200.967,0.197,"1,020.137",19.827,0.120,165.225,"3,464,959",N,F,33.0,N
2018,4237,Consolidated Electric Coop,MO,Cooperative,259.610,1.070,242.626,203.240,0.720,282.278,259.450,1.066,243.386,"8,021",12.5,Y,.,.,.,.,.,.,.,,,.,
2018,4254,Consumers Energy Co,MI,Investor Owned,406.800,1.295,314.131,200.900,1.017,197.542,402.700,1.256,320.621,"1,813,361",14.4,Y,.,.,.,.,.,.,.,,,.,
2018,4262,Cooke County Elec Coop Assn,TX,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,"1,525.080",2.490,612.482,125.450,1.090,115.092,"16,421",N,L,7.2,Y
2018,4265,Continental Divide El Coop Inc,NM,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,190.780,.,.,53.590,.,.,"24,130",N,F,25.0,N
2018,4280,Conway Corporation,AR,Municipal,36.111,0.791,45.652,36.111,0.791,45.652,.,.,.,"31,046",13.8,N,.,.,.,.,.,.,.,,,.,
2018,4296,"Cookson Hills Elec Coop, Inc",OK,Cooperative,174.191,1.030,169.117,102.030,0.964,105.840,174.191,1.030,169.117,"17,795",13.2,Y,.,.,.,.,.,.,.,,,.,
2018,4317,"Coos-Curry Electric Coop, Inc",OR,Cooperative,182.990,1.220,149.992,104.990,0.730,143.822,182.590,1.200,152.158,"18,115",24.9,N,.,.,.,.,.,.,.,,,.,
2018,4327,Coosa Valley Electric Coop Inc,AL,Cooperative,234.260,1.760,133.102,105.810,1.010,104.762,230.340,1.550,148.606,"16,884",24.9,N,.,.,.,.,.,.,.,,,.,
2018,4346,Cooperative L&P Assn Lake County,MN,Cooperative,405.810,1.990,203.925,300.910,1.980,151.975,399.060,1.390,287.094,"6,177",14.4,N,.,.,.,.,.,.,.,,,.,
2018,4362,Corn Belt Energy Corporation,IL,Cooperative,414.100,4.020,103.010,196.300,3.750,52.347,317.100,3.990,79.474,"36,015",69.0,Y,.,.,.,.,.,.,.,,,.,
2018,4373,Cornhusker Public Power Dist,NE,Political Subdivision,.,.,.,.,.,.,.,.,.,.,.,,376.570,.,.,139.970,.,.,"9,929",N,O,12.5,N
2018,4401,"Cotton Electric Coop, Inc",OK,Cooperative,215.590,1.910,112.874,198.430,1.840,107.842,162.850,1.680,96.935,"21,727",25.0,N,.,.,.,.,.,.,.,,,.,
2018,4430,"Covington Electric Coop, Inc",AL,Cooperative,119.620,1.760,67.966,60.360,0.990,60.970,119.620,1.760,67.966,"23,114",25.0,Y,.,.,.,.,.,.,.,,,.,
2018,4432,Coweta-Fayette El Member Corp,GA,Cooperative,117.820,1.320,89.258,100.260,1.220,82.180,114.470,1.150,99.539,"79,697",25.0,N,.,.,.,.,.,.,.,,,.,
2018,4442,PUD No 1 of Cowlitz County,WA,Political Subdivision,102.950,0.771,133.528,.,.,.,.,.,.,"49,800",13.0,Y,.,.,.,.,.,.,.,,,.,
2018,4471,Craig-Botetourt Electric Coop,VA,Cooperative,"1,369.960",4.570,299.772,656.600,3.020,217.417,0.920,3.710,0.248,"6,688",.,Y,.,.,.,.,.,.,.,,,.,
2018,4471,Craig-Botetourt Electric Coop,WV,Cooperative,"1,743.500",7.520,231.848,386.510,4.000,96.628,386.510,4.000,96.628,484,.,Y,.,.,.,.,.,.,.,,,.,
2018,4508,"Crawfordsville Elec, Lgt & Pwr",IN,Municipal,.,.,.,.,.,.,.,.,.,.,.,,21.520,0.230,93.565,21.520,0.230,93.565,"9,971",N,L,13.8,N
2018,4509,Craighead Electric Coop Corp,AR,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,309.350,3.431,90.163,176.482,2.081,84.806,"30,816",N,F,34.5,Y
2018,4524,"Crawford Electric Coop, Inc",MO,Cooperative,300.900,2.120,141.934,300.900,2.120,141.934,272.640,1.840,148.174,"20,001",25.0,Y,.,.,.,.,.,.,.,,,.,
2018,4577,Crow Wing Cooperative Power & Light Comp,MN,Cooperative,86.300,0.728,118.544,74.481,0.696,107.013,78.621,0.599,131.254,"43,803",15.0,Y,.,.,.,.,.,.,.,,,.,
2018,4618,"Cullman Electric Coop, Inc",AL,Cooperative,313.986,2.762,113.681,313.986,2.762,113.681,311.755,2.711,114.996,"43,884",46.0,Y,.,.,.,.,.,.,.,,,.,
2018,4622,"Cumberland Valley Electric, Inc.",KY,Cooperative,522.498,3.226,161.965,296.598,2.644,112.178,487.298,2.997,162.595,"23,694",25.0,Y,.,.,.,.,.,.,.,,,.,
2018,4624,Cumberland Elec Member Corp,TN,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,326.330,2.970,109.875,206.910,2.480,83.431,"98,237",N,F,25.0,Y
2018,4675,Cuivre River Electric Coop Inc,MO,Cooperative,120.762,0.860,140.421,90.964,0.645,141.029,116.513,0.825,141.228,"64,725",24.9,Y,.,.,.,.,.,.,.,,,.,
2018,4683,City of Cuyahoga Falls - (OH),OH,Municipal,121.114,0.812,149.155,34.260,0.312,109.808,34.260,0.312,109.808,"25,342",23.0,N,.,.,.,.,.,.,.,,,.,
2018,4704,"DS&O Electric Cooperative, Inc.",KS,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,137.200,1.343,102.159,137.200,1.343,102.159,"8,292",N,F,12.5,Y
2018,4717,Dakota Valley Elec Coop Inc,ND,Cooperative,280.900,1.531,183.475,112.900,1.278,88.341,253.700,1.168,217.209,"6,608",25.0,Y,.,.,.,.,.,.,.,,,.,
2018,4848,Daviess Martin County R E M C,IN,Cooperative,572.000,2.700,211.852,235.000,1.900,123.684,534.000,2.200,242.727,"8,169",12.5,N,.,.,.,.,.,.,.,,,.,
2018,4911,Dawson Power District,NE,Political Subdivision,.,.,.,.,.,.,.,.,.,.,.,,187.500,.,.,54.100,.,.,"23,771",Y,O,.,Y
2018,4922,Dayton Power & Light Co,OH,Investor Owned,194.590,1.140,170.693,104.110,0.910,114.407,188.220,1.050,179.257,"587,473",12.0,N,.,.,.,.,.,.,.,,,.,
2018,4939,"Deaf Smith Electric Coop, Inc",TX,Cooperative,606.900,2.600,233.423,606.900,2.600,233.423,557.100,2.200,253.227,"14,555",14.4,Y,.,.,.,.,.,.,.,,,.,
2018,4958,Decatur Utilities,AL,Municipal,.,.,.,.,.,.,.,.,.,.,.,,28.369,0.534,53.125,.,.,.,"26,589",N,O,12.5,Y
2018,4960,Decatur County Rural E M C,IN,Cooperative,956.980,3.644,262.618,456.366,2.944,155.016,903.020,3.362,268.596,"8,010",12.5,Y,.,.,.,.,.,.,.,,,.,
2018,4975,Deep East Texas Elec Coop Inc,TX,Cooperative,584.656,.,.,423.376,.,.,540.756,.,.,"42,643",12.5,N,.,.,.,.,.,.,.,,,.,
2018,5027,Delmarva Power,DE,Investor Owned,141.480,0.860,164.512,70.800,0.700,101.143,141.480,0.860,164.512,"310,376",69.0,Y,.,.,.,.,.,.,.,,,.,
2018,5027,Delmarva Power,MD,Investor Owned,189.870,1.380,137.587,101.380,1.130,89.717,189.870,1.380,137.587,"204,791",69.0,Y,.,.,.,.,.,.,.,,,.,
2018,5063,City of Denton - (TX),TX,Municipal,34.280,0.740,46.324,34.280,0.740,46.324,34.280,0.740,46.324,"54,313",13.2,Y,.,.,.,.,.,.,.,,,.,
2018,5070,Delaware Electric Cooperative,DE,Cooperative,122.090,1.600,76.306,84.290,1.360,61.978,118.320,1.360,87.000,"96,800",12.0,Y,.,.,.,.,.,.,.,,,.,
2018,5078,"Denton County Elec Coop, Inc",TX,Cooperative,48.220,0.502,96.056,40.190,0.492,81.687,40.890,0.502,81.454,"237,617",24.9,Y,.,.,.,.,.,.,.,,,.,
2018,5109,DTE Electric Company,MI,Investor Owned,485.341,1.356,357.921,177.188,1.041,170.209,485.341,1.356,357.921,"2,191,374",13.2,Y,.,.,.,.,.,.,.,,,.,
2018,5111,City of Detroit Lakes - (MN),MN,Municipal,7.700,0.524,14.695,7.700,0.524,14.695,7.700,0.524,14.695,"7,348",12.4,N,.,.,.,.,.,.,.,,,.,
2018,5148,City of Dickson,TN,Municipal,148.862,1.592,93.506,148.862,1.592,93.506,.,.,.,"35,052",13.0,Y,.,.,.,.,.,.,.,,,.,
2018,5175,Dixie Electric Power Assn,MS,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,211.685,1.237,171.128,211.685,1.237,171.128,"38,907",N,F,24.9,Y
2018,5202,Dixie Electric Membership Corp,LA,Cooperative,291.775,3.196,91.294,191.413,2.796,68.460,286.696,3.147,91.101,"108,928",69.0,Y,.,.,.,.,.,.,.,,,.,
2018,5204,Dixie Electric Coop,AL,Cooperative,182.991,1.603,114.155,153.800,1.476,104.201,182.991,1.603,114.155,"23,524",13.2,N,.,.,.,.,.,.,.,,,.,
2018,5336,City of Dover - (OH),OH,Municipal,122.020,0.933,130.782,53.910,0.435,123.931,52.004,0.394,131.990,"6,816",12.5,N,.,.,.,.,.,.,.,,,.,
2018,5394,Dubois Rural Electric Coop Inc,IN,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,129.980,1.690,76.911,128.860,1.680,76.702,"13,798",N,L,12.5,Y
2018,5399,Duck River Elec Member Corp,TN,Cooperative,176.870,1.620,109.179,91.180,1.290,70.682,156.750,1.447,108.328,"74,654",25.0,Y,.,.,.,.,.,.,.,,,.,
2018,5416,"Duke Energy Carolinas, LLC",NC,Investor Owned,910.000,1.800,505.556,203.000,1.090,186.239,856.000,1.620,528.395,"1,910,497",44.0,Y,.,.,.,.,.,.,.,,,.,
2018,5416,"Duke Energy Carolinas, LLC",SC,Investor Owned,656.000,1.820,360.440,240.000,1.280,187.500,590.000,1.530,385.621,"668,844",23.0,Y,.,.,.,.,.,.,.,,,.,
2018,5417,Dunn County Electric Coop,WI,Cooperative,138.580,1.338,103.573,59.820,0.602,99.369,138.380,1.333,103.811,"10,210",7.2,Y,.,.,.,.,.,.,.,,,.,
2018,5429,City of Duncan - (OK),OK,Municipal,.,.,.,.,.,.,.,.,.,.,.,,56.010,0.630,88.905,.,.,.,"8,730",N,O,13.2,N
2018,5487,Duquesne Light Co,PA,Investor Owned,.,.,.,.,.,.,.,.,.,.,.,,133.000,0.940,141.489,89.000,0.840,105.952,"598,295",N,F,23.0,N
2018,5509,City of Dyersburg,TN,Municipal,33.162,0.461,71.935,25.219,0.446,56.545,25.219,0.446,56.545,"11,985",13.2,N,.,.,.,.,.,.,.,,,.,
2018,5574,East Central Energy,MN,Cooperative,71.000,1.048,67.748,53.700,0.878,61.162,62.500,0.693,90.188,"60,821",14.4,Y,.,.,.,.,.,.,.,,,.,
2018,5575,City of East Grand Forks - (MN),MN,Municipal,.,.,.,.,.,.,.,.,.,.,.,,25.049,0.532,47.085,25.049,0.532,47.085,"4,629",N,F,12.5,N
2018,5578,East Mississippi Elec Pwr Assn,MS,Cooperative,200.470,2.470,81.162,200.470,2.470,81.162,151.000,1.480,102.027,"12,070",25.0,N,.,.,.,.,.,.,.,,,.,
2018,5585,Eastern Illinois Elec Coop,IL,Cooperative,202.200,2.040,99.118,130.600,1.570,83.185,148.400,1.250,118.720,"13,451",7.2,Y,.,.,.,.,.,.,.,,,.,
2018,5588,East-Central Iowa Rural Elec Coop,IA,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,52.620,1.800,29.233,52.620,1.800,29.233,"8,834",N,F,12.5,Y
2018,5598,East Central Oklahoma Elec Coop Inc,OK,Cooperative,206.580,1.463,141.203,206.580,1.463,141.203,.,.,.,"33,715",25.0,Y,.,.,.,.,.,.,.,,,.,
2018,5605,Eastern Iowa Light & Power Coop,IA,Cooperative,112.803,0.924,122.081,99.850,0.855,116.784,107.844,0.863,124.964,"23,501",7.2,N,.,.,.,.,.,.,.,,,.,
2018,5609,Eastern Maine Electric Coop,ME,Cooperative,727.656,6.450,112.815,472.392,4.960,95.240,537.594,4.790,112.233,"12,666",25.0,Y,.,.,.,.,.,.,.,,,.,
2018,5625,Easton Utilities Comm,MD,Municipal,.,.,.,.,.,.,.,.,.,.,.,,56.962,0.985,57.829,.,.,.,"10,725",Y,F,25.0,N
2018,5632,Eau Claire Electric Coop,WI,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,63.200,0.638,99.060,63.200,0.638,99.060,"11,173",N,L,12.5,Y
2018,5644,"Edisto Electric Coop, Inc",SC,Cooperative,198.490,.,.,73.640,.,.,197.740,.,.,"20,202",14.4,N,.,.,.,.,.,.,.,,,.,
2018,5656,Edgecombe-Martin County E M C,NC,Cooperative,167.126,1.160,144.074,122.217,0.980,124.711,167.126,1.160,144.074,"12,891",25.0,Y,.,.,.,.,.,.,.,,,.,
2018,5661,City of Edmond - (OK),OK,Municipal,40.910,0.441,92.766,25.216,0.353,71.433,40.910,0.441,92.766,"40,469",12.4,Y,.,.,.,.,.,.,.,,,.,
2018,5701,El Paso Electric Co,NM,Investor Owned,84.490,0.986,85.690,84.490,0.986,85.690,80.150,0.872,91.915,"99,516",23.9,Y,.,.,.,.,.,.,.,,,.,
2018,5701,El Paso Electric Co,TX,Investor Owned,49.270,0.694,70.994,49.270,0.694,70.994,48.078,0.646,74.424,"325,494",23.9,Y,.,.,.,.,.,.,.,,,.,
2018,5773,City of Elk River,MN,Municipal,10.002,0.172,58.151,10.002,0.172,58.151,10.002,0.172,58.151,"11,983",12.5,N,.,.,.,.,.,.,.,,,.,
2018,5780,Elkhorn Rural Public Pwr Dist,NE,Political Subdivision,.,.,.,.,.,.,.,.,.,.,.,,444.080,1.550,286.503,74.890,0.760,98.539,"9,676",N,F,12.5,N
2018,5860,Empire District Electric Co,AR,Investor Owned,97.320,1.398,69.614,25.490,0.538,47.379,.,.,.,"5,116",12.5,N,.,.,.,.,.,.,.,,,.,
2018,5860,Empire District Electric Co,KS,Investor Owned,109.870,1.289,85.237,87.050,1.150,75.696,.,.,.,"11,140",12.5,N,.,.,.,.,.,.,.,,,.,
2018,5860,Empire District Electric Co,MO,Investor Owned,141.750,1.253,113.128,102.550,1.120,91.563,.,.,.,"165,910",25.0,N,.,.,.,.,.,.,.,,,.,
2018,5860,Empire District Electric Co,OK,Investor Owned,156.720,1.411,111.070,156.720,1.411,111.070,.,.,.,"6,728",12.5,N,.,.,.,.,.,.,.,,,.,
2018,5862,"Empire Electric Assn, Inc",CO,Cooperative,66.449,0.604,110.015,66.449,0.604,110.015,.,.,.,"16,537",44.0,Y,.,.,.,.,.,.,.,,,.,
2018,5905,Excelsior Electric Member Corp,GA,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,716.800,.,.,209.800,.,.,"22,684",N,O,24.9,Y
2018,5929,"Fairfield Electric Coop, Inc",SC,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,132.360,1.708,77.494,75.740,0.740,102.351,"28,726",N,L,25.0,Y
2018,5930,Village of Fairport - (NY),NY,Municipal,35.698,0.712,50.138,21.474,0.456,47.092,.,.,.,"17,578",12.5,N,.,.,.,.,.,.,.,,,.,
2018,5935,Borough of Ephrata - (PA),PA,Municipal,34.852,0.529,65.883,34.852,0.529,65.883,34.852,0.529,65.883,"6,599",12.5,N,.,.,.,.,.,.,.,,,.,
2018,5961,Town of Erwin - (TN),TN,Municipal,.,.,.,.,.,.,.,.,.,.,.,,79.504,1.669,47.636,79.504,1.669,47.636,"8,924",N,L,12.5,N
2018,6022,City of Eugene - (OR),OR,Municipal,53.630,0.440,121.886,53.630,0.440,121.886,53.630,0.440,121.886,"92,530",12.5,Y,.,.,.,.,.,.,.,,,.,
2018,6112,"Farmers Electric Coop, Inc - (IA)",IA,Cooperative,353.190,1.440,245.271,123.590,1.260,98.087,353.190,1.440,245.271,"4,876",34.5,Y,.,.,.,.,.,.,.,,,.,
2018,6145,City of Fairhope - (AL),AL,Municipal,.,.,.,.,.,.,.,.,.,.,.,,2.255,0.086,26.221,2.255,0.086,26.221,"6,829",N,F,46.0,N
2018,6168,Farmers Electric Coop - (IA),IA,Cooperative,76.549,2.304,33.224,76.549,2.304,33.224,.,.,.,650,12.0,Y,.,.,.,.,.,.,.,,,.,
2018,6169,Fall River Rural Elec Coop Inc,ID,Cooperative,267.387,2.574,103.880,224.629,2.168,103.611,.,.,.,"14,695",12.0,Y,.,.,.,.,.,.,.,,,.,
2018,6169,Fall River Rural Elec Coop Inc,MT,Cooperative,334.955,2.489,134.574,306.159,2.309,132.594,.,.,.,"1,964",12.0,Y,.,.,.,.,.,.,.,,,.,
2018,6169,Fall River Rural Elec Coop Inc,WY,Cooperative,225.894,1.860,121.448,225.894,1.860,121.448,.,.,.,349,12.0,Y,.,.,.,.,.,.,.,,,.,
2018,6181,"Farmers Electric Coop, Inc - (MO)",MO,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,89.011,0.620,143.566,.,.,.,"13,103",N,O,13.2,N
2018,6182,"Farmers Electric Coop, Inc - (TX)",TX,Cooperative,84.143,1.191,70.649,84.143,1.191,70.649,74.803,1.085,68.943,"58,497",24.9,Y,.,.,.,.,.,.,.,,,.,
2018,6194,Farmers Rural Electric Coop Corp - (KY),KY,Cooperative,144.010,1.063,135.475,82.380,0.894,92.148,142.930,1.040,137.433,"24,168",68.9,N,.,.,.,.,.,.,.,,,.,
2018,6198,"Farmers Electric Coop, Inc - (NM)",NM,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,80.000,0.749,106.809,.,0.573,.,"13,246",N,F,24.9,N
2018,6204,City of Farmington - (NM),NM,Municipal,57.913,0.574,100.894,.,.,.,.,.,.,"44,683",13.8,Y,.,.,.,.,.,.,.,,,.,
2018,6234,City of Fayetteville,TN,Municipal,156.540,1.410,111.021,94.930,1.030,92.165,156.540,1.410,111.021,"18,517",14.4,Y,.,.,.,.,.,.,.,,,.,
2018,6235,Fayetteville Public Works Commission,NC,Municipal,"1,097.377",1.161,945.200,10.014,0.196,51.092,"1,005.621",0.724,"1,388.979","82,392",66.0,N,.,.,.,.,.,.,.,,,.,
2018,6258,Federated Rural Electric Assn,MN,Cooperative,113.905,1.095,104.023,67.875,0.820,82.774,67.377,0.751,89.716,"6,817",7.2,Y,.,.,.,.,.,.,.,,,.,
2018,6272,"FEM Electric Assn, Inc",SD,Cooperative,227.000,2.208,102.808,227.000,2.208,102.808,89.000,0.770,115.584,"2,107",12.4,N,.,.,.,.,.,.,.,,,.,
2018,6335,"Firelands Electric Coop, Inc",OH,Cooperative,150.000,.,.,150.000,.,.,.,.,.,"9,098",7.2,N,.,.,.,.,.,.,.,,,.,
2018,6342,First Electric Coop Corp,AR,Cooperative,258.188,2.030,127.186,142.550,1.687,84.499,235.177,1.693,138.911,"93,639",25.0,Y,.,.,.,.,.,.,.,,,.,
2018,6374,Fitchburg Gas & Elec Light Co,MA,Investor Owned,137.120,1.890,72.550,107.965,1.566,68.943,137.120,1.890,72.550,"29,876",13.8,Y,.,.,.,.,.,.,.,,,.,
2018,6395,Flathead Electric Coop Inc,MT,Cooperative,168.200,1.560,107.821,168.200,1.560,107.821,151.560,1.090,139.046,"65,385",24.9,N,.,.,.,.,.,.,.,,,.,
2018,6411,Flint Electric Membership Corp,GA,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,346.000,1.280,270.313,84.000,1.000,84.000,"87,384",N,L,25.0,Y
2018,6424,Florence Utility Comm,WI,Municipal,44.867,0.441,101.739,44.867,0.441,101.739,.,.,.,"1,511",12.5,N,.,.,.,.,.,.,.,,,.,
2018,6427,City of Floresville,TX,Municipal,109.300,1.070,102.150,109.300,1.070,102.150,109.300,1.070,102.150,"15,908",13.8,N,.,.,.,.,.,.,.,,,.,
