|Utility Characteristics..Year|,|Utility Characteristics..State|,|Utility Characteristics..Utility Number|,|Utility Characteristics..Utility Name|,|Utility Characteristics..BA Code|,|Photovoltaic.Capacity MW.Type|,|Photovoltaic.Capacity MW.Residential|,|Photovoltaic.Capacity MW.Commercial|,|Photovoltaic.Capacity MW.Industrial|,|Photovoltaic.Capacity MW.Transportation|,|Photovoltaic.Capacity MW.Total|,|Photovoltaic.Customers.Residential|,|Photovoltaic.Customers.Commercial|,|Photovoltaic.Customers.Industrial|,|Photovoltaic.Customers.Transportation|,|Photovoltaic.Customers.Total|,|Photovoltaic.Storage Capacity (MW).Residential|,|Photovoltaic.Storage Capacity (MW).Commercial|,|Photovoltaic.Storage Capacity (MW).Industrial|,|Photovoltaic.Storage Capacity (MW).Transportation|,|Photovoltaic.Storage Capacity (MW).Total|,|Photovoltaic.Storage Customers.Residential|,|Photovoltaic.Storage Customers.Commercial|,|Photovoltaic.Storage Customers.Industrial|,|Photovoltaic.Storage Customers.Transportation|,|Photovoltaic.Storage Customers.Total|,|Photovoltaic.Virtual Capacity (MW).Residential|,|Photovoltaic.Virtual Capacity (MW).Commercial|,|Photovoltaic.Virtual Capacity (MW).Industrial|,|Photovoltaic.Virtual Capacity (MW).Transportation|,|Photovoltaic.Virtual Capacity (MW).Total|,|Photovoltaic.Virtual Customers.Residential|,|Photovoltaic.Virtual Customers.Commercial|,|Photovoltaic.Virtual Customers.Industrial|,|Photovoltaic.Virtual Customers.Transportation|,|Photovoltaic.Virtual Customers.Total|,|Photovoltaic.Energy Sold Back MWh.Residential|,|Photovoltaic.Energy Sold Back MWh.Commercial|,|Photovoltaic.Energy Sold Back MWh.Industrial|,|Photovoltaic.Energy Sold Back MWh.Transportation|,|Photovoltaic.Energy Sold Back MWh.Total|,|Wind.Capacity MW.Residential|,|Wind.Capacity MW.Commercial|,|Wind.Capacity MW.Industrial|,|Wind.Capacity MW.Transportation|,|Wind.Capacity MW.Total|,|Wind.Customers.Residential|,|Wind.Customers.Commercial|,|Wind.Customers.Industrial|,|Wind.Customers.Transportation|,|Wind.Customers.Total|,|Wind.Energy Sold Back MWh.Residential|,|Wind.Energy Sold Back MWh.Commercial|,|Wind.Energy Sold Back MWh.Industrial|,|Wind.Energy Sold Back MWh.Transportation|,|Wind.Energy Sold Back MWh.Total|,|Other.Capacity MW.Residential|,|Other.Capacity MW.Commercial|,|Other.Capacity MW.Industrial|,|Other.Capacity MW.Transportation|,|Other.Capacity MW.Total|,|Other.Customers.Residential|,|Other.Customers.Commercial|,|Other.Customers.Industrial|,|Other.Customers.Transportation|,|Other.Customers.Total|,|Other.Energy Sold Back MWh.Residential|,|Other.Energy Sold Back MWh.Commercial|,|Other.Energy Sold Back MWh.Industrial|,|Other.Energy Sold Back MWh.Transportation|,|Other.Energy Sold Back MWh.Total|,|All Technologies.Capacity MW.Residential|,|All Technologies.Capacity MW.Commercial|,|All Technologies.Capacity MW.Industrial|,|All Technologies.Capacity MW.Transportation|,|All Technologies.Capacity MW.Total|,|All Technologies.Customers.Residential|,|All Technologies.Customers.Commercial|,|All Technologies.Customers.Industrial|,|All Technologies.Customers.Transportation|,|All Technologies.Customers.Total|,|All Technologies.Energy Sold Back MWh.Residential|,|All Technologies.Energy Sold Back MWh.Commercial|,|All Technologies.Energy Sold Back MWh.Industrial|,|All Technologies.Energy Sold Back MWh.Transportation|,|..Total|
2016,IN,8466,Henry County Rural E M C,AC,0.055,0.1,0,0,0.155,5,2,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.8,21.7,0,0,54.5,0.01,0,0,0,0.01,1,0,0,0,1,1.6,0,0,0,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.065,0.1,0,0,0.165,6,2,0,0,8,34.4,21.7,0,0,56.1
2016,IN,9273,Indianapolis Power & Light Co,AC,0.484,1.102,0,0,1.586,88,13,0,0,101,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,191.619,20.341,.,.,211.96,0,0.05,0,0,0.05,0,1,.,.,1,0,4.4,0,0,4.4,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.484,1.152,0,0,1.636,88,14,0,0,102,191.619,24.741,0,0,216.36
2016,IN,9324,Indiana Michigan Power Co,AC,0.554,1.004,0.015,.,1.573,82,45,1,.,128,0.04,.,.,.,0.04,7,.,.,.,7,.,.,.,.,0,.,.,.,.,0,312.487,306.57,.,.,619.057,0.127,0.125,.,.,0.252,33,7,.,.,40,28.932,2.858,.,.,31.79,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.681,1.129,0.015,0,1.825,115,52,1,0,168,341.419,309.428,0,0,650.847
2016,IN,9576,Jackson County Rural E M C - (IN),AC,0.075,.,.,.,0.075,14,.,.,.,14,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,80,.,.,.,80,0.006,.,.,.,0.006,3,.,.,.,3,0.29,.,.,.,0.29,0.002,.,.,.,0.002,2,.,.,.,2,0,.,.,.,0,0.083,0,0,0,0.083,19,0,0,0,19,80.29,0,0,0,80.29
2016,IN,9667,City of Jasper - (IN),AC,0.003,.,.,.,0.003,2,.,.,.,2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.003,0,0,0,0.003,2,0,0,0,2,0,0,0,0,0
2016,IN,9778,Johnson County Rural E M C,AC,0.049,.,.,.,0.049,12,.,.,.,12,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,23.235,.,.,.,23.235,0.022,.,.,.,0.022,4,.,.,.,4,0.362,.,.,.,0.362,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.071,0,0,0,0.071,16,0,0,0,16,23.597,0,0,0,23.597
2016,IN,10448,Kosciusko County Rural E M C,AC,0.083,.,.,.,0.083,11,.,.,.,11,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,51,.,.,.,51,0.007,.,0.903,.,0.91,3,.,2,.,5,1,.,0,.,1,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.09,0,0.903,0,0.993,14,0,2,0,16,52,0,0,0,52
2016,IN,10562,Lagrange County Rural E M C,AC,0.005,0.018,.,.,0.023,3,2,.,.,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,5.416,2.155,.,.,7.571,0.002,.,.,.,0.002,1,.,.,.,1,0.001,.,.,.,0.001,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.007,0.018,0,0,0.025,4,2,0,0,6,5.417,2.155,0,0,7.572
2016,IN,11767,Marshall County Rural E M C,AC,0.05,.,.,.,0.05,5,.,.,.,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0.05,.,.,.,0.05,5,.,.,.,5,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.1,0,0,0,0.1,10,0,0,0,10,0,0,0,0,0
2016,IN,12406,Miami-Cass County Rural E M C,AC,0.027,.,.,.,0.027,5,.,.,.,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0.002,.,.,.,0.002,1,.,.,.,1,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.029,0,0,0,0.029,6,0,0,0,6,0,0,0,0,0
2016,IN,12929,South Central Indiana REMC,AC,0.33,0.04,.,.,0.37,49,1,.,.,50,0.01,.,.,.,0.01,1,.,.,.,1,.,.,.,.,0,.,.,.,.,0,182.6,.,.,.,182.6,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.33,0.04,0,0,0.37,49,1,0,0,50,182.6,0,0,0,182.6
2016,IN,13647,Noble County R E M C,AC,0.11,0.015,.,.,0.125,10,1,.,.,11,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,61.2,4.4,.,.,65.6,0.002,0.01,.,.,0.012,1,1,.,.,2,5.5,.,.,.,5.5,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.112,0.025,0,0,0.137,11,2,0,0,13,66.7,4.4,0,0,71.1
2016,IN,13756,Northern Indiana Pub Serv Co,AC,0.384,1.441,.,.,1.825,66,25,.,.,91,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,259.607,347.67,.,.,607.277,0.117,1.879,.,.,1.996,32,6,.,.,38,11.256,1662.777,.,.,1674.033,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.501,3.32,0,0,3.821,98,31,0,0,129,270.863,2010.447,0,0,2281.31
2016,IN,14471,Parke County Rural E M C,AC,0.081,.,.,.,0.081,8,.,.,.,8,.,.,.,.,0,.,.,.,.,0,0.1,.,.,.,0.1,3,.,.,.,3,28.894,.,.,.,28.894,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.181,0,0,0,0.181,11,0,0,0,11,28.894,0,0,0,28.894
2016,IN,14839,City of Peru - (IN),DC,0.035,.,.,.,0.035,6,.,.,.,6,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.035,0,0,0,0.035,6,0,0,0,6,0,0,0,0,0
2016,IN,15470,"Duke Energy Indiana, LLC",AC,2.341,1.504,.,.,3.845,388,77,.,.,465,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0.057,1.23,.,.,1.287,19,9,.,.,28,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,2.398,2.734,0,0,5.132,407,86,0,0,493,0,0,0,0,0
2016,IN,17038,RushShelby Energy,AC,0.017,.,.,.,0.017,12,.,.,.,12,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0.002,.,.,.,0.002,1,.,.,.,1,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.019,0,0,0,0.019,13,0,0,0,13,0,0,0,0,0
2016,IN,17599,Southeastern Indiana R E M C,AC,0.13,.,.,.,0.13,17,.,.,.,17,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0.005,.,.,.,0.005,2,.,.,.,2,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.135,0,0,0,0.135,19,0,0,0,19,0,0,0,0,0
2016,IN,17633,Southern Indiana Gas & Elec Co,AC,1.54,0.496,0,0,2.036,174,19,0,0,193,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0,0,0,0,0.014,0.002,0,0,0.016,2,1,0,0,3,0,0,0,0,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,1.554,0.498,0,0,2.052,176,20,0,0,196,0,0,0,0,0
2016,IN,18538,City of Tell City - (IN),AC,0.01,.,.,.,0.01,1,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,5,.,.,.,5,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.01,0,0,0,0.01,1,0,0,0,1,5,0,0,0,5
2016,IN,18940,Tipmont Rural Elec Member Corp,AC,0.107,.,.,.,0.107,11,.,.,.,11,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,.,0.002,.,.,0.002,.,1,.,.,1,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.107,0.002,0,0,0.109,11,1,0,0,12,0,0,0,0,0
2016,IN,19445,"Southern Indiana R E C, Inc",AC,0.14,.,.,.,0.14,14,.,.,.,14,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,77,.,.,.,77,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.14,0,0,0,0.14,14,0,0,0,14,77,0,0,0,77
2016,IN,19667,Utilities Dist-Western IN REMC,AC,0.21,0.009,0,0,0.219,33,3,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,0,0,0,106,0.002,0.002,0,0,0.004,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.212,0.011,0,0,0.223,34,4,0,0,38,106,0,0,0,106
2016,IN,20216,Whitewater Valley Rural EMC,AC,0.15,.,.,.,0.15,11,.,.,.,11,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,36.722,.,.,.,36.722,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.15,0,0,0,0.15,11,0,0,0,11,36.722,0,0,0,36.722
2016,IN,20603,Northeastern Rural E M C,AC,0.03,.,.,.,0.03,2,.,.,.,2,0,.,.,.,0,0,.,.,.,0,0,.,.,.,0,0,.,.,.,0,0,.,.,.,0,0.026,.,.,.,0.026,6,.,.,.,6,0,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.056,0,0,0,0.056,8,0,0,0,8,0,0,0,0,0
2016,IN,22822,Clark County Rural E M C - (IN),DC,0.091,.,.,.,0.091,13,.,.,.,13,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,55.462,.,.,.,55.462,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.091,0,0,0,0.091,13,0,0,0,13,55.462,0,0,0,55.462
2016,IN,24753,Boone County Rural EMC,DC,0.188,.,.,.,0.188,16,.,.,.,16,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,107.947,.,.,.,107.947,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.188,0,0,0,0.188,16,0,0,0,16,107.947,0,0,0,107.947
2016,IN,25295,Western Indiana Energy REMC,AC,0.081,0.003,.,.,0.084,7,1,.,.,8,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,22.5,0.604,.,.,23.104,.,0.015,.,.,0.015,.,1,.,.,1,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.081,0.018,0,0,0.099,7,2,0,0,9,22.5,0.604,0,0,23.104
2016,IN,27599,Carroll-White REMC,AC,0.156,.,.,.,0.156,12,.,.,.,12,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,55.317,.,.,.,55.317,0.001,.,.,.,0.001,1,.,.,.,1,0.044,.,.,.,0.044,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.157,0,0,0,0.157,13,0,0,0,13,55.361,0,0,0,55.361
2016,KS,1148,City of Baldwin City- (KS),AC,0.061,0.026,.,.,0.087,10,3,.,.,13,0,0,.,.,0,0,0,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.061,0.026,0,0,0.087,10,3,0,0,13,0,0,0,0,0
2016,KS,2354,Brown-Atchison E C A Inc,AC,0.043,.,.,.,0.043,3,.,.,.,3,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,22.952,.,.,.,22.952,0.007,.,.,.,0.007,6,.,.,.,6,1.402,.,.,.,1.402,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.05,0,0,0,0.05,9,0,0,0,9,24.354,0,0,0,24.354
2016,KS,2641,"Butler Rural El Coop Assn, Inc - (KS)",AC,0.221,.,.,.,0.221,22,.,.,.,22,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0.02,.,.,.,0.02,2,.,.,.,2,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.241,0,0,0,0.241,24,0,0,0,24,0,0,0,0,0
2016,KS,2961,"Caney Valley El Coop Assn, Inc",AC,0.065,.,.,.,0.065,7,.,.,.,7,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0.004,.,.,.,0.004,2,.,.,.,2,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.069,0,0,0,0.069,9,0,0,0,9,0,0,0,0,0
2016,KS,4704,"DS&O Electric Cooperative, Inc.",AC,0.02,.,.,.,0.02,2,.,.,.,2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0.05,0.02,.,.,0.07,15,1,.,.,16,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.07,0.02,0,0,0.09,17,1,0,0,18,0,0,0,0,0
2016,KS,5860,Empire District Electric Co,DC,0.006,.,.,.,0.006,1,.,.,.,1,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.006,0,0,0,0.006,1,0,0,0,1,0,0,0,0,0
2016,KS,6431,"Flint Hills Rural E C A, Inc",AC,0.045,0.004,.,.,0.049,9,1,.,.,10,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,36,4,.,.,40,0.032,.,.,.,0.032,6,.,.,.,6,15,.,.,.,15,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.077,0.004,0,0,0.081,15,1,0,0,16,51,4,0,0,55
2016,KS,6949,City of Gardner - (KS),AC,.,.,.,.,0,.,.,.,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,.,0.2,.,.,0.2,.,1,.,.,1,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0,0.2,0,0,0.2,0,1,0,0,1,0,0,0,0,0
2016,KS,7257,City of Girard - (KS),DC,0.016,.,.,.,0.016,1,.,.,.,1,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.121,.,.,.,0.121,0.013,.,.,.,0.013,2,.,.,.,2,9.742,.,.,.,9.742,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.029,0,0,0,0.029,3,0,0,0,3,9.863,0,0,0,9.863
2016,KS,9996,City of Kansas City - (KS),AC,0.072,0.018,.,.,0.09,12,2,.,.,14,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,40.177,10.738,.,.,50.915,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.072,0.018,0,0,0.09,12,2,0,0,14,40.177,10.738,0,0,50.915
2016,KS,10000,Kansas City Power & Light Co,AC,0.774,0.405,.,.,1.179,110,15,.,.,125,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,455.23,99.057,.,.,554.287,0.016,0.022,.,.,0.038,6,3,.,.,9,5.775,2.024,.,.,7.799,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.79,0.427,0,0,1.217,116,18,0,0,134,461.005,101.081,0,0,562.086
2016,KS,10005,Kansas Gas & Electric Co,AC,0.617,0.34,.,.,0.957,100,22,.,.,122,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0.014,0.257,.,.,0.271,7,4,.,.,11,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.631,0.597,0,0,1.228,107,26,0,0,133,0,0,0,0,0
2016,KS,10019,Kaw Valley Electric Coop Inc,AC,0.02,.,.,.,0.02,6,.,.,.,6,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0.021,.,.,.,0.021,5,.,.,.,5,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.041,0,0,0,0.041,11,0,0,0,11,0,0,0,0,0
2016,KS,10321,City of Kingman - (KS),AC,0.01,.,.,.,0.01,1,.,.,.,1,0,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0,.,.,.,0,0.002,.,.,.,0.002,1,.,.,.,1,0,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.012,0,0,0,0.012,2,0,0,0,2,0,0,0,0,0
2016,KS,10728,"Lane-Scott Electric Coop, Inc",AC,0.01,.,.,.,0.01,1,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0.011,0.217,.,.,0.228,2,4,.,.,6,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.021,0.217,0,0,0.238,3,4,0,0,7,0,0,0,0,0
2016,KS,11334,"Lyon-Coffey Electric Coop, Inc",DC,0.057,.,.,.,0.057,9,.,.,.,9,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,46.377,.,.,.,46.377,0.008,.,.,.,0.008,3,.,.,.,3,2,.,.,.,2,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.065,0,0,0,0.065,12,0,0,0,12,48.377,0,0,0,48.377
2016,KS,12208,City of McPherson - (KS),AC,0.013,.,.,.,0.013,4,.,.,.,4,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.013,0,0,0,0.013,4,0,0,0,4,0,0,0,0,0
2016,KS,13386,"Nemaha-Marshall E C A, Inc",AC,0.009,.,.,.,0.009,1,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.457,.,.,.,0.457,0.01,.,.,.,0.01,1,.,.,.,1,11.36,.,.,.,11.36,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.019,0,0,0,0.019,2,0,0,0,2,11.817,0,0,0,11.817
2016,KS,13799,Prairie Land Electric Coop Inc,AC,0.024,.,.,.,0.024,4,.,.,.,4,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.04,0.103,.,.,0.143,2,3,.,.,5,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.064,0.103,0,0,0.167,6,3,0,0,9,0,0,0,0,0
2016,KS,14229,City of Ottawa - (KS),AC,0.008,.,.,.,0.008,2,.,.,.,2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.001,.,.,.,0.001,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.008,0,0,0,0.008,2,0,0,0,2,0.001,0,0,0,0.001
2016,KS,15073,"Pioneer Electric Coop, Inc - (KS)",AC,0.03,0.1,0,0,0.13,2,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0.005,0.1,0,0,0.105,1,1,0,0,2,1.982,8.4,0,0,10.382,0.025,0,0,0,0.025,1,0,0,0,1,10.707,0,0,0,10.707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0.2,0,0,0.26,4,2,0,0,6,12.689,8.4,0,0,21.089
2016,KS,16267,Rolling Hills Electric Coop,,.,.,.,.,0,.,.,.,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0.1,.,.,.,0.1,23,.,.,.,23,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.1,0,0,0,0.1,23,0,0,0,23,0,0,0,0,0
2016,KS,16440,City of Russell - (KS),AC,.,.,.,.,0,.,.,.,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,.,.,0.17,.,0.17,.,.,2,.,2,.,.,1.7,.,1.7,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0,0,0.17,0,0.17,0,0,2,0,2,0,0,1.7,0,1.7
2016,KS,16854,"Heartland Rural Elec Coop, Inc",AC,0.137,.,.,.,0.137,13,.,.,.,13,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0.006,.,.,.,0.006,3,.,.,.,3,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.143,0,0,0,0.143,16,0,0,0,16,0,0,0,0,0
2016,KS,16920,Sedgwick County El Coop Assn Inc,AC,0.816,.,.,.,0.816,9,.,.,.,9,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0.024,0.024,.,.,0.048,1,1,.,.,2,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.84,0.024,0,0,0.864,10,1,0,0,11,0,0,0,0,0
2016,KS,19820,Victory Electric Coop Assn Inc,AC,0.015,0.108,.,.,0.123,1,2,.,.,3,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0,0,.,.,0,0.005,0.04,.,.,0.045,1,1,.,.,2,0,0,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.02,0.148,0,0,0.168,2,3,0,0,5,0,0,0,0,0
2016,KS,20476,Western Coop Electric Assn Inc,DC,0.004,.,.,.,0.004,1,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0.01,.,.,.,0.01,2,.,.,.,2,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.014,0,0,0,0.014,3,0,0,0,3,0,0,0,0,0
2016,KS,22500,Westar Energy Inc,AC,1.899,1.084,.,.,2.983,308,52,.,.,360,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0.115,0.46,.,.,0.575,28,12,.,.,40,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,2.014,1.544,0,0,3.558,336,64,0,0,400,0,0,0,0,0
2016,KS,23826,Bluestem Electric Coop Inc,AC,0.08,.,.,.,0.08,13,.,.,.,13,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,42,.,.,.,42,0.012,0.1,.,.,0.112,2,1,.,.,3,3,0,.,.,3,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.092,0.1,0,0,0.192,15,1,0,0,16,45,0,0,0,45
2016,KS,40208,"Ark Valley Elec Coop Assn, Inc",AC,0.017,0.028,.,.,0.045,2,1,.,.,3,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,8.167,31.6,.,.,39.767,0.052,.,.,.,0.052,7,.,.,.,7,21.464,.,.,.,21.464,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.069,0.028,0,0,0.097,9,1,0,0,10,29.631,31.6,0,0,61.231
