|Utility Characteristics..Data Year|,|Utility Characteristics..Utility Number|,|Utility Characteristics..Utility Name|,|Utility Characteristics..Part|,|Utility Characteristics..Service Type|,|Utility Characteristics.."Data Type O = Observed I = Imputed"|,|Utility Characteristics..State|,|Utility Characteristics..Ownership|,|Utility Characteristics.BA Code|,|RESIDENTIAL.Revenues.Thousand Dollars|,|RESIDENTIAL.Sales.Megawatthours|,|RESIDENTIAL.Customers.Count|,|COMMERCIAL.Revenues.Thousand Dollars|,|COMMERCIAL.Sales.Megawatthours|,|COMMERCIAL.Customers.Count|,|INDUSTRIAL.Revenues.Thousand Dollars|,|INDUSTRIAL.Sales.Megawatthours|,|INDUSTRIAL.Customers.Count|,|TRANSPORTATION.Revenues.Thousand Dollars|,|TRANSPORTATION.Sales.Megawatthours|,|TRANSPORTATION.Customers.Count|,|TOTAL.Revenues.Thousand Dollars|,|TOTAL.Sales.Megawatthours|,|TOTAL.Customers.Count|
2016,4433,City of Covington - (GA),A,Bundled,O,GA,Municipal,SOCO,15634,138464,9842,18707,158053,1855,10001,134246,10,.,.,.,44342,430763,11707
2016,4437,City of Covington - (TN),A,Bundled,O,TN,Municipal,TVA,4967,50231,3722,9556,95887,993,6392,102938,5,0,0,0,20915,249056,4720
2016,4442,PUD No 1 of Cowlitz County,A,Bundled,O,WA,Political Subdivision,BPAT,58166,686093,43692,31877,379283,5741,172181,3974358,313,0,0,0,262224,5039734,49746
2016,4459,Cozad Board of Public Works,A,Bundled,O,NE,Municipal,SWPP,2139.7,20282,1739,2125.5,22016,335,407.9,5112,1,.,.,.,4673.1,47410,2075
2016,4471,Craig-Botetourt Electric Coop,A,Bundled,O,VA,Cooperative,PJM,9836.5,68861,5965,1575.9,12076,713,.,.,.,.,.,.,11412.4,80937,6678
2016,4471,Craig-Botetourt Electric Coop,A,Bundled,O,WV,Cooperative,PJM,405.8,2433,442,42.9,263,41,.,.,.,.,.,.,448.7,2696,483
2016,4508,"Crawfordsville Elec, Lgt & Pwr",A,Bundled,O,IN,Municipal,MISO,9212.1,81952,8280,6618.7,57160,1587,21099.2,265423,69,0,0,0,36930,404535,9936
2016,4509,Craighead Electric Coop Corp,A,Bundled,O,AR,Cooperative,MISO,36310,363478,23133,12641,115059,5446,6425,56405,1388,.,.,.,55376,534942,29967
2016,4524,"Crawford Electric Coop, Inc",A,Bundled,O,MO,Cooperative,AECI,27044.5,261349,18638,2981.7,33171,1149,359.8,5397,3,.,.,.,30386,299917,19790
2016,4527,City of Crete,A,Bundled,O,NE,Municipal,SWPP,2575,25650,2453,2496,26571,738,4532,65404,3,.,.,.,9603,117625,3194
2016,4538,Crisp County Power Comm,A,Bundled,O,GA,Political Subdivision,SOCO,16396.9,149357,9220,14265.5,125339,2785,10967.4,162552,52,.,.,.,41629.8,437248,12057
2016,4577,Crow Wing Cooperative Power & Light Comp,A,Bundled,O,MN,Cooperative,MISO,48427.7,406159,40945,14373.7,141985,2399,1763.5,16882,193,.,.,.,64564.9,565026,43537
2016,4604,City of Crystal Falls,A,Bundled,O,MI,Municipal,MISO,1178,7583,1344,1199,8837,265,0,0,0,0,0,0,2377,16420,1609
2016,4607,City of Cuba City,A,Bundled,O,WI,Municipal,MISO,878.9,7332,946,1113.6,9883,154,0,0,0,0,0,0,1992.5,17215,1100
2016,4610,City of Cuero - (TX),A,Bundled,O,TX,Municipal,ERCO,4359.3,43174,3001,3734.6,39030,614,1691.6,21224,3,.,.,.,9785.5,103428,3618
2016,4617,Cullman Power Board,A,Bundled,O,AL,Municipal,TVA,9536,89327,6682,18590,174629,1917,1565,18286,3,0,0,0,29691,282242,8602
2016,4618,"Cullman Electric Coop, Inc",A,Bundled,O,AL,Cooperative,TVA,60438,529015,35211,28184,231723,7646,18553,270732,15,0,0,0,107175,1031470,42872
2016,4619,Town of Culpeper- (VA),A,Bundled,O,VA,Municipal,PJM,6063,49272,4534,3655,29446,838,1806,23902,14,.,.,.,11524,102620,5386
2016,4622,"Cumberland Valley Electric, Inc.",A,Bundled,O,KY,Cooperative,PJM,30904,305402,21955,3023,27421,1496,8381,106822,93,.,.,.,42308,439645,23544
2016,4622,"Cumberland Valley Electric, Inc.",A,Bundled,O,TN,Cooperative,PJM,90,831,76,.,.,.,.,.,.,.,.,.,90,831,76
2016,4624,Cumberland Elec Member Corp,A,Bundled,O,TN,Cooperative,TVA,162338,1463857,82330,58616,504412,10557,35850,583117,27,0,0,0,256804,2551386,92914
2016,4632,Cuming County Public Pwr Dist,A,Bundled,O,NE,Political Subdivision,SWPP,4914.4,49553,2798,792.4,9417,334,3936.7,66920,737,.,.,.,9643.5,125890,3869
2016,4667,City of Cushing - (OK),A,Bundled,O,OK,Municipal,SWPP,3757,38848,3615,1233,20451,705,4443,54240,162,.,.,.,9433,113539,4482
2016,4671,Custer Public Power District,A,Bundled,O,NE,Political Subdivision,SWPP,8548,72323,4616,5119,43890,1118,12805,87535,4937,.,.,.,26472,203748,10671
2016,4675,Cuivre River Electric Coop Inc,A,Bundled,O,MO,Cooperative,AECI,89669,977451,61803,3788,36993,1116,18135,257758,236,.,.,.,111592,1272202,63155
2016,4683,City of Cuyahoga Falls - (OH),A,Bundled,O,OH,Municipal,PJM,19872.5,169137,23305,6570.7,57793,1875,19025.2,196865,191,.,.,.,45468.4,423795,25371
2016,4704,"DS&O Electric Cooperative, Inc.",A,Bundled,O,KS,Cooperative,SWPP,13507,89237,7222,4442,29886,1127,798,6045,4,.,.,.,18747,125168,8353
2016,4715,Dahlberg Light & Power Co,A,Bundled,O,WI,Investor Owned,MISO,8595,65721,10650,2397,19354,1173,1577,16246,40,0,0,0,12569,101321,11863
2016,4717,Dakota Valley Elec Coop Inc,A,Bundled,O,ND,Cooperative,MISO,12030.1,115365,5438,6401.4,66154,674,31281.9,456099,402,0,0,0,49713.4,637618,6514
2016,4720,Dakota Energy Coop Inc,A,Bundled,O,SD,Cooperative,WACM,7856.9,58130,3233,3781.4,37961,285,9626.4,119652,5,.,.,.,21264.7,215743,3523
2016,4743,"Consumers Power, Inc",A,Bundled,O,OR,Cooperative,BPAT,25278.2,258462,20040,7556.1,94778,1710,2139.1,27007,553,.,.,.,34973.4,380247,22303
2016,4744,Dalton Utilities,A,Bundled,O,GA,Municipal,SOCO,15164,159874,12424,56442,673623,4308,46517,816313,62,.,.,.,118123,1649810,16794
2016,4794,City of Danville - (VA),A,Bundled,O,VA,Municipal,PJM,59284,459365,37029,30632,381064,11007,7649,123223,33,.,.,.,97565,963652,48069
2016,4796,"Darke Rural Electric Coop, Inc",A,Bundled,O,OH,Cooperative,PJM,11075.3,87906,4904,3048.4,27491,173,.,.,.,.,.,.,14123.7,115397,5077
2016,4836,City of David City,A,Bundled,O,NE,Municipal,SWPP,1677,14475,1189,677,6302,223,1903,18387,30,.,.,.,4257,39164,1442
2016,4848,Daviess Martin County R E M C,A,Bundled,O,IN,Cooperative,MISO,14719.8,116881,7517,1696.7,14791,499,18365,263872,60,.,.,.,34781.5,395544,8076
2016,4911,Dawson Power District,A,Bundled,O,NE,Political Subdivision,SWPP,24952,236368,15656,7506,78259,1551,27772,234978,5806,0,0,0,60230,549605,23013
2016,4920,City of Dayton - (TN),A,Bundled,O,TN,Municipal,TVA,12508,116213,8562,10753,96165,1961,5854,88944,7,0,0,0,29115,301322,10530
2016,4922,Dayton Power & Light Co,A,Bundled,O,OH,Investor Owned,PJM,336375,2747945,249727,96601,1035505,21066,6901,68931,381,355,3647,1,440232,3856028,271175
2016,4922,Dayton Power & Light Co,C,Delivery,O,OH,Investor Owned,PJM,129690,2559988,208675,131876,4103368,36386,75702,3808270,1334,0,0,0,337268,10471626,246395
2016,4939,"Deaf Smith Electric Coop, Inc",A,Bundled,O,TX,Cooperative,SWPP,4975.1,49046,4994,8537.9,118053,1416,43506.1,496749,7901,.,.,.,57019.1,663848,14311
2016,4958,Decatur Utilities,A,Bundled,O,AL,Municipal,TVA,31563,334286,22514,32688,341267,4040,28151,524298,11,0,0,0,92402,1199851,26565
2016,4960,Decatur County Rural E M C,A,Bundled,O,IN,Cooperative,MISO,14589.3,107481,7476,3625.5,34351,394,15680,220235,6,.,.,.,33894.8,362067,7876
2016,4975,Deep East Texas Elec Coop Inc,A,Bundled,O,TX,Cooperative,MISO,61700,526755,37920,14241,122424,3959,7804,108761,19,.,.,.,83745,757940,41898
2016,5015,Delano Municipal Utilities,A,Bundled,O,MN,Municipal,MISO,2276.2,20857,2301,605.6,5767,336,2863.3,31979,80,.,.,.,5745.1,58603,2717
2016,5027,Delmarva Power,A,Bundled,O,DE,Investor Owned,PJM,374655.4,2738682,249249,110867.2,893506,23841,2236.1,23544,92,.,.,.,487758.7,3655732,273182
2016,5027,Delmarva Power,A,Bundled,O,MD,Investor Owned,PJM,259105.5,1736864,149916,54599.7,438611,15949,426.7,10385,82,.,.,.,314131.9,2185860,165947
2016,5027,Delmarva Power,C,Delivery,O,DE,Investor Owned,PJM,15927,332910,28586,53215.9,2577243,11003,11146.8,1358130,118,.,.,.,80289.7,4268283,39707
2016,5027,Delmarva Power,C,Delivery,O,MD,Investor Owned,PJM,22362.5,372866,26952,53389,1275208,10799,9792.8,383170,122,.,.,.,85544.3,2031244,37873
2016,5056,City of Denison - (IA),A,Bundled,O,IA,Municipal,SWPP,2630.3,33460,2675,1429.2,13800,516,6354.4,109934,69,.,.,.,10413.9,157194,3260
2016,5063,City of Denton - (TX),A,Bundled,O,TX,Municipal,ERCO,62748.3,559569,45375,34790.6,310402,5792,47642.7,576439,138,.,.,.,145181.6,1446410,51305
2016,5070,Delaware Electric Cooperative,A,Bundled,O,DE,Cooperative,PJM,130302,1078276,82210,29085,260229,9996,.,.,.,.,.,.,159387,1338505,92206
2016,5078,"Denton County Elec Coop, Inc",A,Bundled,O,TX,Cooperative,ERCO,299356,3147680,193124,46501,468012,14103,88020,1267542,2114,.,.,.,433877,4883234,209341
2016,5086,Delta Montrose Electric Assn,A,Bundled,O,CO,Cooperative,WACM,35381.3,260976,29085,9596.8,77789,3437,16175.6,184835,235,.,.,.,61153.7,523600,32757
2016,5109,DTE Electric Company,A,Bundled,O,MI,Investor Owned,MISO,2477221.8,15874913,1966635,1752967.2,17517274,201154,654711.3,10003763,777,491.3,4223,1,4885391.6,43400173,2168567
2016,5109,DTE Electric Company,C,Delivery,O,MI,Investor Owned,MISO,29,418,40,54804.8,2997579,4536,12174,1938364,115,0,0,0,67007.8,4936361,4691
2016,5111,City of Detroit Lakes - (MN),A,Bundled,O,MN,Municipal,MISO,6730.7,64390,5978,3115.2,33033,1242,6960.6,83455,106,.,.,.,16806.5,180878,7326
2016,5148,City of Dickson,A,Bundled,O,TN,Municipal,TVA,43453,429104,27749,27388,256140,6623,11682,155103,18,0,0,0,82523,840347,34390
2016,5175,Dixie Electric Power Assn,A,Bundled,O,MS,Cooperative,MISO,59380.4,529295,35228,21193.1,210642,3498,8060.5,92752,22,.,.,.,88634,832689,38748
2016,5202,Dixie Electric Membership Corp,A,Bundled,O,LA,Cooperative,MISO,159335,1639332,100973,16801,170045,6753,26725,321053,552,0,0,0,202861,2130430,108278
2016,5204,Dixie Electric Coop,A,Bundled,O,AL,Cooperative,AEC,35351,299227,19518,19582,168333,3769,4391,48742,13,.,.,.,59324,516302,23300
2016,5309,City of Dothan - (AL),A,Bundled,O,AL,Municipal,SOCO,36615,376171,25548,42132,439563,5116,12262,180893,9,0,0,0,91009,996627,30673
2016,5325,City of Douglas,A,Bundled,O,GA,Municipal,SOCO,6086,60511,3974,23436,218390,1998,.,.,.,.,.,.,29522,278901,5972
2016,5326,PUD No 1 of Douglas County,A,Bundled,O,WA,Political Subdivision,DOPD,11272,381421,14600,6912,238360,1151,4701,178624,301,.,.,.,22885,798405,16052
2016,5327,Douglas Electric Coop - (OR),A,Bundled,O,OR,Cooperative,BPAT,12034,117801,9064,1956,18830,764,656,6386,10,.,.,.,14646,143017,9838
2016,5328,"Douglas Electric Coop, Inc",A,Bundled,O,SD,Cooperative,SWPP,2132,17332,724,704,6126,91,.,.,.,.,.,.,2836,23458,815
2016,5335,City of Dover - (DE),A,Bundled,O,DE,Municipal,PJM,26081,204278,20174,27929,230806,3429,25919,290825,42,.,.,.,79929,725909,23645
2016,5336,City of Dover - (OH),A,Bundled,O,OH,Municipal,PJM,7996,57572,5828,4314,30907,888,15528,142506,107,.,.,.,27838,230985,6823
2016,5394,Dubois Rural Electric Coop Inc,A,Bundled,O,IN,Cooperative,MISO,19796,162597,12593,2219,18731,873,9507,102204,84,.,.,.,31522,283532,13550
2016,5399,Duck River Elec Member Corp,A,Bundled,O,TN,Cooperative,TVA,109290,1025608,62267,55453,489861,11174,17488,317232,10,0,0,0,182231,1832701,73451
2016,5416,"Duke Energy Carolinas, LLC",A,Bundled,O,NC,Investor Owned,DUK,2251968.5,21615228,1669923,1842540.8,23431623,272852,763312.6,12762904,4750,504.5,6402,1,4858326.4,57816157,1947526
2016,5416,"Duke Energy Carolinas, LLC",A,Bundled,O,SC,Investor Owned,DUK,744708.5,6765228,478509,503929.3,5862016,91737,486732.5,9019508,1545,0,0,0,1735370.3,21646752,571791
2016,5417,Dunn County Electric Coop,A,Bundled,O,WI,Cooperative,MISO,16869.5,133699,9166,2402.2,20879,604,3547.7,47923,3,.,.,.,22819.4,202501,9773
2016,5429,City of Duncan - (OK),A,Bundled,O,OK,Municipal,SWPP,9789.4,86355,7391,6418.7,57670,1438,2585,37231,51,.,.,.,18793.1,181256,8880
2016,5470,ConocoPhillips Company,B,Energy,O,IL,Retail Power Marketer,MISO,0,0,0,0,0,0,18132.1,574596,2,0,0,0,18132.1,574596,2
2016,5470,ConocoPhillips Company,B,Energy,O,MT,Retail Power Marketer,NWMT,0,0,0,0,0,0,3861.7,166783,3,.,.,.,3861.7,166783,3
2016,5470,ConocoPhillips Company,D,Bundled,O,TX,Retail Power Marketer,ERCO,0,0,0,4765.4,103285,3,12956.1,373369,4,0,0,0,17721.5,476654,7
2016,5480,Town of Danvers,A,Bundled,O,MA,Municipal,ISNE,14500,91249,11297,5366,35844,1514,23575,176584,403,.,.,.,43441,303677,13214
2016,5487,Duquesne Light Co,A,Bundled,O,PA,Investor Owned,PJM,428389,2784197,366168,128008,1131361,35343,14316,111512,410,0,0,0,570713,4027070,401921
2016,5487,Duquesne Light Co,C,Delivery,O,PA,Investor Owned,PJM,101720.7,1413091,164916,125084.6,5206202,25430,28716,2454102,709,1491.6,20444,1,257012.9,9093839,191056
2016,5509,City of Dyersburg,A,Bundled,O,TN,Municipal,TVA,13756,136940,9416,14339,142724,2412,9055,129320,15,0,0,0,37150,408984,11843
2016,5535,Egyptian Electric Coop Assn,A,Bundled,O,IL,Cooperative,MISO,25185.5,192982,13698,13333.9,138188,1294,.,.,.,.,.,.,38519.4,331170,14992
2016,5551,City of Eagle River - (WI),A,Bundled,O,WI,Municipal,MISO,669.8,5490,977,2666.6,26503,540,0,0,0,0,0,0,3336.4,31993,1517
2016,5574,East Central Energy,A,Bundled,O,MN,Cooperative,MISO,76228.4,488142,48470,30502.2,285459,5343,6812.3,93854,157,0,0,0,113542.9,867455,53970
2016,5574,East Central Energy,A,Bundled,O,WI,Cooperative,MISO,6398.5,43212,4829,780.1,6211,291,0,0,0,0,0,0,7178.6,49423,5120
2016,5575,City of East Grand Forks - (MN),A,Bundled,O,MN,Municipal,MISO,4069.9,36763,3777,3352.6,39581,565,6562.8,80857,10,0,0,0,13985.3,157201,4352
2016,5578,East Mississippi Elec Pwr Assn,A,Bundled,O,MS,Cooperative,TVA,16106,129582,9770,12260,104756,3003,0,0,0,0,0,0,28366,234338,12773
2016,5582,City of East Point - (GA),A,Bundled,O,GA,Municipal,SOCO,19128.9,139770,14136,23578.5,203884,1342,.,.,.,.,.,.,42707.4,343654,15478
2016,5585,Eastern Illinois Elec Coop,A,Bundled,O,IL,Cooperative,MISO,25409,177862,11259,6974,53641,2230,749,7367,3,.,.,.,33132,238870,13492
2016,5588,East-Central Iowa Rural Elec Coop,A,Bundled,O,IA,Cooperative,MISO,15037,128898,7808,5390,56495,890,1663,21747,5,.,.,.,22090,207140,8703
2016,5598,East Central Oklahoma Elec Coop Inc,A,Bundled,O,OK,Cooperative,AECI,44396,391076,29364,11023,108425,4144,.,.,.,.,.,.,55419,499501,33508
2016,5605,Eastern Iowa Light & Power Coop,A,Bundled,O,IA,Cooperative,MISO,37328.3,302272,21713,5734.8,53246,1884,16317.4,252465,17,.,.,.,59380.5,607983,23614
2016,5609,Eastern Maine Electric Coop,A,Bundled,O,ME,Cooperative,NBSO,9213.6,54292,10472,3427,21885,2124,2104.5,14975,28,0,0,0,14745.1,91152,12624
2016,5625,Easton Utilities Comm,A,Bundled,O,MD,Municipal,PJM,10473,105932,8256,14635,148785,2351,.,.,.,.,.,.,25108,254717,10607
2016,5632,Eau Claire Electric Coop,A,Bundled,O,WI,Cooperative,MISO,18264,131412,10222,3638,35589,653,2342,23546,8,0,0,0,24244,190547,10883
2016,5644,"Edisto Electric Coop, Inc",A,Bundled,O,SC,Cooperative,SC,32202.5,228739,14887,8585.2,56211,5143,1943.5,17228,20,.,.,.,42731.2,302178,20050
2016,5656,Edgecombe-Martin County E M C,A,Bundled,O,NC,Cooperative,PJM,19505,152745,10369,4241,41357,1105,1672,26516,7,.,.,.,25418,220618,11481
2016,5661,City of Edmond - (OK),A,Bundled,O,OK,Municipal,SWPP,56853,497390,34645,36703,378123,4452,0,0,0,.,.,.,93556,875513,39097
2016,5701,El Paso Electric Co,A,Bundled,O,NM,Investor Owned,EPE,81573,685651,84974,91430,892326,11455,5807,69274,9,0,0,0,178810,1647251,96438
2016,5701,El Paso Electric Co,A,Bundled,O,TX,Investor Owned,EPE,263747,2120141,277164,293302,3083626,34862,54926,961473,40,0,0,0,611975,6165240,312066
2016,5703,Empire Natural Gas Corporation,B,Energy,O,NY,Retail Power Marketer,NYIS,0,0,0,1870,40795,614,147,3469,29,0,0,0,2017,44264,643
2016,5729,Electrical Dist No8 Maricopa,A,Bundled,O,AZ,Political Subdivision,AZPS,.,.,.,.,.,.,17201,314067,581,.,.,.,17201,314067,581
2016,5730,City of Elberton,A,Bundled,O,GA,Municipal,SOCO,4828.7,39195,3360,7030.5,60211,1030,2708.9,34283,3,.,.,.,14568.1,133689,4393
2016,5742,Eldridge City Utilities,A,Bundled,O,IA,Municipal,MISO,1664,21066,2246,518,7340,217,693,10484,16,.,.,.,2875,38890,2479
2016,5748,Electric Energy Inc,A,Bundled,O,KY,Investor Owned,EEI,.,.,.,0,0,0,0,0,0,.,.,.,0,0,0
2016,5760,City of Elizabeth City - (NC),A,Bundled,O,NC,Municipal,CPLE,16717,138419,10169,13845,167000,1876,.,.,.,.,.,.,30562,305419,12045
2016,5763,City of Elizabethton - (TN),A,Bundled,O,TN,Municipal,TVA,34021,319939,22944,17239,163422,3403,2210,29810,2,0,0,0,53470,513171,26349
2016,5773,City of Elk River,A,Bundled,O,MN,Municipal,MISO,12073,85754,9371,3424,26487,1235,17985,189598,210,.,.,.,33482,301839,10816
2016,5777,City of Elkhorn - (WI),A,Bundled,O,WI,Municipal,MISO,3368,31269,4030,2300,21725,742,5998,65776,67,.,.,.,11666,118770,4839
2016,5780,Elkhorn Rural Public Pwr Dist,A,Bundled,O,NE,Political Subdivision,SWPP,10465,106681,5952,3287,30015,746,14341,127586,2895,0,0,0,28093,264282,9593
2016,5832,Elmhurst Mutual Power & Light Co,A,Bundled,O,WA,Cooperative,BPAT,14800,214371,14175,2364,39913,662,.,.,.,.,.,.,17164,254284,14837
2016,5841,City of Ely - (MN),A,Bundled,O,MN,Municipal,MISO,1500.5,16194,1680,1800.5,18275,318,48,1062,20,.,.,.,3349,35531,2018
2016,5860,Empire District Electric Co,A,Bundled,O,AR,Investor Owned,SWPP,4879.4,40614,3678,3488.3,36528,777,6516.5,93795,9,.,.,.,14884.2,170937,4464
2016,5860,Empire District Electric Co,A,Bundled,O,KS,Investor Owned,SWPP,11372,105498,8205,6583.6,57792,1404,4779.1,59823,49,0,0,0,22734.7,223113,9658
2016,5860,Empire District Electric Co,A,Bundled,O,MO,Investor Owned,SWPP,215489.7,1629423,127897,172453,1564934,23545,71950,878817,280,0,0,0,459892.7,4073174,151722
2016,5860,Empire District Electric Co,A,Bundled,O,OK,Investor Owned,SWPP,4877.6,49679,3774,5298.8,60817,900,2992.3,41240,12,0,0,0,13168.7,151736,4686
2016,5862,"Empire Electric Assn, Inc",A,Bundled,O,CO,Cooperative,WACM,14386.5,96679,11919,15999.6,206669,2726,34941.7,444619,120,0,0,0,65327.8,747967,14765
2016,5862,"Empire Electric Assn, Inc",A,Bundled,O,UT,Cooperative,WACM,1038.2,6943,921,1249.9,10318,345,4.8,18,2,0,0,0,2292.9,17279,1268
2016,5880,"Energy Coop of New York, Inc",B,Energy,O,NY,Retail Power Marketer,NYIS,5873,118577,3452,18305,476025,2029,292,7212,22,0,0,0,24470,601814,5503
2016,5880,"Energy Coop of New York, Inc",B,Energy,O,PA,Retail Power Marketer,PJM,33.5,31447,41,5369,105181,69,.,.,.,.,.,.,5402.5,136628,110
2016,5905,Excelsior Electric Member Corp,A,Bundled,O,GA,Cooperative,SOCO,30784,313625,20741,4905.1,46019,1437,2694.6,28789,319,.,.,.,38383.7,388433,22497
2016,5929,"Fairfield Electric Coop, Inc",A,Bundled,O,SC,Cooperative,SC,48945,387089,26511,10242,84464,1697,12006,178700,16,.,.,.,71193,650253,28224
2016,5930,Village of Fairport - (NY),A,Bundled,O,NY,Municipal,NYIS,12143.3,240031,15555,5501.4,95057,1515,3187.1,88592,15,.,.,.,20831.8,423680,17085
2016,5935,Borough of Ephrata - (PA),A,Bundled,O,PA,Municipal,PJM,7860.9,62103,5764,7577.5,65297,809,529,4743,16,.,.,.,15967.4,132143,6589
2016,5953,"Entergy Solutions, Ltd",B,Energy,O,MA,Retail Power Marketer,ISNE,.,.,.,.,.,.,440,12446,1,.,.,.,440,12446,1
2016,5961,Town of Erwin - (TN),A,Bundled,O,TN,Municipal,TVA,9956,95685,7596,6366,60307,1334,4454,62099,6,0,0,0,20776,218091,8936
2016,5964,"Escambia River Elec Coop, Inc",A,Bundled,O,FL,Cooperative,AEC,17933,135195,9400,5046,39625,1281,.,.,.,.,.,.,22979,174820,10681
2016,5997,Town of Estes Park,A,Bundled,O,CO,Municipal,PSCO,7391,59974,8220,6555,66496,2305,.,.,.,.,.,.,13946,126470,10525
2016,5998,City of Estherville - (IA),A,Bundled,O,IA,Municipal,SWPP,2551,20150,2648,3024,28153,521,663,7791,1,.,.,.,6238,56094,3170
2016,6008,City of Etowah,A,Bundled,O,TN,Municipal,TVA,7380,60597,4367,3630,29048,758,9209,170584,2,0,0,0,20219,260229,5127
2016,6019,City of Eudora - (KS),A,Bundled,O,KS,Municipal,SWPP,3035,22965,2323,1367,10876,162,730,9452,1,0,0,0,5132,43293,2486
2016,6022,City of Eugene - (OR),A,Bundled,O,OR,Municipal,BPAT,100328.8,887738,82279,79846.9,887025,9656,27065.1,513293,1227,0,0,0,207240.8,2288056,93162
2016,6043,City of Evansville,A,Bundled,O,WI,Municipal,MISO,3655.4,28127,3090,3177.4,26532,674,764.2,7570,1,0,0,0,7597,62229,3765
2016,6112,"Farmers Electric Coop, Inc - (IA)",A,Bundled,O,IA,Cooperative,MISO,8604.9,62221,4655,1342.8,13580,102,2262.9,36948,3,.,.,.,12210.6,112749,4760
2016,6132,City of Fairbury,A,Bundled,O,NE,Municipal,SWPP,3517,30680,2727,2779,26473,564,1967,24574,9,.,.,.,8263,81727,3300
2016,6138,City of Fairfax - (MN),A,Bundled,O,MN,Municipal,MISO,579,6230,583,370,3403,140,126,1142,8,.,.,.,1075,10775,731
2016,6145,City of Fairhope - (AL),A,Bundled,O,AL,Municipal,SOCO,9091.1,75212,5698,4684.9,38456,980,5937.9,53748,80,.,.,.,19713.9,167416,6758
2016,6149,City of Ellensburg - (WA),A,Bundled,O,WA,Municipal,BPAT,6397.2,73621,7436,7640.9,118045,1467,555,7390,1,0,0,0,14593.1,199056,8904
2016,6151,Fairmont Public Utilities Comm,A,Bundled,O,MN,Municipal,MISO,4727.1,41476,4969,5268,52253,845,4924,53320,12,0,0,0,14919.1,147049,5826
2016,6168,Farmers Electric Coop - (IA),A,Bundled,O,IA,Cooperative,MISO,1457,11798,593,812,5722,19,.,.,.,.,.,.,2269,17520,612
2016,6169,Fall River Rural Elec Coop Inc,A,Bundled,O,ID,Cooperative,BPAT,15728,140342,11722,8214,108469,2334,.,.,.,.,.,.,23942,248811,14056
2016,6169,Fall River Rural Elec Coop Inc,A,Bundled,O,MT,Cooperative,BPAT,1872,16446,1427,2580,31854,517,.,.,.,.,.,.,4452,48300,1944
2016,6169,Fall River Rural Elec Coop Inc,A,Bundled,O,WY,Cooperative,BPAT,494,4866,267,334,3999,55,.,.,.,.,.,.,828,8865,322
2016,6173,Fannin County Electric Coop,A,Bundled,O,TX,Cooperative,ERCO,16134,121060,9371,1873,16707,289,11,77,9,.,.,.,18018,137844,9669
2016,6175,City of Falls City - (NE),A,Bundled,O,NE,Municipal,SWPP,2109.7,24713,2136,2211.6,26548,558,294.3,4073,7,.,.,.,4615.6,55334,2701
2016,6181,"Farmers Electric Coop, Inc - (MO)",A,Bundled,O,MO,Cooperative,AECI,19373.9,156722,11876,4143.4,41400,1134,5295.3,79710,7,.,.,.,28812.6,277832,13017
2016,6182,"Farmers Electric Coop, Inc - (TX)",A,Bundled,O,TX,Cooperative,ERCO,96722,791894,49158,18995,165476,8071,7097,95029,11,.,.,.,122814,1052399,57240
2016,6183,"Fayette Electric Coop, Inc",A,Bundled,O,TX,Cooperative,ERCO,15683,139100,12553,6849,61176,1801,5552,72703,14,.,.,.,28084,272979,14368
2016,6194,Farmers Rural Electric Coop Corp - (KY),A,Bundled,O,KY,Cooperative,PJM,32139,310078,23331,7489,84234,1865,9124,123105,6,.,.,.,48752,517417,25202
2016,6198,"Farmers Electric Coop, Inc - (NM)",A,Bundled,O,NM,Cooperative,SWPP,10419.3,90529,9806,10389.6,103053,1749,13775.1,165033,1516,.,.,.,34584,358615,13071
2016,6204,City of Farmington - (NM),A,Bundled,O,NM,Municipal,WACM,25677.1,264439,31953,37043.9,413540,9940,19319.2,329256,7,.,.,.,82040.2,1007235,41900
2016,6205,City of Farmington - (MO),A,Bundled,O,MO,Municipal,MISO,7893.2,79335,6203,3939.1,39724,984,10084.9,112369,151,.,.,.,21917.2,231428,7338
2016,6207,Farmington River Power Company,B,Energy,O,CT,Investor Owned,ISNE,.,.,.,.,.,.,1004,13844,1,.,.,.,1004,13844,1
2016,6234,City of Fayetteville,A,Bundled,O,TN,Municipal,TVA,26268,240843,15833,14307,123252,2446,5123,84798,3,0,0,0,45698,448893,18282
2016,6235,Public Works Comm-City of Fayetteville,A,Bundled,O,NC,Municipal,CPLE,99220,894162,73134,75288,749175,8859,30003,411604,28,0,0,0,204511,2054941,82021
2016,6258,Federated Rural Electric Assn,A,Bundled,O,IA,Cooperative,MISO,108.2,1042,58,.,.,.,10.4,106,4,.,.,.,118.6,1148,62
2016,6258,Federated Rural Electric Assn,A,Bundled,O,MN,Cooperative,MISO,8993.4,87324,5651,7101.2,74784,1064,19657,268632,4,.,.,.,35751.6,430740,6719
2016,6272,"FEM Electric Assn, Inc",A,Bundled,O,SD,Cooperative,SWPP,4052,32755,1886,3964,39278,249,6045,82469,4,0,0,0,14061,154502,2139
2016,6297,PUD No 1 of Ferry County,A,Bundled,O,WA,Political Subdivision,BPAT,3527,34233,2953,1015.4,9854,495,3239.7,53438,25,0,0,0,7782.1,97525,3473
