|Utility Characteristics..Data Year|,|Utility Characteristics..Utility Number|,|Utility Characteristics..Utility Name|,|Utility Characteristics..State|,|Utility Characteristics..Ownership|,|IEEE Standard.All Events (With Major Event Days).SAIDI (minutes per year)|,|IEEE Standard.All Events (With Major Event Days).SAIFI (times per year)|,|IEEE Standard.All Events (With Major Event Days).CAIDI (minutes per interruption)|,|IEEE Standard.Without Major Event Days.SAIDI (minutes per year)|,|IEEE Standard.Without Major Event Days.SAIFI (times per year)|,|IEEE Standard.Without Major Event Days.CAIDI (minutes per interruption)|,|IEEE Standard.Loss of Supply Removed (With Major Event Days).SAIDI (minutes per year)|,|IEEE Standard.Loss of Supply Removed (With Major Event Days).SAIFI (times per year)|,|IEEE Standard.Loss of Supply Removed (With Major Event Days).CAIDI (minutes per interruption)|,|IEEE Standard...Number of Customers|,|IEEE Standard...Highest Dist. Voltage|,|IEEE Standard...Outages Recorded Automatically|,|Other Standard.All Events (With Major Event Days).SAIDI (minutes per year)|,|Other Standard.All Events (With Major Event Days).SAIFI (times per year)|,|Other Standard.All Events (With Major Event Days).CAIDI With MED|,|Other Standard.Without Major Event Days.SAIDI (minutes per year)|,|Other Standard.Without Major Event Days.SAIFI (times per year)|,|Other Standard.Without Major Event Days.CAIDI Without MED|,|Other Standard...Number of Customers|,|Other Standard...Inactive Accounts Included|,|Other Standard...Momentary Interruptions|,|Other Standard...Highest Dist. Voltage|,|..Outages Recorded Automatically|
2016,3503,"Choptank Electric Coop, Inc",MD,Cooperative,183.71,1.6,114.81875,118.53,1.3,91.176923,165.4,1.33,124.3609,52984,25,Y,.,.,.,.,.,.,.,,,.,
2016,3522,Chugach Electric Assn Inc,AK,Cooperative,86.9,1.06,81.981132,.,.,.,.,.,.,84581,.,N,.,.,.,.,.,.,.,,,.,
2016,3542,Duke Energy Ohio Inc,OH,Investor Owned,253.13,1.47,172.19728,145.59,1.14,127.71053,240.43,1.27,189.31496,710441,34.5,N,.,.,.,.,.,.,.,,,.,
2016,3597,Citizens Electric Co - (PA),PA,Investor Owned,.,.,.,.,.,.,.,.,.,.,.,,108,0.67,161.19403,67,0.38,176.31579,6987,N,F,12.5,N
2016,3600,Citizens Electric Corporation - (MO),MO,Cooperative,365,.,.,52,.,.,365,.,.,26783,13.2,Y,.,.,.,.,.,.,.,,,.,
2016,3634,City of Nixa - (MO),MO,Municipal,14.285,0.223,64.058296,14.285,0.223,64.058296,14.285,0.223,64.058296,9254,12.5,N,.,.,.,.,.,.,.,,,.,
2016,3644,PUD No 1 of Clallam County,WA,Political Subdivision,.,.,.,.,.,.,.,.,.,.,.,,422,1.56,270.51282,106,1.06,100,30864,N,L,34,Y
2016,3647,City of Claremore,OK,Municipal,.,.,.,.,.,.,.,.,.,.,.,,894.1,.,.,.,.,.,11729,N,O,13.2,N
2016,3660,PUD No 1 of Clark County - (WA),WA,Political Subdivision,49.4,0.699,70.672389,36.09,0.509,70.903733,30.32,0.575,52.730435,194600,12.5,N,.,.,.,.,.,.,.,,,.,
2016,3687,Clark Energy Coop Inc - (KY),KY,Cooperative,140.3,1.48,94.797297,140.3,1.48,94.797297,100.3,0.93,107.84946,24811,25,Y,.,.,.,.,.,.,.,,,.,
2016,3712,Clay County Electric Coop Corp,AR,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,540.3,2.46,219.63415,538.1,2.46,218.73984,12421,N,L,14.4,Y
2016,3722,Clarke Electric Coop Inc - (IA),IA,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,94.6,0.94,100.6383,94.6,0.94,100.6383,5291,N,F,12.5,Y
2016,3739,Clearwater Power Company,ID,Cooperative,293.4,1.502,195.33955,293.4,1.502,195.33955,283.1,1.39,203.66906,10839,25,Y,.,.,.,.,.,.,.,,,.,
2016,3755,Cleveland Electric Illum Co,OH,Investor Owned,215.3,1.334,161.3943,114,1.102,103.44828,112.12,1,112.12,730474,36,Y,.,.,.,.,.,.,.,,,.,
2016,3757,"Clay Electric Cooperative, Inc",FL,Cooperative,241.41,3.86,62.541451,185.98,3.52,52.835227,228.76,2.8,81.7,172642,25,N,.,.,.,.,.,.,.,,,.,
2016,3758,City of Cleveland - (TN),TN,Municipal,82.294,1.128,72.955674,55.503,0.979,56.693565,82.294,1.128,72.955674,31506,13.2,N,.,.,.,.,.,.,.,,,.,
2016,3762,City of Cleveland - (OH),OH,Municipal,16.519,0.149,110.86577,.,.,.,.,.,.,71905,13.8,N,.,.,.,.,.,.,.,,,.,
2016,3764,Clearwater-Polk Elec Coop Inc,MN,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,1700.64,2.883,589.88554,116.28,1.126,103.26821,4341,N,L,14.4,N
2016,3774,City of Clewiston,FL,Municipal,.,.,.,.,.,.,.,.,.,.,.,,206.843,2.582,80.109605,.,.,.,4000,N,L,7.2,N
2016,3804,Clinton Combined Utility Sys,SC,Municipal,.,.,.,.,.,.,.,.,.,.,.,,30.562,0.456,67.02193,.,.,.,4127,N,L,25,N
2016,3812,City of Clinton - (TN),TN,Municipal,100,1.611,62.073246,80,1.429,55.983205,98,1.435,68.292683,29497,13,Y,.,.,.,.,.,.,.,,,.,
2016,3828,Cloverland Electric Co-op,MI,Cooperative,436,2.43,179.42387,352.4,2.25,156.62222,417.9,2.34,178.58974,43120,24.9,Y,.,.,.,.,.,.,.,,,.,
2016,3841,Coast Electric Power Assn,MS,Cooperative,111.15,1.47,75.612245,40.46,.,.,109.53,.,.,81053,14.4,N,.,.,.,.,.,.,.,,,.,
2016,3843,Coastal Electric Member Corp,GA,Cooperative,2997.6,4.9,611.7551,71.2,1.4,50.857143,2988.7,4.7,635.89362,18181,25,Y,.,.,.,.,.,.,.,,,.,
2016,3844,"Coastal Electric Coop, Inc",SC,Cooperative,3462.8,4.613,750.66117,235.3,2.542,92.56491,3447.7,4.057,849.81513,11694,12.5,N,.,.,.,.,.,.,.,,,.,
2016,3881,City of Cody,WY,Municipal,.,.,.,.,.,.,.,.,.,.,.,,18.67,0.066,282.87879,.,.,.,7388,N,L,12.5,N
2016,3892,City of Coffeyville - (KS),KS,Municipal,5.186,0.06,86.433333,5.186,0.06,86.433333,.,.,.,6108,69,N,.,.,.,.,.,.,.,,,.,
2016,3915,Coldwater Board of Public Util,MI,Municipal,81.68,1.669,48.939485,.,.,.,.,.,.,6741,13.8,Y,.,.,.,.,.,.,.,,,.,
2016,3916,Cobb Electric Membership Corp,GA,Cooperative,39.17,0.6,65.283333,34.21,0.57,60.017544,38.69,0.56,69.089286,201516,20,Y,.,.,.,.,.,.,.,,,.,
2016,3940,City of College Station - (TX),TX,Municipal,53.185,1.324,40.16994,28.994,0.58,49.989655,41.861,1.147,36.496077,40712,13.2,N,.,.,.,.,.,.,.,,,.,
2016,3989,City of Colorado Springs - (CO),CO,Municipal,44.061,0.677,65.082718,44.061,0.677,65.082718,44.061,0.677,65.082718,237103,34.5,Y,.,.,.,.,.,.,.,,,.,
2016,4008,Columbia Power Coop Assn Inc,OR,Cooperative,279,.,.,279,.,.,279,.,.,1852,24.9,,.,.,.,.,.,.,.,,,.,
2016,4040,Calhoun County Elec Coop Assn,IA,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,81.88,0.82,99.853659,38.79,0.61,63.590164,1685,N,F,.,N
2016,4041,"Columbia Rural Elec Assn, Inc",WA,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,177,.,.,177,.,.,5510,N,F,24.9,Y
2016,4045,City of Columbia - (MO),MO,Municipal,63.684,0.461,138.14317,22.821,0.31,73.616129,63.684,0.461,138.14317,49055,69,Y,.,.,.,.,.,.,.,,,.,
2016,4063,Co-Mo Electric Coop Inc,MO,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,113.5,0.983,115.46287,96.4,0.829,116.28468,31440,N,F,25,Y
2016,4065,City of Columbus - (OH),OH,Municipal,.,.,.,.,.,.,.,.,.,.,.,,74.9,0.68,110.14706,74.9,0.68,110.14706,14920,N,O,14.4,N
2016,4068,City of Columbus - (MS),MS,Municipal,.,.,.,.,.,.,.,.,.,.,.,,.,1.777,.,.,.,.,12764,N,L,13,N
2016,4110,Commonwealth Edison Co,IL,Investor Owned,97,0.856,113.31776,63,0.722,87.257618,96,0.85,112.94118,3903478,34,Y,.,.,.,.,.,.,.,,,.,
2016,4117,Community Electric Coop,VA,Cooperative,486.7,2.1,231.7619,234.6,1.52,154.34211,387,1.78,217.41573,11103,34.5,N,.,.,.,.,.,.,.,,,.,
2016,4146,Concho Valley Elec Coop Inc,TX,Cooperative,375,3.1,120.96774,368.4,3.05,120.78689,328.8,2.59,126.94981,14340,24.9,Y,.,.,.,.,.,.,.,,,.,
2016,4150,City of Concord - (NC),NC,Municipal,313.23,2.27,137.98678,62.28,1.1,56.618182,313.23,2.27,137.98678,29620,13.2,N,.,.,.,.,.,.,.,,,.,
2016,4176,Connecticut Light & Power Co,CT,Investor Owned,204.2,1.08,189.07407,103.8,0.91,114.06593,202.58,1.07,189.3271,1260086,34.5,Y,.,.,.,.,.,.,.,,,.,
2016,4226,Consolidated Edison Co-NY Inc,NY,Investor Owned,.,.,.,.,.,.,.,.,.,.,.,,21.627,0.135,160.2,18.824,0.126,149.39683,3410172,N,F,33,Y
2016,4237,Consolidated Electric Coop,MO,Cooperative,71.6,0.67,106.86567,56.9,0.58,98.103448,71.6,0.67,106.86567,7949,12.5,Y,.,.,.,.,.,.,.,,,.,
2016,4254,Consumers Energy Co,MI,Investor Owned,284,1.151,246.74196,207,1.007,205.56107,283,1.14,248.24561,1806540,14.4,Y,.,.,.,.,.,.,.,,,.,
2016,4262,Cooke County Elec Coop Assn,TX,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,207.64,1.46,142.21918,.,.,.,15935,N,F,7.2,Y
2016,4265,Continental Divide El Coop Inc,NM,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,204.169,.,.,146.247,.,.,18370,,F,25,N
2016,4280,Conway Corporation,AR,Municipal,0.315,0.004,78.75,0.315,0.004,78.75,.,.,.,30175,13.8,,.,.,.,.,.,.,.,,,.,
2016,4296,"Cookson Hills Elec Coop, Inc",OK,Cooperative,606.426,3.601,168.40489,376.04,2.93,128.3413,594.995,3.448,172.56235,17782,7.6,Y,.,.,.,.,.,.,.,,,.,
2016,4317,"Coos-Curry Electric Coop, Inc",OR,Cooperative,233.9,2,116.95,150,1.56,96.153846,226.4,1.57,144.20382,17999,24.9,N,.,.,.,.,.,.,.,,,.,
2016,4327,Coosa Valley Electric Coop Inc,AL,Cooperative,147.86,1.142,129.47461,111.8,0.932,119.95708,138.72,1.011,137.21068,16704,24.9,N,.,.,.,.,.,.,.,,,.,
2016,4346,Cooperative L&P Assn Lake County,MN,Cooperative,763.56,2.43,314.22222,133.42,1.03,129.53398,763.56,2.43,314.22222,6071,14.4,N,.,.,.,.,.,.,.,,,.,
2016,4362,Corn Belt Energy Corporation,IL,Cooperative,262.4,4.2,62.47619,262.4,4.2,62.47619,117,4.08,28.676471,35679,69,Y,.,.,.,.,.,.,.,,,.,
2016,4373,Cornhusker Public Power Dist,NE,Political Subdivision,.,.,.,.,.,.,.,.,.,.,.,,153.02,.,.,153.02,.,.,9876,N,O,12.5,N
2016,4401,"Cotton Electric Coop, Inc",OK,Cooperative,364.25,3.02,120.61258,198.01,2.33,84.982833,246.01,2.126,115.71496,21597,25,N,.,.,.,.,.,.,.,,,.,
2016,4430,"Covington Electric Coop, Inc",AL,Cooperative,144.2,1.5,96.133333,55,0.9,61.111111,144.2,1.5,96.133333,22794,25,Y,.,.,.,.,.,.,.,,,.,
2016,4432,Coweta-Fayette El Member Corp,GA,Cooperative,98.309,1.54,63.837013,98.309,1.54,63.837013,95.646,1.23,77.760976,78625,25,N,.,.,.,.,.,.,.,,,.,
2016,4442,PUD No 1 of Cowlitz County,WA,Political Subdivision,.,.,.,.,.,.,.,.,.,.,.,,81,0.75,108,.,.,.,49500,N,F,12.5,N
2016,4471,Craig-Botetourt Electric Coop,VA,Cooperative,1137.4,5.34,212.99625,596.68,3.69,161.7019,922.65,4.44,207.80405,6661,.,Y,.,.,.,.,.,.,.,,,.,
2016,4471,Craig-Botetourt Electric Coop,WV,Cooperative,327.88,3.72,88.139785,327.88,3.72,88.139785,327.88,3.72,88.139785,481,.,Y,.,.,.,.,.,.,.,,,.,
2016,4508,"Crawfordsville Elec, Lgt & Pwr",IN,Municipal,.,.,.,.,.,.,.,.,.,.,.,,.,.,.,6.57,0.09,73,9923,N,L,13.8,
2016,4509,Craighead Electric Coop Corp,AR,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,267.05,2.736,97.605994,133.51,2.557,52.213531,29967,N,F,34.5,N
2016,4524,"Crawford Electric Coop, Inc",MO,Cooperative,1352.2,2.415,559.91718,305.3,1.664,183.47356,1314.4,2.124,618.83239,19673,25,Y,.,.,.,.,.,.,.,,,.,
2016,4577,Crow Wing Cooperative Power & Light Comp,MN,Cooperative,827.05,1.54,537.04545,89.44,0.76,117.68421,756.57,1.27,595.72441,42524,15,Y,.,.,.,.,.,.,.,,,.,
2016,4618,"Cullman Electric Coop, Inc",AL,Cooperative,407.57,3.504,116.31564,407.57,3.504,116.31564,392.57,3.272,119.97861,42872,46,Y,.,.,.,.,.,.,.,,,.,
2016,4622,"Cumberland Valley Electric, Inc.",KY,Cooperative,.,.,.,151.5,1.289,117.53297,.,.,.,23830,25,Y,.,.,.,.,.,.,.,,,.,
2016,4624,Cumberland Elec Member Corp,TN,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,320.28,3.45,92.834783,219.17,2.77,79.122744,94399,N,F,25,Y
2016,4675,Cuivre River Electric Coop Inc,MO,Cooperative,193.67,1.17,165.52991,102.33,0.94,108.8617,176.11,1.01,174.36634,62391,24.9,Y,.,.,.,.,.,.,.,,,.,
2016,4683,City of Cuyahoga Falls - (OH),OH,Municipal,63.32,0.378,167.51323,34.87,0.221,157.78281,63.32,0.378,167.51323,25371,23,N,.,.,.,.,.,.,.,,,.,
2016,4704,"DS&O Electric Cooperative, Inc.",KS,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,14.6,0.335,43.58209,8.6,0.334,25.748503,8352,N,F,12.5,Y
2016,4717,Dakota Valley Elec Coop Inc,ND,Cooperative,991.5,2.75,360.54545,163.2,1.568,104.08163,959.1,2.24,428.16964,6528,25,Y,.,.,.,.,.,.,.,,,.,
2016,4848,Daviess Martin County R E M C,IN,Cooperative,426,2.7,157.77778,355,2.5,142,358,1.9,188.42105,8076,12.5,N,.,.,.,.,.,.,.,,,.,
2016,4911,Dawson Power District,NE,Political Subdivision,.,.,.,.,.,.,.,.,.,.,.,,176,.,.,.,.,.,23013,N,O,.,Y
2016,4922,Dayton Power & Light Co,OH,Investor Owned,150.74,0.92,163.84783,87.88,0.77,114.12987,145.01,0.84,172.63095,580592,12,N,.,.,.,.,.,.,.,,,.,
2016,4939,"Deaf Smith Electric Coop, Inc",TX,Cooperative,386.2,3.3,117.0303,328.1,2.9,113.13793,289.2,2.2,131.45455,14403,14.4,Y,.,.,.,.,.,.,.,,,.,
2016,4958,Decatur Utilities,AL,Municipal,.,.,.,.,.,.,.,.,.,.,.,,28.952,0.599,48.33389,.,.,.,26538,N,O,12.5,Y
2016,4960,Decatur County Rural E M C,IN,Cooperative,192.2,1.4,137.28571,192.2,1.4,137.28571,192.2,1.4,137.28571,7893,12.5,Y,.,.,.,.,.,.,.,,,.,
2016,4975,Deep East Texas Elec Coop Inc,TX,Cooperative,586.212,.,.,586.212,.,.,265.92,.,.,42164,12.5,,.,.,.,.,.,.,.,,,.,
2016,5027,Delmarva Power,DE,Investor Owned,158.01,1.218,129.72906,100.973,0.992,101.7873,157.429,1.207,130.42999,308123,69,Y,.,.,.,.,.,.,.,,,.,
2016,5027,Delmarva Power,MD,Investor Owned,119.2,1.261,94.528152,94.004,1.094,85.926874,113.397,1.189,95.371741,205816,69,Y,.,.,.,.,.,.,.,,,.,
2016,5063,City of Denton - (TX),TX,Municipal,46.2,0.96,48.125,46.2,0.96,48.125,46.2,0.96,48.125,52222,13.2,Y,.,.,.,.,.,.,.,,,.,
2016,5070,Delaware Electric Cooperative,DE,Cooperative,121,1.8,67.222222,109.3,1.7,64.294118,116.89,1.66,70.415663,91600,12,,.,.,.,.,.,.,.,,,.,
2016,5078,"Denton County Elec Coop, Inc",TX,Cooperative,38.72,0.64,60.5,34.51,0.55,62.745455,36.25,0.52,69.711538,209866,24.9,Y,.,.,.,.,.,.,.,,,.,
2016,5109,DTE Electric Company,MI,Investor Owned,238,0.986,241.37931,180,0.912,197.36842,238,0.986,241.37931,2187144,13.2,Y,.,.,.,.,.,.,.,,,.,
2016,5111,City of Detroit Lakes - (MN),MN,Municipal,9.962,0.063,158.12698,9.962,0.063,158.12698,9.962,0.063,158.12698,7326,12.4,N,.,.,.,.,.,.,.,,,.,
2016,5148,City of Dickson,TN,Municipal,198.267,2.046,96.904692,177.061,1.994,88.796891,.,.,.,34589,13,Y,.,.,.,.,.,.,.,,,.,
2016,5175,Dixie Electric Power Assn,MS,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,250.303,2.552,98.081113,227.131,2.428,93.54654,37270,N,F,24.9,Y
2016,5202,Dixie Electric Membership Corp,LA,Cooperative,1458.8,4.615,316.09967,222.9,3.334,66.856629,1453.8,4.243,342.63493,106654,69,Y,.,.,.,.,.,.,.,,,.,
2016,5204,Dixie Electric Coop,AL,Cooperative,197.79,.,.,197.79,.,.,182.74,.,.,23300,13.2,N,.,.,.,.,.,.,.,,,.,
2016,5336,City of Dover - (OH),OH,Municipal,4.539,0.025,181.56,2.558,0.016,159.875,4.539,0.025,181.56,6823,12.5,N,.,.,.,.,.,.,.,,,.,
2016,5394,Dubois Rural Electric Coop Inc,IN,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,190.862,1.92,99.407292,168.784,1.767,95.520091,13550,N,L,12.5,Y
2016,5399,Duck River Elec Member Corp,TN,Cooperative,100.4,1.34,74.925373,84.5,1.25,67.6,79.4,1.19,66.722689,72688,25,Y,.,.,.,.,.,.,.,,,.,
2016,5416,"Duke Energy Carolinas, LLC",NC,Investor Owned,338,1.37,246.71533,170,1.07,158.8785,332,1.31,253.43511,1940614,35,Y,.,.,.,.,.,.,.,,,.,
2016,5416,"Duke Energy Carolinas, LLC",SC,Investor Owned,281,1.31,214.50382,164,1.08,151.85185,273,1.23,221.95122,574230,35,Y,.,.,.,.,.,.,.,,,.,
2016,5417,Dunn County Electric Coop,WI,Cooperative,108.3,1.634,66.27907,108.3,1.634,66.27907,92.9,0.861,107.89779,10147,7.2,Y,.,.,.,.,.,.,.,,,.,
2016,5429,City of Duncan - (OK),OK,Municipal,.,.,.,.,.,.,.,.,.,.,.,,413.75,2.94,140.73129,.,.,.,8685,N,O,13.2,N
2016,5487,Duquesne Light Co,PA,Investor Owned,.,.,.,.,.,.,.,.,.,.,.,,70,0.85,82.352941,70,0.85,82.352941,592977,,F,23,N
2016,5509,City of Dyersburg,TN,Municipal,84.823,1.484,57.158356,35.172,0.566,62.141343,.,.,.,11859,13.2,N,.,.,.,.,.,.,.,,,.,
2016,5574,East Central Energy,MN,Cooperative,122.834,1.318,93.197269,78.218,1.004,77.906375,117.053,1.12,104.51161,59284,14.4,Y,.,.,.,.,.,.,.,,,.,
2016,5575,City of East Grand Forks - (MN),MN,Municipal,.,.,.,.,.,.,.,.,.,.,.,,23.24,0.533,43.602251,23.24,0.533,43.602251,4294,N,F,12.5,N
2016,5578,East Mississippi Elec Pwr Assn,MS,Cooperative,272.8,2.89,94.394464,236.3,2.71,87.195572,215.2,2.25,95.644444,12297,25,N,.,.,.,.,.,.,.,,,.,
2016,5585,Eastern Illinois Elec Coop,IL,Cooperative,300.7,2.53,118.85375,120.9,1.57,77.006369,262.4,1.77,148.24859,13457,7.2,Y,.,.,.,.,.,.,.,,,.,
2016,5588,East-Central Iowa Rural Elec Coop,IA,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,104,1.29,80.620155,80,1.01,79.207921,8700,N,F,12.5,Y
2016,5598,East Central Oklahoma Elec Coop Inc,OK,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,240,1.98,121.21212,240,1.98,121.21212,33295,N,F,25,Y
2016,5605,Eastern Iowa Light & Power Coop,IA,Cooperative,111,1.06,104.71698,88,0.92,95.652174,56.06,0.72,77.861111,23588,7.2,N,.,.,.,.,.,.,.,,,.,
2016,5609,Eastern Maine Electric Coop,ME,Cooperative,695.16,6.58,105.64742,558.11,5.54,100.74188,617.15,5.92,104.24831,12631,25,Y,.,.,.,.,.,.,.,,,.,
2016,5625,Easton Utilities Comm,MD,Municipal,.,.,.,.,.,.,.,.,.,.,.,,18.143,0.249,72.863454,.,.,.,10607,Y,F,25,N
2016,5632,Eau Claire Electric Coop,WI,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,125.5,1.11,113.06306,99.4,1.022,97.260274,10907,N,L,12.5,Y
2016,5644,"Edisto Electric Coop, Inc",SC,Cooperative,173.936,.,.,42.646,.,.,173.83,.,.,19990,14.4,N,.,.,.,.,.,.,.,,,.,
2016,5656,Edgecombe-Martin County E M C,NC,Cooperative,547,2.364,231.38748,276,2.036,135.55992,474,2.056,230.54475,11505,25,N,.,.,.,.,.,.,.,,,.,
2016,5661,City of Edmond - (OK),OK,Municipal,99.473,1.405,70.799288,40.36,0.663,60.874811,.,.,.,38852,12.4,N,.,.,.,.,.,.,.,,,.,
2016,5701,El Paso Electric Co,NM,Investor Owned,71.5,1.08,66.203704,68.6,1.05,65.333333,71.5,1.08,66.203704,96836,23.9,Y,.,.,.,.,.,.,.,,,.,
2016,5701,El Paso Electric Co,TX,Investor Owned,62.73,0.733,85.579809,53.6,0.68,78.823529,62.626,0.729,85.906722,314226,23.9,Y,.,.,.,.,.,.,.,,,.,
2016,5773,City of Elk River,MN,Municipal,28.175,0.241,116.90871,28.175,0.241,116.90871,28.175,0.241,116.90871,10816,12.5,N,.,.,.,.,.,.,.,,,.,
2016,5780,Elkhorn Rural Public Pwr Dist,NE,Political Subdivision,.,.,.,.,.,.,.,.,.,.,.,,80.28,0.71,113.07042,29.26,0.527,55.521822,9554,N,F,12.5,N
2016,5860,Empire District Electric Co,AR,Investor Owned,80.74,0.723,111.67358,80.74,0.723,111.67358,.,.,.,5532,12.5,N,.,.,.,.,.,.,.,,,.,
2016,5860,Empire District Electric Co,KS,Investor Owned,264.81,2.81,94.238434,158.16,2.397,65.982478,.,.,.,10858,12.5,N,.,.,.,.,.,.,.,,,.,
2016,5860,Empire District Electric Co,MO,Investor Owned,96.68,1.035,93.410628,96.68,1.035,93.410628,.,.,.,164745,25,N,.,.,.,.,.,.,.,,,.,
2016,5860,Empire District Electric Co,OK,Investor Owned,185.25,2.169,85.408022,185.25,2.169,85.408022,.,.,.,6810,12.7,N,.,.,.,.,.,.,.,,,.,
2016,5862,"Empire Electric Assn, Inc",CO,Cooperative,156.403,1.374,113.83042,156.403,1.374,113.83042,156.403,1.374,113.83042,16226,44,Y,.,.,.,.,.,.,.,,,.,
2016,5905,Excelsior Electric Member Corp,GA,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,2604,.,.,2604,.,.,22514,N,O,24.9,Y
2016,5929,"Fairfield Electric Coop, Inc",SC,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,165.38,1.98,83.525253,108.32,1.44,75.222222,27675,N,L,25,Y
2016,5930,Village of Fairport - (NY),NY,Municipal,.,.,.,.,.,.,.,.,.,.,.,,22.292,0.224,99.517857,22.292,0.224,99.517857,17152,N,F,12.5,N
2016,5935,Borough of Ephrata - (PA),PA,Municipal,67.651,0.702,96.368946,.,.,.,.,.,.,6589,12.5,N,.,.,.,.,.,.,.,,,.,
2016,5961,Town of Erwin - (TN),TN,Municipal,.,.,.,.,.,.,.,.,.,.,.,,110.5,1.431,77.218728,110.5,1.431,77.218728,8936,N,L,12.5,N
2016,6022,City of Eugene - (OR),OR,Municipal,972,0.83,1171.0843,64,0.5,128,.,.,.,91457,12.5,,.,.,.,.,.,.,.,,,.,
2016,6112,"Farmers Electric Coop, Inc - (IA)",IA,Cooperative,12.67,0.13,97.461538,12.67,0.13,97.461538,12.67,0.13,97.461538,4760,34.5,N,.,.,.,.,.,.,.,,,.,
2016,6145,City of Fairhope - (AL),AL,Municipal,.,.,.,.,.,.,.,.,.,.,.,,22.329,0.423,52.787234,22.329,0.423,52.787234,6605,N,L,46,N
2016,6168,Farmers Electric Coop - (IA),IA,Cooperative,5.752,0.051,112.78431,5.752,0.051,112.78431,5.752,0.051,112.78431,650,12,Y,.,.,.,.,.,.,.,,,.,
2016,6181,"Farmers Electric Coop, Inc - (MO)",MO,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,122.65,0.915,134.04372,.,.,.,12963,N,O,13.2,N
2016,6182,"Farmers Electric Coop, Inc - (TX)",TX,Cooperative,130.99,1.5,87.326667,110.88,1.2,92.4,100.822,1.1,91.656364,52595,24.9,N,.,.,.,.,.,.,.,,,.,
2016,6194,Farmers Rural Electric Coop Corp - (KY),KY,Cooperative,229.88,2.39,96.1841,206.33,2.23,92.524664,197,1.88,104.78723,24300,68.9,N,.,.,.,.,.,.,.,,,.,
2016,6198,"Farmers Electric Coop, Inc - (NM)",NM,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,127,2.182,58.203483,60,2.159,27.790644,13134,N,F,24.9,N
2016,6204,City of Farmington - (NM),NM,Municipal,66.81,1.115,59.919283,.,.,.,.,.,.,44739,13.8,Y,.,.,.,.,.,.,.,,,.,
2016,6234,City of Fayetteville,TN,Municipal,.,.,.,.,.,.,.,.,.,.,.,,105.652,1.37,77.118248,105.652,1.37,77.118248,18221,N,F,14.4,Y
2016,6258,Federated Rural Electric Assn,MN,Cooperative,102.16,1.04,98.230769,102.16,1.04,98.230769,95.66,0.81,118.09877,6743,7.2,Y,.,.,.,.,.,.,.,,,.,
2016,6272,"FEM Electric Assn, Inc",SD,Cooperative,1900,2.728,696.48094,114,2.179,52.317577,106,1.229,86.248983,2139,12.4,N,.,.,.,.,.,.,.,,,.,
2016,6335,"Firelands Electric Coop, Inc",OH,Cooperative,111,.,.,111,.,.,.,.,.,9052,7.2,N,.,.,.,.,.,.,.,,,.,
2016,6342,First Electric Coop Corp,AR,Cooperative,250.808,2.897,86.575078,170.273,2.496,68.218349,244.142,2.5,97.6568,91226,25,Y,.,.,.,.,.,.,.,,,.,
2016,6374,Fitchburg Gas & Elec Light Co,MA,Investor Owned,88.23,1.45,60.848276,88.23,1.45,60.848276,.,.,.,29535,13.8,Y,.,.,.,.,.,.,.,,,.,
2016,6395,Flathead Electric Coop Inc,MT,Cooperative,200.78,1.49,134.75168,184.08,1.43,128.72727,160.03,1.31,122.16031,63467,24.9,N,.,.,.,.,.,.,.,,,.,
2016,6411,Flint Electric Membership Corp,GA,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,85,1.3,65.384615,64,1.2,53.333333,84106,N,L,25,Y
2016,6427,City of Floresville,TX,Municipal,487.41,0.3,1624.7,324.44,0.22,1474.7273,487.41,0.3,1624.7,15200,7.9,Y,.,.,.,.,.,.,.,,,.,
2016,6431,"Flint Hills Rural E C A, Inc",KS,Cooperative,355.4,2.7,131.62963,177.74,1.83,97.125683,83,1.9,43.684211,6663,7.2,Y,.,.,.,.,.,.,.,,,.,
2016,6442,Fleming-Mason Energy Coop Inc,KY,Cooperative,142.87,1.115,128.13453,118.59,1.01,117.41584,142.87,1.115,128.13453,24266,25,Y,.,.,.,.,.,.,.,,,.,
2016,6443,"Florida Keys El Coop Assn, Inc",FL,Cooperative,32.196,0.645,49.916279,32.196,0.645,49.916279,.,.,.,32925,25,Y,.,.,.,.,.,.,.,,,.,
