|Utility Characteristics..Data Year|,|Utility Characteristics..Utility Number|,|Utility Characteristics..Utility Name|,|Utility Characteristics..State|,|Utility Characteristics..BA Code|,|Reporting Year Incremental Annual Savings.Energy Savings (MWh).Residential|,|Reporting Year Incremental Annual Savings.Energy Savings (MWh).Commercial|,|Reporting Year Incremental Annual Savings.Energy Savings (MWh).Industrial|,|Reporting Year Incremental Annual Savings.Energy Savings (MWh).Transportation|,|Reporting Year Incremental Annual Savings.Energy Savings (MWh).Total|,|Reporting Year Incremental Annual Savings.Peak Demand Savings (MW).Residential|,|Reporting Year Incremental Annual Savings.Peak Demand Savings (MW).Commercial|,|Reporting Year Incremental Annual Savings.Peak Demand Savings (MW).Industrial|,|Reporting Year Incremental Annual Savings.Peak Demand Savings (MW).Transportation|,|Reporting Year Incremental Annual Savings.Peak Demand Savings (MW).Total|,|Incremental Life Cycle Savings.Energy Savings (MWh).Residential|,|Incremental Life Cycle Savings.Energy Savings (MWh).Commercial|,|Incremental Life Cycle Savings.Energy Savings (MWh).Industrial|,|Incremental Life Cycle Savings.Energy Savings (MWh).Transportation|,|Incremental Life Cycle Savings.Energy Savings (MWh).Total|,|Incremental Life Cycle Savings.Peak Demand Savings (MW).Residential|,|Incremental Life Cycle Savings.Peak Demand Savings (MW).Commercial|,|Incremental Life Cycle Savings.Peak Demand Savings (MW).Industrial|,|Incremental Life Cycle Savings.Peak Demand Savings (MW).Transportation|,|Incremental Life Cycle Savings.Peak Demand Savings (MW).Total|,|Reporting Year Incremental Cost.Customer Incentives (Thousand Dollars).Residential|,|Reporting Year Incremental Cost.Customer Incentives (Thousand Dollars).Commercial|,|Reporting Year Incremental Cost.Customer Incentives (Thousand Dollars).Industrial|,|Reporting Year Incremental Cost.Customer Incentives (Thousand Dollars).Transportation|,|Reporting Year Incremental Cost.Customer Incentives (Thousand Dollars).Total|,|Reporting Year Incremental Cost.All Other Costs (Thousand Dollars).Residential|,|Reporting Year Incremental Cost.All Other Costs (Thousand Dollars).Commercial|,|Reporting Year Incremental Cost.All Other Costs (Thousand Dollars).Industrial|,|Reporting Year Incremental Cost.All Other Costs (Thousand Dollars).Transportation|,|Reporting Year Incremental Cost.All Other Costs (Thousand Dollars).Total|,|Incremental Life Cycle Costs.Customer Incentives (Thousand Dollars).Residential|,|Incremental Life Cycle Costs.Customer Incentives (Thousand Dollars).Commercial|,|Incremental Life Cycle Costs.Customer Incentives (Thousand Dollars).Industrial|,|Incremental Life Cycle Costs.Customer Incentives (Thousand Dollars).Transportation|,|Incremental Life Cycle Costs.Customer Incentives (Thousand Dollars).Total|,|Incremental Life Cycle Costs.All Other Costs (Thousand Dollars).Residential|,|Incremental Life Cycle Costs.All Other Costs (Thousand Dollars).Commercial|,|Incremental Life Cycle Costs.All Other Costs (Thousand Dollars).Industrial|,|Incremental Life Cycle Costs.All Other Costs (Thousand Dollars).Transportation|,|Incremental Life Cycle Costs.All Other Costs (Thousand Dollars).Total|,|Weighted Average Life.(Years).Residential|,|Weighted Average Life.(Years).Commercial|,|Weighted Average Life.(Years).Industrial|,|Weighted Average Life.(Years).Transportation|,|..Website|
2020,40575,Utah Associated Mun Power Sys,UT,WALC,172,4,0,0,176,0.0,0.0,0.0,0.0,0.0,"1,469",62,0,0,"1,531",0.0,0.0,0.0,0.0,0.0,21,2,0,0,23,1,0,0,0,1,21,2,0,0,23,1,0,0,0,1,0.014,0.015,0.000,0.000,
2020,44372,Oncor Electric Delivery Company LLC,TX,ERCO,"183,103","112,063",.,.,"295,166",63.8,25.4,.,.,89.2,"2,093,505","1,691,510",.,.,"3,785,015",27.1,12.5,.,.,39.6,"26,144","13,753",.,.,"39,897","2,746","2,000",.,.,"4,746","26,144","13,753",.,.,"39,897","2,746","2,000",.,.,"4,746",11.430,15.280,.,.,Texas PUC Docket No. 51672
2020,54913,NSTAR Electric Company,MA,ISNE,"125,905","494,139",.,.,"620,045",19.3,85.5,.,.,104.8,"606,926","9,256,389",.,.,"9,863,315",19.3,85.5,.,.,104.8,"93,627","129,538",.,.,"223,165","31,635","25,135",.,.,"56,770","93,627","129,538",.,.,"223,165","31,635","25,135",.,.,"56,770",4.850,18.730,.,.,
2020,55787,City of Moreno Valley - (CA),CA,CISO,"1,219",729,.,.,"1,948",0.0,0.2,.,.,0.2,"12,190","7,294",.,.,"19,484",0.0,0.2,.,.,0.2,361,52,.,.,413,1,11,.,.,12,361,52,.,.,413,21,11,.,.,32,10.000,10.000,.,.,www.moval.org/mvutility
2020,55937,Entergy Texas Inc.,TX,MISO,"13,047","31,760",.,.,"44,807",7.5,6.4,.,.,13.9,"231,309","369,000",.,.,"600,309",7.5,6.4,.,.,13.9,"3,165","2,569",.,.,"5,734",411,310,.,.,722,"3,165","2,569",.,.,"5,734",441,310,.,.,752,17.729,16.618,.,.,
2020,56146,"Black Hills Colorado Electric, LLC",CO,PSCO,"8,196","9,763",.,.,"17,959",1.5,2.1,.,.,3.6,"66,397","188,813",.,.,"255,210",1.5,2.1,.,.,3.6,448,"1,921",.,.,"2,369","1,869","2,554",.,.,"4,424",448,"1,921",.,.,"2,369","1,869","2,554",.,.,"4,424",8.100,19.340,.,.,CP PUC
2020,56692,Marin Clean Energy,CA,CISO,295,"1,784",411,0,"2,490",0.0,0.1,0.0,0.0,0.1,"1,258","13,734","2,342",0,"17,335",0.0,0.1,0.0,0.0,0.1,159,298,30,0,487,572,484,410,0,"1,467",159,298,30,0,487,839,861,666,0,"2,365",1.310,11.940,9.000,0.000,
2020,56697,Ameren Illinois Company,IL,MISO,"124,892","244,956",.,.,"369,848",19.8,35.2,.,.,55.1,"1,127,877","3,009,032",.,.,"4,136,909",19.8,35.2,.,.,55.1,"17,251","37,791",.,.,"55,042","23,493","19,768",.,.,"43,261","17,251","37,791",.,.,"55,042","23,493","19,768",.,.,"43,261",10.300,13.200,.,.,
2020,57156,NYSERDA,NY,NYIS,"23,218","523,969","213,009",.,"760,196",0.2,26.8,24.6,.,51.6,"348,264","7,859,538","3,195,137",.,"11,402,939",0.2,26.8,24.6,.,51.6,"57,902","43,945","13,172",.,"115,020","31,825","22,636","8,332",.,"62,792","57,902","43,945","13,172",.,"115,020","31,825","22,636","8,332",.,"62,792",.,.,.,.,
2020,57201,Energy Trust of Oregon,OR,PGE,"69,884","143,174","139,703",.,"352,761",14.0,22.0,19.0,.,55.0,"1,063,303","1,805,537","1,664,976",.,"4,533,816",12.0,19.0,17.0,.,48.0,"22,431","36,165","21,761",.,"80,357","18,055","33,121","15,023",.,"66,199","22,431","36,165","21,761",.,"80,357","18,055","33,121","15,023",.,"66,199",15.000,13.000,12.000,.,https://www.energytrust.org/wp-content/uploads/2021/04/2020.Energy-Trust-Annual-Report.pdf
2020,57346,Efficiency Maine Trust,ME,ISNE,"82,497","50,433",.,.,"132,930",13.3,8.5,.,.,21.8,"1,000,331","689,132",.,.,"1,689,464",13.3,8.5,.,.,21.8,"17,507","12,324",.,.,"29,831","6,461","3,580",.,.,"10,040","17,507","12,324",.,.,"29,831","6,461","3,580",.,.,"10,040",12.126,13.664,.,.,https://www.efficiencymaine.com/about/library/reports/
2020,57347,Vermont Energy Investment Corporation,VT,ISNE,"31,536","62,155",.,.,"93,691",2.4,8.8,.,.,11.3,"345,208","663,072",.,.,"1,008,280",2.4,8.8,.,.,11.3,"12,881","9,804",.,.,"22,685","7,370","11,378",.,.,"18,748","12,881","9,804",.,.,"22,685","7,370","11,378",.,.,"18,748",10.668,10.947,.,.,https://www.efficiencyvermont.com/about/annual-plans-reports
2020,57349,Focus on Energy,WI,MISO,"284,040","247,656","199,135",.,"730,831",37.3,37.4,26.3,.,101.0,"4,643,970","3,589,220","3,098,672",.,"11,331,862",37.3,37.4,26.3,.,101.0,"24,722","17,601","13,146",.,"55,469","14,386","10,674","8,273",.,"33,333","24,722","17,601","13,146",.,"55,469","14,386","10,674","8,273",.,"33,333",16.350,14.493,15.561,.,https://www.focusonenergy.com/evaluation-reports
2020,57483,Liberty Utilities,CA,CISO,429,329,.,.,759,0.3,0.1,.,.,0.4,"4,271","4,643",.,.,"8,914",0.3,0.1,.,.,0.4,67,19,.,.,86,114,38,.,.,152,67,19,.,.,86,114,38,.,.,152,9.760,14.100,.,.,
2020,58124,City of Winter Park - (FL),FL,FPC,19,.,.,.,19,0.0,.,.,.,0.0,195,.,.,.,195,0.0,.,.,.,0.0,0,.,.,.,0,31,.,.,.,31,0,.,.,.,0,309,.,.,.,309,10.000,.,.,.,
2020,58127,Cape Light Compact,MA,ISNE,"15,479","21,178",.,.,"36,657",2.5,3.2,.,.,5.6,"89,840","270,382",.,.,"360,222",0.6,1.5,.,.,2.1,"22,333","5,925",.,.,"28,258","8,654","3,337",.,.,"11,991","22,333","5,925",.,.,"28,258","8,654","3,337",.,.,"11,991",5.800,12.770,.,.,2020 Annual report will be submitted on 6/4. Link not available at this time.
2020,58128,DC Sustainable Energy Utility,DC,PJM,"35,040","77,837",.,.,"112,878",6.9,10.8,.,.,17.6,"406,031","868,756",.,.,"1,274,787",6.9,10.8,.,.,17.6,"2,633","3,006",.,.,"5,639",705,"1,326",.,.,"2,031","2,633","3,006",.,.,"5,639",705,"1,326",.,.,"2,031",11.590,11.160,.,.,https://www.dcseu.com/about
2020,58854,Delaware Sustainable Energy Utility,DE,PJM,"3,306","15,183",.,.,"18,489",.,.,.,.,.,"3,306","15,183",.,.,"18,489",.,.,.,.,.,"4,006","3,969",.,.,"7,975",.,.,.,.,.,"4,006","3,969",.,.,"7,975",.,.,.,.,.,0.000,0.000,0.000,0.000,
2020,58855,Hawaii Energy Efficiency Program,HI,NA,"75,762","84,335",.,.,"160,097",16.1,13.8,.,.,29.9,"595,529","1,466,920",.,.,"2,062,449",16.1,13.8,.,.,29.9,"11,237","12,413",.,.,"23,650","7,026","7,359",.,.,"14,385","11,237","12,413",.,.,"23,650","7,026","7,359",.,.,"14,385",7.900,17.400,.,.,https://hawaiienergy.com/about/information-reports
2020,59013,PUD No 1 of Jefferson County,WA,BPAT,652,63,.,.,715,0.7,.,.,.,0.7,"10,814",761,.,.,"11,575",0.7,.,.,.,0.7,323,10,.,.,333,.,.,.,.,.,323,10,.,.,333,.,.,.,.,.,21.300,12.000,0.000,0.000,
2020,59118,NJ Clean Energy Program,NJ,PJM,"502,404","289,988",.,.,"792,392",46.8,52.7,.,.,99.5,"7,398,018","4,297,688",.,.,"11,695,706",46.8,52.7,.,.,99.5,"69,213","75,435",.,.,"144,648","15,554","11,723",.,.,"27,277","69,213","75,435",.,.,"144,648","15,554","11,723",.,.,"27,277",14.730,14.820,.,.,www.njcleanenergy.com
2020,60631,Upper Michigan Energy Resources Corp.,MI,MISO,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,www.efficiencyunited.com
NM - Data is Not Meaningful.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
