   Data Year  Utility Number                           Utility Name         Ownership Short Form State BA Code Residential Commercial Industrial Transportation   Total |Residential.Number AMI-Advanced Metering Infrastructure| |Commercial.Number AMI-Advanced Metering Infrastructure| |Industrial.Number AMI-Advanced Metering Infrastructure| |Transportation.Number AMI-Advanced Metering Infrastructure| |Total.Number AMI-Advanced Metering Infrastructure| |Residential.Number Home Area Network| |Commercial.Number Home Area Network| |Industrial.Number Home Area Network| |Transportation.Number Home Area Network| |Total.Number Home Area Network| |Residential.Number Standard (non AMR/AMI) Meters| |Commercial.Number Standard (non AMR/AMI) Meters| |Industrial.Number Standard (non AMR/AMI) Meters| |Transportation.Number Standard (non AMR/AMI) Meters| |Total.Number Standard (non AMR/AMI) Meters| |Residential.Total Numbers of Meters| |Commercial.Total Numbers of Meters| |Industrial.Total Numbers of Meters| |Transportation.Total Numbers of Meters| |Total.Total Numbers of Meters| |Residential.Energy Served - AMI (MWh)| |Commercial.Energy Served - AMI (MWh)| |Industrial.Energy Served - AMI (MWh)| |Transportation.Energy Served - AMI (MWh)| |Total.Energy Served - AMI (MWh)| |Residential.Customers with Daily Digital Access| |Commercial.Customers with Daily Digital Access| |Industrial.Customers with Daily Digital Access| |Transportation.Customers with Daily Digital Access| |Total.Customers with Daily Digital Access| |Residential.Customers with Direct Load Control| |Commercial.Customers with Direct Load Control| |Industrial.Customers with Direct Load Control| |Transportation.Customers with Direct Load Control| |Total.Customers with Direct Load Control|
59      2019         17697.0  Southwestern Electric Coop Inc - (IL)       Cooperative        NaN    IL    MISO           0          0          .              0       0                                                    22,802                                                      592                                                        7                                                            0                                              23,401                                      0                                     0                                     0                                         0                                0                                                  0                                                 0                                                 0                                                     0                                            0                                22,802                                  592                                    7                                        0                          23,401                                 324,959                                102,257                                 17,702                                          0                           444,918                                            22,802                                              592                                                7                                                    0                                      23,401                                                0                                               0                                               0                                                   0                                          0
60      2019         17828.0             City of Springfield - (IL)         Municipal        NaN    IL    MISO      59,949      8,484          .              .  68,433                                                         .                                                        .                                                        .                                                            .                                                   .                                      .                                     .                                     .                                         .                                .                                                  6                                                 9                                                 .                                                     .                                           15                                59,955                                8,493                                    .                                        .                          68,448                                       .                                      .                                      .                                          .                                 .                                                 .                                                .                                                .                                                    .                                           .                                                .                                               .                                               .                                                   .                                          .
61      2019         17838.0         Spoon River Electric Coop, Inc       Cooperative          Y    IL    MISO       4,680        279          0              .   4,959                                                         .                                                        .                                                        .                                                            .                                                   .                                      .                                     .                                     .                                         .                                .                                                  1                                                 1                                                 1                                                     .                                            3                                 4,681                                  280                                    1                                        .                           4,962                                       .                                      .                                      .                                          .                                 .                                                 .                                                .                                                .                                                    .                                           .                                                .                                               .                                               .                                                   .                                          .
62      2019         17860.0              City of St Charles - (IL)         Municipal        NaN    IL     PJM           .          .          .              .       .                                                         .                                                        .                                                        .                                                            .                                                   .                                      .                                     .                                     .                                         .                                .                                             13,714                                             2,230                                                44                                                     .                                       15,988                                13,714                                2,230                                   44                                        .                          15,988                                       .                                      .                                      .                                          .                                 .                                                 .                                                .                                                6                                                    .                                           6                                                .                                               .                                               .                                                   .                                          .
63      2019         18277.0                City of Sullivan - (IL)         Municipal          Y    IL    MISO       2,709        447          0              .   3,156                                                         .                                                        .                                                        .                                                            .                                                   .                                      .                                     .                                     .                                         .                                .                                                  0                                                24                                                 3                                                     .                                           27                                 2,709                                  471                                    3                                        .                           3,183                                       .                                      .                                      .                                          .                                 .                                                 .                                                .                                                .                                                    .                                           .                                                .                                               .                                               .                                                   .                                          .
64      2019         18955.0     Tri-County Electric Coop, Inc (IL)       Cooperative        NaN    IL    MISO           .          .          .              .       .                                                    15,866                                                      319                                                       36                                                            .                                              16,221                                      .                                     .                                     .                                         .                                .                                                 20                                                24                                                10                                                     .                                           54                                15,886                                  343                                   46                                        .                          16,275                                 237,873                                 35,932                                 44,360                                          .                           318,165                                            15,866                                              319                                               36                                                    .                                      16,221                                                .                                               .                                               .                                                   .                                          .
65      2019         20180.0                City of Waterloo - (IL)         Municipal          Y    IL    MISO           .          .          .              .       0                                                     4,412                                                      518                                                       25                                                            .                                               4,955                                      .                                     .                                     .                                         .                                .                                                  .                                                 .                                                 .                                                     .                                            0                                 4,412                                  518                                   25                                        .                           4,955                                  45,407                                 20,204                                 19,646                                          .                            85,257                                                 .                                                .                                                .                                                    .                                           .                                                .                                               .                                               .                                                   .                                          .
66      2019         20222.0         Wayne-White Counties Elec Coop       Cooperative        NaN    IL    MISO           .          .          .              .       .                                                    11,921                                                    1,513                                                      165                                                            .                                              13,599                                      .                                     .                                     .                                         .                                .                                                  .                                                 .                                                 .                                                     .                                            .                                11,921                                1,513                                  165                                        .                          13,599                                 153,591                                 73,537                                162,232                                          .                           389,360                                            11,921                                            1,513                                              165                                                    .                                      13,599                                                .                                               .                                               .                                                   .                                          .
67      2019         20824.0             Village of Winnetka - (IL)         Municipal        NaN    IL     PJM           .          .          .              .       .                                                         .                                                        .                                                        .                                                            .                                                   .                                      .                                     .                                     .                                         .                                .                                              5,093                                               809                                                 .                                                     .                                        5,902                                 5,093                                  809                                    .                                        .                           5,902                                       .                                      .                                      .                                          .                                 .                                                 .                                                .                                                .                                                    .                                           .                                                .                                               .                                               .                                                   .                                          .
68      2019         29296.0             Western Illinois Elec Coop       Cooperative          Y    IL    MISO           0          0          .              .       0                                                     3,545                                                      873                                                        .                                                            .                                               4,418                                      0                                     0                                     .                                         .                                0                                                  0                                                 0                                                 .                                                     .                                            0                                 3,545                                  873                                    0                                        .                           4,418                                  35,792                                 35,618                                      .                                          .                            71,410                                                 0                                                0                                                .                                                    .                                           0                                                0                                               0                                               .                                                   .                                          0
69      2019         40367.0                 Village of Ladd - (IL)         Municipal          Y    IL    MISO         574         53          1              .     628                                                         .                                                        .                                                        .                                                            .                                                   .                                      .                                     .                                     .                                         .                                .                                                  .                                                 .                                                 .                                                     .                                            .                                   574                                   53                                    1                                        .                             628                                       .                                      .                                      .                                          .                                 .                                                 .                                                .                                                .                                                    .                                           .                                                .                                               .                                               .                                                   .                                          .
70      2019         56697.0                Ameren Illinois Company    Investor Owned        NaN    IL    MISO       1,343         79          1              0   1,423                                                 1,057,104                                                  156,879                                                    1,123                                                            0                                           1,215,106                                      0                                     0                                     0                                         0                                0                                                774                                                32                                                47                                                     0                                          853                             1,059,221                              156,990                                1,171                                        0                       1,217,382                               7,399,728                              8,314,587                              8,686,405                                          0                        24,400,720                                           480,806                                           53,611                                              400                                                    0                                     534,817                                                0                                               0                                               0                                                   0                                          0
71      2019         57313.0                  SolarCity Corporation  Behind the Meter        NaN    IL     PJM           3          0          0              0       3                                                         0                                                        0                                                        0                                                            0                                                   0                                      0                                     0                                     0                                         0                                0                                                  0                                                 0                                                 0                                                     0                                            0                                     3                                    0                                    0                                        0                               3                                       0                                      0                                      0                                          0                                 0                                                 .                                                .                                                .                                                    .                                           0                                                .                                               .                                               .                                                   .                                          0
72      2019         59647.0                            Sunrun Inc.  Behind the Meter        NaN    IL     PJM       3,030          .          .              .   3,030                                                         .                                                        .                                                        .                                                            .                                                   0                                      .                                     .                                     .                                         .                                0                                                  .                                                 .                                                 .                                                     .                                            0                                 3,030                                    0                                    0                                        0                           3,030                                       .                                      .                                      .                                          .                                 0                                             2,876                                                .                                                .                                                    .                                       2,876                                                .                                               .                                               .                                                   .                                          0
