Utility Characteristics,,,,,Number and Capacity (MW),,,,Photovoltaic,,,,,,,Storage,,,,,,Wind,,,,,,Hydroelectric,,,,,,Fuel Cells,,,,,,Internal Combustion,,,,,,Combustion Turbine,,,,,,Steam,,,,,,Other,,,,,,Total,,,,,
Year,State,Utility Number,Utility Name,BA_CODE,Number of Generators,Total Capacity,Capacity Back-up Only,Capacity Utility Owned,Type,Residential,Commercial,Industrial,Transportation,Direct Connected,Total,Residential,Commercial,Industrial,Transportation,Direct Connected,Total,Residential,Commercial,Industrial,Transportation,Direct Connected,Total,Residential,Commercial,Industrial,Transportation,Direct Connected,Total,Residential,Commercial,Industrial,Transportation,Direct Connected,Total,Residential,Commercial,Industrial,Transportation,Direct Connected,Total,Residential,Commercial,Industrial,Transportation,Direct Connected,Total,Residential,Commercial,Industrial,Transportation,Direct Connected,Total,Residential,Commercial,Industrial,Transportation,Direct Connected,Total,Residential,Commercial,Industrial,Transportation,Direct Connected,Total
2017,TN,3812,City of Clinton - (TN),TVA,14,0.104,0,0,AC,0.086,0.018,0,0,0,0.104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.086,0.018,0,0,0,0.104
2017,MS,3841,Coast Electric Power Assn,SOCO,3,0.172,.,.,AC,0.072,0.1,.,.,.,0.172,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,0.072,0.1,0,0,0,0.172
2017,TN,3855,Columbia Power System,TVA,9,0.167,0,0,AC,0.094,0.073,0,0,0,0.167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.094,0.073,0,0,0,0.167
2017,CO,3989,City of Colorado Springs - (CO),WACM,57,6.1,6.1,0,AC,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,6.1,.,.,.,6.1,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,0,6.1,0,0,0,6.1
2017,CA,4003,City of Colton - (CA),CISO,6,4.492,.,0,AC,.,.,.,.,4.492,4.492,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,0,0,0,0,4.492,4.492
2017,OR,4005,"Columbia Basin Elec Cooperative, Inc",BPAT,3,0.2,0,0,AC,0.1,0.1,.,.,.,0.2,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,0.1,0.1,0,0,0,0.2
2017,MO,4045,City of Columbia - (MO),MISO,1,0.268,.,.,AC,.,.,.,.,0.268,0.268,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,0,0,0,0,0.268,0.268
2017,MO,4063,Co-Mo Electric Coop Inc,AECI,3,0.8,0.8,0.8,AC,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,0.8,.,.,.,0.8,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,0,0.8,0,0,0,0.8
2017,WI,4073,City of Columbus - (WI),MISO,1,0.001,.,0.001,DC,0.001,.,.,.,.,0.001,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,0.001,0,0,0,0,0.001
2017,IL,4110,Commonwealth Edison Co,PJM,452,16.628,.,.,AC,0.814,13.962,.,.,.,14.776,.,0.45,.,.,.,0.45,0.018,0.259,.,.,.,0.277,.,.,.,.,.,0,.,.,.,.,.,0,.,1.125,.,.,.,1.125,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,0.832,15.796,0,0,0,16.628
2017,CT,4176,Connecticut Light & Power Co,ISNE,89,20.075,5.3,0,AC,.,1.137,0.14,.,.,1.277,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,4.384,4.384,.,.,.,.,.,0,0.075,10.434,1.35,.,0.15,12.009,.,1.49,0.065,.,.,1.555,.,.,.,.,.,0,.,.,.,.,0.85,0.85,0.075,13.061,1.555,0,5.384,20.075
2017,NY,4226,Consolidated Edison Co-NY Inc,NYIS,280,41.992,.,.,AC,0,.,.,.,.,0,2.002,.,.,.,.,2.002,0,.,.,.,.,0,0,.,.,.,.,0,0,.,.,.,.,0,27.06,.,.,.,.,27.06,11.68,.,.,.,.,11.68,1.25,.,.,.,.,1.25,0,.,.,.,.,0,41.992,0,0,0,0,41.992
2017,WI,4247,Consolidated Water Power Co,MISO,39,35.687,0,35.687,,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,35.687,35.687,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,0,0,0,0,35.687,35.687
2017,MI,4254,Consumers Energy Co,MISO,481,21.083,2.6,2,DC,2.944,5.972,0.995,.,.,9.911,.,.,.,.,.,0,0.079,0.085,.,.,.,0.164,.,0.05,.,.,3.928,3.978,.,0.25,.,.,.,0.25,.,0.59,2.53,0,3.615,6.735,.,.,.,.,.,0,.,.,.,.,.,0,.,0.045,.,.,.,0.045,3.023,6.992,3.525,0,7.543,21.083
2017,AR,4280,Conway Corporation,MISO,7,3.17,3.17,3.17,AC,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,3.17,0,.,.,3.17,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,0,3.17,0,0,0,3.17
2017,TN,4294,City of Cookeville - (TN),TVA,10,0.26,0,0,AC,0.018,0.242,0,0,0,0.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018,0.242,0,0,0,0.26
2017,OK,4401,"Cotton Electric Coop, Inc",SWPP,38,0.123,.,.,,0.071,0.008,.,.,.,0.079,.,.,.,.,.,0,0.043,0.001,.,.,.,0.044,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,0.114,0.009,0,0,0,0.123
2017,AL,4617,Cullman Power Board,TVA,2,0.04,0,0,AC,0.007,0.033,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007,0.033,0,0,0,0.04
2017,AL,4618,"Cullman Electric Coop, Inc",TVA,38,1.267,0,0,AC,0.211,1.056,0,0,0,1.267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.211,1.056,0,0,0,1.267
2017,TN,4624,Cumberland Elec Member Corp,TVA,79,2.257,0,0,AC,0.518,0.74,0,0,0,1.258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999,0,0,0,0.999,0.518,1.739,0,0,0,2.257
2017,NE,4632,Cuming County Public Pwr Dist,SWPP,1,0.08,.,.,AC,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,0.08,.,.,.,.,0.08,0.08,0,0,0,0,0.08
2017,NE,4671,Custer Public Power District,SWPP,7,2.8,0,0,AC,.,.,.,.,2.8,2.8,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,0,0,0,0,2.8,2.8
2017,OH,4683,City of Cuyahoga Falls - (OH),PJM,3,0.2,0,0,,.,0.1,.,.,.,0.1,.,.,.,.,.,0,.,0.1,.,.,.,0.1,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,0,0.2,0,0,0,0.2
2017,KS,4704,"DS&O Electric Cooperative, Inc.",SWPP,2,1.5,.,1,AC,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,1.5,1.5,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,0,0,0,0,1.5,1.5
2017,SD,4720,Dakota Energy Coop Inc,WACM,3,0.15,0,0,,0.05,.,.,.,.,0.05,.,.,.,.,.,0,0.1,.,.,.,.,0.1,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,0.15,0,0,0,0,0.15
2017,GA,4744,Dalton Utilities,SOCO,38,9.33,8.43,1.93,,.,0.1,0.1,.,0.7,0.9,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,6.98,1.45,.,.,8.43,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,0,7.08,1.55,0,0.7,9.33
2017,TN,4920,City of Dayton - (TN),TVA,3,0.028,0,0,AC,0.028,0,0,0,0,0.028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028,0,0,0,0,0.028
2017,AL,4958,Decatur Utilities,TVA,3,0.244,0,0,AC,0.046,0.198,0,0,0,0.244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.046,0.198,0,0,0,0.244
2017,TX,5063,City of Denton - (TX),ERCO,7,0.315,.,.,AC,.,0.01,.,.,.,0.01,.,.,.,.,.,0,.,0.305,.,.,.,0.305,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,0,0.315,0,0,0,0.315
2017,DE,5070,Delaware Electric Cooperative,PJM,1,0.5,0,0.5,DC,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,0.5,.,.,.,0.5,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,0,0.5,0,0,0,0.5
2017,TX,5078,"Denton County Elec Coop, Inc",ERCO,13,11.25,11.25,.,DC,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,11.25,.,.,.,11.25,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,0,11.25,0,0,0,11.25
2017,CO,5086,Delta Montrose Electric Assn,WACM,3,0.19,.,.,DC,0.19,.,.,.,.,0.19,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,0.19,0,0,0,0,0.19
2017,MI,5109,DTE Electric Company,MISO,32,15.918,.,11.464,AC,.,0.833,.,.,11.464,12.297,.,.,.,.,.,0,.,0.195,.,.,.,0.195,.,.,.,.,.,0,.,.,.,.,.,0,.,0.95,0.376,.,.,1.326,.,.,.,.,.,0,.,.,.,.,.,0,.,0.9,1.2,.,.,2.1,0,2.878,1.576,0,11.464,15.918
2017,MN,5111,City of Detroit Lakes - (MN),MISO,1,0.028,0,0,AC,0.02,0.008,.,.,.,0.028,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,0.02,0.008,0,0,0,0.028
2017,TN,5148,City of Dickson,TVA,29,0.76,0,0,AC,0.162,0.598,0,0,0,0.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162,0.598,0,0,0,0.76
2017,MS,5175,Dixie Electric Power Assn,MISO,518,25.4,25.4,0.5,AC,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,25.4,.,.,.,25.4,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,0,25.4,0,0,0,25.4
2017,TN,5399,Duck River Elec Member Corp,TVA,47,0.814,0,0,AC,0.318,0.496,0,0,0,0.814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.318,0.496,0,0,0,0.814
2017,NC,5416,"Duke Energy Carolinas, LLC",DUK,216,20.762,0,4.53,AC,0.419,13.218,.,.,.,13.637,.,.,.,.,.,0,.,0.004,.,.,.,0.004,.,5.551,.,.,.,5.551,.,.,.,.,.,0,.,0.87,.,.,.,0.87,.,.,.,.,.,0,.,.,.,.,.,0,.,0.7,.,.,.,0.7,0.419,20.343,0,0,0,20.762
2017,SC,5416,"Duke Energy Carolinas, LLC",DUK,18,2.132,0,0,AC,0.038,0.694,.,.,.,0.732,.,.,.,.,.,0,.,.,.,.,.,0,.,1.4,.,.,.,1.4,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,0.038,2.094,0,0,0,2.132
2017,WI,5551,City of Eagle River - (WI),MISO,2,0.332,.,0.332,DC,.,0.332,.,.,.,0.332,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,0,0.332,0,0,0,0.332
2017,MN,5574,East Central Energy,MISO,1,0.15,0,0,AC,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,0,0.15,0,0,0,0.15,0,0.15,0,0,0,0.15
2017,MN,5575,City of East Grand Forks - (MN),MISO,2,1.5,1.5,.,,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,1.5,1.5,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,0,0,0,0,1.5,1.5
2017,MS,5578,East Mississippi Elec Pwr Assn,TVA,1,0.014,0,0,AC,0,0.014,0,0,0,0.014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014,0,0,0,0.014
2017,IA,5605,Eastern Iowa Light & Power Coop,MISO,12,0.574,.,.,AC,0.037,0.534,.,.,.,0.571,.,.,.,.,.,0,0.003,.,.,.,.,0.003,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,0.04,0.534,0,0,0,0.574
2017,TN,5763,City of Elizabethton - (TN),TVA,15,0.171,0,0,AC,0.09,0.081,0,0,0,0.171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0.081,0,0,0,0.171
2017,WI,5777,City of Elkhorn - (WI),MISO,24,5.8,5.8,2.6,,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,3.8,2,.,.,5.8,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,0,3.8,2,0,0,5.8
2017,CO,5862,"Empire Electric Assn, Inc",WACM,4,0.554,0,0.032,DC,.,.,.,.,0.104,0.104,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,0.45,0.45,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,0,0,0,0,0.554,0.554
2017,TN,5961,Town of Erwin - (TN),TVA,4,0.025,0,0,AC,0.019,0.006,0,0,0,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019,0.006,0,0,0,0.025
2017,TN,6008,City of Etowah,TVA,4,0.029,0,0,AC,0.02,0.009,0,0,0,0.029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.009,0,0,0,0.029
2017,OR,6022,City of Eugene - (OR),BPAT,37,2.995,0,0,AC,0.013,2.182,.,.,.,2.195,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,0.8,.,.,.,0.8,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,0.013,2.982,0,0,0,2.995
2017,WI,6043,City of Evansville,MISO,3,0.109,.,0.109,DC,0.009,.,.,.,.,0.009,.,.,.,.,.,0,.,0.1,.,.,.,0.1,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,0.009,0.1,0,0,0,0.109
2017,IA,6112,"Farmers Electric Coop, Inc - (IA)",MISO,3,0.11,.,.,,.,.,.,.,.,0,.,.,.,.,.,0,.,0.11,.,.,.,0.11,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,0,0.11,0,0,0,0.11
2017,WA,6149,City of Ellensburg - (WA),BPAT,24,5,5,5,DC,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,5,.,.,.,5,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,0,5,0,0,0,5
2017,IA,6168,Farmers Electric Coop - (IA),MISO,37,2.8,.,.,,0.5,.,.,.,2.3,2.8,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,0.5,0,0,0,2.3,2.8
2017,TX,6182,"Farmers Electric Coop, Inc - (TX)",ERCO,2,1.58,0,0.58,AC,1.58,.,.,.,.,1.58,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,1.58,0,0,0,0,1.58
2017,MO,6205,City of Farmington - (MO),MISO,33,5.8,.,.,AC,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,5.8,.,.,.,5.8,.,.,.,.,.,0,.,.,.,.,.,0,0,5.8,0,0,0,5.8
2017,TN,6234,City of Fayetteville,TVA,46,5.668,0,0,AC,1.819,3.849,0,0,0,5.668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.819,3.849,0,0,0,5.668
2017,MA,6374,Fitchburg Gas and Electric Light Company,ISNE,21,0.4,.,.,AC,0.19,0.14,.,.,.,0.33,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,0.07,.,.,.,0.07,.,.,.,.,.,0,.,.,.,.,.,0,0.19,0.21,0,0,0,0.4
2017,SD,6390,City of Flandreau,MISO,23,2,2,0.27,,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,2,.,.,.,2,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,0,2,0,0,0,2
2017,AL,6422,City of Florence - (AL),TVA,8,0.155,0,0,AC,0.044,0.111,0,0,0,0.155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044,0.111,0,0,0,0.155
2017,FL,6452,Florida Power & Light Co,FPL,434,211.63,210.38,1.033,AC,.,0.34,.,.,0.76,1.1,.,.,.,.,0.15,0.15,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,206.68,3.7,.,.,210.38,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,0,207.02,3.7,0,0.91,211.63
2017,FL,6455,"Duke Energy Florida, LLC",FPC,147,66.83,66.823,0.007,AC,.,0.323,.,.,0.007,0.33,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,66.5,.,.,.,66.5,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,0,66.823,0,0,0.007,66.83
2017,CO,6604,City of Fort Collins - (CO),PSCO,16,5.227,1.5,0,DC,0,0,0,0,3.727,3.727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0,3.727,5.227
2017,TN,6608,Fort Loudoun Electric Coop,TVA,35,1.462,0,0,AC,0.236,0.227,0,0,0,0.463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999,0,0,0,0.999,0.236,1.226,0,0,0,1.462
2017,AL,6612,Fort Payne Improvement Authority,TVA,4,0.159,0,0,AC,0.01,0.149,0,0,0,0.159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.149,0,0,0,0.159
2017,MS,6641,4-County Electric Power Assn,TVA,18,1.211,0,0,AC,0.174,0.038,0,0,0,0.212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999,0,0,0,0.999,0.174,1.037,0,0,0,1.211
2017,SC,6709,Easley Combined Utility System,DUK,13,12.525,1.625,12.525,AC,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,1.625,.,.,10.9,12.525,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,0,1.625,0,0,10.9,12.525
2017,NC,6784,French Broad Elec Member Corp,CPLE,37,0.708,.,.,DC,0.116,0.589,.,.,.,0.705,.,.,.,.,.,0,.,0.003,.,.,.,0.003,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,0.116,0.592,0,0,0,0.708
2017,KY,6840,City of Fulton - (KY),TVA,3,0.027,0,0,AC,0.017,0.01,0,0,0,0.027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017,0.01,0,0,0,0.027
2017,SC,6894,City of Gaffney - (SC),DUK,6,5.2,3,2.4,AC,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,5.2,5.2,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,0,0,0,0,5.2,5.2
2017,FL,6909,Gainesville Regional Utilities,GVL,13,4.1,4.1,2.8,DC,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,4.1,.,.,.,4.1,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,0,4.1,0,0,0,4.1
2017,TN,6923,City of Gallatin - (TN),TVA,6,0.152,0,0,AC,0,0.152,0,0,0,0.152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152,0,0,0,0.152
2017,KS,6965,City of Garnett - (KS),SWPP,7,1.6,.,1.6,,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,1.6,1.6,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,0,0,0,0,1.6,1.6
2017,OH,7004,"Buckeye Power, Inc",PJM,24,3.5,0,2.05,DC,.,.,.,.,2.05,2.05,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,1.45,.,.,1.45,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,0,0,1.45,0,2.05,3.5
2017,NC,7027,City of Gastonia - (NC),DUK,20,3.25,1,2.2,,0.6,0.35,.,.,.,0.95,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,2.3,.,.,.,2.3,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,0.6,2.65,0,0,0,3.25
2017,GA,7090,GreyStone Power Corporation,SOCO,134,73,73,0.8,AC,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,6,67,.,.,73,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,0,6,67,0,0,73
2017,GA,7140,Georgia Power Co,SOCO,1501,219.543,67.97,.,AC,3.308,9.36,117.85,.,.,130.518,.,1.025,.,.,.,1.025,.,.,.,.,.,0,.,3.48,0.75,.,0.5,4.73,.,.,.,.,.,0,.,83.27,.,.,.,83.27,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,3.308,97.135,118.6,0,0.5,219.543
2017,TN,7174,Gibson Electric Members Corp,TVA,51,1.004,0,0,AC,0.552,0.452,0,0,0,1.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.552,0.452,0,0,0,1.004
