Utility Characteristics,,,,,IEEE Standard,,,,,,,,,,,,Other Standard,,,,,,,,,,
Data Year,Utility Number,Utility Name,State,Ownership,SAIDI With MED,SAIFI With MED,CAIDI With MED,SAIDI Without MED,SAIFI Without MED,CAIDI Without MED,SAIDI With MED Minus LOS,SAIFI With MED Minus LOS,CAIDI Minus MED,Number of Customers,Highest Dist. Voltage,Outages Recorded Automatically,SAIDI With MED,SAIFI With MED,CAIDI With MED,SAIDI Without MED,SAIFI Without MED,CAIDI Without MED,Number of Customers,Inactive Accounts Included,Momentary Interruptions,Highest Dist. Voltage,Outages Recorded Automatically
2017,3634,City of Nixa - (MO),MO,Municipal,14.223,0.671,21.196721,14.223,0.671,21.196721,14.223,0.671,21.196721,9795,12.5,N,.,.,.,.,.,.,.,,,.,
2017,3644,PUD No 1 of Clallam County,WA,Political Subdivision,.,.,.,.,.,.,.,.,.,.,.,,343.5,1.317,260.82005,177.4,1.004,176.69323,31429,N,L,34,Y
2017,3647,City of Claremore,OK,Municipal,55.45,0.527,105.21822,55.45,.,.,.,.,.,12106,13.2,N,.,.,.,.,.,.,.,,,.,
2017,3660,PUD No 1 of Clark County - (WA),WA,Political Subdivision,62.5,0.801,78.027466,50.6,0.745,67.919463,60.2,0.721,83.495146,200000,12.5,N,.,.,.,.,.,.,.,,,.,
2017,3687,Clark Energy Coop Inc - (KY),KY,Cooperative,154.34,1.389,111.11591,122.665,1.242,98.76409,117.363,0.936,125.38782,26264,25,Y,.,.,.,.,.,.,.,,,.,
2017,3712,Clay County Electric Coop Corp,AR,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,692,3.603,192.06217,668.6,3.545,188.60367,12480,N,L,14.4,Y
2017,3722,Clarke Electric Coop Inc - (IA),IA,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,65.04,0.66,98.545455,65.04,0.66,98.545455,5336,N,F,12.5,Y
2017,3739,Clearwater Power Company,ID,Cooperative,672.8,3.266,206.00122,672.8,3.266,206.00122,553.4,2.229,248.27277,10909,25,Y,.,.,.,.,.,.,.,,,.,
2017,3755,Cleveland Electric Illum Co,OH,Investor Owned,281.534,1.342,209.78689,120.223,1.062,113.20433,265.565,1.097,242.08295,731153,36,Y,.,.,.,.,.,.,.,,,.,
2017,3757,"Clay Electric Cooperative, Inc",FL,Cooperative,439.62,3.52,124.89205,200.65,3.24,61.929012,386.89,3.03,127.68647,173470,25,N,.,.,.,.,.,.,.,,,.,
2017,3758,City of Cleveland - (TN),TN,Municipal,95.941,1.217,78.834018,49.234,0.865,56.917919,95.941,1.217,78.834018,31582,13.2,N,.,.,.,.,.,.,.,,,.,
2017,3762,City of Cleveland - (OH),OH,Municipal,28.48,0.13,219.07692,.,.,.,.,.,.,72181,13.8,N,.,.,.,.,.,.,.,,,.,
2017,3764,Clearwater-Polk Elec Coop Inc,MN,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,518,0.053,9773.5849,113,0.044,2568.1818,4341,N,L,14.4,N
2017,3774,City of Clewiston,FL,Municipal,.,.,.,.,.,.,.,.,.,.,.,,149.36,1.476,101.19241,.,.,.,4000,N,L,7.2,N
2017,3804,Clinton Combined Utility Sys,SC,Municipal,.,.,.,.,.,.,.,.,.,.,.,,18.153,0.318,57.084906,.,.,.,4021,N,L,25,N
2017,3812,City of Clinton - (TN),TN,Municipal,147,1.379,106.59898,115,1.269,90.622537,127,1.226,103.58891,29266,13,Y,.,.,.,.,.,.,.,,,.,
2017,3828,Cloverland Electric Co-op,MI,Cooperative,871.1,3.17,274.79495,207.7,1.61,129.00621,846.6,2.98,284.09396,42963,24.9,Y,.,.,.,.,.,.,.,,,.,
2017,3841,Coast Electric Power Assn,MS,Cooperative,209.32,1.75,119.61143,47.41,.,.,204.85,.,.,81831,14.4,N,.,.,.,.,.,.,.,,,.,
2017,3843,Coastal Electric Member Corp,GA,Cooperative,1826.3,3.49,523.29513,72.9,1.14,63.947368,1826.3,3.49,523.29513,18857,25,Y,.,.,.,.,.,.,.,,,.,
2017,3844,"Coastal Electric Coop, Inc",SC,Cooperative,425.2,2.777,153.11487,212.7,2.012,105.71571,402.8,2.431,165.69313,11743,12.5,Y,.,.,.,.,.,.,.,,,.,
2017,3855,Columbia Power System,TN,Municipal,515.8,1.511,341.36334,456.605,0.819,557.51526,.,.,.,28468,12.5,Y,.,.,.,.,.,.,.,,,.,
2017,3881,City of Cody,WY,Municipal,.,.,.,.,.,.,.,.,.,.,.,,10.996,0.409,26.885086,.,.,.,7388,N,L,12.5,N
2017,3892,City of Coffeyville - (KS),KS,Municipal,10.483,0.063,166.39683,2.223,0.032,69.46875,.,.,.,6188,69,N,.,.,.,.,.,.,.,,,.,
2017,3915,Coldwater Board of Public Util,MI,Municipal,68.71,1.019,67.428852,.,.,.,.,.,.,6928,13.8,Y,.,.,.,.,.,.,.,,,.,
2017,3916,Cobb Electric Membership Corp,GA,Cooperative,225,1.03,218.4466,38.86,0.52,74.730769,224.86,1.03,218.31068,203810,20,Y,.,.,.,.,.,.,.,,,.,
2017,3940,City of College Station - (TX),TX,Municipal,53.232,1.032,51.581395,29.04,0.541,53.678373,53.232,1.032,51.581395,39725,12.5,Y,.,.,.,.,.,.,.,,,.,
2017,3989,City of Colorado Springs - (CO),CO,Municipal,130.87,0.913,143.34064,47.75,0.66,72.348485,130.87,0.913,143.34064,249461,34.5,Y,.,.,.,.,.,.,.,,,.,
2017,4008,Columbia Power Coop Assn Inc,OR,Cooperative,157,.,.,157,.,.,157,.,.,1890,24.9,,.,.,.,.,.,.,.,,,.,
2017,4040,Calhoun County Elec Coop Assn,IA,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,38.21,0.92,41.532609,38.21,0.92,41.532609,1697,N,F,.,N
2017,4041,"Columbia Rural Elec Assn, Inc",WA,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,241.35,.,.,241.35,.,.,5675,N,F,24.9,Y
2017,4045,City of Columbia - (MO),MO,Municipal,2466.767,0.63,3915.5032,35.346,0.43,82.2,2466.767,0.63,3915.5032,46222,69,N,.,.,.,.,.,.,.,,,.,
2017,4063,Co-Mo Electric Coop Inc,MO,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,435.7,1.59,274.02516,89.3,1.02,87.54902,31522,N,F,25,Y
2017,4065,City of Columbus - (OH),OH,Municipal,297.04,1.73,171.69942,297.04,1.73,171.69942,297.04,1.73,171.69942,12902,14.4,N,.,.,.,.,.,.,.,,,.,
2017,4068,City of Columbus - (MS),MS,Municipal,31.224,0.563,55.460036,21.575,0.332,64.98494,.,.,.,12945,13,N,.,.,.,.,.,.,.,,,.,
2017,4110,Commonwealth Edison Co,IL,Investor Owned,95.285,0.818,116.48533,55.414,0.656,84.472561,94.516,0.807,117.1202,4029200,34,Y,.,.,.,.,.,.,.,,,.,
2017,4117,Community Electric Coop,VA,Cooperative,140.531,1.1,127.75545,140.531,1.1,127.75545,120.76,0.96,125.79167,11055,34.5,,.,.,.,.,.,.,.,,,.,
2017,4146,Concho Valley Elec Coop Inc,TX,Cooperative,586.2,4.04,145.09901,354,3.42,103.50877,311.4,1.67,186.46707,14508,24.9,Y,.,.,.,.,.,.,.,,,.,
2017,4150,City of Concord - (NC),NC,Municipal,57.04,1.023,55.757576,57.04,1.023,55.757576,57.04,1.023,55.757576,30131,13.2,N,.,.,.,.,.,.,.,,,.,
2017,4176,Connecticut Light & Power Co,CT,Investor Owned,355.4,1.025,346.73171,78.2,0.733,106.68486,355.15,1.015,349.90148,1265772,34.5,Y,.,.,.,.,.,.,.,,,.,
2017,4226,Consolidated Edison Co-NY Inc,NY,Investor Owned,.,.,.,.,.,.,.,.,.,.,.,,20.58,0.118,174.40678,18.35,0.11,166.81818,3434897,N,F,33,N
2017,4237,Consolidated Electric Coop,MO,Cooperative,93.79,1.24,75.637097,87.87,0.63,139.47619,89.99,1.21,74.371901,7982,12.5,Y,.,.,.,.,.,.,.,,,.,
2017,4254,Consumers Energy Co,MI,Investor Owned,605.8,1.31,462.44275,160.9,0.89,180.78652,595,1.29,461.24031,1815319,14.4,Y,.,.,.,.,.,.,.,,,.,
2017,4262,Cooke County Elec Coop Assn,TX,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,152.51,1.2,127.09167,152.51,1.2,127.09167,16188,N,L,.,Y
2017,4265,Continental Divide El Coop Inc,NM,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,153.83,.,.,75.87,.,.,18526,N,F,25,N
2017,4280,Conway Corporation,AR,Municipal,52.318,0.676,77.393491,52.318,0.676,77.393491,.,.,.,30474,13.8,N,.,.,.,.,.,.,.,,,.,
2017,4296,"Cookson Hills Elec Coop, Inc",OK,Cooperative,415.8,2.1,198,311.8,1.791,174.09269,414.5,2.092,198.13576,17819,7.6,Y,.,.,.,.,.,.,.,,,.,
2017,4317,"Coos-Curry Electric Coop, Inc",OR,Cooperative,211.56,1.54,137.37662,162.5,.,.,210.01,1.51,139.07947,18086,24.9,N,.,.,.,.,.,.,.,,,.,
2017,4327,Coosa Valley Electric Coop Inc,AL,Cooperative,396.395,2.507,158.11528,124.093,1.667,74.440912,124.036,1.667,74.406719,16721,24.9,N,.,.,.,.,.,.,.,,,.,
2017,4346,Cooperative L&P Assn Lake County,MN,Cooperative,263.44,1.6,164.65,212.43,1.4,151.73571,260.35,1.4,185.96429,6135,14.4,N,.,.,.,.,.,.,.,,,.,
2017,4362,Corn Belt Energy Corporation,IL,Cooperative,230.4,4.15,55.518072,230.4,4.15,55.518072,120.1,3.99,30.100251,35911,69,Y,.,.,.,.,.,.,.,,,.,
2017,4373,Cornhusker Public Power Dist,NE,Political Subdivision,.,.,.,.,.,.,.,.,.,.,.,,97.2,.,.,97.2,.,.,9904,N,O,12.5,N
2017,4401,"Cotton Electric Coop, Inc",OK,Cooperative,323.116,2.457,131.50834,271.761,2.197,123.6964,197.578,1.621,121.88649,21553,25,N,.,.,.,.,.,.,.,,,.,
2017,4430,"Covington Electric Coop, Inc",AL,Cooperative,107.2,1.81,59.226519,68,1.13,60.176991,107.2,1.81,59.226519,22921,25,Y,.,.,.,.,.,.,.,,,.,
2017,4432,Coweta-Fayette El Member Corp,GA,Cooperative,781.99,1.94,403.08763,110.17,0.95,115.96842,755.9,1.9,397.84211,79282,25,N,.,.,.,.,.,.,.,,,.,
2017,4442,PUD No 1 of Cowlitz County,WA,Political Subdivision,80.79,0.49,164.87755,.,.,.,.,.,.,49000,13,Y,.,.,.,.,.,.,.,,,.,
2017,4471,Craig-Botetourt Electric Coop,VA,Cooperative,1052.08,5.35,196.65047,477.08,3.76,126.88298,356.41,2.71,131.51661,6691,.,Y,.,.,.,.,.,.,.,,,.,
2017,4471,Craig-Botetourt Electric Coop,WV,Cooperative,861.38,4.73,182.10994,832.23,4.68,177.82692,632.85,3.73,169.66488,482,.,Y,.,.,.,.,.,.,.,,,.,
2017,4508,"Crawfordsville Elec, Lgt & Pwr",IN,Municipal,.,.,.,.,.,.,.,.,.,.,.,,.,.,.,3.26,0.04,81.5,9955,N,L,13.8,N
2017,4509,Craighead Electric Coop Corp,AR,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,114,0.79,144.3038,113.4,0.78,145.38462,30382,N,F,34.5,N
2017,4524,"Crawford Electric Coop, Inc",MO,Cooperative,320.8,1.631,196.68915,228.8,1.429,160.11197,314,1.561,201.15311,19851,25,Y,.,.,.,.,.,.,.,,,.,
2017,4577,Crow Wing Cooperative Power & Light Comp,MN,Cooperative,184.54,0.81,227.82716,67.27,0.55,122.30909,169.73,0.66,257.16667,43074,15,Y,.,.,.,.,.,.,.,,,.,
2017,4618,"Cullman Electric Coop, Inc",AL,Cooperative,471.811,2.678,176.18036,234.769,1.999,117.44322,398.497,2.457,162.18844,42456,46,Y,.,.,.,.,.,.,.,,,.,
2017,4622,"Cumberland Valley Electric, Inc.",KY,Cooperative,180.5,1.359,132.81825,158.4,1.297,122.12799,179.6,1.345,133.5316,23797,25,Y,.,.,.,.,.,.,.,,,.,
2017,4624,Cumberland Elec Member Corp,TN,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,275.57,2.728,101.0154,189.17,2.29,82.606987,96344,N,F,25,Y
2017,4675,Cuivre River Electric Coop Inc,MO,Cooperative,251.33,1.22,206.0082,88.56,0.76,116.52632,250.23,1.19,210.27731,63580,24.9,Y,.,.,.,.,.,.,.,,,.,
2017,4683,City of Cuyahoga Falls - (OH),OH,Municipal,126.168,0.793,159.10214,41.443,0.349,118.74785,126.168,0.793,159.10214,25749,23,N,.,.,.,.,.,.,.,,,.,
2017,4704,"DS&O Electric Cooperative, Inc.",KS,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,93.09,0.57,163.31579,89.69,0.56,160.16071,8231,N,F,12.5,Y
2017,4717,Dakota Valley Elec Coop Inc,ND,Cooperative,201.8,1.776,113.62613,155.7,1.664,93.569712,143.8,0.955,150.57592,6574,25,Y,.,.,.,.,.,.,.,,,.,
2017,4848,Daviess Martin County R E M C,IN,Cooperative,676,3,225.33333,283,2.2,128.63636,647,2.6,248.84615,8153,12.5,N,.,.,.,.,.,.,.,,,.,
2017,4911,Dawson Power District,NE,Political Subdivision,.,.,.,.,.,.,.,.,.,.,.,,168.6,.,.,32.6,.,.,23370,N,O,.,Y
2017,4922,Dayton Power & Light Co,OH,Investor Owned,197.09,1.06,185.93396,103.3,0.85,121.52941,184.2,0.86,214.18605,584044,12,N,.,.,.,.,.,.,.,,,.,
2017,4939,"Deaf Smith Electric Coop, Inc",TX,Cooperative,279.8,2.3,121.65217,234.2,2,117.1,253,1.9,133.15789,14448,14.4,Y,.,.,.,.,.,.,.,,,.,
2017,4958,Decatur Utilities,AL,Municipal,.,.,.,.,.,.,.,.,.,.,.,,27.796,0.761,36.525624,.,.,.,26587,N,O,12.5,Y
2017,4960,Decatur County Rural E M C,IN,Cooperative,240.722,2.269,106.09167,228.416,2.19,104.29954,189.611,1.584,119.70391,7945,12.5,Y,.,.,.,.,.,.,.,,,.,
2017,4975,Deep East Texas Elec Coop Inc,TX,Cooperative,594.3,.,.,399.39,.,.,493.63,.,.,42373,12.5,N,.,.,.,.,.,.,.,,,.,
2017,5027,Delmarva Power,DE,Investor Owned,179.45,1.011,177.49753,79.19,0.819,96.691087,179,1.01,177.22772,307910,69,Y,.,.,.,.,.,.,.,,,.,
2017,5027,Delmarva Power,MD,Investor Owned,196.62,1.359,144.67991,92.62,1.142,81.103327,195,1.34,145.52239,205663,69,Y,.,.,.,.,.,.,.,,,.,
2017,5063,City of Denton - (TX),TX,Municipal,60.12,0.8,75.15,60.12,0.8,75.15,60.12,0.8,75.15,53355,13.2,Y,.,.,.,.,.,.,.,,,.,
2017,5070,Delaware Electric Cooperative,DE,Cooperative,94.12,1.43,65.818182,94.12,1.43,65.818182,89.88,1.29,69.674419,122040,12,,.,.,.,.,.,.,.,,,.,
2017,5078,"Denton County Elec Coop, Inc",TX,Cooperative,39.64,0.57,69.54386,33.74,0.56,60.25,33.3,0.57,58.421053,221032,24.9,Y,.,.,.,.,.,.,.,,,.,
2017,5109,DTE Electric Company,MI,Investor Owned,1063,1.39,764.7482,196,0.99,197.9798,1063,1.39,764.7482,2196448,13.2,Y,.,.,.,.,.,.,.,,,.,
2017,5111,City of Detroit Lakes - (MN),MN,Municipal,320.737,0.884,362.82466,11.149,0.25,44.596,320.737,0.884,362.82466,7348,12.4,N,.,.,.,.,.,.,.,,,.,
2017,5148,City of Dickson,TN,Municipal,186.611,1.679,111.14413,170.892,1.582,108.02276,.,.,.,34761,13,Y,.,.,.,.,.,.,.,,,.,
2017,5175,Dixie Electric Power Assn,MS,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,1078.64,3.449,312.73992,266.66,2.218,120.22543,37066,N,F,24.9,Y
2017,5202,Dixie Electric Membership Corp,LA,Cooperative,579.486,3.869,149.77669,244.93,2.973,82.384797,542.747,3.456,157.04485,108652,69,Y,.,.,.,.,.,.,.,,,.,
2017,5204,Dixie Electric Coop,AL,Cooperative,217.27,.,.,111.84,.,.,208.43,.,.,23106,13.2,N,.,.,.,.,.,.,.,,,.,
2017,5336,City of Dover - (OH),OH,Municipal,116.407,0.77,151.17792,4.914,0.44,11.168182,116.407,0.77,151.17792,6818,12.5,N,.,.,.,.,.,.,.,,,.,
2017,5394,Dubois Rural Electric Coop Inc,IN,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,102.487,1.132,90.536219,51.826,0.888,58.362613,13668,N,L,12.5,Y
2017,5399,Duck River Elec Member Corp,TN,Cooperative,222.38,1.7,130.81176,108.31,1.36,79.639706,194.32,1.49,130.41611,73602,25,Y,.,.,.,.,.,.,.,,,.,
2017,5416,"Duke Energy Carolinas, LLC",NC,Investor Owned,395,1.42,278.16901,192,1.13,169.9115,348,1.21,287.60331,1889963,35,Y,.,.,.,.,.,.,.,,,.,
2017,5416,"Duke Energy Carolinas, LLC",SC,Investor Owned,665,1.62,410.49383,182,1.1,165.45455,620,1.48,418.91892,662357,35,Y,.,.,.,.,.,.,.,,,.,
2017,5417,Dunn County Electric Coop,WI,Cooperative,109.64,0.926,118.40173,48.34,0.678,71.297935,109.17,0.667,163.67316,10326,7.2,Y,.,.,.,.,.,.,.,,,.,
2017,5429,City of Duncan - (OK),OK,Municipal,.,.,.,.,.,.,.,.,.,.,.,,500,3.2,156.25,.,.,.,8661,N,O,13.2,N
2017,5487,Duquesne Light Co,PA,Investor Owned,.,.,.,.,.,.,.,.,.,.,.,,112,0.97,115.46392,112,0.97,115.46392,594785,,F,23,N
2017,5509,City of Dyersburg,TN,Municipal,221.949,1.304,170.20629,36.592,.,.,221.949,1.304,170.20629,11724,13.2,N,.,.,.,.,.,.,.,,,.,
2017,5574,East Central Energy,MN,Cooperative,55.9,0.684,81.725146,55.9,0.684,81.725146,53.6,0.635,84.409449,60020,14.4,Y,.,.,.,.,.,.,.,,,.,
2017,5575,City of East Grand Forks - (MN),MN,Municipal,.,.,.,.,.,.,.,.,.,.,.,,28.17,0.77,36.584416,0.31,0.005,62,4387,N,F,12.5,N
2017,5578,East Mississippi Elec Pwr Assn,MS,Cooperative,232.2,2.76,84.130435,209.4,2.64,79.318182,158.4,1.73,91.560694,12085,25,N,.,.,.,.,.,.,.,,,.,
2017,5585,Eastern Illinois Elec Coop,IL,Cooperative,203.3,1.72,118.19767,130.5,1.34,97.38806,175.8,1.41,124.68085,13462,7.2,Y,.,.,.,.,.,.,.,,,.,
2017,5588,East-Central Iowa Rural Elec Coop,IA,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,46,0.65,70.769231,46,0.65,70.769231,8746,N,F,12.5,Y
2017,5598,East Central Oklahoma Elec Coop Inc,OK,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,240.24,1.819,132.07257,240.24,1.819,132.07257,33538,N,F,25,
2017,5605,Eastern Iowa Light & Power Coop,IA,Cooperative,111.16,1.06,104.86792,87.58,0.92,95.195652,100.13,0.89,112.50562,23602,7.2,N,.,.,.,.,.,.,.,,,.,
2017,5609,Eastern Maine Electric Coop,ME,Cooperative,341.3,3.9,87.512821,341.3,3.9,87.512821,297.42,3.51,84.735043,12662,25,Y,.,.,.,.,.,.,.,,,.,
2017,5625,Easton Utilities Comm,MD,Municipal,.,.,.,.,.,.,.,.,.,.,.,,13.345,0.926,14.411447,.,.,.,10659,Y,F,25,N
2017,5632,Eau Claire Electric Coop,WI,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,108.4,0.803,134.99377,64.3,0.652,98.619632,11024,N,L,12.5,Y
2017,5644,"Edisto Electric Coop, Inc",SC,Cooperative,204.38,.,.,50.11,.,.,204.38,.,.,20132,14.4,N,.,.,.,.,.,.,.,,,.,
2017,5656,Edgecombe-Martin County E M C,NC,Cooperative,97.3,0.999,97.397397,76.09,0.885,85.977401,97.3,0.999,97.397397,11203,25,N,.,.,.,.,.,.,.,,,.,
2017,5661,City of Edmond - (OK),OK,Municipal,62.549,0.754,82.956233,31.608,0.468,67.538462,62.549,0.754,82.956233,39821,12.4,Y,.,.,.,.,.,.,.,,,.,
2017,5701,El Paso Electric Co,NM,Investor Owned,157.173,1.608,97.744403,157.173,1.608,97.744403,152.983,1.58,96.824684,98011,23.9,Y,.,.,.,.,.,.,.,,,.,
2017,5701,El Paso Electric Co,TX,Investor Owned,81.016,1.033,78.42788,81.016,1.033,78.42788,74.039,0.901,82.174251,319882,23.9,Y,.,.,.,.,.,.,.,,,.,
2017,5773,City of Elk River,MN,Municipal,32.39,0.312,103.8141,32.39,0.312,103.8141,32.39,0.312,103.8141,11448,12.5,N,.,.,.,.,.,.,.,,,.,
2017,5780,Elkhorn Rural Public Pwr Dist,NE,Political Subdivision,.,.,.,.,.,.,.,.,.,.,.,,63.91,0.66,96.833333,51.01,0.58,87.948276,9616,N,F,12.5,N
2017,5860,Empire District Electric Co,AR,Investor Owned,98.93,0.905,109.31492,26.92,0.314,85.732484,.,.,.,4537,12.5,N,.,.,.,.,.,.,.,,,.,
2017,5860,Empire District Electric Co,KS,Investor Owned,154.15,1.436,107.3468,106.26,1.205,88.182573,.,.,.,9667,12.5,N,.,.,.,.,.,.,.,,,.,
2017,5860,Empire District Electric Co,MO,Investor Owned,147.72,1.365,108.21978,116.59,1.22,95.565574,.,.,.,152950,25,N,.,.,.,.,.,.,.,,,.,
2017,5860,Empire District Electric Co,OK,Investor Owned,173.77,1.512,114.92725,122.57,1.264,96.969937,.,.,.,4680,12.5,N,.,.,.,.,.,.,.,,,.,
2017,5862,"Empire Electric Assn, Inc",CO,Cooperative,84.166,0.718,117.22284,84.166,0.718,117.22284,84.166,0.718,117.22284,16415,44,Y,.,.,.,.,.,.,.,,,.,
2017,5905,Excelsior Electric Member Corp,GA,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,1160.8,.,.,971.2,.,.,22467,N,O,24.9,Y
2017,5929,"Fairfield Electric Coop, Inc",SC,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,89.22,0.986,90.486815,48.87,0.677,72.186115,28237,N,L,25,Y
2017,5930,Village of Fairport - (NY),NY,Municipal,74.51,0.709,105.09168,29.68,0.414,71.690821,.,.,.,17152,12.5,,.,.,.,.,.,.,.,,,.,
2017,5935,Borough of Ephrata - (PA),PA,Municipal,8.952,0.063,142.09524,8.952,0.063,142.09524,8.952,0.063,142.09524,6642,12.5,N,.,.,.,.,.,.,.,,,.,
2017,5961,Town of Erwin - (TN),TN,Municipal,.,.,.,.,.,.,.,.,.,.,.,,121.3,1.357,89.388357,121.3,1.357,89.388357,8940,N,L,12.5,N
2017,6022,City of Eugene - (OR),OR,Municipal,94,0.443,212.18962,54.13,0.36,150.36111,.,.,.,90270,12.5,Y,.,.,.,.,.,.,.,,,.,
2017,6112,"Farmers Electric Coop, Inc - (IA)",IA,Cooperative,24.33,0.23,105.78261,24.33,0.23,105.78261,24.33,0.23,105.78261,4786,34.5,N,.,.,.,.,.,.,.,,,.,
2017,6145,City of Fairhope - (AL),AL,Municipal,.,.,.,.,.,.,.,.,.,.,.,,10.43,0.27,38.62963,10.43,0.27,38.62963,6829,N,L,46,N
2017,6168,Farmers Electric Coop - (IA),IA,Cooperative,9.589,0.409,23.444988,9.589,0.409,23.444988,9.589,0.409,23.444988,650,12,Y,.,.,.,.,.,.,.,,,.,
2017,6181,"Farmers Electric Coop, Inc - (MO)",MO,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,114.869,0.544,211.15625,.,.,.,13062,N,O,13.2,N
2017,6182,"Farmers Electric Coop, Inc - (TX)",TX,Cooperative,204.5,1.95,104.87179,133.879,1.407,95.152097,164.711,1.472,111.89606,55230.6,24.9,Y,.,.,.,.,.,.,.,,,.,
2017,6194,Farmers Rural Electric Coop Corp - (KY),KY,Cooperative,140.45,1.338,104.9701,117.25,1.215,96.502058,137.11,1.256,109.16401,25163,68.9,N,.,.,.,.,.,.,.,,,.,
2017,6198,"Farmers Electric Coop, Inc - (NM)",NM,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,173,2.199,78.672124,173,2.199,78.672124,13172,N,F,24.9,N
2017,6204,City of Farmington - (NM),NM,Municipal,57.06,0.9,63.4,.,.,.,.,.,.,44073,13.8,Y,.,.,.,.,.,.,.,,,.,
2017,6234,City of Fayetteville,TN,Municipal,.,.,.,.,.,.,.,.,.,.,.,,130.26,1.51,86.264901,130.26,1.51,86.264901,18205,N,F,14.4,Y
2017,6235,Fayetteville Public Works Commission,NC,Municipal,27.42,0.673,40.742942,27.42,0.673,40.742942,27.42,0.673,40.742942,82392,66,N,.,.,.,.,.,.,.,,,.,
2017,6258,Federated Rural Electric Assn,MN,Cooperative,128.18,1.244,103.03859,128.18,1.244,103.03859,118.99,0.84,141.65476,6793,7.2,Y,.,.,.,.,.,.,.,,,.,
2017,6272,"FEM Electric Assn, Inc",SD,Cooperative,167,1.745,95.702006,167,1.745,95.702006,14,0.139,100.71942,2114,12.4,N,.,.,.,.,.,.,.,,,.,
2017,6335,"Firelands Electric Coop, Inc",OH,Cooperative,533,.,.,481,.,.,.,.,.,9081,7.2,N,.,.,.,.,.,.,.,,,.,
2017,6342,First Electric Coop Corp,AR,Cooperative,284.112,2.302,123.41964,149.892,1.915,78.272585,281.524,2.109,133.48696,92328,25,Y,.,.,.,.,.,.,.,,,.,
2017,6374,Fitchburg Gas and Electric Light Company,MA,Investor Owned,313.41,2.464,127.19562,74.8,1.344,55.654762,313.41,2.464,127.19562,29699,13.8,Y,.,.,.,.,.,.,.,,,.,
2017,6395,Flathead Electric Coop Inc,MT,Cooperative,368.58,2.2,167.53636,209.8,1.48,141.75676,361.67,2.19,165.14612,64287,24.9,N,.,.,.,.,.,.,.,,,.,
2017,6411,Flint Electric Membership Corp,GA,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,763,12.8,59.609375,70,1.2,58.333333,85299,N,L,25,Y
2017,6427,City of Floresville,TX,Municipal,164.48,1.84,89.391304,92.97,1.43,65.013986,164.48,1.84,89.391304,15200,13.8,N,.,.,.,.,.,.,.,,,.,
2017,6431,"Flint Hills Rural E C A, Inc",KS,Cooperative,250.8,2.93,85.59727,144.4,2.02,71.485149,83.2,1.88,44.255319,6653,7.2,Y,.,.,.,.,.,.,.,,,.,
2017,6442,Fleming-Mason Energy Coop Inc,KY,Cooperative,293.27,1.36,215.63971,113.29,0.884,128.15611,282.01,1.097,257.07384,24366,25,Y,.,.,.,.,.,.,.,,,.,
2017,6443,"Florida Keys El Coop Assn, Inc",FL,Cooperative,2717,1.677,1620.155,41.196,0.844,48.810427,.,.,.,32095,25,Y,.,.,.,.,.,.,.,,,.,
2017,6452,Florida Power & Light Co,FL,Investor Owned,3962.45,2,1981.225,58.97,0.69,85.463768,3962.45,2,1981.225,4912867,23,Y,.,.,.,.,.,.,.,,,.,
2017,6455,"Duke Energy Florida, LLC",FL,Investor Owned,101,1.31,77.099237,93,1.25,74.4,95,1.19,79.831933,1671225,25,Y,.,.,.,.,.,.,.,,,.,
2017,6457,Florida Public Utilities Co,FL,Investor Owned,.,.,.,.,.,.,.,.,.,.,.,,1926.72,5.14,374.84825,138.81,1.64,84.640244,29050,N,L,12.5,N
2017,6491,Foley Board of Utilities,AL,Municipal,81.132,1.216,66.720395,62.919,1.131,55.6313,81.129,1.216,66.717928,47453,12.4,Y,.,.,.,.,.,.,.,,,.,
2017,6582,City of Forest Grove,OR,Municipal,.,.,.,.,.,.,.,.,.,.,.,,58.8,0.774,75.968992,.,.,.,9783,N,L,12,N
2017,6604,City of Fort Collins - (CO),CO,Municipal,.,.,.,.,.,.,.,.,.,.,.,,15.95,0.25,63.8,15.95,0.25,63.8,72524,N,L,13.8,N
