Data Year,Utility Number,Utility Name,Ownership,State,BA Code,Total Revenue (Thousand Dollars),Total Sales (MWh),Total Customers,Water Heater,Net Metering,Demand Side Management,Time Based Programs
2017,5655,Edinburgh Municipal Utilities,Municipal,IN,MISO,8597,80418,2768,.,N,N,N
2017,5928,Town of Etna Green,Municipal,IN,MISO,772,7063,270,.,N,N,N
2017,6276,Town of Ferdinand - (IN),Municipal,IN,MISO,2950,44387,811,.,N,N,N
2017,6425,Flora Utilities,Municipal,IN,PJM,2015,17872,1311,.,N,N,N
2017,6735,Town of Frankton - (IN),Municipal,IN,PJM,1799,15917,1101,.,N,N,N
2017,6848,Fulton County Rural E M C,Cooperative,IN,MISO,11536.1,91055,6014,.,N,Y,N
2017,6970,City of Garrett,Municipal,IN,PJM,10445,87937,3360,.,N,N,N
2017,6993,City of Gas City - (IN),Municipal,IN,PJM,6333,56745,3173,.,N,N,N
2017,7907,City of Hagerstown - (IN),Municipal,IN,MISO,2147.6,22101,1184,.,N,N,N
2017,9088,City of Huntingburg - (IN),Municipal,IN,MISO,8679,78895,3435,.,N,N,N
2017,9646,Town of Jamestown - (IN),Municipal,IN,MISO,1223,11363,541,.,N,N,N
2017,10330,Town of Kingsford Heights,Municipal,IN,MISO,639,4886,610,.,N,N,N
2017,10407,Town of Knightstown - (IN),Municipal,IN,PJM,.,.,.,.,N,N,N
2017,10568,Town of Ladoga - (IN),Municipal,IN,MISO,950.1,7163,629,.,N,N,N
2017,10961,City of Lewisville - (IN),Municipal,IN,MISO,.,.,.,.,N,N,N
2017,11055,City of Linton - (IN),Municipal,IN,MISO,7846.8,62776,3555,.,Y,N,N
2017,12476,Town of Middletown - (IN),Municipal,IN,MISO,1947.2,17699,1395,.,N,N,N
2017,12840,Town of Montezuma - (IN),Municipal,IN,MISO,1697.5,15999,621,.,N,N,N
2017,13423,Town of New Carlisle- (IN),Municipal,IN,MISO,1705.9,10850,936,.,N,N,N
2017,13566,Newton County Rural E M C,Cooperative,IN,MISO,5445,47923,1376,.,N,N,N
2017,13782,City of New Ross - (IN),Municipal,IN,MISO,273,2465,222,.,N,N,N
2017,14435,Town of Paoli,Municipal,IN,MISO,4169,38000,1888,.,N,N,N
2017,14659,Town of Pendleton - (IN),Municipal,IN,MISO,7758,64005,3217,.,N,N,N
2017,15116,Town of Pittsboro - (IN),Municipal,IN,MISO,1195,10515,774,.,N,N,N
2017,16068,City of Rising Sun - (IN),Municipal,IN,MISO,4406,43074,1608,.,N,N,N
2017,16219,Town of Rockville - (IN),Municipal,IN,MISO,3405.8,17232,1841,.,N,N,N
2017,17589,Town of South Whitley - (IN),Municipal,IN,PJM,1695,17780,894,.,N,N,N
2017,17790,Town of Spiceland - (IN),Municipal,IN,PJM,1536,14282,588,.,N,N,N
2017,18250,Town of Straughn - (IN),Municipal,IN,MISO,165,1654,156,.,N,N,N
2017,18887,City of Thorntown - (IN),Municipal,IN,MISO,1418,12268,863,.,N,N,N
2017,19227,City of Troy - (IN),Municipal,IN,MISO,1194.4,11478,304,.,Y,N,N
2017,19771,Town of Veedersburg - (IN),Municipal,IN,MISO,4504,46627,1225,.,N,N,N
2017,20021,Town of Walkerton - (IN),Municipal,IN,MISO,3653.3,35523,1277,.,N,N,N
2017,20111,Warren County Rural E M C,Cooperative,IN,MISO,13438.9,102171,4800,.,Y,N,Y
2017,20122,Town of Warren - (IN),Municipal,IN,PJM,1805,16908,843,.,N,N,N
2017,20226,City of Waynetown - (IN),Municipal,IN,PJM,560,4823,513,.,N,N,N
2017,20730,City of Williamsport - (IN),Municipal,IN,MISO,2751,23126,970,.,N,N,N
2017,20792,Town of Winamac - (IN),Municipal,IN,MISO,7261.6,56517,2032,.,Y,N,N
2017,385,City of Alma - (KS),Municipal,KS,SWPP,1509,12035,484,.,N,N,N
2017,408,City of Altamont - (KS),Municipal,KS,SWPP,802,8097,534,.,Y,N,N
2017,701,City of Anthony - (KS),Municipal,KS,SWPP,3867,30162,1937,.,N,N,N
2017,764,City of Arcadia - (KS),Municipal,KS,SWPP,228,1335,167,.,N,N,N
2017,832,City of Arma - (KS),Municipal,KS,SWPP,1416.2,10499,820,.,N,N,N
2017,911,City of Ashland - (KS),Municipal,KS,SWPP,1549,11796,602,.,N,N,N
2017,989,City of Attica - (KS),Municipal,KS,SWPP,590.3,5586,501,.,N,N,N
2017,1033,City of Axtell - (KS),Municipal,KS,SWPP,379,2942,233,.,N,N,N
2017,1512,City of Belleville - (KS),Municipal,KS,SWPP,2605.3,23092,1406,.,N,N,N
2017,1726,City of Blue Mound - (KS),Municipal,KS,SWPP,169.9,1192,154,.,N,N,N
2017,2270,City of Bronson,Municipal,KS,SWPP,205,1331,155,.,N,N,N
2017,2547,City of Burlingame - (KS),Municipal,KS,SWPP,787.8,7243,660,.,Y,N,N
2017,3191,City of Cawker City - (KS),Municipal,KS,SWPP,451,5964,400,.,N,N,N
2017,3294,City of Centralia - (KS),Municipal,KS,SWPP,403.6,3775,300,.,N,N,N
2017,3366,City of Chapman - (KS),Municipal,KS,SWPP,1240.4,11573,661,.,N,N,N
2017,3454,City of Chetopa - (KS),Municipal,KS,SWPP,1318.8,9522,652,.,N,N,N
2017,3535,City of Cimarron - (KS),Municipal,KS,SWPP,1517,14774,1088,.,N,N,N
2017,5154,City of Dighton - (KS),Municipal,KS,SWPP,1354,8481,707,.,N,N,N
2017,5334,"Doniphan Elec Coop Assn, Inc",Cooperative,KS,SWPP,3317,18282,1602,.,Y,N,N
2017,5795,City of Elsmore - (KS),Municipal,KS,SWPP,60,365,52,.,N,N,N
2017,5802,City of Ellinwood - (KS),Municipal,KS,SWPP,2116,14421,1242,.,N,N,N
2017,5839,City of Elwood - (KS),Municipal,KS,SWPP,874.4,6235,580,.,N,N,N
2017,5919,City of Enterprise - (KS),Municipal,KS,SWPP,577,5124,346,.,N,N,N
2017,5957,City of Erie - (KS),Municipal,KS,SWPP,1466,9498,585,.,N,N,N
2017,6762,City of Fredonia - (KS),Municipal,KS,SWPP,2727,28347,1464,.,N,N,N
2017,6931,City of Galva - (KS),Municipal,KS,SWPP,621,5540,464,.,N,N,N
2017,7269,City of Glasco - (KS),Municipal,KS,SWPP,409,3108,385,.,N,N,N
2017,7287,City of Glen Elder - (KS),Municipal,KS,SWPP,436,3892,350,.,N,N,N
2017,7631,City of Greensburg - (KS),Municipal,KS,SWPP,1330,11934,636,.,Y,N,N
2017,8279,City of Haven - (KS),Municipal,KS,SWPP,1788,12247,544,.,N,N,N
2017,8490,City of Herington - (KS),Municipal,KS,SWPP,2747,16904,1371,.,N,N,N
2017,8497,City of Herndon,Municipal,KS,SWPP,161,1215,159,.,N,N,N
2017,8599,City of Hill City,Municipal,KS,SWPP,1882,12893,1076,.,N,N,N
2017,8629,City of Hillsboro - (KS),Municipal,KS,SWPP,2681,21856,1446,.,N,N,N
2017,8703,City of Hoisington - (KS),Municipal,KS,SWPP,2447.9,20570,1901,.,N,N,N
2017,8781,City of Holyrood - (KS),Municipal,KS,SWPP,387.3,3098,300,.,N,N,N
2017,8871,City of Horton - (KS),Municipal,KS,SWPP,1561.4,13555,1279,.,N,N,N
2017,9463,City of Isabel - (KS),Municipal,KS,SWPP,64,694,65,.,N,N,N
2017,9541,City of Iuka - (KS),Municipal,KS,SWPP,291,1768,84,.,N,N,N
2017,9732,City of Jetmore,Municipal,KS,SWPP,1007.6,7629,596,.,N,N,N
2017,9776,City of Johnson - (KS),Municipal,KS,SWPP,2050,14884,831,.,N,N,N
2017,10351,City of Kiowa - (KS),Municipal,KS,SWPP,1145,10928,765,.,N,N,N
2017,10533,City of La Harpe - (KS),Municipal,KS,SWPP,390.9,2708,280,.,N,N,N
2017,10559,City of La Crosse - (KS),Municipal,KS,SWPP,1205,10923,890,.,Y,N,N
2017,10628,City of Lakin - (KS),Municipal,KS,SWPP,1933,15260,1062,.,N,N,N
2017,11017,City of Lincoln Center - (KS),Municipal,KS,SWPP,1843,11873,903,.,N,N,N
2017,11040,City of Lindsborg - (KS),Municipal,KS,SWPP,3380.4,26191,1708,.,N,N,N
2017,11206,City of Mulberry - (KS),Municipal,KS,SWPP,378.5,2170,237,.,N,N,N
2017,11207,City of Muscotah,Municipal,KS,SWPP,120,790,98,.,N,N,N
2017,11299,City of Lucas- (KS),Municipal,KS,SWPP,618.5,5821,353,.,N,N,N
2017,11306,City of Luray - (KS),Municipal,KS,MISO,188,1778,140,.,N,N,N
2017,11572,City of Mankato - (KS),Municipal,KS,SWPP,682.5,7791,617,.,Y,N,N
2017,11658,City of Marion - (KS),Municipal,KS,SWPP,2357,16875,1211,.,N,N,N
2017,12242,City of Meade - (KS),Municipal,KS,SWPP,1615,14425,929,.,N,N,N
2017,12838,City of Montezuma - (KS),Municipal,KS,SWPP,1136,10280,557,.,N,N,N
2017,12896,City of Morrill - (KS),Municipal,KS,SWPP,209,1094,138,.,N,N,N
2017,12909,City of Moran - (KS),Municipal,KS,SWPP,536,4200,275,.,N,N,N
2017,13035,City of Mount Hope - (KS),Municipal,KS,SWPP,613.1,4238,408,.,N,N,N
2017,13819,City of Norton,Municipal,KS,SWPP,3355,24478,1782,.,Y,N,N
2017,13948,City of Oberlin - (KS),Municipal,KS,SWPP,1935,14456,1257,.,N,N,N
2017,14214,City of Osborne - (KS),Municipal,KS,SWPP,2055,13507,877,.,N,N,N
2017,14276,City of Oxford - (KS),Municipal,KS,SWPP,920.9,6661,597,.,N,N,N
2017,15201,City of Pomona - (KS),Municipal,KS,SWPP,819.2,7729,484,.,N,N,N
2017,15336,City of Prescott - (KS),Municipal,KS,SWPP,266.7,1497,157,.,N,N,N
2017,16135,City of Robinson - (KS),Municipal,KS,SWPP,139.2,1043,130,.,Y,N,N
2017,16834,City of Scranton - (KS),Municipal,KS,SWPP,357,3512,321,.,N,N,N
2017,16876,City of Savonburg - (KS),Municipal,KS,SWPP,58,515,57,.,N,N,N
2017,16988,City of Sharon Springs - (KS),Municipal,KS,SWPP,1002,7023,566,.,N,N,N
2017,17754,City of Summerfield - (KS),Municipal,KS,SWPP,.,.,.,.,N,N,N
2017,17872,City of St Francis - (KS),Municipal,KS,SWPP,1450.4,10917,1014,.,N,N,N
2017,17879,City of St. John - (KS),Municipal,KS,SWPP,1049,8956,796,.,Y,N,N
2017,17894,City of St Marys - (KS),Municipal,KS,SWPP,2247.7,17851,1078,.,N,N,N
2017,17924,City of Stafford - (KS),Municipal,KS,SWPP,970,8829,735,.,N,N,N
2017,18086,City of Sterling - (KS),Municipal,KS,SWPP,2589,19289,1145,.,N,N,N
2017,18137,City of Stockton - (KS),Municipal,KS,SWPP,1896,12781,950,.,Y,N,N
2017,18945,City of Toronto - (KS),Municipal,KS,SWPP,199,1512,210,.,N,N,N
2017,18959,City of Troy - (KS),Municipal,KS,SWPP,949.4,6977,583,.,N,N,N
2017,19344,City of Udall - (KS),Municipal,KS,SWPP,640,5141,380,.,N,N,N
2017,20141,City of Washington - (KS),Municipal,KS,SWPP,1744.5,12263,773,.,N,N,N
2017,20189,City of Waterville - (KS),Municipal,KS,SWPP,630,4379,382,.,N,N,N
2017,20192,City of Wathena - (KS),Municipal,KS,SWPP,1133,7718,627,.,Y,N,N
2017,21533,City of Minneapolis - (KS),Municipal,KS,SWPP,2270.6,17703,1120,.,N,N,N
2017,26894,City of Radium - (KS),Municipal,KS,SWPP,23.9,170,28,.,N,N,N
2017,27545,City of Vermillion - (KS),Municipal,KS,SWPP,92.6,598,104,.,N,N,N
2017,1205,City of Bardwell - (KY),Municipal,KY,LGEE,837.4,7715,513,.,N,N,N
2017,1387,City of Benham,Municipal,KY,LGEE,556.6,5173,266,.,N,N,N
2017,4341,Corbin City Utilities Comm,Municipal,KY,LGEE,6866.3,68970,4063,.,Y,N,N
2017,6178,City of Falmouth - (KY),Municipal,KY,LGEE,1924,17933,1051,.,N,N,N
2017,14103,City of Olive Hill - (KY),Municipal,KY,PJM,2263,20129,1267,.,N,N,N
2017,14459,City of Paris - (KY),Municipal,KY,LGEE,5273,53282,3073,.,N,N,N
2017,15443,City of Providence - (KY),Municipal,KY,LGEE,3046.7,28269,1361,.,N,N,N
2017,19716,City of Vanceburg,Municipal,KY,PJM,7247.7,57209,2636,.,N,N,N
2017,20731,Williamstown Utility Comm,Municipal,KY,PJM,3624,38847,1542,.,N,N,N
2017,925,"Ashley Chicot Elec Coop, Inc",Cooperative,LA,MISO,171,1423,117,.,Y,Y,N
2017,2064,Town of Boyce,Municipal,LA,MISO,571.9,4910,381,.,N,N,N
2017,5945,City of Erath - (LA),Municipal,LA,MISO,1737,16352,958,.,N,N,N
2017,7760,Town of Gueydan,Municipal,LA,MISO,1529,13096,863,.,Y,N,N
2017,9880,City of Jonesville - (LA),Municipal,LA,MISO,2309.2,23266,1190,.,N,N,N
2017,10025,City of Kaplan - (LA),Municipal,LA,MISO,4806,38099,2153,.,Y,N,N
2017,13483,City of New Roads - (LA),Municipal,LA,MISO,3483.5,47520,3911,.,N,N,N
2017,15137,City of Plaquemine - (LA),Municipal,LA,MISO,10711,96314,4494,.,N,N,N
2017,15728,City of Rayne - (LA),Municipal,LA,MISO,7883,75690,4021,.,Y,N,N
2017,17889,City of St Martinville - (LA),Municipal,LA,MISO,5145,52919,2744,.,N,N,N
2017,19828,Town of Vidalia - (LA),Municipal,LA,MISO,8588.7,83172,2319,.,N,N,N
2017,19866,Town of Vinton - (LA),Municipal,LA,MISO,2927.3,33346,1699,.,N,N,N
2017,20343,Town of Welsh - (LA),Municipal,LA,MISO,.,.,.,.,N,N,N
2017,30856,City of Winnfield - (LA),Municipal,LA,MISO,4544,64422,2462,.,N,N,N
2017,902,Town of Ashburnham - (MA),Municipal,MA,ISNE,4309.3,32469,3033,.,Y,N,N
2017,2086,Town of Boylston - (MA),Municipal,MA,ISNE,4095,29934,2254,.,Y,N,N
2017,3447,Town of Chester,Municipal,MA,ISNE,1070,5128,691,.,N,N,N
2017,7130,Town of Georgetown - (MA),Municipal,MA,ISNE,7951.1,45852,3503,.,Y,N,N
2017,7715,Town of Groton - (MA),Municipal,MA,ISNE,9371.7,69898,4787,.,Y,N,Y
2017,7723,Town of Groveland - (MA),Municipal,MA,ISNE,5438.1,34204,2949,.,Y,N,N
2017,8715,Town of Holden - (MA),Municipal,MA,ISNE,13634,104810,8074,.,Y,N,N
2017,8797,Hull Municipal Light Plant,Municipal,MA,ISNE,7941.9,48453,6225,.,N,N,N
2017,12296,Town of Merrimac - (MA),Municipal,MA,ISNE,4876,27201,2997,.,Y,N,N
2017,14585,Town of Paxton - (MA),Municipal,MA,ISNE,3450.3,22680,1962,.,Y,N,N
2017,15371,Town of Princeton - (MA),Municipal,MA,ISNE,3641,13839,1478,.,Y,N,N
2017,16377,Town of Rowley - (MA),Municipal,MA,ISNE,6841,41470,3021,.,Y,N,N
2017,16438,City of Russell - (MA),Municipal,MA,ISNE,818.4,4667,462,.,Y,N,N
2017,18546,Town of Templeton - (MA),Municipal,MA,ISNE,7102,58020,3553,.,Y,N,Y
2017,20326,Town of West Boylston - (MA),Municipal,MA,ISNE,8495,55359,3682,.,Y,N,N
2017,1615,Town of Berlin - (MD),Municipal,MD,PJM,5463.4,42574,2535,.,Y,Y,N
2017,18901,Thurmont Municipal Light Co,Municipal,MD,PJM,6320.2,76398,2853,.,Y,N,N
2017,20729,Town of Williamsport - (MD),Municipal,MD,PJM,1594.4,18975,998,.,Y,N,N
2017,11844,Matinicus Plantation Elec Co,Municipal,ME,NA,105.1,214,135,.,N,N,N
2017,19702,Van Buren Light & Power Dist,Municipal,ME,NBSO,1628,13715,1431,.,N,N,N
2017,3384,City of Charlevoix - (MI),Municipal,MI,MISO,6309.4,56931,4425,.,N,N,N
2017,3415,Village of Chelsea - (MI),Municipal,MI,MISO,7887,92825,3006,.,N,N,N
2017,3813,Village of Clinton - (MI),Municipal,MI,MISO,2323,23494,1485,.,N,N,N
2017,4562,City of Croswell - (MI),Municipal,MI,MISO,3495,36082,1258,.,N,N,N
2017,4792,Village of Daggett - (MI),Municipal,MI,MISO,147.3,1523,135,.,N,N,N
2017,5343,City of Dowagiac,Municipal,MI,PJM,7781.1,63408,3021,.,N,N,N
2017,5630,City of Eaton Rapids - (MI),Municipal,MI,MISO,9455,102011,2772,.,Y,N,N
2017,8083,City of Harbor Springs - (MI),Municipal,MI,MISO,3528.2,39265,3591,.,N,N,N
2017,8205,City of Hart Hydro - (MI),Municipal,MI,MISO,4916,46632,1303,.,N,N,N
2017,11268,City of Lowell - (MI),Municipal,MI,MISO,8609.4,76945,2756,.,N,N,N
2017,13525,Newberry Water & Light Board,Municipal,MI,MISO,2370.5,16211,1444,.,N,N,N
2017,14156,Ontonagon County R E A,Cooperative,MI,MISO,6140,24085,4868,.,Y,N,N
2017,14581,Village of Paw Paw - (MI),Municipal,MI,PJM,3882,39681,1737,.,N,N,N
2017,15246,City of Portland - (MI),Municipal,MI,MISO,3606,33232,2577,.,N,N,N
2017,16873,City of Sebewaing - (MI),Municipal,MI,MISO,4224.5,43829,1121,.,N,N,N
2017,17886,City of St Louis - (MI),Municipal,MI,MISO,3904.6,37958,1911,.,N,N,N
2017,18074,City of Stephenson - (MI),Municipal,MI,MISO,689.8,6014,528,.,N,N,N
2017,19432,Village of Union City - (MI),Municipal,MI,MISO,1972.4,15268,1494,.,N,N,N
2017,19975,City of Wakefield - (MI),Municipal,MI,MISO,1308.7,12348,1069,.,N,N,N
2017,87,City of Ada - (MN),Municipal,MN,MISO,1412,18546,1171,.,N,N,N
2017,174,Aitkin Public Utilities Comm,Municipal,MN,MISO,4002,35599,2036,.,N,N,N
2017,266,City of Alpha - (MN),Municipal,MN,MISO,116,1163,76,.,N,N,N
2017,482,City of Alvarado - (MN),Municipal,MN,MISO,454,3514,185,.,N,N,N
2017,1353,City of Baudette - (MN),Municipal,MN,MISO,2364.1,20442,767,.,N,N,N
2017,1753,City of Biwabik - (MN),Municipal,MN,MISO,620.1,5783,733,.,N,N,N
2017,1824,City of Bigelow - (MN),Municipal,MN,MISO,127.5,1285,121,.,N,N,N
2017,1871,City of Blooming Prairie - (MN),Municipal,MN,MISO,2979,26558,1090,.,N,N,N
2017,2412,City of Brownton - (MN),Municipal,MN,MISO,423,4398,399,.,N,N,N
2017,2491,City of Buhl - (MN),Municipal,MN,MISO,525,6728,591,.,N,N,N
2017,2810,City of Caledonia - (MN),Municipal,MN,MISO,2925,25224,1661,.,N,Y,N
2017,3356,City of Ceylon - (MN),Municipal,MN,MISO,222,2360,237,.,N,N,N
2017,5397,City of Dunnell - (MN),Municipal,MN,MISO,103,870,107,.,N,N,N
2017,5692,City of Eitzen - (MN),Municipal,MN,MISO,232,2087,162,.,N,N,N
2017,5732,City of Elbow Lake - (MN),Municipal,MN,MISO,1756,17019,730,.,Y,Y,N
2017,6627,City of Fosston - (MN),Municipal,MN,MISO,3540,30187,889,.,N,N,N
2017,7194,City of Gilbert,Municipal,MN,MISO,1054,10163,975,.,N,N,N
2017,7487,City of Grand Marais - (MN),Municipal,MN,MISO,2616,22617,1242,.,N,N,N
2017,7494,City of Granite Falls - (MN),Municipal,MN,MISO,3567.2,28977,1603,.,Y,N,N
2017,7732,City of Grove City,Municipal,MN,MISO,1026,7645,431,.,Y,N,N
2017,8131,City of Harmony - (MN),Municipal,MN,MISO,996,9424,672,.,N,N,N
2017,8459,City of Henning - (MN),Municipal,MN,MISO,815.2,8578,529,.,Y,N,N
2017,9650,City of Janesville - (MN),Municipal,MN,MISO,1467,11516,1151,.,N,N,N
2017,9998,City of Kandiyohi - (MN),Municipal,MN,MISO,370.4,3230,276,.,N,N,N
2017,10037,City of Kasota - (MN),Municipal,MN,MISO,373.6,3249,344,.,N,N,N
2017,10040,City of Kasson,Municipal,MN,MISO,3617,31878,2566,.,Y,Y,N
2017,10089,Keewatin Public Utilities,Municipal,MN,MISO,492,5541,531,.,N,N,N
2017,10609,City of Lake Park - (MN),Municipal,MN,MISO,785,7896,536,.,N,N,N
2017,10622,City of Lakefield - (MN),Municipal,MN,MISO,1448.5,13203,1019,.,N,N,N
2017,10685,Lanesboro Public Utility Comm,Municipal,MN,MISO,894.1,6521,625,.,N,N,N
2017,11424,City of Mabel - (MN),Municipal,MN,MISO,606.3,4956,470,.,N,N,N
2017,11482,City of Madison - (MN),Municipal,MN,MISO,1426.9,17036,932,.,N,N,N
2017,13044,City of Mountain Iron - (MN),Municipal,MN,MISO,2432,23110,1246,.,N,N,N
2017,13048,City of Mountain Lake - (MN),Municipal,MN,MISO,2161,26112,1038,.,Y,N,N
2017,13219,City of Nashwauk - (MN),Municipal,MN,MISO,499,8269,648,.,N,N,N
2017,13465,City of Nielsville - (MN),Municipal,MN,MISO,57,526,56,.,N,N,N
2017,13495,City of Newfolden - (MN),Municipal,MN,MISO,353,3098,234,.,N,N,N
2017,13681,North Branch Water & Light Comm,Municipal,MN,MISO,3886.7,25903,1961,.,Y,N,N
2017,14196,City of Ortonville - (MN),Municipal,MN,MISO,2178,27009,1340,.,N,N,N
2017,14841,City of Peterson - (MN),Municipal,MN,MISO,173,1527,158,.,N,N,N
2017,15041,City of Pierz - (MN),Municipal,MN,MISO,1005.4,8936,758,.,N,N,N
2017,15348,Preston Public Utilities Comm,Municipal,MN,MISO,1447,12611,866,.,Y,Y,N
2017,15460,Proctor Public Utilities Comm,Municipal,MN,MISO,2103,24115,1435,.,N,N,N
2017,15665,City of Randall - (MN),Municipal,MN,MISO,460,4557,347,.,N,N,N
2017,16285,City of Roseau - (MN),Municipal,MN,MISO,4042,36897,1418,.,N,Y,N
2017,16427,City of Rushford - (MN),Municipal,MN,MISO,1829,14190,902,.,N,N,N
2017,16451,City of Rushmore - (MN),Municipal,MN,MISO,245,2109,213,.,N,N,N
2017,17074,City of Shelly - (MN),Municipal,MN,MISO,209,2341,147,.,N,N,N
2017,17823,City of Spring Grove,Municipal,MN,MISO,1331,11852,830,.,N,N,N
2017,17824,Spring Valley Pub Utils Comm,Municipal,MN,MISO,2546,20675,1332,.,Y,N,N
2017,17836,Springfield Public Utils Comm - (MN),Municipal,MN,MISO,2896,23422,1238,.,N,N,N
2017,17862,City of St Charles - (MN),Municipal,MN,MISO,2817.5,21848,1822,.,N,N,N
2017,18063,City of Stephen - (MN),Municipal,MN,MISO,.,.,.,.,N,N,N
2017,19237,Truman Public Utilities Comm,Municipal,MN,MISO,1784,10089,667,.,N,Y,N
2017,19321,City of Two Harbors- (MN),Municipal,MN,MISO,3958.3,27450,2019,.,N,N,N
2017,19332,City of Tyler - (MN),Municipal,MN,MISO,898,11727,706,.,Y,N,N
2017,20110,City of Warren - (MN),Municipal,MN,MISO,2230,21523,954,.,N,Y,N
2017,20430,City of Westbrook,Municipal,MN,MISO,812.6,7799,486,.,N,N,N
2017,20466,City of Whalan - (MN),Municipal,MN,MISO,36,339,36,.,N,N,N
2017,27026,City of Round Lake - (MN),Municipal,MN,MISO,489,3501,225,.,N,N,N
2017,29295,City of Wells - (MN),Municipal,MN,MISO,2541,20057,1358,.,N,Y,N
2017,29305,City of Madelia - (MN),Municipal,MN,MISO,4293,28613,1237,.,N,N,N
2017,228,City of Albany - (MO),Municipal,MO,SWPP,2014,14834,973,.,N,N,N
2017,1647,City of Bethany - (MO),Municipal,MO,SPA,4807.4,34851,1953,.,N,N,N
2017,2647,City of Butler - (MO),Municipal,MO,SWPP,5059,44803,2390,.,N,N,Y
2017,2726,City of Cabool - (MO),Municipal,MO,AECI,3581,38380,1028,.,N,N,N
2017,2851,City of California - (MO),Municipal,MO,MISO,3360.6,36181,2356,.,Y,N,N
2017,3082,Carrollton Board of Public Wks,Municipal,MO,SWPP,4469.7,42217,2066,.,Y,N,N
2017,3296,City of Centralia - (MO),Municipal,MO,MISO,3405,34257,2248,.,Y,N,N
2017,4483,City of Crane - (MO),Municipal,MO,AECI,1096,10839,740,.,N,N,N
2017,4608,City of Cuba - (MO),Municipal,MO,AECI,6213,71583,1957,.,N,N,N
2017,5583,City of Easton - (MO),Municipal,MO,AECI,153,1550,99,.,N,N,N
2017,5686,City of El Dorado Springs - (MO),Municipal,MO,SWPP,4603,43854,1902,.,N,N,N
2017,6231,City of Fayette - (MO),Municipal,MO,SWPP,2615,21401,1205,.,N,N,N
2017,6761,City of Fredericktown - (MO),Municipal,MO,SWPP,5096.8,45758,2212,.,N,N,N
2017,6896,City of Galt,Municipal,MO,SWPP,207,2037,118,.,N,N,N
2017,6924,City of Gallatin - (MO),Municipal,MO,SWPP,1952,14028,936,.,N,N,N
2017,7200,City of Gilman City - (MO),Municipal,MO,SWPP,223.3,1944,208,.,N,N,N
2017,8493,City of Hermann,Municipal,MO,AECI,5306,52241,1533,.,Y,N,N
2017,8567,City of Higginsville - (MO),Municipal,MO,SWPP,6181,59708,2517,.,Y,N,N
2017,8896,City of Houston - (MO),Municipal,MO,AECI,3765.5,33404,1288,.,Y,N,N
2017,9025,City of Hunnewell - (MO),Municipal,MO,AECI,130.6,1027,80,.,N,N,N
2017,9973,City of Kahoka,Municipal,MO,MISO,1967,22054,1233,.,Y,N,N
2017,10538,City of La Plata - (MO),Municipal,MO,SWPP,1106.5,9148,745,.,Y,N,N
2017,10767,City of Linneus - (MO),Municipal,MO,MISO,279,2154,156,.,N,N,N
2017,10977,City of Liberal - (MO),Municipal,MO,SWPP,565.6,4651,388,.,N,N,N
2017,11121,Lockwood Water & Light Company,Municipal,MO,SWPP,1192,9636,528,.,N,N,N
2017,11540,City of Malden - (MO),Municipal,MO,SWPP,4388,47059,2248,.,N,N,N
2017,11585,City of Mansfield - (MO),Municipal,MO,AECI,2169,19332,646,.,N,N,N
2017,11626,City of Marceline - (MO),Municipal,MO,MISO,3563,28848,1262,.,Y,N,N
2017,12292,City of Meadville - (MO),Municipal,MO,MISO,331.6,2564,240,.,Y,N,N
2017,12294,City of Memphis - (MO),Municipal,MO,AECI,2360.8,17027,1213,.,Y,N,N
2017,12531,City of Milan - (MO),Municipal,MO,SWPP,2453,21631,959,.,N,N,N
2017,12627,City of Mindenmines - (MO),Municipal,MO,SWPP,273,2003,116,.,N,N,N
2017,12802,City of Monroe City - (MO),Municipal,MO,AECI,4754.2,42826,1093,.,N,N,N
2017,13057,City of Mountain View - (MO),Municipal,MO,AECI,3498,30045,1421,.,Y,N,N
2017,13470,City of New Madrid - (MO),Municipal,MO,AECI,2652,36301,1746,.,N,N,N
2017,13527,City of Newburg - (MO),Municipal,MO,AECI,359.8,3798,202,.,N,N,N
2017,13971,City of Odessa - (MO),Municipal,MO,SWPP,4421,39522,2419,.,N,N,N
2017,14400,City of Palmyra - (MO),Municipal,MO,SWPP,4416.8,37438,1865,.,N,N,N
2017,14456,City of Paris - (MO),Municipal,MO,AECI,1120.3,15753,668,.,Y,N,N
2017,14806,City of Perry - (MO),Municipal,MO,MISO,1115.1,10830,460,.,N,N,N
2017,15943,City of Rich Hill - (MO),Municipal,MO,SWPP,987.6,9221,727,.,Y,N,N
2017,15981,City of Richland - (MO),Municipal,MO,AECI,1997,16854,1049,.,N,N,N
2017,16559,City of Salem - (MO),Municipal,MO,AECI,5823.1,55145,2666,.,N,N,N
2017,16560,City of Salisbury - (MO),Municipal,MO,SWPP,1887,15436,985,.,N,N,N
2017,16959,City of Seymour - (MO),Municipal,MO,AECI,2194,19424,829,.,N,N,N
2017,17035,City of Shelbina - (MO),Municipal,MO,AECI,3195.5,31280,1014,.,Y,N,N
2017,17312,City of Slater - (MO),Municipal,MO,SWPP,2451.9,21617,1075,.,N,N,N
2017,17877,City of St James - (MO),Municipal,MO,MISO,5437,53323,1840,.,Y,N,N
2017,17918,City of St Robert - (MO),Municipal,MO,AECI,6352,66598,3171,.,Y,N,N
2017,17946,City of Stanberry - (MO),Municipal,MO,SWPP,1140.9,8172,680,.,N,N,N
